timestamp,net.bytes_sent.Bluetooth Network Connection,net.bytes_recv.Bluetooth Network Connection,net.packets_sent.Bluetooth Network Connection,net.packets_recv.Bluetooth Network Connection,net.errin.Bluetooth Network Connection,net.errout.Bluetooth Network Connection,net.dropin.Bluetooth Network Connection,net.dropout.Bluetooth Network Connection,net.bytes_sent.Ethernet,net.bytes_recv.Ethernet,net.packets_sent.Ethernet,net.packets_recv.Ethernet,net.errin.Ethernet,net.errout.Ethernet,net.dropin.Ethernet,net.dropout.Ethernet,net.bytes_sent.Local Area Connection* 1,net.bytes_recv.Local Area Connection* 1,net.packets_sent.Local Area Connection* 1,net.packets_recv.Local Area Connection* 1,net.errin.Local Area Connection* 1,net.errout.Local Area Connection* 1,net.dropin.Local Area Connection* 1,net.dropout.Local Area Connection* 1,net.bytes_sent.Local Area Connection* 2,net.bytes_recv.Local Area Connection* 2,net.packets_sent.Local Area Connection* 2,net.packets_recv.Local Area Connection* 2,net.errin.Local Area Connection* 2,net.errout.Local Area Connection* 2,net.dropin.Local Area Connection* 2,net.dropout.Local Area Connection* 2,net.bytes_sent.Loopback Pseudo-Interface 1,net.bytes_recv.Loopback Pseudo-Interface 1,net.packets_sent.Loopback Pseudo-Interface 1,net.packets_recv.Loopback Pseudo-Interface 1,net.errin.Loopback Pseudo-Interface 1,net.errout.Loopback Pseudo-Interface 1,net.dropin.Loopback Pseudo-Interface 1,net.dropout.Loopback Pseudo-Interface 1,net.bytes_sent.Wi-Fi,net.bytes_recv.Wi-Fi,net.packets_sent.Wi-Fi,net.packets_recv.Wi-Fi,net.errin.Wi-Fi,net.errout.Wi-Fi,net.dropin.Wi-Fi,net.dropout.Wi-Fi,disk.read_count.PhysicalDrive0,disk.read_bytes.PhysicalDrive0,disk.write_count.PhysicalDrive0,disk.write_bytes.PhysicalDrive0,disk.read_count.PhysicalDrive1,disk.read_bytes.PhysicalDrive1,disk.write_count.PhysicalDrive1,disk.write_bytes.PhysicalDrive1,cpu.dpc,cpu.idle,cpu.interrupt,cpu.system,cpu.user,cpu.percent,cpu.freq.current,cpu.freq.min,cpu.freq.max,cpu.ctx_switches,cpu.interrupts,cpu.soft_interrupts,cpu.syscalls
1709252844738.342,0,0,0,0,0,0,0,0,49581918639,5349422722,10043842,14949386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289117,10431970816,149779,3363852800,40,102912,0,0,172.1875,55565.46875,108.640625,1438.7031249999927,2554.28125,8.0,4701.0,0.0,4701.0,290807254,253561699,0,885973729
1709252845728.3406,0,0,0,0,0,0,0,0,49593075031,5350478428,10045511,14952678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289118,10431974912,149803,3364246016,40,102912,0,0,172.25,55577.109375,108.640625,1438.7968749999927,2554.515625,3.2,4701.0,0.0,4701.0,290840495,253603583,0,886138687
1709252846727.3923,0,0,0,0,0,0,0,0,49604407584,5351530110,10047183,14955855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289118,10431974912,149811,3364286976,40,102912,0,0,172.28125,55588.53125,108.640625,1439.0312499999927,2554.84375,4.9,4701.0,0.0,4701.0,290880497,253649345,0,886355492
1709252847728.218,0,0,0,0,0,0,0,0,49615818457,5352603171,10048841,14959091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289118,10431974912,149812,3364291072,40,102912,0,0,172.34375,55600.203125,108.671875,1439.2499999999927,2554.96875,3.6,4701.0,0.0,4701.0,290912470,253690628,0,886605097
1709252848727.545,0,0,0,0,0,0,0,0,49627139913,5353663736,10050499,14962307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289118,10431974912,149843,3364573696,40,102912,0,0,172.390625,55611.828125,108.6875,1439.4062499999927,2555.1875,3.6,4701.0,0.0,4701.0,290948682,253734486,0,886846896
1709252849726.7617,0,0,0,0,0,0,0,0,49638550870,5354726874,10052177,14965514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289118,10431974912,149850,3364971008,40,102912,0,0,172.46875,55623.484375,108.6875,1439.5937499999927,2555.34375,3.5,4701.0,0.0,4701.0,290981567,253776468,0,887048131
1709252850722.4924,0,0,0,0,0,0,0,0,49649964827,5355787533,10053868,14968816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289118,10431974912,149850,3364971008,40,102912,0,0,172.484375,55634.90625,108.734375,1439.7968749999927,2555.5625,4.1,4701.0,0.0,4701.0,291017764,253819812,0,887239038
1709252851730.9329,0,0,0,0,0,0,0,0,49661411547,5356858587,10055544,14971993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289118,10431974912,149865,3365417472,40,102912,0,0,172.53125,55646.4375,108.75,1440.0624999999927,2555.953125,5.9,4701.0,0.0,4701.0,291050573,253861836,0,887414345
1709252852721.995,0,0,0,0,0,0,0,0,49672757544,5357912186,10057210,14975270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289118,10431974912,149889,3365958144,40,102912,0,0,172.546875,55657.71875,108.765625,1440.2968749999927,2556.25,4.7,4701.0,0.0,4701.0,291087947,253906013,0,887597877
1709252853725.1257,0,0,0,0,0,0,0,0,49684239267,5358974457,10058884,14978456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289122,10432040448,149944,3366474240,40,102912,0,0,172.578125,55669.546875,108.796875,1440.4687499999927,2556.390625,3.1,4701.0,0.0,4701.0,291120597,253947918,0,887756617
1709252854735.7925,0,0,0,0,0,0,0,0,49695735712,5360039052,10060571,14981526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289122,10432040448,149944,3366474240,40,102912,0,0,172.578125,55681.09375,108.828125,1440.6874999999927,2556.671875,4.4,4701.0,0.0,4701.0,291157679,253992047,0,887950893
1709252855728.1804,0,0,0,0,0,0,0,0,49706855386,5361087271,10062210,14984643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289122,10432040448,149966,3366822400,40,102912,0,0,172.609375,55692.75,108.84375,1440.84375,2556.859375,3.2,4701.0,0.0,4701.0,291189897,254033184,0,888111532
1709252856730.2297,0,0,0,0,0,0,0,0,49718441519,5362152293,10063908,14987881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289122,10432040448,149978,3367203328,40,102912,0,0,172.625,55704.28125,108.859375,1441.109375,2557.015625,3.8,4701.0,0.0,4701.0,291227877,254077504,0,888350735
1709252857740.1218,0,0,0,0,0,0,0,0,49730105089,5363230083,10065582,14991127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289122,10432040448,150004,3367518720,40,102912,0,0,172.671875,55716.15625,108.875,1441.265625,2557.1875,3.2,4701.0,0.0,4701.0,291261276,254119669,0,888558093
1709252858734.859,0,0,0,0,0,0,0,0,49741534510,5364282625,10067249,14994292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289122,10432040448,150005,3367522816,40,102912,0,0,172.71875,55727.5,108.921875,1441.515625,2557.4375,5.0,4701.0,0.0,4701.0,291297737,254163711,0,888754379
1709252859734.911,0,0,0,0,0,0,0,0,49752830409,5365350363,10068925,14997502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289122,10432040448,150025,3367903744,40,102912,0,0,172.75,55738.671875,108.9375,1441.84375,2557.9375,7.3,4701.0,0.0,4701.0,291348622,254213566,0,888965598
1709252860730.0405,0,0,0,0,0,0,0,0,49764105252,5366468510,10070680,15000731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289123,10432040960,150070,3368641536,40,102912,0,0,172.84375,55748.9375,108.96875,1442.65625,2558.859375,15.3,4701.0,0.0,4701.0,291418207,254291086,0,889351131
1709252861732.5044,0,0,0,0,0,0,0,0,49774130807,5367536603,10072396,15003898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289124,10432045056,150116,3369223168,40,102912,0,0,172.953125,55759.546875,109.03125,1443.21875,2559.6875,12.8,4701.0,0.0,4701.0,291477273,254341436,0,889700432
1709252862729.753,0,0,0,0,0,0,0,0,49784917367,5368608856,10074328,15007223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289124,10432045056,150116,3369223168,40,102912,0,0,173.0,55770.5625,109.078125,1443.703125,2560.1875,8.9,4701.0,0.0,4701.0,291527375,254390144,0,889879688
1709252863727.1638,0,0,0,0,0,0,0,0,49795971445,5369674750,10076231,15010474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289124,10432045056,150125,3369620480,40,102912,0,0,173.046875,55781.875,109.109375,1444.0,2560.53125,6.0,4701.0,0.0,4701.0,291569859,254434267,0,890038959
1709252864726.2585,0,0,0,0,0,0,0,0,49807011247,5370762860,10078159,15013875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289124,10432045056,150158,3370931200,40,102912,0,0,173.09375,55793.265625,109.109375,1444.265625,2560.90625,5.7,4701.0,0.0,4701.0,291616222,254481160,0,890214191
1709252865741.778,0,0,0,0,0,0,0,0,49817681155,5371853393,10080055,15017186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289124,10432045056,150159,3370935296,40,102912,0,0,173.140625,55803.390625,109.109375,1444.796875,2562.4375,17.2,4701.0,0.0,4701.0,291661598,254559020,0,890532735
1709252866726.9675,0,0,0,0,0,0,0,0,49827735029,5372917959,10081920,15020534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289126,10432077824,150187,3371738112,40,102912,0,0,173.1875,55813.53125,109.140625,1445.390625,2563.53125,14.8,4701.0,0.0,4701.0,291722463,254610766,0,890791115
1709252867723.6387,0,0,0,0,0,0,0,0,49838548242,5374045923,10084186,15024003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289126,10432077824,150216,3372188672,40,102912,0,0,173.203125,55824.8125,109.140625,1445.59375,2564.03125,6.0,4701.0,0.0,4701.0,291782281,254664061,0,891002830
1709252868723.0771,0,0,0,0,0,0,0,0,49849073854,5375149590,10086560,15027477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289126,10432077824,150240,3372516352,40,102912,0,0,173.265625,55836.203125,109.1875,1445.8125,2564.421875,5.9,4701.0,0.0,4701.0,291835295,254714046,0,891179683
