interface,received-bytes,received-packets,received-errs,received-drop,received-fifo,received-frame,received-compressed,received-multicast,sent-bytes,sent-packets,sent-errs,sent-drop,sent-fifo,sent-colls,sent-carrier,sent-compressed,device,app,app_details,is_record,is_wireless,repetition
p2p-wlan0-0,2688329,47739,0,0,0,0,0,26,145694068,96954,0,39,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2323737202,1878986,0,0,0,0,0,2105,351548878,739323,0,203,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,2688357,47740,0,0,0,0,0,26,145694110,96955,0,39,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2327635564,1883822,0,0,0,0,0,2105,353316428,742517,0,205,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,2744621,48822,0,0,0,0,0,26,148941576,99138,0,40,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2334664321,1890238,0,0,0,0,0,2105,355597036,747105,0,208,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,2744649,48823,0,0,0,0,0,26,148941618,99139,0,40,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2344409940,1899073,0,0,0,0,0,2143,358777163,753239,0,210,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,2744649,48823,0,0,0,0,0,26,148941618,99139,0,40,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2350202411,1904299,0,0,0,0,0,2150,360407011,756679,0,212,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,2744649,48823,0,0,0,0,0,26,148941618,99139,0,40,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2359717920,1913022,0,0,0,0,0,2164,363665695,762988,0,214,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,2744649,48823,0,0,0,0,0,26,148941618,99139,0,40,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2377897647,1929449,0,0,0,0,0,2200,369320673,773854,0,217,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,2798521,49859,0,0,0,0,0,26,152186971,101290,0,41,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2385131340,1936467,0,0,0,0,0,2201,371596176,778338,0,217,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,2798521,49859,0,0,0,0,0,26,152186971,101290,0,41,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2394216671,1944768,0,0,0,0,0,2212,374534784,783674,0,220,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,2854605,50938,0,0,0,0,0,26,155436059,103476,0,41,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2402910269,1952836,0,0,0,0,0,2212,377128369,788551,0,221,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,2854633,50939,0,0,0,0,0,26,155436101,103477,0,41,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2412451122,1961301,0,0,0,0,0,2259,380114399,794087,0,226,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,2854633,50939,0,0,0,0,0,26,155436101,103477,0,41,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2419170186,1968105,0,0,0,0,0,2272,382763172,799094,0,227,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,2854689,50940,0,0,0,0,0,27,155436171,103478,0,41,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2430248192,1978748,0,0,0,0,0,2275,386324085,806035,0,232,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,2854689,50940,0,0,0,0,0,27,155436171,103478,0,41,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2437042320,1986046,0,0,0,0,0,2295,389220234,811723,0,233,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,2854689,50940,0,0,0,0,0,27,155436171,103478,0,41,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2443406851,1991722,0,0,0,0,0,2304,391372764,815556,0,233,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,2908509,51975,0,0,0,0,0,27,158682642,105624,0,41,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2457767074,2005085,0,0,0,0,0,2325,395771517,824157,0,236,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,2962149,53007,0,0,0,0,0,27,161929288,107773,0,41,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2466719759,2013151,0,0,0,0,0,2343,398568268,829729,0,238,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,2962177,53008,0,0,0,0,0,27,161929330,107774,0,41,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2478636234,2023959,0,0,0,0,0,2375,402750748,837322,0,239,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3007091,53049,0,0,0,0,0,27,161934285,107795,0,42,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2490241483,2034618,0,0,0,0,0,2386,406146617,844070,0,239,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3007299,53053,0,0,0,0,0,27,161935469,107801,0,42,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2498566609,2042570,0,0,0,0,0,2395,408966460,849067,0,240,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3007327,53054,0,0,0,0,0,27,161935469,107801,0,42,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2505303215,2049298,0,0,0,0,0,2416,411085399,853670,0,241,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3007327,53054,0,0,0,0,0,27,161935469,107801,0,42,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2514701846,2057982,0,0,0,0,0,2428,414067332,859562,0,242,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3007327,53054,0,0,0,0,0,27,161935469,107801,0,42,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2518112422,2061275,0,0,0,0,0,2428,415106122,861755,0,242,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3018611,53271,0,0,0,0,0,27,162622920,108256,0,42,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2525277147,2068186,0,0,0,0,0,2428,417371210,866276,0,242,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3062447,54114,0,0,0,0,0,27,165181941,109947,0,42,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2535647505,2078520,0,0,0,0,0,2450,420677467,872686,0,243,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3062475,54115,0,0,0,0,0,27,165181983,109948,0,42,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2541749053,2084718,0,0,0,0,0,2471,422805101,876946,0,244,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3062475,54115,0,0,0,0,0,27,165181983,109948,0,42,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2549906336,2092318,0,0,0,0,0,2481,425353854,882184,0,245,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3062475,54115,0,0,0,0,0,27,165181983,109948,0,42,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2561562770,2103213,0,0,0,0,0,2487,429258500,889678,0,248,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3062475,54115,0,0,0,0,0,27,165181983,109948,0,42,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2570981478,2112269,0,0,0,0,0,2522,432400788,895746,0,248,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3062475,54115,0,0,0,0,0,27,165181983,109948,0,42,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2580171341,2121049,0,0,0,0,0,2533,435671360,902046,0,250,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3116919,55162,0,0,0,0,0,27,168428454,112094,0,42,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2586573174,2127634,0,0,0,0,0,2533,438174829,906772,0,252,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3170923,56201,0,0,0,0,0,27,171674968,114241,0,42,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2595895706,2135858,0,0,0,0,0,2539,440850212,911888,0,252,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3170951,56202,0,0,0,0,0,27,171675010,114242,0,42,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2600207562,2140601,0,0,0,0,0,2556,442563973,915066,0,253,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3170951,56202,0,0,0,0,0,27,171675010,114242,0,42,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2607561081,2147854,0,0,0,0,0,2571,444824679,919818,0,254,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3170951,56202,0,0,0,0,0,27,171675010,114242,0,42,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2614725501,2155145,0,0,0,0,0,2585,447318645,924837,0,255,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3170951,56202,0,0,0,0,0,27,171675010,114242,0,42,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2627091455,2166397,0,0,0,0,0,2601,451405438,932730,0,258,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3170951,56202,0,0,0,0,0,27,171675010,114242,0,42,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2646888891,2185281,0,0,0,0,0,2634,457666711,945300,0,261,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3225603,57253,0,0,0,0,0,27,174919967,116387,0,43,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2658249517,2196065,0,0,0,0,0,2643,461679176,953514,0,265,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3280831,58316,0,0,0,0,0,27,178165009,118534,0,44,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2666721852,2203773,0,0,0,0,0,2671,464065899,958234,0,266,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3280831,58316,0,0,0,0,0,27,178165009,118534,0,44,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2675184902,2211736,0,0,0,0,0,2690,466644511,963295,0,268,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3280831,58316,0,0,0,0,0,27,178165009,118534,0,44,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2680890799,2217190,0,0,0,0,0,2690,468640964,967238,0,269,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3280831,58316,0,0,0,0,0,27,178165009,118534,0,44,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2692070087,2227273,0,0,0,0,0,2704,471873810,973796,0,271,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3280831,58316,0,0,0,0,0,27,178165009,118534,0,44,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2705399017,2240156,0,0,0,0,0,2724,476813646,982931,0,273,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3280887,58317,0,0,0,0,0,28,178165079,118535,0,44,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2710617741,2245102,0,0,0,0,0,2736,478615520,986642,0,274,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3293471,58559,0,0,0,0,0,28,178925202,119038,0,45,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2797662676,2328192,0,0,0,0,0,2907,519286682,1048227,0,294,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3391547,60446,0,0,0,0,0,28,184655078,122827,0,46,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2801173629,2331617,0,0,0,0,0,2907,520757492,1050927,0,294,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3391547,60446,0,0,0,0,0,28,184655078,122827,0,46,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2806281030,2336401,0,0,0,0,0,2907,522404503,1054452,0,295,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3391547,60446,0,0,0,0,0,28,184655078,122827,0,46,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2816131451,2346172,0,0,0,0,0,2941,525882675,1061077,0,297,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3391547,60446,0,0,0,0,0,28,184655078,122827,0,46,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2822822174,2352574,0,0,0,0,0,2941,527972564,1065341,0,299,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3438957,60494,0,0,0,0,0,28,184661405,122856,0,46,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2827293161,2357189,0,0,0,0,0,2955,529754735,1068772,0,300,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3438957,60494,0,0,0,0,0,28,184661405,122856,0,46,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2833577380,2364931,0,0,0,0,0,2955,532406076,1074468,0,301,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3512565,61910,0,0,0,0,0,28,189007178,125730,0,49,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2841831028,2376310,0,0,0,0,0,2983,537372446,1083259,0,303,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3549617,62623,0,0,0,0,0,28,191148376,127146,0,50,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2847114824,2381408,0,0,0,0,0,2997,539437501,1087154,0,306,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3549617,62623,0,0,0,0,0,28,191148376,127146,0,50,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2852666186,2386841,0,0,0,0,0,3012,541681750,1091607,0,306,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3549617,62623,0,0,0,0,0,28,191148376,127146,0,50,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2859880364,2393882,0,0,0,0,0,3026,544376334,1096415,0,307,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3549617,62623,0,0,0,0,0,28,191148376,127146,0,50,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2868329418,2401950,0,0,0,0,0,3050,546974961,1101546,0,310,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3549617,62623,0,0,0,0,0,28,191148376,127146,0,50,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2873930123,2407322,0,0,0,0,0,3051,549024559,1105495,0,312,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3549617,62623,0,0,0,0,0,28,191148376,127146,0,50,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2886268693,2418924,0,0,0,0,0,3066,553186206,1112994,0,313,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3549617,62623,0,0,0,0,0,28,191148376,127146,0,50,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2893883894,2426325,0,0,0,0,0,3096,556137042,1118700,0,313,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3549617,62623,0,0,0,0,0,28,191148376,127146,0,50,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2904385109,2436115,0,0,0,0,0,3118,559577454,1125232,0,313,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3549617,62623,0,0,0,0,0,28,191148376,127146,0,50,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2917488856,2448474,0,0,0,0,0,3130,563916298,1133867,0,315,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3549617,62623,0,0,0,0,0,28,191148376,127146,0,50,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2921773181,2452607,0,0,0,0,0,3142,565617177,1136957,0,315,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3549617,62623,0,0,0,0,0,28,191148376,127146,0,50,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2932621430,2463130,0,0,0,0,0,3166,569617882,1144291,0,318,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3549617,62623,0,0,0,0,0,28,191148376,127146,0,50,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2940698549,2470668,0,0,0,0,0,3177,572437574,1149972,0,319,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3549617,62623,0,0,0,0,0,28,191148376,127146,0,50,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2948222208,2477983,0,0,0,0,0,3177,575001598,1155013,0,320,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3604789,63684,0,0,0,0,0,28,194394847,129292,0,50,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2954964782,2484394,0,0,0,0,0,3205,577217353,1159124,0,321,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3604789,63684,0,0,0,0,0,28,194394847,129292,0,50,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2963936835,2492836,0,0,0,0,0,3218,580483454,1165103,0,323,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3659365,64734,0,0,0,0,0,28,197641361,131439,0,50,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2970189903,2499049,0,0,0,0,0,3248,582753245,1169907,0,327,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3659365,64734,0,0,0,0,0,28,197641361,131439,0,50,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2980748806,2509071,0,0,0,0,0,3263,586189745,1176709,0,328,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3659393,64735,0,0,0,0,0,28,197641403,131440,0,50,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2993476041,2521103,0,0,0,0,0,3284,590330662,1184888,0,330,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3659393,64735,0,0,0,0,0,28,197641403,131440,0,50,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,3003985192,2531376,0,0,0,0,0,3295,593941764,1191767,0,331,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3659393,64735,0,0,0,0,0,28,197641403,131440,0,50,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,3014194551,2541166,0,0,0,0,0,3306,597230568,1198196,0,334,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3714305,65791,0,0,0,0,0,28,200886426,133586,0,51,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,3022473043,2548613,0,0,0,0,0,3330,599941985,1202960,0,335,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3714333,65792,0,0,0,0,0,28,200886468,133587,0,51,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,3035521654,2561793,0,0,0,0,0,3350,604414126,1211798,0,338,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3768441,66833,0,0,0,0,0,28,204128440,135731,0,54,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,3040510214,2566483,0,0,0,0,0,3350,605844137,1214787,0,339,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3768441,66833,0,0,0,0,0,28,204128440,135731,0,54,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,3045046983,2571176,0,0,0,0,0,3374,607831270,1217679,0,340,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3768441,66833,0,0,0,0,0,28,204128664,135733,0,54,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,3057134018,2582618,0,0,0,0,0,3397,612310360,1225240,0,341,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
