CPU Level,GPU Level,CPU Frequency (MHz),GPU Frequency (MHz),FPS,Prd,Tear,Early,Stale,Stale2/5/10/max,VSnc,Lat,Fov,OC,TA,SP,Mem,Free,PLS,Temp,TW,App,GD,CPU&GPU,LCnt,GPU%,CPU%,DSF,CFL,ICFLp95,LD,SF,LP,DVFS,timestamp,device,app,app_details,type,is_wireless,repetition
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7600,0,25.2C/0.0C,4.36ms,2.53ms,0.25ms,13.87ms,3(DR0,0.54,0.28(W0.32),1.00,18.91/22.71,21.54,1,1.21,0,0,18:50:26.146,old_experiments,Quest-Pro,Phasmophobia,replay0.1,Quest-Pro,Jeng
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7600,0,25.2C/0.0C,4.34ms,2.52ms,0.25ms,13.87ms,3(DR0,0.54,0.22(W0.32),1.00,18.75/23.47,21.38,1,1.21,0,0,18:50:27.146,old_experiments,Quest-Pro,Phasmophobia,replay0.1,Quest-Pro,Jeng
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7600,0,25.2C/0.0C,4.33ms,2.67ms,0.25ms,13.87ms,3(DR0,0.55,0.22(W0.25),1.00,18.74/23.22,21.70,1,1.21,0,0,18:50:28.146,old_experiments,Quest-Pro,Phasmophobia,replay0.1,Quest-Pro,Jeng
3,4,1382,525,73,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,2092MHz,7600,0,25.2C/0.0C,4.36ms,2.70ms,0.25ms,13.87ms,3(DR0,0.55,0.29(W0.35),1.00,18.68/23.62,21.74,1,1.21,0,0,18:50:29.146,old_experiments,Quest-Pro,Phasmophobia,replay0.1,Quest-Pro,Jeng
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7600,0,25.2C/0.0C,4.35ms,2.59ms,0.25ms,13.87ms,3(DR0,0.55,0.20(W0.25),1.00,18.88/22.49,21.49,1,1.21,0,0,18:50:30.146,old_experiments,Quest-Pro,Phasmophobia,replay0.1,Quest-Pro,Jeng
3,4,1382,525,73,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,2092MHz,7600,0,25.2C/0.0C,4.42ms,2.55ms,0.25ms,13.82ms,3(DR0,0.55,0.29(W0.32),1.00,18.88/24.37,22.19,1,1.21,0,0,18:50:31.146,old_experiments,Quest-Pro,Phasmophobia,replay0.1,Quest-Pro,Jeng
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7600,0,25.2C/0.0C,4.41ms,2.63ms,0.25ms,13.88ms,3(DR0,0.55,0.27(W0.30),1.00,20.88/25.56,24.23,1,1.21,0,0,18:50:32.146,old_experiments,Quest-Pro,Phasmophobia,replay0.1,Quest-Pro,Jeng
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7600,0,25.2C/0.0C,4.35ms,2.52ms,0.25ms,13.88ms,3(DR0,0.54,0.21(W0.30),1.00,20.14/24.44,23.02,1,1.21,0,0,18:50:33.146,old_experiments,Quest-Pro,Phasmophobia,replay0.1,Quest-Pro,Jeng
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7600,0,25.2C/0.0C,4.35ms,2.44ms,0.25ms,13.87ms,3(DR0,0.54,0.25(W0.30),1.00,19.53/23.79,22.21,1,1.21,0,0,18:50:34.146,old_experiments,Quest-Pro,Phasmophobia,replay0.1,Quest-Pro,Jeng
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7600,0,25.2C/0.0C,4.27ms,2.45ms,0.25ms,13.86ms,3(DR0,0.54,0.27(W0.30),1.00,19.15/23.25,22.01,1,1.21,0,0,18:50:35.146,old_experiments,Quest-Pro,Phasmophobia,replay0.1,Quest-Pro,Jeng
