CPU Level,GPU Level,CPU Frequency (MHz),GPU Frequency (MHz),FPS,Prd,Tear,Early,Stale,Stale2/5/10/max,VSnc,Lat,Fov,OC,TA,SP,Mem,Free,PLS,Temp,TW,App,GD,CPU&GPU,LCnt,GPU%,CPU%,DSF,CFL,ICFLp95,LD,SF,LP,DVFS,timestamp,device,app,app_details,type,is_wireless,repetition
5,4,1478,525,72,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1353MHz,2773,0,41.7C/0.0C,3.36ms,0.85ms,0.27ms,13.94ms,2(DR0,0.34,0.14(W0.19),1.00,15.78/21.43,19.37,0,1.21,0,0,00:43:48.029,old_experiments,Quest-2,BeatSaber-W,replay0.0,Quest-2,PopStars-Hard
5,4,1478,525,72,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1804MHz,2773,0,41.7C/0.0C,3.37ms,0.85ms,0.28ms,13.94ms,2(DR0,0.34,0.11(W0.19),1.00,15.69/21.53,19.52,0,1.21,0,0,00:43:49.029,old_experiments,Quest-2,BeatSaber-W,replay0.0,Quest-2,PopStars-Hard
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2773,0,41.7C/0.0C,3.38ms,0.89ms,0.27ms,13.91ms,2(DR0,0.34,0.14(W0.14),1.00,15.63/21.23,19.31,0,1.21,0,0,00:43:50.029,old_experiments,Quest-2,BeatSaber-W,replay0.0,Quest-2,PopStars-Hard
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2773,0,41.7C/0.0C,3.37ms,0.89ms,0.27ms,13.90ms,2(DR0,0.35,0.14(W0.19),1.00,15.74/22.18,19.34,0,1.21,0,0,00:43:51.029,old_experiments,Quest-2,BeatSaber-W,replay0.0,Quest-2,PopStars-Hard
5,4,1478,525,72,0ms,0,0,2,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1353MHz,2773,0,41.7C/0.0C,3.36ms,0.88ms,0.28ms,13.92ms,2(DR0,0.35,0.20(W0.28),1.00,16.24/21.22,19.27,0,1.21,0,0,00:43:52.029,old_experiments,Quest-2,BeatSaber-W,replay0.0,Quest-2,PopStars-Hard
5,4,1478,525,72,0ms,0,0,2,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1353MHz,2773,0,41.7C/0.0C,3.37ms,0.88ms,0.29ms,13.97ms,2(DR0,0.35,0.18(W0.26),1.00,15.88/21.73,19.39,0,1.21,0,0,00:43:53.030,old_experiments,Quest-2,BeatSaber-W,replay0.0,Quest-2,PopStars-Hard
5,4,1766,525,72,0ms,0,0,2,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1353MHz,2773,0,41.7C/0.0C,3.20ms,0.89ms,0.27ms,13.95ms,2(DR0,0.33,0.21(W0.29),1.00,15.76/22.06,19.13,0,1.21,0,0,00:43:54.030,old_experiments,Quest-2,BeatSaber-W,replay0.0,Quest-2,PopStars-Hard
5,4,1478,525,72,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1555MHz,2773,0,41.7C/0.0C,3.22ms,0.87ms,0.27ms,13.91ms,2(DR0,0.33,0.29(W0.41),1.00,15.71/21.43,19.34,0,1.21,0,0,00:43:55.030,old_experiments,Quest-2,BeatSaber-W,replay0.0,Quest-2,PopStars-Hard
5,4,1478,525,72,0ms,0,0,2,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1555MHz,2773,0,41.7C/0.0C,3.23ms,0.86ms,0.27ms,13.94ms,2(DR0,0.33,0.16(W0.18),1.00,15.53/21.59,19.34,0,1.21,0,0,00:43:56.030,old_experiments,Quest-2,BeatSaber-W,replay0.0,Quest-2,PopStars-Hard
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2773,0,41.7C/0.0C,3.21ms,0.84ms,0.27ms,13.90ms,2(DR0,0.33,0.13(W0.14),1.00,15.37/21.56,19.06,0,1.21,0,0,00:43:57.030,old_experiments,Quest-2,BeatSaber-W,replay0.0,Quest-2,PopStars-Hard
