CPU Level,GPU Level,CPU Frequency (MHz),GPU Frequency (MHz),FPS,Prd,Tear,Early,Stale,Stale2/5/10/max,VSnc,Lat,Fov,OC,TA,SP,Mem,Free,PLS,Temp,TW,App,GD,CPU&GPU,LCnt,GPU%,CPU%,DSF,CFL,ICFLp95,LD,SF,LP,DVFS,timestamp,experiment,device,repetition
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2773,0,40.2C/0.0C,1.91ms,0.92ms,0.00ms,13.87ms,1(DR73,0.23,0.18(W0.20),1.00,15.22/21.26,18.89,0,1.21,0,0,16:35:25.035,50,Quest-2,record1
5,4,1478,525,73,0ms,0,0,4,1/0/0/4,1,0,0,FF,0/70/0,N/F/N,1353MHz,2773,0,40.2C/0.0C,1.92ms,1.04ms,0.00ms,13.97ms,1(DR72,0.24,0.20(W0.26),1.00,15.10/21.09,18.84,0,1.21,0,0,16:35:26.036,50,Quest-2,record1
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2773,0,40.2C/0.0C,1.93ms,1.06ms,0.00ms,13.87ms,1(DR73,0.23,0.16(W0.26),1.00,15.09/21.50,18.82,0,1.21,0,0,16:35:27.036,50,Quest-2,record1
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2773,0,40.2C/0.0C,1.82ms,0.91ms,0.00ms,13.87ms,1(DR73,0.21,0.16(W0.22),1.00,15.04/20.68,18.74,0,1.21,0,0,16:35:28.036,50,Quest-2,record1
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2773,0,40.2C/0.0C,1.87ms,1.13ms,0.00ms,13.86ms,1(DR73,0.22,0.08(W0.19),1.00,15.22/20.93,18.64,0,1.21,0,0,16:35:29.036,50,Quest-2,record1
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2773,0,40.2C/0.0C,2.02ms,1.10ms,0.00ms,13.86ms,1(DR73,0.24,0.11(W0.11),1.00,14.75/20.67,18.55,0,1.21,0,0,16:35:30.036,50,Quest-2,record1
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2773,0,40.2C/0.0C,1.96ms,1.05ms,0.00ms,13.87ms,1(DR73,0.23,0.21(W0.27),1.00,14.89/20.48,18.44,0,1.21,0,0,16:35:31.036,50,Quest-2,record1
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2773,0,40.2C/0.0C,1.91ms,1.06ms,0.00ms,13.87ms,1(DR73,0.23,0.22(W0.23),1.00,15.00/20.53,18.53,0,1.21,0,0,16:35:32.036,50,Quest-2,record1
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2773,0,40.2C/0.0C,1.94ms,1.07ms,0.00ms,13.86ms,1(DR73,0.24,0.07(W0.10),1.00,15.16/20.69,18.61,0,1.21,0,0,16:35:33.036,50,Quest-2,record1
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2773,0,40.2C/0.0C,2.00ms,1.11ms,0.00ms,13.87ms,1(DR73,0.24,0.19(W0.26),1.00,15.17/20.60,18.56,0,1.21,0,0,16:35:34.036,50,Quest-2,record1
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2773,0,40.2C/0.0C,2.03ms,1.08ms,0.00ms,13.87ms,1(DR73,0.24,0.19(W0.24),1.00,15.03/20.49,18.50,0,1.21,0,0,16:35:35.036,50,Quest-2,record1
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2773,0,40.2C/0.0C,2.00ms,1.12ms,0.00ms,13.86ms,1(DR73,0.23,0.14(W0.15),1.00,14.93/20.79,18.52,0,1.21,0,0,16:35:36.036,50,Quest-2,record1
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2769,0,40.2C/0.0C,1.98ms,1.04ms,0.00ms,13.87ms,1(DR73,0.24,0.18(W0.22),1.00,14.93/20.63,18.47,0,1.21,0,0,16:35:37.043,50,Quest-2,record1
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2769,0,40.2C/0.0C,1.95ms,1.02ms,0.00ms,13.86ms,1(DR73,0.23,0.13(W0.19),1.00,15.01/21.17,18.43,0,1.21,0,0,16:35:38.036,50,Quest-2,record1
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2769,0,40.2C/0.0C,1.95ms,1.08ms,0.00ms,13.86ms,1(DR73,0.23,0.21(W0.26),1.00,14.64/20.48,18.45,0,1.21,0,0,16:35:39.036,50,Quest-2,record1
5,4,1478,525,72,0ms,0,0,4,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2769,0,40.5C/0.0C,1.93ms,0.91ms,0.00ms,13.87ms,1(DR73,0.23,0.15(W0.18),1.00,14.81/20.67,18.53,0,1.21,0,0,16:35:40.036,50,Quest-2,record1
5,4,1478,525,72,0ms,0,0,5,0/1/0/9,1,0,0,FF,0/70/0,N/F/N,1353MHz,2769,0,40.5C/0.0C,1.84ms,0.92ms,0.00ms,13.12ms,1(DR73,0.22,0.19(W0.19),1.00,15.02/20.85,18.57,0,1.21,0,0,16:35:41.037,50,Quest-2,record1
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2769,0,40.5C/0.0C,1.64ms,0.81ms,0.00ms,13.11ms,1(DR73,0.19,0.26(W0.28),1.00,14.73/20.85,18.57,0,1.21,0,0,16:35:42.037,50,Quest-2,record1
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2769,0,40.5C/0.0C,1.93ms,1.20ms,0.00ms,13.12ms,1(DR73,0.25,0.13(W0.19),1.00,14.90/20.93,18.49,0,1.21,0,0,16:35:43.037,50,Quest-2,record1
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2769,0,40.5C/0.0C,2.02ms,1.29ms,0.00ms,13.12ms,1(DR73,0.25,0.07(W0.11),1.00,15.23/21.63,18.65,0,1.21,0,0,16:35:44.037,50,Quest-2,record1
5,4,1478,525,73,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1555MHz,2769,0,40.5C/0.0C,2.02ms,1.05ms,0.00ms,13.14ms,1(DR73,0.24,0.12(W0.14),1.00,15.18/20.67,18.64,0,1.21,0,0,16:35:45.037,50,Quest-2,record1
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2769,0,40.5C/0.0C,2.07ms,1.17ms,0.00ms,13.12ms,1(DR73,0.24,0.21(W0.29),1.00,14.76/20.53,18.46,0,1.21,0,0,16:35:46.037,50,Quest-2,record1
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2769,0,40.5C/0.0C,2.11ms,1.27ms,0.00ms,13.12ms,1(DR73,0.25,0.15(W0.23),1.00,15.00/21.01,18.50,0,1.21,0,0,16:35:47.037,50,Quest-2,record1
5,4,1478,525,73,0ms,0,0,7,0/1/0/6,1,0,0,FF,0/70/0,N/F/N,1353MHz,2769,0,40.5C/0.0C,1.87ms,1.01ms,0.00ms,13.59ms,1(DR73,0.23,0.17(W0.19),1.00,15.01/20.55,18.78,0,1.21,0,0,16:35:48.037,50,Quest-2,record1
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2769,0,40.5C/0.0C,1.95ms,1.10ms,0.00ms,13.87ms,1(DR72,0.24,0.10(W0.11),1.00,15.52/20.87,18.90,0,1.21,0,0,16:35:49.037,50,Quest-2,record1
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2769,0,40.5C/0.0C,2.00ms,1.14ms,0.00ms,13.86ms,1(DR73,0.25,0.05(W0.11),1.00,15.29/20.77,18.77,0,1.21,0,0,16:35:50.037,50,Quest-2,record1
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2769,0,40.5C/0.0C,2.04ms,1.14ms,0.00ms,13.86ms,1(DR73,0.25,0.22(W0.26),1.00,15.03/20.80,18.68,0,1.21,0,0,16:35:51.037,50,Quest-2,record1
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2769,0,40.5C/0.0C,2.09ms,1.23ms,0.00ms,13.86ms,1(DR73,0.25,0.14(W0.23),1.00,15.00/20.55,18.48,0,1.21,0,0,16:35:52.037,50,Quest-2,record1
5,4,1478,525,73,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1353MHz,2769,0,40.5C/0.0C,1.95ms,1.17ms,0.00ms,13.86ms,1(DR73,0.24,0.20(W0.33),1.00,15.19/20.42,18.54,0,1.21,0,0,16:35:53.037,50,Quest-2,record1
5,4,1478,525,73,0ms,0,0,3,1/0/0/2,1,0,0,FF,0/70/0,N/F/N,1555MHz,2769,0,40.5C/0.0C,2.01ms,1.12ms,0.00ms,13.92ms,1(DR73,0.24,0.24(W0.27),1.00,15.23/20.63,18.67,0,1.21,0,0,16:35:54.037,50,Quest-2,record1
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2769,0,40.5C/0.0C,2.02ms,1.23ms,0.00ms,13.86ms,1(DR73,0.25,0.19(W0.20),1.00,15.26/21.00,18.84,0,1.21,0,0,16:35:55.037,50,Quest-2,record1
5,4,1478,525,73,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1555MHz,2769,0,40.5C/0.0C,2.02ms,1.15ms,0.00ms,13.88ms,1(DR73,0.24,0.16(W0.19),1.00,15.38/20.82,18.77,0,1.21,0,0,16:35:56.037,50,Quest-2,record1
5,4,1478,525,73,0ms,0,0,2,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1353MHz,2776,0,40.5C/0.0C,2.04ms,1.20ms,0.00ms,13.92ms,1(DR73,0.24,0.20(W0.26),1.00,15.19/21.25,18.79,0,1.21,0,0,16:35:57.045,50,Quest-2,record1
5,4,1478,525,73,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1353MHz,2776,0,40.5C/0.0C,2.08ms,1.29ms,0.00ms,13.89ms,1(DR73,0.25,0.12(W0.15),1.00,15.31/20.99,18.79,0,1.21,0,0,16:35:58.038,50,Quest-2,record1
5,4,1478,525,73,0ms,0,0,4,1/0/0/3,1,0,0,FF,0/70/0,N/F/N,1804MHz,2776,0,40.5C/0.0C,2.00ms,1.25ms,0.00ms,13.93ms,1(DR73,0.24,0.12(W0.15),1.00,14.88/20.81,18.69,0,1.21,0,0,16:35:59.038,50,Quest-2,record1
5,4,1478,525,73,0ms,0,0,2,1/0/0/2,1,0,0,FF,0/70/0,N/F/N,1353MHz,2776,0,40.5C/0.0C,2.10ms,1.34ms,0.00ms,13.48ms,1(DR73,0.25,0.12(W0.16),1.00,15.16/20.84,18.71,0,1.21,0,0,16:36:00.038,50,Quest-2,record1
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2776,0,40.5C/0.0C,2.06ms,1.24ms,0.00ms,13.12ms,1(DR73,0.25,0.09(W0.15),1.00,15.27/20.74,18.71,0,1.21,0,0,16:36:01.038,50,Quest-2,record1
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2776,0,40.5C/0.0C,2.02ms,1.10ms,0.00ms,13.12ms,1(DR73,0.25,0.13(W0.19),1.00,14.99/21.00,18.57,0,1.21,0,0,16:36:02.038,50,Quest-2,record1
5,4,1478,525,73,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1353MHz,2776,0,40.5C/0.0C,2.00ms,1.06ms,0.00ms,13.18ms,1(DR73,0.24,0.12(W0.19),1.00,15.01/20.64,18.60,0,1.21,0,0,16:36:03.038,50,Quest-2,record1
5,4,1478,525,72,0ms,0,0,2,1/0/0/2,1,0,0,FF,0/70/0,N/F/N,1353MHz,2776,0,40.5C/0.0C,1.95ms,0.88ms,0.00ms,13.93ms,1(DR73,0.24,0.19(W0.26),1.00,15.13/20.46,18.51,0,1.21,0,0,16:36:04.038,50,Quest-2,record1
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2776,0,40.7C/0.0C,2.08ms,1.21ms,0.00ms,13.86ms,1(DR73,0.24,0.06(W0.06),1.00,15.11/20.91,18.74,0,1.21,0,0,16:36:05.038,50,Quest-2,record1
5,4,1478,525,73,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1555MHz,2776,0,40.7C/0.0C,2.67ms,1.96ms,0.30ms,13.89ms,1(DR73,0.31,0.18(W0.27),1.00,15.16/20.53,18.53,0,1.21,0,0,16:36:06.038,50,Quest-2,record1
5,4,1478,525,73,0ms,0,0,4,1/0/0/3,1,0,0,FF,0/70/0,N/F/N,1555MHz,2776,0,40.7C/0.0C,3.37ms,1.11ms,0.29ms,13.91ms,2(DR2,0.37,0.07(W0.11),1.00,15.99/25.38,23.02,0,1.21,0,0,16:36:07.038,50,Quest-2,record1
5,4,1478,525,72,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1353MHz,2776,0,40.7C/0.0C,3.43ms,1.13ms,0.29ms,13.92ms,2(DR0,0.32,0.08(W0.19),1.00,16.84/23.42,20.77,0,1.21,0,0,16:36:08.038,50,Quest-2,record1
5,4,1478,525,72,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1353MHz,2776,0,40.7C/0.0C,2.01ms,1.08ms,0.00ms,13.90ms,1(DR67,0.24,0.18(W0.23),1.00,15.19/22.38,19.18,0,1.21,0,0,16:36:09.038,50,Quest-2,record1
5,4,1478,525,73,0ms,0,0,2,1/0/0/2,1,0,0,FF,0/70/0,N/F/N,1353MHz,2776,0,40.7C/0.0C,3.52ms,1.19ms,0.31ms,13.84ms,2(DR17,0.38,0.13(W0.19),1.00,15.15/22.29,20.18,0,1.21,0,0,16:36:10.038,50,Quest-2,record1
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2776,0,40.7C/0.0C,3.52ms,1.17ms,0.27ms,13.87ms,2(DR0,0.38,0.10(W0.11),1.00,15.98/21.99,19.55,0,1.21,0,0,16:36:11.039,50,Quest-2,record1
5,4,1478,525,72,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1353MHz,2776,0,40.7C/0.0C,2.06ms,1.12ms,0.00ms,13.93ms,1(DR38,0.26,0.05(W0.11),1.00,15.12/21.68,19.30,0,1.21,0,0,16:36:12.039,50,Quest-2,record1
5,4,1478,525,73,0ms,0,0,2,1/0/0/2,1,0,0,FF,0/70/0,N/F/N,1353MHz,2776,0,40.7C/0.0C,2.01ms,1.19ms,0.00ms,13.86ms,1(DR73,0.25,0.14(W0.26),1.00,15.13/20.73,18.77,0,1.21,0,0,16:36:13.039,50,Quest-2,record1
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2776,0,40.7C/0.0C,2.04ms,1.12ms,0.00ms,13.86ms,1(DR73,0.25,0.05(W0.10),1.00,14.99/21.00,18.63,0,1.21,0,0,16:36:14.039,50,Quest-2,record1
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2776,0,40.7C/0.0C,2.09ms,1.12ms,0.00ms,13.86ms,1(DR73,0.24,0.16(W0.22),1.00,14.93/20.35,18.47,0,1.21,0,0,16:36:15.039,50,Quest-2,record1
5,4,1478,525,73,0ms,0,0,5,0/1/0/5,1,0,0,FF,0/70/0,N/F/N,1353MHz,2776,0,40.7C/0.0C,2.08ms,1.23ms,0.00ms,13.73ms,1(DR73,0.25,0.24(W0.32),1.00,14.91/20.75,18.74,0,1.21,0,0,16:36:16.039,50,Quest-2,record1
5,4,1478,525,72,0ms,0,0,7,0/1/0/7,1,0,0,FF,0/70/0,N/F/N,1353MHz,2771,0,40.7C/0.0C,1.91ms,0.92ms,0.00ms,13.63ms,1(DR73,0.22,0.17(W0.30),1.00,15.06/20.66,18.56,0,1.21,0,0,16:36:17.045,50,Quest-2,record1
5,4,1478,525,73,0ms,0,0,5,1/0/0/4,1,0,0,FF,0/70/0,N/F/N,1353MHz,2771,0,40.7C/0.0C,1.99ms,1.18ms,0.00ms,13.79ms,1(DR73,0.24,0.09(W0.11),1.00,15.19/20.93,18.64,0,1.21,0,0,16:36:18.039,50,Quest-2,record1
5,4,1574,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1804MHz,2771,0,40.7C/0.0C,1.94ms,1.24ms,0.00ms,13.12ms,1(DR73,0.24,0.05(W0.11),1.00,15.27/20.84,18.81,0,1.21,0,0,16:36:19.039,50,Quest-2,record1
