Timestamp,BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE,power
0.0,-1653807,3809,6.299350863000001
1.005,-1680174,3809,6.399782766
2.01,-1641600,3809,6.2528544
3.015,-1668456,3809,6.355148904
4.018,-1666503,3809,6.3477099269999995
5.022,-1666503,3808,6.346043423999999
6.025,-1836424,3808,6.993102592
7.028,-1662596,3808,6.331165567999999
8.031,-1662596,3808,6.331165567999999
9.034,-1669921,3808,6.359059168
10.038,-1706542,3808,6.498511936
11.041,-1658690,3808,6.31629152
12.047,-1678710,3808,6.392527680000001
13.05,-1621092,3808,6.173118336000001
14.054,-1650878,3808,6.2865434239999995
15.061,-1649413,3809,6.2826141170000005
16.063,-1607421,3809,6.1226665890000005
17.066,-1607909,3809,6.124525381000001
18.069,-1636229,3809,6.232396261
19.073,-1599608,3809,6.092906872
20.075,-1604491,3809,6.111506219
21.079,-1657713,3809,6.314228817
22.082,-1649901,3809,6.284472909000001
23.087,-1676756,3809,6.386763604
24.09,-1642577,3809,6.256575793
25.098,-1665038,3807,6.338799666
26.101,-1742186,3807,6.632502102
27.104,-1648436,3807,6.275595852
28.107,-1668456,3807,6.351811992
29.111,-1773924,3807,6.753328668
30.113,-1711424,3807,6.515391168
31.116,-1681639,3807,6.401999673
32.118,-1711424,3803,6.508545472
33.125,-1691405,3803,6.432413215
34.127,-1660155,3803,6.3135694650000005
35.13,-1731444,3801,6.581218644
36.138,-1731444,3801,6.581218644
37.141,-1733885,3801,6.590496885
38.144,-1736327,3801,6.599778927
39.149,-1702147,3801,6.469860746999999
40.151,-1667479,3801,6.338087679
41.154,-1682128,3801,6.393768528
42.158,-1645018,3801,6.252713418000001
43.164,-1674803,3801,6.365926203000001
44.167,-1672362,3801,6.356647962000001
45.17,-1678710,3803,6.3841341300000005
46.175,-1700194,3803,6.4658377819999995
47.179,-1666503,3803,6.337710908999999
48.182,-1710448,3803,6.504833744000001
49.185,-1705565,3803,6.486263695
50.189,-1687010,3803,6.41569903
51.192,-1689452,3803,6.4249859559999996
52.194,-1677733,3803,6.3804185989999995
53.197,-1681151,3803,6.393417253
54.205,-1678710,3803,6.3841341300000005
55.208,-1675292,3802,6.369460184
56.215,-1639647,3802,6.233937893999999
57.219,-1647948,3802,6.2654982960000005
58.223,-1652831,3802,6.284063462
59.227,-1634764,3802,6.215372727999999
60.229,-1666503,3802,6.336044405999999
61.232,-1663085,3802,6.323049170000001
62.234,-1650878,3802,6.276638156
63.239,-1679686,3802,6.386166172
64.243,-1676268,3802,6.373170936
65.246,-1678221,3801,6.3789180210000005
66.248,-1701659,3801,6.468005859000001
67.253,-1681639,3801,6.391909839
68.258,-1615233,3801,6.139500633
69.265,-1597167,3805,6.077220435
70.267,-1602538,3805,6.09765709
71.27,-1631346,3805,6.20727153
72.272,-1632811,3805,6.212845855
73.276,-1659178,3805,6.313172290000001
74.279,-1691893,3805,6.4376528650000004
75.282,-1689940,3799,6.4200820599999995
76.285,-1699217,3799,6.455325383000001
77.289,-1689940,3799,6.4200820599999995
78.292,-1688963,3799,6.416370436999999
79.295,-1677733,3799,6.373707667
80.303,-1740721,3799,6.612999079
81.306,-1720213,3799,6.535089187
82.309,-1721678,3799,6.540654722
83.311,-1685546,3799,6.4033892539999995
84.315,-1689940,3799,6.4200820599999995
85.318,-1672850,3798,6.3534843
86.32,-1687010,3798,6.40726398
87.325,-1707518,3798,6.485153364
88.33,-1648436,3798,6.260759928
89.333,-1674803,3798,6.360901794
90.337,-1695799,3798,6.440644602
91.344,-1691405,3798,6.42395619
92.347,-1716795,3798,6.5203874100000005
93.349,-1664061,3798,6.320103678
94.353,-1675292,3798,6.362759016
95.356,-1666014,3798,6.327521172
96.359,-1622557,3798,6.162471486
97.362,-1664061,3798,6.320103678
98.368,-1653319,3798,6.279305562
99.371,-1644042,3798,6.244071516
100.38,-1637206,3798,6.218108388
101.383,-1590819,3798,6.041930562
102.386,-1655272,3798,6.286723056
103.389,-1635741,3798,6.212544318
104.392,-1668944,3798,6.338649312
105.395,-1625975,3797,6.173827075
106.398,-1619628,3800,6.1545863999999995
107.401,-1636717,3800,6.219524600000001
108.406,-1611815,3800,6.124897
109.409,-1645506,3800,6.2529228
110.411,-1634764,3800,6.2121032
111.415,-1652831,3800,6.280757799999999
112.421,-1626952,3800,6.1824176
113.425,-1640624,3800,6.2343712
114.427,-1606444,3800,6.1044871999999994
115.431,-1637206,3800,6.2213828
116.436,-1633299,3800,6.2065361999999995
117.439,-1688963,3800,6.4180594
118.446,-1655272,3800,6.290033599999999
119.449,-1629881,3800,6.1935478
120.451,-1627440,3800,6.184272
121.453,-1682616,3800,6.393940799999999
122.464,-1638671,3800,6.2269498
123.466,-1645995,3800,6.2547809999999995
124.47,-1628417,3800,6.1879846
125.473,-1631346,3797,6.1942207620000005
