Timestamp,BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE,power
0.0,-1806151,3856,6.964518256
1.004,-1834959,3856,7.075601904
2.006,-1830077,3855,7.054946835
3.01,-1797362,3856,6.9306278720000005
4.013,-1770018,3856,6.825189408
5.016,-1781737,3856,6.870377872000001
6.02,-1798338,3856,6.934391327999999
7.022,-1826170,3856,7.04171152
8.027,-1806639,3856,6.966399984
9.03,-1842772,3856,7.105728832
10.033,-1832030,3856,7.06430768
11.036,-1793456,3856,6.9155663359999995
12.039,-1788573,3856,6.896737488
13.043,-1823241,3856,7.0304172959999995
14.046,-1812987,3856,6.990877872
15.05,-1797362,3856,6.9306278720000005
16.053,-1794432,3856,6.919329792
17.057,-1799315,3856,6.93815864
18.06,-1772948,3856,6.836487488
19.063,-1791014,3856,6.906149983999999
20.066,-1768553,3856,6.819540368
21.07,-1785155,3856,6.88355768
22.073,-1798338,3856,6.934391327999999
23.078,-1424803,3873,5.518262019000001
24.081,-1421874,3873,5.506918002000001
25.083,-1445800,3873,5.5995834
26.086,-1466796,3873,5.680900908
27.089,-1414550,3873,5.4785521500000005
28.093,-1422362,3873,5.5088080260000005
29.097,-1854491,3873,7.182443643
30.099,-1874999,3873,7.261871127000001
31.102,-1867674,3873,7.233501402000001
32.106,-1917967,3873,7.4282861910000015
33.11,-1920897,3849,7.393532553
34.113,-1705565,3849,6.564719685
35.116,-1624022,3849,6.250860678
36.12,-1879393,3849,7.233783657000001
37.123,-1924315,3849,7.406688435
38.126,-1900877,3849,7.316475573
39.129,-1909666,3849,7.350304434
40.132,-1885252,3849,7.256334948
41.136,-1898924,3849,7.308958476000001
42.139,-1895018,3849,7.293924282000001
43.142,-1887694,3849,7.265734206
44.145,-1920409,3849,7.391654241
45.149,-1896971,3849,7.301441379
46.153,-1903319,3849,7.325874831
47.156,-1891600,3849,7.2807684
48.159,-1915526,3849,7.3728595740000005
49.162,-1892577,3849,7.284528873
50.166,-1907225,3849,7.340909025
51.169,-1468260,3849,5.65133274
52.172,-1904295,3849,7.329631455
53.176,-1984862,3843,7.627824666
54.179,-1892577,3843,7.273173411
55.182,-1914061,3843,7.355736423
56.186,-2041502,3843,7.8454921859999995
57.19,-1902342,3843,7.310700306000001
58.194,-1896971,3843,7.290059553
59.197,-1937499,3843,7.445808657000001
60.2,-1901366,3843,7.306949538
61.203,-1895995,3843,7.286308784999999
62.206,-1874022,3843,7.201866546
63.208,-1946288,3844,7.481531072
64.211,-1904295,3844,7.32010998
65.214,-1917967,3844,7.372665148
66.218,-1917967,3844,7.372665148
67.221,-1896971,3844,7.291956524
68.224,-1854979,3844,7.1305392759999995
69.227,-1867674,3844,7.179338856
70.231,-1852049,3844,7.119276356
71.235,-1874510,3844,7.205616439999999
72.239,-1965819,3844,7.556608236
73.242,-1914549,3843,7.3576118070000005
74.246,-1907225,3843,7.329465675
75.249,-1828612,3847,7.034670364
76.252,-1854491,3847,7.134226877
77.256,-1866698,3847,7.181187206000001
78.26,-1902342,3847,7.318309674000001
79.263,-1880370,3847,7.233783389999999
80.266,-1878905,3847,7.228147535
81.27,-1940428,3847,7.4648265160000005
82.274,-1906737,3847,7.335217239
83.277,-1918944,3843,7.374501792
84.28,-1891112,3843,7.2675434160000005
85.283,-1909178,3843,7.336971054
86.287,-1887206,3843,7.252532658
87.29,-1904295,3843,7.318205685000001
88.293,-1875487,3843,7.207496541
89.297,-1894041,3843,7.278799563
90.3,-1877928,3843,7.2168773040000005
91.303,-1860838,3843,7.151200434
92.306,-1892088,3843,7.271294184
93.311,-1887206,3843,7.252532658
94.314,-1920409,3843,7.380131787
95.318,-1903319,3843,7.314454917
96.321,-1902342,3843,7.310700306000001
97.325,-1912596,3843,7.350106428
98.329,-1923338,3843,7.391387934
99.332,-1935545,3843,7.438299435
100.335,-1950194,3843,7.494595542
101.338,-1932616,3843,7.427043287999999
102.341,-1924315,3839,7.387445285
103.344,-1900877,3839,7.297466803
104.347,-1934081,3839,7.424936959
105.351,-1930174,3839,7.409937986
