timestamp,net.bytes_sent.Bluetooth Network Connection,net.bytes_recv.Bluetooth Network Connection,net.packets_sent.Bluetooth Network Connection,net.packets_recv.Bluetooth Network Connection,net.errin.Bluetooth Network Connection,net.errout.Bluetooth Network Connection,net.dropin.Bluetooth Network Connection,net.dropout.Bluetooth Network Connection,net.bytes_sent.Ethernet,net.bytes_recv.Ethernet,net.packets_sent.Ethernet,net.packets_recv.Ethernet,net.errin.Ethernet,net.errout.Ethernet,net.dropin.Ethernet,net.dropout.Ethernet,net.bytes_sent.Local Area Connection* 1,net.bytes_recv.Local Area Connection* 1,net.packets_sent.Local Area Connection* 1,net.packets_recv.Local Area Connection* 1,net.errin.Local Area Connection* 1,net.errout.Local Area Connection* 1,net.dropin.Local Area Connection* 1,net.dropout.Local Area Connection* 1,net.bytes_sent.Local Area Connection* 2,net.bytes_recv.Local Area Connection* 2,net.packets_sent.Local Area Connection* 2,net.packets_recv.Local Area Connection* 2,net.errin.Local Area Connection* 2,net.errout.Local Area Connection* 2,net.dropin.Local Area Connection* 2,net.dropout.Local Area Connection* 2,net.bytes_sent.Loopback Pseudo-Interface 1,net.bytes_recv.Loopback Pseudo-Interface 1,net.packets_sent.Loopback Pseudo-Interface 1,net.packets_recv.Loopback Pseudo-Interface 1,net.errin.Loopback Pseudo-Interface 1,net.errout.Loopback Pseudo-Interface 1,net.dropin.Loopback Pseudo-Interface 1,net.dropout.Loopback Pseudo-Interface 1,net.bytes_sent.Wi-Fi,net.bytes_recv.Wi-Fi,net.packets_sent.Wi-Fi,net.packets_recv.Wi-Fi,net.errin.Wi-Fi,net.errout.Wi-Fi,net.dropin.Wi-Fi,net.dropout.Wi-Fi,disk.read_count.PhysicalDrive0,disk.read_bytes.PhysicalDrive0,disk.write_count.PhysicalDrive0,disk.write_bytes.PhysicalDrive0,disk.read_count.PhysicalDrive1,disk.read_bytes.PhysicalDrive1,disk.write_count.PhysicalDrive1,disk.write_bytes.PhysicalDrive1,cpu.dpc,cpu.idle,cpu.interrupt,cpu.system,cpu.user,cpu.percent,cpu.freq.current,cpu.freq.min,cpu.freq.max,cpu.ctx_switches,cpu.interrupts,cpu.soft_interrupts,cpu.syscalls
1702845679377.0513,0,0,0,0,0,0,0,0,12735770381,986579988,2417666,3660862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257662,9424400896,66923,1358225920,28,86528,0,0,43.5625,16476.640625,26.90625,400.265625,725.40625,36.1,4701.0,0.0,4701.0,78026463,66059764,0,234874862
1702845680379.0645,0,0,0,0,0,0,0,0,12746007047,987293703,2419171,3663657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257665,9424413184,66973,1359319552,28,86528,0,0,43.59375,16488.03125,26.921875,400.453125,725.8125,5.3,4701.0,0.0,4701.0,78056488,66097559,0,234989287
1702845681364.1719,0,0,0,0,0,0,0,0,12756413141,988026287,2420690,3666465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257665,9424413184,66975,1359327744,28,86528,0,0,43.609375,16499.390625,26.9375,400.640625,726.09375,4.2,4701.0,0.0,4701.0,78086091,66134817,0,235104952
1702845682373.881,0,0,0,0,0,0,0,0,12767158823,988743894,2422245,3669308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257665,9424413184,67016,1359815168,28,86528,0,0,43.640625,16510.890625,26.984375,400.90625,726.5,6.1,4701.0,0.0,4701.0,78117347,66173931,0,235226439
1702845683375.661,0,0,0,0,0,0,0,0,12777935155,989453286,2423759,3672109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257666,9424429568,67059,1360318976,28,86528,0,0,43.640625,16522.296875,27.0,401.125,726.890625,5.2,4701.0,0.0,4701.0,78148088,66212458,0,235338917
1702845684367.256,0,0,0,0,0,0,0,0,12788752595,990175435,2425286,3674799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257667,9424454144,67101,1360859648,28,86528,0,0,43.671875,16533.65625,27.015625,401.3125,727.15625,4.2,4701.0,0.0,4701.0,78177619,66250035,0,235449981
1702845685375.475,0,0,0,0,0,0,0,0,12799638891,990905054,2426821,3677708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257667,9424454144,67102,1360941568,28,86528,0,0,43.734375,16545.265625,27.03125,401.59375,727.453125,5.4,4701.0,0.0,4701.0,78210180,66289496,0,235574623
1702845686365.6704,0,0,0,0,0,0,0,0,12810575662,991609791,2428332,3680492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257669,9424462336,67136,1361388032,28,86528,0,0,43.765625,16556.671875,27.0625,401.78125,727.671875,3.9,4701.0,0.0,4701.0,78239419,66327403,0,235683189
1702845687375.5723,0,0,0,0,0,0,0,0,12821483689,992327734,2429872,3683169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257670,9424486912,67170,1361760768,28,86528,0,0,43.796875,16568.390625,27.0625,402.0,727.90625,4.0,4701.0,0.0,4701.0,78272170,66367113,0,235802362
1702845688374.0732,0,0,0,0,0,0,0,0,12831875209,993056005,2431398,3686037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257670,9424486912,67271,1362366976,28,86528,0,0,43.8125,16579.953125,27.0625,402.15625,728.203125,3.9,4701.0,0.0,4701.0,78303993,66406109,0,235920618
