Timestamp,BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE,power
0.0,-2273436,3617,8.223018012
1.003,-2199217,3617,7.954567889
2.007,-2218260,3617,8.02344642
3.009,-2214354,3617,8.009318418
4.012,-2206053,3617,7.979293701
5.014,-2208983,3617,7.9898915110000015
6.019,-2385252,3617,8.627456484
7.021,-2287596,3617,8.274234732
8.023,-2309569,3617,8.353711073
9.026,-2291991,3612,8.278671491999999
10.028,-2303709,3612,8.320996908
11.03,-2292479,3612,8.280434148
12.032,-2303709,3612,8.320996908
13.035,-2284666,3612,8.252213592
14.038,-2307616,3612,8.335108992
15.04,-2268065,3612,8.19225078
16.043,-2305174,3612,8.326288488000001
17.046,-2276366,3612,8.222233992
18.049,-2297362,3612,8.298071544
19.053,-2286131,3612,8.257505171999998
20.057,-2297362,3614,8.302666268
21.06,-2270994,3614,8.207372315999999
22.062,-2292479,3614,8.285019105999998
23.065,-2275389,3614,8.223255846
24.068,-2263182,3614,8.179139747999999
25.074,-2268553,3614,8.198550542
26.076,-2257323,3614,8.157965321999999
27.078,-2264647,3614,8.184434258
28.08,-2245116,3614,8.113849223999999
29.084,-2412108,3614,8.717358312000002
30.086,-2405272,3607,8.675816104
31.088,-2255858,3607,8.136879806000001
32.09,-2261229,3607,8.156253003
33.092,-2268065,3607,8.180910455000001
34.103,-2236815,3607,8.068191705
35.212,-2405760,3607,8.677576320000002
36.228,-2119139,3607,7.643734373000001
37.23,-2156737,3607,7.779350359000001
38.236,-2000975,3607,7.217516825000001
39.239,-1673827,3607,6.037493989000001
40.241,-1467772,3642,5.345625623999999
41.243,-1461425,3642,5.322509849999999
42.245,-1877440,3642,6.83763648
43.247,-1975096,3642,7.1932996319999996
44.249,-1433593,3642,5.221145706000001
45.251,-1719237,3642,6.261461154
46.253,-1676756,3642,6.106745352
47.256,-1812987,3642,6.6028986540000005
48.259,-1916014,3642,6.978122987999999
49.261,-1926756,3642,7.017245352000001
50.263,-1929198,3632,7.006847136000001
51.265,-1898436,3632,6.895119552000001
52.267,-1889647,3632,6.863197904
53.271,-1914549,3632,6.953641968
54.273,-1863280,3632,6.767432960000001
55.275,-1898924,3632,6.896891968
56.278,-1857420,3632,6.746149440000001
57.28,-1825682,3632,6.630877024
58.283,-1464843,3632,5.320309776
59.286,-1842284,3632,6.691175488000001
60.288,-1733885,3643,6.3165430549999995
61.29,-1879881,3643,6.848406483
62.293,-1910643,3643,6.960472449
63.296,-1894041,3643,6.899991362999999
64.299,-1895018,3643,6.903550574
65.301,-1894530,3643,6.90177279
66.303,-1887206,3643,6.875091457999999
67.306,-1910155,3643,6.9586946649999994
68.309,-1858397,3636,6.757131492
69.311,-1884764,3636,6.853001904
70.314,-2127928,3624,7.711611071999999
71.316,-1891600,3624,6.8551584
