CPU Level,GPU Level,CPU Frequency (MHz),GPU Frequency (MHz),FPS,Prd,Tear,Early,Stale,Stale2/5/10/max,VSnc,Lat,Fov,OC,TA,SP,Mem,Free,PLS,Temp,TW,App,GD,CPU&GPU,LCnt,GPU%,CPU%,DSF,CFL,ICFLp95,LD,SF,LP,DVFS,timestamp,device,app,app_details,type,is_wireless,repetition
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2797,0,40.5C/0.0C,3.42ms,0.92ms,0.28ms,13.91ms,2(DR0,0.35,0.18(W0.20),1.00,15.59/21.50,19.09,0,1.21,0,0,18:11:03.042,old_experiments,Quest-2,BeatSaber-W,record2,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2797,0,40.5C/0.0C,3.42ms,0.90ms,0.27ms,13.90ms,2(DR0,0.35,0.12(W0.14),1.00,15.36/21.29,19.15,0,1.21,0,0,18:11:04.042,old_experiments,Quest-2,BeatSaber-W,record2,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1555MHz,2797,0,40.5C/0.0C,3.46ms,0.95ms,0.27ms,13.94ms,2(DR0,0.35,0.13(W0.15),1.00,15.46/21.35,19.22,0,1.21,0,0,18:11:05.042,old_experiments,Quest-2,BeatSaber-W,record2,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2797,0,40.5C/0.0C,3.44ms,0.86ms,0.27ms,13.90ms,2(DR0,0.35,0.14(W0.19),1.00,15.34/22.10,19.29,0,1.21,0,0,18:11:06.042,old_experiments,Quest-2,BeatSaber-W,record2,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2797,0,40.5C/0.0C,3.42ms,0.88ms,0.28ms,13.90ms,2(DR0,0.35,0.14(W0.23),1.00,15.55/21.59,19.13,0,1.21,0,0,18:11:07.042,old_experiments,Quest-2,BeatSaber-W,record2,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1555MHz,2797,0,40.5C/0.0C,3.39ms,0.96ms,0.28ms,13.90ms,2(DR0,0.35,0.21(W0.23),1.00,15.65/21.14,19.10,0,1.21,0,0,18:11:08.042,old_experiments,Quest-2,BeatSaber-W,record2,Quest-2,PopStars-Medium
5,4,1478,525,73,0ms,0,0,8,1/1/0/5,1,0,0,FF,0/70/0,N/F/N,1804MHz,2797,0,40.5C/0.0C,1.70ms,0.83ms,0.00ms,13.95ms,1(DR27,0.20,0.36(W0.42),1.00,15.92/25.29,22.94,0,1.21,0,0,18:11:09.042,old_experiments,Quest-2,BeatSaber-W,record2,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1353MHz,2797,0,40.5C/0.0C,3.25ms,0.91ms,0.27ms,13.98ms,2(DR67,0.33,0.31(W0.44),1.00,16.27/24.57,21.97,0,1.21,0,0,18:11:10.042,old_experiments,Quest-2,BeatSaber-W,record2,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,3,1/0/0/3,1,0,0,FF,0/70/0,N/F/N,1804MHz,2797,0,40.5C/0.0C,2.97ms,2.05ms,0.22ms,13.88ms,1(DR8,0.28,0.32(W0.35),1.00,15.84/22.74,19.53,0,1.21,0,0,18:11:11.042,old_experiments,Quest-2,BeatSaber-W,record2,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,3,1/0/0/2,1,0,0,FF,0/70/0,N/F/N,1804MHz,2797,0,40.5C/0.0C,2.20ms,0.24ms,0.15ms,13.92ms,2(DR55,0.22,0.27(W0.37),1.00,15.61/22.50,20.10,0,1.21,0,0,18:11:12.042,old_experiments,Quest-2,BeatSaber-W,record2,Quest-2,PopStars-Medium
5,4,1478,525,71,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2797,0,40.5C/0.0C,1.71ms,1.16ms,0.00ms,13.91ms,1(DR60,0.19,0.30(W0.33),1.00,15.31/21.27,19.18,0,1.21,0,0,18:11:13.042,old_experiments,Quest-2,BeatSaber-W,record2,Quest-2,PopStars-Medium
5,4,1478,525,59,0ms,0,0,29,7/0/1/12,1,0,0,FF,0/70/0,N/F/N,1555MHz,2797,0,40.5C/0.0C,2.82ms,8.24ms,0.28ms,17.53ms,1(DR71,0.24,0.28(W0.38),1.00,14.86/21.62,18.88,0,1.21,0,0,18:11:14.042,old_experiments,Quest-2,BeatSaber-W,record2,Quest-2,PopStars-Medium
5,4,1478,525,59,0ms,0,0,18,3/0/1/12,1,0,0,FF,0/70/0,N/F/N,1353MHz,2797,0,40.5C/0.0C,3.36ms,1.80ms,0.29ms,16.78ms,1(DR59,0.32,0.25(W0.33),1.00,15.05/21.02,18.83,0,1.21,0,0,18:11:15.043,old_experiments,Quest-2,BeatSaber-W,record2,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,6,1/0/0/3,1,0,0,FF,0/70/0,N/F/N,1353MHz,2797,0,40.5C/0.0C,3.40ms,1.54ms,0.29ms,13.93ms,2(DR17,0.34,0.33(W0.38),1.00,14.93/22.16,19.65,0,1.21,0,0,18:11:16.043,old_experiments,Quest-2,BeatSaber-W,record2,Quest-2,PopStars-Medium
5,4,1478,525,60,0ms,0,0,24,10/0/0/2,1,0,0,FF,0/70/0,N/F/N,1353MHz,2786,0,40.5C/0.0C,3.47ms,1.12ms,0.29ms,16.91ms,2(DR0,0.35,0.23(W0.46),1.00,15.98/21.68,19.47,0,1.21,0,0,18:11:17.049,old_experiments,Quest-2,BeatSaber-W,record2,Quest-2,PopStars-Medium
5,4,1478,525,64,0ms,0,0,28,10/0/0/2,1,0,0,FF,0/70/0,N/F/N,1353MHz,2786,0,40.5C/0.0C,3.42ms,1.11ms,0.31ms,16.14ms,2(DR0,0.35,0.20(W0.24),1.00,15.98/21.65,19.35,0,1.21,0,0,18:11:18.043,old_experiments,Quest-2,BeatSaber-W,record2,Quest-2,PopStars-Medium
5,4,1478,525,70,0ms,0,0,6,2/0/0/3,1,0,0,FF,0/70/0,N/F/N,1353MHz,2786,0,40.5C/0.0C,1.95ms,0.98ms,0.00ms,14.37ms,1(DR15,0.24,0.22(W0.25),1.00,15.02/21.73,19.60,0,1.21,0,0,18:11:19.043,old_experiments,Quest-2,BeatSaber-W,record2,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2786,0,40.5C/0.0C,1.95ms,0.99ms,0.00ms,13.90ms,1(DR72,0.23,0.28(W0.32),1.00,14.97/21.55,18.69,0,1.21,0,0,18:11:20.043,old_experiments,Quest-2,BeatSaber-W,record2,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2786,0,40.5C/0.0C,1.95ms,0.98ms,0.00ms,13.90ms,1(DR72,0.22,0.27(W0.35),1.00,15.14/20.87,18.70,0,1.21,0,0,18:11:21.043,old_experiments,Quest-2,BeatSaber-W,record2,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2786,0,40.5C/0.0C,1.97ms,0.95ms,0.00ms,13.89ms,1(DR72,0.22,0.29(W0.40),1.00,14.90/20.99,18.59,0,1.21,0,0,18:11:22.043,old_experiments,Quest-2,BeatSaber-W,record2,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2786,0,40.5C/0.0C,1.80ms,0.95ms,0.00ms,13.90ms,1(DR72,0.21,0.22(W0.29),1.00,15.01/21.01,18.78,0,1.21,0,0,18:11:23.043,old_experiments,Quest-2,BeatSaber-W,record2,Quest-2,PopStars-Medium
5,4,1478,525,58,0ms,0,0,26,0/0/1/16,1,0,0,FF,0/70/0,N/F/N,1353MHz,2786,0,40.5C/0.0C,1.73ms,0.49ms,0.00ms,17.24ms,1(DR72,0.19,0.26(W0.30),1.00,15.08/20.91,18.72,0,1.21,0,0,18:11:24.043,old_experiments,Quest-2,BeatSaber-W,record2,Quest-2,PopStars-Medium
5,4,1478,525,56,0ms,0,0,28,4/1/1/15,1,0,0,FF,0/70/0,N/F/N,1353MHz,2786,0,40.5C/0.0C,1.74ms,0.53ms,0.00ms,19.08ms,1(DR72,0.21,0.29(W0.32),1.00,14.99/20.59,18.49,0,1.21,0,0,18:11:25.043,old_experiments,Quest-2,BeatSaber-W,record2,Quest-2,PopStars-Medium
5,4,1478,525,71,0ms,0,0,8,2/0/0/3,1,0,0,FF,0/70/0,N/F/N,1353MHz,2786,0,40.5C/0.0C,3.44ms,0.85ms,0.32ms,14.11ms,2(DR34,0.35,0.27(W0.30),1.00,14.92/21.90,19.43,0,1.21,0,0,18:11:26.043,old_experiments,Quest-2,BeatSaber-W,record2,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2786,0,40.5C/0.0C,3.45ms,0.90ms,0.31ms,13.90ms,2(DR0,0.36,0.16(W0.17),1.00,15.73/21.84,19.29,0,1.21,0,0,18:11:27.043,old_experiments,Quest-2,BeatSaber-W,record2,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1804MHz,2786,0,40.5C/0.0C,1.94ms,0.50ms,0.00ms,13.91ms,1(DR1,0.24,0.26(W0.36),1.00,15.66/21.79,19.30,0,1.21,0,0,18:11:28.043,old_experiments,Quest-2,BeatSaber-W,record2,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1804MHz,2786,0,40.5C/0.0C,1.94ms,0.91ms,0.00ms,13.90ms,1(DR72,0.22,0.33(W0.39),1.00,14.60/21.14,18.63,0,1.21,0,0,18:11:29.044,old_experiments,Quest-2,BeatSaber-W,record2,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2786,0,40.5C/0.0C,1.95ms,0.88ms,0.00ms,13.90ms,1(DR72,0.22,0.36(W0.43),1.00,14.93/21.16,18.66,0,1.21,0,0,18:11:30.044,old_experiments,Quest-2,BeatSaber-W,record2,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1804MHz,2786,0,40.5C/0.0C,1.93ms,1.04ms,0.00ms,13.90ms,1(DR72,0.22,0.22(W0.33),1.00,14.99/20.78,18.45,0,1.21,0,0,18:11:31.044,old_experiments,Quest-2,BeatSaber-W,record2,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2786,0,40.5C/0.0C,1.93ms,1.10ms,0.00ms,13.90ms,1(DR72,0.24,0.30(W0.36),1.00,15.05/20.59,18.56,0,1.21,0,0,18:11:32.044,old_experiments,Quest-2,BeatSaber-W,record2,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2786,0,40.5C/0.0C,1.96ms,1.21ms,0.00ms,13.90ms,1(DR72,0.24,0.30(W0.38),1.00,15.26/20.97,18.75,0,1.21,0,0,18:11:33.044,old_experiments,Quest-2,BeatSaber-W,record2,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2786,0,40.5C/0.0C,1.99ms,1.16ms,0.00ms,13.90ms,1(DR72,0.24,0.38(W0.50),1.00,15.22/21.12,18.78,0,1.21,0,0,18:11:34.044,old_experiments,Quest-2,BeatSaber-W,record2,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2786,0,40.5C/0.0C,1.98ms,1.12ms,0.00ms,13.90ms,1(DR72,0.24,0.38(W0.45),1.00,15.16/21.48,18.63,0,1.21,0,0,18:11:35.044,old_experiments,Quest-2,BeatSaber-W,record2,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2786,0,40.7C/0.0C,1.98ms,1.16ms,0.00ms,13.90ms,1(DR72,0.24,0.30(W0.43),1.00,15.00/20.50,18.46,0,1.21,0,0,18:11:36.044,old_experiments,Quest-2,BeatSaber-W,record2,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2798,0,40.7C/0.0C,1.98ms,1.07ms,0.00ms,13.90ms,1(DR72,0.24,0.19(W0.20),1.00,15.07/20.76,18.51,0,1.21,0,0,18:11:37.051,old_experiments,Quest-2,BeatSaber-W,record2,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2798,0,40.7C/0.0C,2.11ms,1.18ms,0.29ms,13.90ms,1(DR72,0.29,0.30(W0.32),1.00,14.91/20.86,18.61,0,1.21,0,0,18:11:38.044,old_experiments,Quest-2,BeatSaber-W,record2,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,2,1/0/0/2,1,0,0,FF,0/70/0,N/F/N,1353MHz,2798,0,40.7C/0.0C,1.81ms,0.87ms,0.00ms,13.91ms,1(DR40,0.21,0.30(W0.38),1.00,15.00/21.97,19.41,0,1.21,0,0,18:11:39.044,old_experiments,Quest-2,BeatSaber-W,record2,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,2,1/0/0/2,1,0,0,FF,0/70/0,N/F/N,1353MHz,2798,0,40.7C/0.0C,3.58ms,1.28ms,0.28ms,13.89ms,2(DR54,0.39,0.29(W0.33),1.00,15.01/21.38,19.14,0,1.21,0,0,18:11:40.044,old_experiments,Quest-2,BeatSaber-W,record2,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,2798,0,40.7C/0.0C,3.57ms,1.44ms,0.28ms,13.90ms,2(DR0,0.39,0.31(W0.35),1.00,16.07/21.80,19.50,0,1.21,0,0,18:11:41.044,old_experiments,Quest-2,BeatSaber-W,record2,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2798,0,40.7C/0.0C,2.01ms,1.22ms,0.00ms,13.92ms,1(DR18,0.26,0.25(W0.29),1.00,15.13/21.27,19.28,0,1.21,0,0,18:11:42.044,old_experiments,Quest-2,BeatSaber-W,record2,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,3,1/0/0/3,1,0,0,FF,0/70/0,N/F/N,1353MHz,2798,0,40.7C/0.0C,3.63ms,1.31ms,0.29ms,13.89ms,2(DR61,0.38,0.27(W0.29),1.00,15.34/20.68,18.91,0,1.21,0,0,18:11:43.044,old_experiments,Quest-2,BeatSaber-W,record2,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1555MHz,2798,0,40.7C/0.0C,3.63ms,1.41ms,0.28ms,13.91ms,2(DR0,0.39,0.44(W0.50),1.00,15.76/21.43,19.25,0,1.21,0,0,18:11:44.045,old_experiments,Quest-2,BeatSaber-W,record2,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2798,0,40.7C/0.0C,3.61ms,1.26ms,0.29ms,13.91ms,2(DR0,0.39,0.27(W0.38),1.00,15.91/21.37,19.48,0,1.21,0,0,18:11:45.045,old_experiments,Quest-2,BeatSaber-W,record2,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2798,0,41.0C/0.0C,3.61ms,1.37ms,0.29ms,13.90ms,2(DR0,0.39,0.24(W0.36),1.00,15.65/21.49,19.37,0,1.21,0,0,18:11:46.045,old_experiments,Quest-2,BeatSaber-W,record2,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2798,0,41.0C/0.0C,3.65ms,1.30ms,0.29ms,13.90ms,2(DR1,0.36,0.27(W0.36),1.00,15.68/21.39,19.20,0,1.21,0,0,18:11:47.045,old_experiments,Quest-2,BeatSaber-W,record2,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2798,0,41.0C/0.0C,3.56ms,1.52ms,0.28ms,13.91ms,2(DR44,0.38,0.36(W0.38),1.00,15.35/22.13,19.10,0,1.21,0,0,18:11:48.045,old_experiments,Quest-2,BeatSaber-W,record2,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2798,0,41.0C/0.0C,2.38ms,1.53ms,0.30ms,13.92ms,1(DR18,0.30,0.32(W0.43),1.00,15.40/21.54,19.38,0,1.21,0,0,18:11:49.045,old_experiments,Quest-2,BeatSaber-W,record2,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,2,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1555MHz,2798,0,41.0C/0.0C,3.54ms,1.15ms,0.28ms,13.90ms,2(DR26,0.39,0.26(W0.33),1.00,15.31/21.45,19.32,0,1.21,0,0,18:11:50.045,old_experiments,Quest-2,BeatSaber-W,record2,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,0,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1555MHz,2798,0,41.0C/0.0C,3.60ms,1.32ms,0.28ms,13.91ms,2(DR0,0.39,0.24(W0.29),1.00,15.81/21.63,19.41,0,1.21,0,0,18:11:51.045,old_experiments,Quest-2,BeatSaber-W,record2,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2798,0,41.0C/0.0C,3.60ms,1.26ms,0.28ms,13.90ms,2(DR0,0.39,0.25(W0.35),1.00,15.81/21.38,19.32,0,1.21,0,0,18:11:52.045,old_experiments,Quest-2,BeatSaber-W,record2,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1353MHz,2798,0,41.0C/0.0C,3.59ms,1.24ms,0.28ms,13.94ms,2(DR0,0.39,0.34(W0.42),1.00,15.86/21.45,19.35,0,1.21,0,0,18:11:53.045,old_experiments,Quest-2,BeatSaber-W,record2,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1555MHz,2798,0,41.0C/0.0C,2.71ms,0.24ms,0.16ms,13.91ms,2(DR0,0.32,0.25(W0.33),1.00,15.63/21.31,19.27,0,1.21,0,0,18:11:54.045,old_experiments,Quest-2,BeatSaber-W,record2,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,2,1/0/0/2,1,0,0,FF,0/70/0,N/F/N,1353MHz,2798,0,41.0C/0.0C,3.57ms,1.25ms,0.27ms,13.91ms,2(DR19,0.39,0.25(W0.39),1.00,15.17/21.84,19.56,0,1.21,0,0,18:11:55.045,old_experiments,Quest-2,BeatSaber-W,record2,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1555MHz,2798,0,41.0C/0.0C,3.54ms,1.19ms,0.29ms,13.90ms,2(DR0,0.38,0.21(W0.30),1.00,15.52/21.59,19.44,0,1.21,0,0,18:11:56.045,old_experiments,Quest-2,BeatSaber-W,record2,Quest-2,PopStars-Medium
