CPU Level,GPU Level,CPU Frequency (MHz),GPU Frequency (MHz),FPS,Prd,Tear,Early,Stale,Stale2/5/10/max,VSnc,Lat,Fov,OC,TA,SP,Mem,Free,PLS,Temp,TW,App,GD,CPU&GPU,LCnt,GPU%,CPU%,DSF,CFL,ICFLp95,LD,SF,LP,DVFS,timestamp,device,app,app_details,is_record,is_wireless,repetition
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7544,0,24.7C/0.0C,1.95ms,1.08ms,0.00ms,13.87ms,1(DR72,0.24,0.20(W0.24),1.00,17.75/22.19,20.70,1,1.21,0,0,18:39:44.099,Quest-Pro,Phasmophobia,Jenga,True,False,0
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1804MHz,7544,0,24.7C/0.0C,1.96ms,1.11ms,0.00ms,13.86ms,1(DR72,0.24,0.29(W0.32),1.00,17.86/22.20,20.64,1,1.21,0,0,18:39:45.099,Quest-Pro,Phasmophobia,Jenga,True,False,0
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7544,0,24.7C/0.0C,1.96ms,1.06ms,0.00ms,13.87ms,1(DR72,0.24,0.18(W0.24),1.00,17.74/21.63,20.47,1,1.21,0,0,18:39:46.099,Quest-Pro,Phasmophobia,Jenga,True,False,0
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7544,0,24.7C/0.0C,1.95ms,1.10ms,0.00ms,13.86ms,1(DR73,0.24,0.25(W0.33),1.00,17.93/22.15,20.70,1,1.21,0,0,18:39:47.099,Quest-Pro,Phasmophobia,Jenga,True,False,0
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7544,0,24.7C/0.0C,1.96ms,1.08ms,0.00ms,13.86ms,1(DR72,0.24,0.16(W0.24),1.00,18.06/22.17,20.90,1,1.21,0,0,18:39:48.099,Quest-Pro,Phasmophobia,Jenga,True,False,0
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7544,0,24.7C/0.0C,1.97ms,1.15ms,0.00ms,13.86ms,1(DR72,0.24,0.16(W0.21),1.00,17.98/21.54,20.60,1,1.21,0,0,18:39:49.099,Quest-Pro,Phasmophobia,Jenga,True,False,0
3,4,1382,525,73,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,2092MHz,7544,0,24.7C/0.0C,1.99ms,1.06ms,0.00ms,13.85ms,1(DR72,0.24,0.42(W0.60),1.00,18.02/22.67,21.04,1,1.21,0,0,18:39:50.099,Quest-Pro,Phasmophobia,Jenga,True,False,0
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1804MHz,7544,0,24.7C/0.0C,1.93ms,1.00ms,0.00ms,13.87ms,1(DR73,0.24,0.21(W0.27),1.00,18.29/22.41,20.88,1,1.21,0,0,18:39:51.100,Quest-Pro,Phasmophobia,Jenga,True,False,0
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1804MHz,7544,0,24.7C/0.0C,1.89ms,0.81ms,0.00ms,13.87ms,1(DR73,0.22,0.30(W0.33),1.00,18.14/21.69,20.45,1,1.21,0,0,18:39:52.100,Quest-Pro,Phasmophobia,Jenga,True,False,0
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1804MHz,7544,0,24.7C/0.0C,1.80ms,0.98ms,0.00ms,13.87ms,1(DR73,0.22,0.36(W0.42),1.00,17.73/22.40,20.44,1,1.21,0,0,18:39:53.100,Quest-Pro,Phasmophobia,Jenga,True,False,0
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1804MHz,7544,0,24.7C/0.0C,1.77ms,1.04ms,0.00ms,13.87ms,1(DR73,0.22,0.32(W0.35),1.00,17.85/21.90,20.55,1,1.21,0,0,18:39:54.100,Quest-Pro,Phasmophobia,Jenga,True,False,0
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1804MHz,7544,0,24.7C/0.0C,1.81ms,1.04ms,0.00ms,13.87ms,1(DR73,0.21,0.28(W0.32),1.00,17.89/22.42,20.66,1,1.21,0,0,18:39:55.100,Quest-Pro,Phasmophobia,Jenga,True,False,0
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1804MHz,7544,0,24.7C/0.0C,1.79ms,1.05ms,0.00ms,13.86ms,1(DR72,0.22,0.19(W0.20),1.00,17.53/22.01,20.87,1,1.21,0,0,18:39:56.100,Quest-Pro,Phasmophobia,Jenga,True,False,0
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1804MHz,7544,0,24.7C/0.0C,1.84ms,1.02ms,0.00ms,13.87ms,1(DR72,0.23,0.31(W0.36),1.00,17.84/21.67,20.66,1,1.21,0,0,18:39:57.100,Quest-Pro,Phasmophobia,Jenga,True,False,0
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7544,0,24.7C/0.0C,1.82ms,0.99ms,0.00ms,13.87ms,1(DR72,0.22,0.32(W0.39),1.00,17.58/21.66,20.49,1,1.21,0,0,18:39:58.100,Quest-Pro,Phasmophobia,Jenga,True,False,0
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7522,0,24.7C/0.0C,1.79ms,1.06ms,0.00ms,13.86ms,1(DR73,0.22,0.33(W0.39),1.00,17.80/21.65,20.40,1,1.21,0,0,18:39:59.107,Quest-Pro,Phasmophobia,Jenga,True,False,0
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7522,0,24.7C/0.0C,1.79ms,1.05ms,0.00ms,13.87ms,1(DR73,0.23,0.30(W0.33),1.00,17.45/21.87,20.29,1,1.21,0,0,18:40:00.100,Quest-Pro,Phasmophobia,Jenga,True,False,0
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7522,0,24.5C/0.0C,1.79ms,1.01ms,0.00ms,13.86ms,1(DR73,0.23,0.31(W0.35),1.00,17.75/22.35,20.51,1,1.21,0,0,18:40:01.100,Quest-Pro,Phasmophobia,Jenga,True,False,0
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7522,0,24.5C/0.0C,1.79ms,0.97ms,0.00ms,13.86ms,1(DR73,0.22,0.22(W0.26),1.00,17.72/21.54,20.22,1,1.21,0,0,18:40:02.100,Quest-Pro,Phasmophobia,Jenga,True,False,0
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7522,0,24.5C/0.0C,1.67ms,0.91ms,0.00ms,13.86ms,1(DR73,0.21,0.33(W0.38),1.00,17.68/21.33,20.40,1,1.21,0,0,18:40:03.100,Quest-Pro,Phasmophobia,Jenga,True,False,0
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7522,0,24.5C/0.0C,1.74ms,0.95ms,0.00ms,13.86ms,1(DR73,0.22,0.33(W0.36),1.00,17.49/21.80,20.37,1,1.21,0,0,18:40:04.100,Quest-Pro,Phasmophobia,Jenga,True,False,0
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7522,0,24.5C/0.0C,1.82ms,1.01ms,0.00ms,13.87ms,1(DR73,0.22,0.35(W0.41),1.00,17.61/22.09,20.32,1,1.21,0,0,18:40:05.100,Quest-Pro,Phasmophobia,Jenga,True,False,0
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7522,0,24.5C/0.0C,1.83ms,0.96ms,0.00ms,13.86ms,1(DR73,0.23,0.16(W0.17),1.00,17.81/21.55,20.32,1,1.21,0,0,18:40:06.101,Quest-Pro,Phasmophobia,Jenga,True,False,0
3,4,1382,525,73,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,2092MHz,7522,0,24.5C/0.0C,1.88ms,1.04ms,0.00ms,13.87ms,1(DR72,0.23,0.29(W0.30),1.00,17.37/21.62,20.45,1,1.21,0,0,18:40:07.101,Quest-Pro,Phasmophobia,Jenga,True,False,0
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7522,0,24.5C/0.0C,1.88ms,1.01ms,0.00ms,13.86ms,1(DR73,0.23,0.32(W0.40),1.00,17.70/21.82,20.45,1,1.21,0,0,18:40:08.101,Quest-Pro,Phasmophobia,Jenga,True,False,0
3,4,1382,525,73,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,2092MHz,7522,0,24.5C/0.0C,1.87ms,1.04ms,0.00ms,13.85ms,1(DR73,0.24,0.28(W0.32),1.00,17.88/23.85,21.12,1,1.21,0,0,18:40:09.101,Quest-Pro,Phasmophobia,Jenga,True,False,0
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7522,0,24.5C/0.0C,1.87ms,1.03ms,0.00ms,13.88ms,1(DR72,0.23,0.35(W0.39),1.00,18.56/23.59,22.04,1,1.21,0,0,18:40:10.101,Quest-Pro,Phasmophobia,Jenga,True,False,0
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7522,0,24.5C/0.0C,1.89ms,1.03ms,0.00ms,13.87ms,1(DR73,0.23,0.25(W0.29),1.00,18.39/23.19,21.24,1,1.21,0,0,18:40:11.101,Quest-Pro,Phasmophobia,Jenga,True,False,0
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7522,0,24.5C/0.0C,1.97ms,1.05ms,0.00ms,13.87ms,1(DR73,0.24,0.33(W0.38),1.00,18.21/22.38,20.79,1,1.21,0,0,18:40:12.101,Quest-Pro,Phasmophobia,Jenga,True,False,0
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7522,0,24.5C/0.0C,1.97ms,1.14ms,0.00ms,13.87ms,1(DR73,0.25,0.24(W0.26),1.00,17.95/21.56,20.56,1,1.21,0,0,18:40:13.101,Quest-Pro,Phasmophobia,Jenga,True,False,0
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7522,0,24.5C/0.0C,1.96ms,1.09ms,0.00ms,13.86ms,1(DR73,0.24,0.26(W0.30),1.00,17.97/21.81,20.40,1,1.21,0,0,18:40:14.101,Quest-Pro,Phasmophobia,Jenga,True,False,0
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7522,0,24.5C/0.0C,1.96ms,1.13ms,0.00ms,13.87ms,1(DR72,0.25,0.44(W0.50),1.00,17.77/21.62,20.58,1,1.21,0,0,18:40:15.101,Quest-Pro,Phasmophobia,Jenga,True,False,0
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7522,0,24.5C/0.0C,1.98ms,1.23ms,0.00ms,13.87ms,1(DR73,0.25,0.26(W0.32),1.00,18.12/22.34,20.84,1,1.21,0,0,18:40:16.101,Quest-Pro,Phasmophobia,Jenga,True,False,0
3,4,1382,525,72,0ms,1,0,3,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1804MHz,7522,0,24.5C/0.0C,2.04ms,1.21ms,0.00ms,13.99ms,1(DR73,0.26,0.30(W0.32),1.00,18.15/27.54,27.21,1,1.21,0,0,18:40:17.101,Quest-Pro,Phasmophobia,Jenga,True,False,0
3,4,1382,525,71,0ms,0,0,3,1/0/0/2,1,0,0,FF,0/70/0,N/F/N,2092MHz,7522,0,24.7C/0.0C,2.02ms,1.04ms,0.00ms,14.12ms,1(DR72,0.25,0.36(W0.39),1.00,20.15/26.52,24.42,1,1.21,0,0,18:40:18.101,Quest-Pro,Phasmophobia,Jenga,True,False,0
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7517,0,24.7C/0.0C,1.97ms,1.12ms,0.00ms,13.88ms,1(DR72,0.25,0.31(W0.33),1.00,19.09/23.56,22.25,1,1.21,0,0,18:40:19.109,Quest-Pro,Phasmophobia,Jenga,True,False,0
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1804MHz,7517,0,24.7C/0.0C,1.96ms,1.18ms,0.00ms,13.88ms,1(DR72,0.25,0.30(W0.40),1.00,18.79/23.33,21.38,1,1.21,0,0,18:40:20.101,Quest-Pro,Phasmophobia,Jenga,True,False,0
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1804MHz,7517,0,24.7C/0.0C,1.96ms,1.06ms,0.00ms,13.87ms,1(DR72,0.24,0.25(W0.35),1.00,18.33/22.39,21.00,1,1.21,0,0,18:40:21.102,Quest-Pro,Phasmophobia,Jenga,True,False,0
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7517,0,24.7C/0.0C,1.95ms,1.11ms,0.00ms,13.86ms,1(DR72,0.24,0.29(W0.30),1.00,18.24/22.01,20.65,1,1.21,0,0,18:40:22.102,Quest-Pro,Phasmophobia,Jenga,True,False,0
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7517,0,24.7C/0.0C,1.97ms,1.04ms,0.00ms,13.87ms,1(DR73,0.24,0.34(W0.38),1.00,18.02/21.79,20.58,1,1.21,0,0,18:40:23.102,Quest-Pro,Phasmophobia,Jenga,True,False,0
3,4,1382,525,73,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,2092MHz,7517,0,24.7C/0.0C,1.99ms,1.14ms,0.00ms,13.84ms,1(DR73,0.25,0.33(W0.38),1.00,17.94/23.36,21.73,1,1.21,0,0,18:40:24.102,Quest-Pro,Phasmophobia,Jenga,True,False,0
3,4,1382,525,73,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,2092MHz,7517,0,24.7C/0.0C,2.02ms,1.07ms,0.00ms,13.87ms,1(DR73,0.25,0.29(W0.33),1.00,17.94/23.36,21.73,1,1.21,0,0,18:40:25.102,Quest-Pro,Phasmophobia,Jenga,True,False,0
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7517,0,24.7C/0.0C,2.03ms,1.14ms,0.00ms,13.87ms,1(DR73,0.25,0.27(W0.30),1.00,18.12/23.81,21.75,1,1.21,0,0,18:40:26.102,Quest-Pro,Phasmophobia,Jenga,True,False,0
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7517,0,24.7C/0.0C,2.03ms,1.19ms,0.00ms,13.87ms,1(DR73,0.25,0.30(W0.38),1.00,18.21/23.31,21.45,1,1.21,0,0,18:40:27.102,Quest-Pro,Phasmophobia,Jenga,True,False,0
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7517,0,24.7C/0.0C,1.97ms,1.13ms,0.00ms,13.87ms,1(DR73,0.25,0.25(W0.26),1.00,18.23/22.51,21.07,1,1.21,0,0,18:40:28.102,Quest-Pro,Phasmophobia,Jenga,True,False,0
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7517,0,24.7C/0.0C,1.98ms,1.27ms,0.00ms,13.86ms,1(DR73,0.25,0.30(W0.35),1.00,18.24/22.27,20.85,1,1.21,0,0,18:40:29.102,Quest-Pro,Phasmophobia,Jenga,True,False,0
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7517,0,24.7C/0.0C,1.98ms,1.21ms,0.00ms,13.86ms,1(DR73,0.25,0.32(W0.39),1.00,17.92/22.76,20.76,1,1.21,0,0,18:40:30.102,Quest-Pro,Phasmophobia,Jenga,True,False,0
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1804MHz,7517,0,24.7C/0.0C,1.94ms,1.21ms,0.00ms,13.87ms,1(DR73,0.25,0.29(W0.30),1.00,17.98/21.99,20.65,1,1.21,0,0,18:40:31.102,Quest-Pro,Phasmophobia,Jenga,True,False,0
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1804MHz,7517,0,24.7C/0.0C,1.99ms,1.15ms,0.00ms,13.87ms,1(DR73,0.25,0.28(W0.30),1.00,18.24/21.63,20.63,1,1.21,0,0,18:40:32.102,Quest-Pro,Phasmophobia,Jenga,True,False,0
3,4,1382,525,73,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1804MHz,7517,0,24.7C/0.0C,2.08ms,1.26ms,0.00ms,13.77ms,1(DR72,0.26,0.33(W0.38),1.00,17.80/21.68,20.62,1,1.21,0,0,18:40:33.102,Quest-Pro,Phasmophobia,Jenga,True,False,0
3,4,1382,525,71,0ms,1,0,3,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1804MHz,7517,0,24.7C/0.0C,2.06ms,1.17ms,0.00ms,14.07ms,1(DR73,0.26,0.34(W0.42),1.00,18.29/27.53,26.51,1,1.21,0,0,18:40:34.102,Quest-Pro,Phasmophobia,Jenga,True,False,0
