timestamp,net.bytes_sent.Bluetooth Network Connection,net.bytes_recv.Bluetooth Network Connection,net.packets_sent.Bluetooth Network Connection,net.packets_recv.Bluetooth Network Connection,net.errin.Bluetooth Network Connection,net.errout.Bluetooth Network Connection,net.dropin.Bluetooth Network Connection,net.dropout.Bluetooth Network Connection,net.bytes_sent.Ethernet,net.bytes_recv.Ethernet,net.packets_sent.Ethernet,net.packets_recv.Ethernet,net.errin.Ethernet,net.errout.Ethernet,net.dropin.Ethernet,net.dropout.Ethernet,net.bytes_sent.Local Area Connection* 10,net.bytes_recv.Local Area Connection* 10,net.packets_sent.Local Area Connection* 10,net.packets_recv.Local Area Connection* 10,net.errin.Local Area Connection* 10,net.errout.Local Area Connection* 10,net.dropin.Local Area Connection* 10,net.dropout.Local Area Connection* 10,net.bytes_sent.Local Area Connection* 9,net.bytes_recv.Local Area Connection* 9,net.packets_sent.Local Area Connection* 9,net.packets_recv.Local Area Connection* 9,net.errin.Local Area Connection* 9,net.errout.Local Area Connection* 9,net.dropin.Local Area Connection* 9,net.dropout.Local Area Connection* 9,net.bytes_sent.Loopback Pseudo-Interface 1,net.bytes_recv.Loopback Pseudo-Interface 1,net.packets_sent.Loopback Pseudo-Interface 1,net.packets_recv.Loopback Pseudo-Interface 1,net.errin.Loopback Pseudo-Interface 1,net.errout.Loopback Pseudo-Interface 1,net.dropin.Loopback Pseudo-Interface 1,net.dropout.Loopback Pseudo-Interface 1,net.bytes_sent.Wi-Fi,net.bytes_recv.Wi-Fi,net.packets_sent.Wi-Fi,net.packets_recv.Wi-Fi,net.errin.Wi-Fi,net.errout.Wi-Fi,net.dropin.Wi-Fi,net.dropout.Wi-Fi,disk.read_count.PhysicalDrive0,disk.read_bytes.PhysicalDrive0,disk.write_count.PhysicalDrive0,disk.write_bytes.PhysicalDrive0,cpu.dpc,cpu.idle,cpu.interrupt,cpu.system,cpu.user,cpu.percent,cpu.freq.current,cpu.freq.min,cpu.freq.max,cpu.ctx_switches,cpu.interrupts,cpu.soft_interrupts,cpu.syscalls
1701952764365.278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66668794625,11461881021,12957474,18317410,0,0,0,0,610063,24743190016,579115,13602819072,309.609375,285283.078125,220.90625,2203.5625,2231.671875,4.2,4701.0,0.0,4701.0,1156885929,651180121,0,4207641017
1701952765347.183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66669128817,11462210088,12957780,18317705,0,0,0,0,610065,24743321088,579125,13603015680,309.640625,285294.59375,220.9375,2203.6875,2231.84375,3.0,4701.0,0.0,4701.0,1156953881,651221023,0,4208068628
1701952766344.8022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66669458575,11462560539,12958118,18318034,0,0,0,0,610070,24743501312,579180,13604191232,309.6875,285306.0625,220.9375,2203.8125,2232.25,4.8,4701.0,0.0,4701.0,1157025870,651265569,0,4208489137
1701952767352.0413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66669851761,11462956679,12958528,18318443,0,0,0,0,610070,24743501312,579235,13604850688,309.6875,285317.703125,221.015625,2203.984375,2232.4375,3.6,4701.0,0.0,4701.0,1157113036,651316607,0,4208998690
1701952768346.5674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66670197174,11463302713,12958924,18318838,0,0,0,0,610073,24743648768,579286,13606169600,309.6875,285329.453125,221.015625,2204.046875,2232.609375,2.0,4701.0,0.0,4701.0,1157196222,651365442,0,4209401169
1701952769344.775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66670596138,11463643461,12959309,18319217,0,0,0,0,610075,24743779840,579290,13606288384,309.703125,285341.203125,221.046875,2204.203125,2232.71875,2.6,4701.0,0.0,4701.0,1157277161,651412825,0,4209861527
1701952770344.8308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66670932127,11463986084,12959632,18319547,0,0,0,0,610079,24743943680,579365,13607062528,309.734375,285352.953125,221.0625,2204.328125,2232.84375,2.5,4701.0,0.0,4701.0,1157353819,651458520,0,4210273098
1701952771346.479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66671270862,11464328475,12959936,18319846,0,0,0,0,610081,24744074752,579407,13607398400,309.75,285364.671875,221.078125,2204.4375,2233.015625,2.6,4701.0,0.0,4701.0,1157429452,651504311,0,4210725322
1701952772352.1892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66671610929,11464676816,12960272,18320172,0,0,0,0,610084,24744222208,579449,13608016896,309.75,285376.46875,221.109375,2204.53125,2233.125,1.9,4701.0,0.0,4701.0,1157508612,651551293,0,4211134910
1701952773348.8845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66671946183,11465027166,12960594,18320542,0,0,0,0,610086,24744353280,579450,13608020992,309.75,285388.15625,221.140625,2204.703125,2233.265625,2.9,4701.0,0.0,4701.0,1157598889,651603282,0,4211611688
1701952774344.9275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66672276865,11465364496,12960894,18320839,0,0,0,0,610088,24744484352,579504,13608438784,309.765625,285399.921875,221.1875,2204.859375,2233.34375,2.5,4701.0,0.0,4701.0,1157676380,651649322,0,4211981570
1701952775344.6125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66672611405,11465705897,12961217,18321143,0,0,0,0,610090,24744615424,579565,13608963072,309.796875,285411.546875,221.234375,2205.03125,2233.546875,3.8,4701.0,0.0,4701.0,1157756869,651696594,0,4212426162
1701952776347.7388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66672942218,11466046301,12961516,18321451,0,0,0,0,610093,24744762880,579595,13610449920,309.828125,285423.296875,221.234375,2205.109375,2233.71875,2.3,4701.0,0.0,4701.0,1157834465,651742540,0,4212830290
1701952777350.0298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66673285458,11466384177,12961827,18321744,0,0,0,0,610095,24744893952,579604,13610515456,309.84375,285434.875,221.28125,2205.234375,2234.015625,4.0,4701.0,0.0,4701.0,1157914618,651789316,0,4213287309
1701952778348.7988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66673616988,11466725427,12962145,18322048,0,0,0,0,610098,24745025024,579637,13610814464,309.859375,285446.609375,221.28125,2205.3125,2234.203125,2.3,4701.0,0.0,4701.0,1157996552,651836867,0,4213677711
1701952779355.5479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66673960914,11467064660,12962467,18322364,0,0,0,0,610099,24745156096,579680,13611248640,309.90625,285458.46875,221.296875,2205.421875,2234.296875,2.2,4701.0,0.0,4701.0,1158078469,651885036,0,4214164349
1701952780349.6545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66674291822,11467402351,12962771,18322666,0,0,0,0,610100,24745287168,579681,13611252736,309.921875,285470.171875,221.359375,2205.53125,2234.421875,2.6,4701.0,0.0,4701.0,1158155174,651930534,0,4214550370
1701952781350.386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66674628338,11467740209,12963090,18322963,0,0,0,0,610101,24745418240,579726,13613104128,309.9375,285481.953125,221.375,2205.640625,2234.53125,2.1,4701.0,0.0,4701.0,1158235334,651978137,0,4214981384
1701952782355.3213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66674960159,11468078356,12963389,18323273,0,0,0,0,610102,24745549312,579754,13613517824,309.96875,285493.703125,221.40625,2205.75,2234.671875,2.6,4701.0,0.0,4701.0,1158315160,652025459,0,4215457586
1701952783353.4604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66675289749,11468417329,12963691,18323572,0,0,0,0,610103,24745680384,579782,13613865984,310.015625,285505.421875,221.4375,2205.9375,2234.765625,3.0,4701.0,0.0,4701.0,1158393463,652072177,0,4215937353
1701952784353.2234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66675624564,11468751254,12964010,18323864,0,0,0,0,610104,24745811456,579782,13613865984,310.03125,285517.265625,221.46875,2206.046875,2234.8125,1.7,4701.0,0.0,4701.0,1158471649,652118219,0,4216331448
1701952785340.0447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66675963312,11469098759,12964327,18324200,0,0,0,0,610105,24745942528,579821,13614390272,310.078125,285529.015625,221.5,2206.203125,2234.875,2.5,4701.0,0.0,4701.0,1158552115,652165625,0,4216797302
1701952786341.1785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66676297359,11469445029,12964628,18324542,0,0,0,0,610107,24746089984,579849,13614693376,310.125,285540.78125,221.5,2206.390625,2234.890625,2.1,4701.0,0.0,4701.0,1158629698,652211742,0,4217193266
1701952787357.1404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66676652979,11469784665,12964973,18324853,0,0,0,0,610108,24746221056,579876,13615115264,310.234375,285552.546875,221.546875,2206.6875,2235.03125,4.8,4701.0,0.0,4701.0,1158709981,652259331,0,4217651022
1701952788345.5842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66676987942,11470124337,12965287,18325170,0,0,0,0,610109,24746352128,579876,13615115264,310.25,285564.25,221.578125,2206.8125,2235.0625,1.7,4701.0,0.0,4701.0,1158792896,652307968,0,4218065844
1701952789340.3147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66677320164,11470451788,12965587,18325455,0,0,0,0,610110,24746483200,579903,13616471040,310.3125,285575.921875,221.609375,2207.03125,2235.171875,3.5,4701.0,0.0,4701.0,1158872222,652354250,0,4218514956
1701952790341.9521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66677664151,11470795285,12965937,18325784,0,0,0,0,610111,24746499584,579930,13616815104,310.359375,285587.671875,221.640625,2207.203125,2235.25,2.7,4701.0,0.0,4701.0,1158953412,652402219,0,4218910350
1701952791352.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66678014367,11471138831,12966311,18326097,0,0,0,0,610123,24746703872,579980,13617449984,310.40625,285599.328125,221.671875,2207.375,2235.421875,3.5,4701.0,0.0,4701.0,1159038773,652452544,0,4219405892
1701952792342.6763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66678353437,11471475247,12966660,18326416,0,0,0,0,610126,24746867712,579996,13617654784,310.46875,285610.96875,221.703125,2207.59375,2235.5625,3.7,4701.0,0.0,4701.0,1159123175,652503493,0,4219806342
1701952793343.1301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66678699895,11471817872,12967007,18326734,0,0,0,0,610128,24747015168,580051,13619141632,310.5,285622.671875,221.71875,2207.796875,2235.65625,2.9,4701.0,0.0,4701.0,1159214457,652556157,0,4220259793
1701952794351.0808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66679062295,11472158660,12967392,18327049,0,0,0,0,610132,24747211776,580081,13619526656,310.546875,285634.296875,221.765625,2208.0,2235.828125,3.9,4701.0,0.0,4701.0,1159316068,652613602,0,4220680085
1701952795346.2678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66679399512,11472495755,12967737,18327337,0,0,0,0,610134,24747342848,580087,13619694592,310.578125,285645.90625,221.78125,2208.234375,2235.984375,3.6,4701.0,0.0,4701.0,1159411918,652667835,0,4221133648
1701952796340.1226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66679741556,11472837799,12968075,18327661,0,0,0,0,610136,24747490304,580119,13620165632,310.578125,285657.578125,221.8125,2208.296875,2236.171875,2.4,4701.0,0.0,4701.0,1159505246,652721447,0,4221520956
1701952797342.2776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66680089097,11473185907,12968430,18328013,0,0,0,0,610138,24747637760,580148,13620624384,310.625,285669.328125,221.859375,2208.484375,2236.3125,3.5,4701.0,0.0,4701.0,1159604956,652778446,0,4221975688
1701952798355.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66680438136,11473532370,12968781,18328357,0,0,0,0,610139,24747768832,580188,13622049792,310.640625,285681.203125,221.890625,2208.59375,2236.453125,2.4,4701.0,0.0,4701.0,1159699995,652832990,0,4222369877
1701952799342.4565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66680776287,11473861593,12969111,18328647,0,0,0,0,610140,24747899904,580188,13622049792,310.71875,285692.828125,221.890625,2208.75,2236.546875,2.7,4701.0,0.0,4701.0,1159791417,652885598,0,4222822056
1701952800346.3728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66681109877,11474200460,12969417,18328952,0,0,0,0,610146,24748112896,580227,13622578176,310.75,285704.578125,221.921875,2208.90625,2236.640625,2.6,4701.0,0.0,4701.0,1159886810,652941219,0,4223207315
1701952801349.5725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66681442864,11474550757,12969714,18329289,0,0,0,0,610148,24748260352,580255,13622868992,310.765625,285716.28125,221.9375,2209.03125,2236.8125,2.7,4701.0,0.0,4701.0,1159982650,652996215,0,4223652185
1701952802354.6067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66681777295,11474907987,12970021,18329649,0,0,0,0,610150,24748424192,580288,13624663040,310.8125,285728.0625,221.953125,2209.125,2236.9375,2.3,4701.0,0.0,4701.0,1160079143,653051191,0,4224048195
1701952803341.7185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66682111547,11475237782,12970327,18329947,0,0,0,0,610151,24748555264,580288,13624663040,310.859375,285739.828125,221.953125,2209.25,2237.046875,2.3,4701.0,0.0,4701.0,1160174786,653105774,0,4224484510
