CPU Level,GPU Level,CPU Frequency (MHz),GPU Frequency (MHz),FPS,Prd,Tear,Early,Stale,Stale2/5/10/max,VSnc,Lat,Fov,OC,TA,SP,Mem,Free,PLS,Temp,TW,App,GD,CPU&GPU,LCnt,GPU%,CPU%,DSF,CFL,ICFLp95,LD,SF,LP,DVFS,timestamp,altered_bandwidth,altered_dropchance,bandwidth,dropchance,device,app,app_details,is_record,is_wireless,repetition
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1804MHz,7548,0,24.2C/0.0C,4.28ms,1.02ms,1.80ms,13.92ms,3(DR0,0.54,0.17(W0.24),1.00,18.98/24.31,22.81,1,1.21,0,0,13:39:19.005,True,True,999999,0,Quest-Pro,BeatSaber,PopStars-Medium,False,False,0.1
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1804MHz,7548,0,24.2C/0.0C,4.27ms,1.00ms,1.85ms,13.87ms,3(DR0,0.54,0.19(W0.23),1.00,20.20/24.36,23.15,1,1.21,0,0,13:39:20.005,True,True,999999,0,Quest-Pro,BeatSaber,PopStars-Medium,False,False,0.1
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1804MHz,7548,0,24.2C/0.0C,4.28ms,0.95ms,1.18ms,13.91ms,3(DR0,0.49,0.17(W0.20),1.00,19.96/23.80,22.53,1,1.21,0,0,13:39:21.005,True,True,999999,0,Quest-Pro,BeatSaber,PopStars-Medium,False,False,0.1
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1804MHz,7548,0,24.2C/0.0C,4.25ms,1.05ms,1.83ms,13.90ms,3(DR0,0.53,0.12(W0.20),1.00,19.85/23.43,22.40,1,1.21,0,0,13:39:22.005,True,True,999999,0,Quest-Pro,BeatSaber,PopStars-Medium,False,False,0.1
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1804MHz,7548,0,24.5C/0.0C,4.32ms,0.97ms,2.13ms,13.90ms,3(DR0,0.56,0.14(W0.20),1.00,19.50/23.56,22.32,1,1.21,0,0,13:39:23.005,True,True,999999,0,Quest-Pro,BeatSaber,PopStars-Medium,False,False,0.1
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1804MHz,7548,0,24.5C/0.0C,4.10ms,0.83ms,1.97ms,13.90ms,3(DR0,0.53,0.19(W0.26),1.00,19.29/23.28,21.90,1,1.21,0,0,13:39:24.005,True,True,999999,0,Quest-Pro,BeatSaber,PopStars-Medium,False,False,0.1
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1804MHz,7548,0,24.5C/0.0C,4.15ms,1.05ms,1.30ms,13.90ms,3(DR0,0.50,0.26(W0.32),1.00,19.30/24.66,23.10,1,1.21,0,0,13:39:25.005,True,True,999999,0,Quest-Pro,BeatSaber,PopStars-Medium,False,False,0.1
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1804MHz,7548,0,24.5C/0.0C,4.12ms,1.06ms,1.31ms,13.87ms,3(DR0,0.49,0.09(W0.15),1.00,20.40/24.89,23.45,1,1.21,0,0,13:39:26.005,True,True,999999,0,Quest-Pro,BeatSaber,PopStars-Medium,False,False,0.1
3,4,1382,525,71,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1804MHz,7548,0,24.5C/0.0C,4.11ms,0.88ms,1.34ms,14.12ms,3(DR0,0.49,0.22(W0.30),1.00,19.85/23.64,22.62,1,1.21,0,0,13:39:27.005,True,True,999999,0,Quest-Pro,BeatSaber,PopStars-Medium,False,False,0.1
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1804MHz,7548,0,24.5C/0.0C,4.11ms,0.93ms,1.35ms,13.90ms,3(DR0,0.49,0.24(W0.33),1.00,19.50/23.63,22.27,1,1.21,0,0,13:39:28.005,True,True,999999,0,Quest-Pro,BeatSaber,PopStars-Medium,False,False,0.1
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1804MHz,7548,0,24.5C/0.0C,4.14ms,0.96ms,1.35ms,13.89ms,3(DR0,0.49,0.19(W0.21),1.00,19.59/23.14,22.02,1,1.21,0,0,13:39:29.006,True,True,999999,0,Quest-Pro,BeatSaber,PopStars-Medium,False,False,0.1
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7553,0,24.2C/0.0C,3.97ms,1.10ms,1.23ms,13.90ms,3(DR0,0.48,0.15(W0.23),1.00,19.32/23.86,22.84,1,1.21,0,0,13:39:30.016,True,True,999999,0,Quest-Pro,BeatSaber,PopStars-Medium,False,False,0.1
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7553,0,24.2C/0.0C,4.13ms,1.06ms,1.13ms,13.88ms,3(DR0,0.48,0.09(W0.15),1.00,20.12/25.01,23.45,1,1.21,0,0,13:39:31.006,True,True,999999,0,Quest-Pro,BeatSaber,PopStars-Medium,False,False,0.1
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7553,0,24.2C/0.0C,4.14ms,0.94ms,1.15ms,13.91ms,3(DR0,0.49,0.15(W0.24),1.00,20.00/23.80,22.65,1,1.21,0,0,13:39:32.006,True,True,999999,0,Quest-Pro,BeatSaber,PopStars-Medium,False,False,0.1
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7553,0,24.2C/0.0C,4.15ms,1.01ms,1.17ms,13.90ms,3(DR0,0.48,0.14(W0.19),1.00,19.71/23.55,22.32,1,1.21,0,0,13:39:33.006,True,True,999999,0,Quest-Pro,BeatSaber,PopStars-Medium,False,False,0.1
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7553,0,24.2C/0.0C,4.12ms,1.00ms,1.18ms,13.90ms,3(DR0,0.48,0.14(W0.20),1.00,19.09/22.99,22.04,1,1.21,0,0,13:39:34.006,True,True,999999,0,Quest-Pro,BeatSaber,PopStars-Medium,False,False,0.1
