CPU Level,GPU Level,CPU Frequency (MHz),GPU Frequency (MHz),FPS,Prd,Tear,Early,Stale,Stale2/5/10/max,VSnc,Lat,Fov,OC,TA,SP,Mem,Free,PLS,Temp,TW,App,GD,CPU&GPU,LCnt,GPU%,CPU%,DSF,CFL,ICFLp95,LD,SF,LP,DVFS,timestamp,experiment,device,repetition
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7888,0,31.5C/0.0C,3.43ms,0.80ms,0.25ms,13.86ms,2(DR0,0.34,0.11(W0.15),1.00,19.10/23.11,21.91,1,1.21,0,0,17:32:20.092,100,Quest-Pro,replay1.2
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7888,0,31.5C/0.0C,3.44ms,0.68ms,0.24ms,13.86ms,2(DR0,0.34,0.07(W0.11),1.00,18.96/22.94,21.48,1,1.21,0,0,17:32:21.092,100,Quest-Pro,replay1.2
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7888,0,31.5C/0.0C,3.44ms,0.82ms,0.24ms,13.68ms,2(DR0,0.35,0.14(W0.22),1.00,18.82/22.33,21.29,1,1.21,0,0,17:32:22.092,100,Quest-Pro,replay1.2
3,4,1382,525,73,0ms,0,0,4,2/0/0/2,1,0,0,FF,0/70/0,N/F/N,1555MHz,7888,0,31.5C/0.0C,3.43ms,0.81ms,0.24ms,13.51ms,2(DR0,0.35,0.13(W0.18),1.00,18.97/22.65,21.32,1,1.21,0,0,17:32:23.092,100,Quest-Pro,replay1.2
3,4,1382,525,73,0ms,0,0,4,2/0/0/2,1,0,0,FF,0/70/0,N/F/N,1555MHz,7888,0,31.5C/0.0C,3.43ms,0.77ms,0.25ms,13.86ms,2(DR0,0.34,0.17(W0.28),1.00,18.69/22.43,21.33,1,1.21,0,0,17:32:24.092,100,Quest-Pro,replay1.2
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7888,0,31.5C/0.0C,3.48ms,0.81ms,0.25ms,13.86ms,2(DR0,0.35,0.16(W0.23),1.00,18.54/22.02,21.14,1,1.21,0,0,17:32:25.092,100,Quest-Pro,replay1.2
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7888,0,31.5C/0.0C,3.50ms,0.55ms,0.24ms,13.86ms,2(DR0,0.32,0.11(W0.22),1.00,18.70/22.17,21.09,1,1.21,0,0,17:32:26.092,100,Quest-Pro,replay1.2
3,4,1382,525,73,0ms,0,0,3,1/0/0/3,1,0,0,FF,0/70/0,N/F/N,1555MHz,7888,0,31.5C/0.0C,3.44ms,1.01ms,0.24ms,13.54ms,2(DR0,0.36,0.14(W0.18),1.00,18.59/22.70,21.49,1,1.21,0,0,17:32:27.092,100,Quest-Pro,replay1.2
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7888,0,31.5C/0.0C,3.42ms,0.94ms,0.24ms,13.11ms,2(DR0,0.35,0.13(W0.18),1.00,18.69/22.92,21.57,1,1.21,0,0,17:32:28.093,100,Quest-Pro,replay1.2
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7888,0,31.5C/0.0C,3.44ms,0.81ms,0.25ms,13.22ms,2(DR0,0.34,0.06(W0.19),1.00,18.90/22.74,21.43,1,1.21,0,0,17:32:29.093,100,Quest-Pro,replay1.2
3,4,1382,525,73,0ms,0,0,3,1/0/0/2,1,0,0,FF,0/70/0,N/F/N,1555MHz,7888,0,31.5C/0.0C,3.47ms,0.80ms,0.24ms,13.86ms,2(DR0,0.35,0.08(W0.18),1.00,18.75/22.24,21.26,1,1.21,0,0,17:32:30.093,100,Quest-Pro,replay1.2
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7888,0,31.5C/0.0C,3.41ms,0.71ms,0.24ms,13.86ms,2(DR0,0.34,0.14(W0.18),1.00,18.43/22.70,21.19,1,1.21,0,0,17:32:31.093,100,Quest-Pro,replay1.2
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7888,0,31.5C/0.0C,3.46ms,0.81ms,0.24ms,13.86ms,2(DR0,0.34,0.15(W0.18),1.00,18.46/22.55,21.38,1,1.21,0,0,17:32:32.093,100,Quest-Pro,replay1.2
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7888,0,31.5C/0.0C,3.44ms,0.83ms,0.24ms,13.83ms,2(DR0,0.35,0.12(W0.18),1.00,18.50/22.48,21.24,1,1.21,0,0,17:32:33.093,100,Quest-Pro,replay1.2
3,4,1382,525,72,0ms,0,0,4,1/0/0/4,1,0,0,FF,0/70/0,N/F/N,1555MHz,7888,0,31.5C/0.0C,3.48ms,0.72ms,0.24ms,13.86ms,2(DR0,0.35,0.14(W0.26),1.00,19.09/23.57,22.17,1,1.21,0,0,17:32:34.093,100,Quest-Pro,replay1.2
3,4,1382,525,72,0ms,0,0,2,1/0/0/2,1,0,0,FF,0/70/0,N/F/N,1555MHz,7888,0,31.5C/0.0C,3.45ms,0.81ms,0.24ms,13.36ms,2(DR0,0.36,0.08(W0.10),1.00,19.03/23.39,21.76,1,1.21,0,0,17:32:35.093,100,Quest-Pro,replay1.2
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7880,0,31.5C/0.0C,3.44ms,0.86ms,0.24ms,13.11ms,2(DR0,0.35,0.10(W0.18),1.00,18.92/22.57,21.47,1,1.21,0,0,17:32:36.100,100,Quest-Pro,replay1.2
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7880,0,31.5C/0.0C,3.47ms,0.83ms,0.25ms,13.11ms,2(DR0,0.35,0.19(W0.25),1.00,18.45/22.75,21.58,1,1.21,0,0,17:32:37.093,100,Quest-Pro,replay1.2
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1804MHz,7880,0,31.5C/0.0C,3.46ms,0.85ms,0.25ms,13.12ms,2(DR0,0.29,0.03(W0.05),1.00,18.76/22.60,21.28,1,1.21,0,0,17:32:38.093,100,Quest-Pro,replay1.2
4,4,1382,525,47,0ms,0,0,32,1/0/0/3,1,0,0,FF,0/70/0,N/F/N,1555MHz,7880,0,31.5C/0.0C,3.47ms,-1.28ms,0.24ms,17.98ms,2(DR0,0.33,0.16(W0.24),1.00,18.54/22.47,21.30,1,1.21,0,0,17:32:39.093,100,Quest-Pro,replay1.2
3,4,1478,525,73,0ms,0,0,9,0/0/1/37,1,0,0,FF,0/70/0,N/F/N,1555MHz,7880,0,31.5C/0.0C,3.45ms,0.77ms,0.24ms,13.86ms,2(DR0,0.34,0.11(W0.17),1.00,18.69/22.42,21.43,1,1.21,0,0,17:32:40.093,100,Quest-Pro,replay1.2
3,4,1382,525,73,0ms,0,0,2,1/0/0/2,1,0,0,FF,0/70/0,N/F/N,1555MHz,7880,0,31.5C/0.0C,3.42ms,0.83ms,0.25ms,13.80ms,2(DR0,0.34,0.18(W0.25),1.00,18.66/24.73,21.88,1,1.21,0,0,17:32:41.093,100,Quest-Pro,replay1.2
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7880,0,31.5C/0.0C,3.45ms,0.74ms,0.25ms,13.88ms,2(DR0,0.34,0.16(W0.18),1.00,20.94/25.67,24.27,1,1.21,0,0,17:32:42.093,100,Quest-Pro,replay1.2
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7880,0,31.5C/0.0C,3.44ms,0.73ms,0.25ms,13.87ms,2(DR0,0.33,0.14(W0.19),1.00,19.84/24.26,22.63,1,1.21,0,0,17:32:43.094,100,Quest-Pro,replay1.2
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7880,0,31.5C/0.0C,3.41ms,0.67ms,0.24ms,13.86ms,2(DR0,0.33,0.13(W0.18),1.00,19.04/23.61,21.98,1,1.21,0,0,17:32:44.094,100,Quest-Pro,replay1.2
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7880,0,31.5C/0.0C,3.43ms,0.68ms,0.25ms,13.86ms,2(DR0,0.34,0.13(W0.18),1.00,19.03/22.84,21.43,1,1.21,0,0,17:32:45.094,100,Quest-Pro,replay1.2
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7880,0,31.5C/0.0C,3.42ms,0.77ms,0.24ms,13.86ms,2(DR0,0.35,0.11(W0.14),1.00,18.69/22.38,21.24,1,1.21,0,0,17:32:46.094,100,Quest-Pro,replay1.2
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7880,0,31.7C/0.0C,3.41ms,0.75ms,0.24ms,13.86ms,2(DR0,0.34,0.19(W0.22),1.00,18.44/22.59,21.25,1,1.21,0,0,17:32:47.094,100,Quest-Pro,replay1.2
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7880,0,31.7C/0.0C,3.43ms,0.74ms,0.25ms,13.85ms,2(DR0,0.35,0.07(W0.10),1.00,18.74/22.09,21.09,1,1.21,0,0,17:32:48.094,100,Quest-Pro,replay1.2
4,4,1382,525,46,0ms,0,0,18,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7880,0,31.7C/0.0C,3.45ms,-1.45ms,0.25ms,18.47ms,2(DR0,0.34,0.17(W0.23),1.00,18.66/22.19,21.22,1,1.21,0,0,17:32:49.094,100,Quest-Pro,replay1.2
4,4,1478,525,73,0ms,0,0,23,0/0/1/41,1,0,0,FF,0/70/0,N/F/N,1555MHz,7880,0,31.7C/0.0C,3.43ms,0.69ms,0.24ms,13.86ms,2(DR0,0.33,0.11(W0.14),1.00,18.55/22.40,21.32,1,1.21,0,0,17:32:50.094,100,Quest-Pro,replay1.2
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7880,0,31.7C/0.0C,3.47ms,0.70ms,0.24ms,13.86ms,2(DR0,0.34,0.11(W0.14),1.00,18.78/22.33,21.12,1,1.21,0,0,17:32:51.094,100,Quest-Pro,replay1.2
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7880,0,31.7C/0.0C,3.44ms,0.71ms,0.24ms,13.86ms,2(DR0,0.33,0.07(W0.10),1.00,18.43/22.72,21.23,1,1.21,0,0,17:32:52.094,100,Quest-Pro,replay1.2
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7880,0,31.7C/0.0C,3.41ms,0.75ms,0.25ms,13.85ms,2(DR0,0.34,0.11(W0.14),1.00,18.62/22.32,21.28,1,1.21,0,0,17:32:53.094,100,Quest-Pro,replay1.2
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7880,0,31.7C/0.0C,3.41ms,0.71ms,0.25ms,13.86ms,2(DR0,0.33,0.11(W0.14),1.00,18.67/22.42,21.43,1,1.21,0,0,17:32:54.094,100,Quest-Pro,replay1.2
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7880,0,31.7C/0.0C,3.43ms,0.76ms,0.25ms,13.85ms,2(DR0,0.34,0.22(W0.35),1.00,18.40/22.35,21.41,1,1.21,0,0,17:32:55.094,100,Quest-Pro,replay1.2
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7887,0,31.7C/0.0C,3.43ms,0.76ms,0.25ms,13.85ms,2(DR0,0.34,0.16(W0.27),1.00,18.86/22.41,21.09,1,1.21,0,0,17:32:56.101,100,Quest-Pro,replay1.2
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1804MHz,7887,0,31.5C/0.0C,3.46ms,0.72ms,0.24ms,13.86ms,2(DR0,0.34,0.11(W0.22),1.00,18.41/21.94,21.05,1,1.21,0,0,17:32:57.095,100,Quest-Pro,replay1.2
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7887,0,31.5C/0.0C,3.47ms,0.77ms,0.25ms,13.86ms,2(DR0,0.34,0.18(W0.23),1.00,18.46/22.72,21.30,1,1.21,0,0,17:32:58.095,100,Quest-Pro,replay1.2
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7887,0,31.5C/0.0C,3.43ms,0.83ms,0.24ms,13.71ms,2(DR0,0.35,0.14(W0.23),1.00,18.50/22.34,21.22,1,1.21,0,0,17:32:59.095,100,Quest-Pro,replay1.2
3,4,1382,525,73,0ms,0,0,2,1/0/0/2,1,0,0,FF,0/70/0,N/F/N,1555MHz,7887,0,31.5C/0.0C,3.42ms,0.82ms,0.24ms,13.13ms,2(DR0,0.35,0.19(W0.29),1.00,18.96/22.18,21.02,1,1.21,0,0,17:33:00.095,100,Quest-Pro,replay1.2
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7887,0,31.5C/0.0C,3.38ms,0.80ms,0.25ms,13.12ms,2(DR0,0.34,0.14(W0.18),1.00,18.61/22.20,21.19,1,1.21,0,0,17:33:01.095,100,Quest-Pro,replay1.2
3,4,1382,525,73,0ms,0,0,2,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7887,0,31.5C/0.0C,3.41ms,0.83ms,0.25ms,13.14ms,2(DR0,0.34,0.07(W0.14),1.00,18.73/22.74,21.16,1,1.21,0,0,17:33:02.095,100,Quest-Pro,replay1.2
3,4,1382,525,73,0ms,0,0,4,2/0/0/3,1,0,0,FF,0/70/0,N/F/N,1555MHz,7887,0,31.2C/0.0C,3.44ms,0.81ms,0.24ms,13.15ms,2(DR0,0.35,0.22(W0.28),1.00,18.56/22.32,21.06,1,1.21,0,0,17:33:03.095,100,Quest-Pro,replay1.2
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7887,0,31.2C/0.0C,3.43ms,0.82ms,0.24ms,13.13ms,2(DR0,0.35,0.17(W0.23),1.00,18.61/22.24,21.22,1,1.21,0,0,17:33:04.095,100,Quest-Pro,replay1.2
3,4,1382,525,73,0ms,0,0,3,1/0/0/3,1,0,0,FF,0/70/0,N/F/N,1555MHz,7887,0,31.2C/0.0C,3.44ms,0.80ms,0.24ms,13.14ms,2(DR0,0.35,0.09(W0.17),1.00,18.72/22.74,21.34,1,1.21,0,0,17:33:05.095,100,Quest-Pro,replay1.2
3,4,1382,525,46,0ms,0,0,3,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7887,0,31.2C/0.0C,3.41ms,8.09ms,0.24ms,18.82ms,2(DR0,0.29,0.08(W0.14),1.00,18.51/22.76,21.26,1,1.21,0,0,17:33:06.095,100,Quest-Pro,replay1.2
4,4,1478,525,46,0ms,0,0,48,0/0/1/51,1,0,0,FF,0/70/0,N/F/N,1555MHz,7887,0,31.2C/0.0C,3.42ms,-1.40ms,0.24ms,18.82ms,2(DR0,0.34,0.15(W0.18),1.00,18.56/22.27,21.29,1,1.21,0,0,17:33:07.095,100,Quest-Pro,replay1.2
3,4,1382,525,71,0ms,0,4,6,2/0/0/3,1,0,0,FF,0/70/0,N/F/N,1555MHz,7887,0,31.2C/0.0C,3.43ms,0.63ms,0.24ms,13.22ms,2(DR0,0.34,0.17(W0.23),1.00,18.53/22.82,21.28,1,1.21,0,0,17:33:08.095,100,Quest-Pro,replay1.2
3,4,1382,525,67,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7887,0,31.2C/0.0C,3.41ms,0.46ms,0.25ms,15.16ms,2(DR0,0.33,0.11(W0.18),1.00,18.51/22.32,21.22,1,1.21,0,0,17:33:09.095,100,Quest-Pro,replay1.2
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7887,0,31.2C/0.0C,3.44ms,0.71ms,0.24ms,13.86ms,2(DR0,0.35,0.15(W0.22),1.00,18.51/23.04,21.49,1,1.21,0,0,17:33:10.095,100,Quest-Pro,replay1.2
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7887,0,31.2C/0.0C,3.42ms,0.73ms,0.25ms,13.85ms,2(DR0,0.34,0.12(W0.14),1.00,18.83/23.09,21.57,1,1.21,0,0,17:33:11.095,100,Quest-Pro,replay1.2
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7887,0,31.2C/0.0C,3.48ms,0.66ms,0.24ms,13.86ms,2(DR0,0.35,0.10(W0.14),1.00,18.69/22.50,21.37,1,1.21,0,0,17:33:12.096,100,Quest-Pro,replay1.2
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7887,0,31.2C/0.0C,3.48ms,0.79ms,0.25ms,13.86ms,2(DR0,0.34,0.07(W0.10),1.00,18.66/23.10,21.38,1,1.21,0,0,17:33:13.096,100,Quest-Pro,replay1.2
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7887,0,31.2C/0.0C,3.46ms,0.75ms,0.25ms,13.86ms,2(DR0,0.35,0.12(W0.18),1.00,18.70/22.28,21.19,1,1.21,0,0,17:33:14.096,100,Quest-Pro,replay1.2
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7887,0,31.2C/0.0C,3.42ms,0.65ms,0.25ms,13.86ms,2(DR0,0.34,0.20(W0.25),1.00,18.59/22.33,21.24,1,1.21,0,0,17:33:15.096,100,Quest-Pro,replay1.2
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7880,0,31.2C/0.0C,3.43ms,1.45ms,0.24ms,13.86ms,2(DR0,0.35,0.13(W0.22),1.00,18.52/23.15,21.22,1,1.21,0,0,17:33:16.103,100,Quest-Pro,replay1.2
3,4,1382,525,71,0ms,0,0,6,0/1/0/6,1,0,0,FF,0/70/0,N/F/N,2092MHz,7880,0,31.5C/0.0C,3.41ms,0.69ms,0.24ms,14.12ms,2(DR0,0.34,0.15(W0.18),1.00,18.68/22.64,21.42,1,1.21,0,0,17:33:17.096,100,Quest-Pro,replay1.2
3,4,1382,525,67,0ms,0,0,14,0/0/1/14,1,0,0,FF,0/70/0,N/F/N,1555MHz,7880,0,31.5C/0.0C,3.48ms,0.41ms,0.24ms,14.97ms,2(DR0,0.34,0.10(W0.14),1.00,18.63/22.35,21.27,1,1.21,0,0,17:33:18.096,100,Quest-Pro,replay1.2
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7880,0,31.5C/0.0C,3.61ms,0.76ms,0.23ms,13.86ms,2(DR0,0.35,0.05(W0.05),1.00,18.44/22.46,21.21,1,1.21,0,0,17:33:19.096,100,Quest-Pro,replay1.2
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7880,0,31.5C/0.0C,3.45ms,0.72ms,0.24ms,13.86ms,2(DR0,0.34,0.08(W0.14),1.00,18.46/22.00,21.12,1,1.21,0,0,17:33:20.096,100,Quest-Pro,replay1.2
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7880,0,31.5C/0.0C,3.45ms,0.72ms,0.24ms,13.86ms,2(DR0,0.34,0.16(W0.21),1.00,18.49/22.38,21.09,1,1.21,0,0,17:33:21.096,100,Quest-Pro,replay1.2
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7880,0,31.5C/0.0C,3.44ms,0.76ms,0.25ms,13.86ms,2(DR0,0.34,0.19(W0.26),1.00,18.48/22.15,21.12,1,1.21,0,0,17:33:22.096,100,Quest-Pro,replay1.2
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7880,0,31.5C/0.0C,3.44ms,0.80ms,0.25ms,13.86ms,2(DR0,0.34,0.05(W0.10),1.00,18.77/22.45,21.21,1,1.21,0,0,17:33:23.096,100,Quest-Pro,replay1.2
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7880,0,31.5C/0.0C,3.45ms,0.77ms,0.24ms,13.85ms,2(DR0,0.34,0.12(W0.15),1.00,18.78/22.48,21.40,1,1.21,0,0,17:33:24.096,100,Quest-Pro,replay1.2
3,4,1382,525,71,0ms,0,0,7,0/1/0/7,1,0,0,FF,0/70/0,N/F/N,1555MHz,7880,0,31.5C/0.0C,3.44ms,0.64ms,0.25ms,14.18ms,2(DR0,0.34,0.11(W0.14),1.00,18.71/22.70,21.54,1,1.21,0,0,17:33:25.096,100,Quest-Pro,replay1.2
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7880,0,31.5C/0.0C,3.41ms,0.75ms,0.24ms,13.86ms,2(DR0,0.34,0.10(W0.19),1.00,18.48/22.43,21.32,1,1.21,0,0,17:33:26.096,100,Quest-Pro,replay1.2
3,4,1382,525,73,0ms,0,0,2,1/0/0/2,1,0,0,FF,0/70/0,N/F/N,1555MHz,7880,0,31.2C/0.0C,3.40ms,0.83ms,0.25ms,13.86ms,2(DR0,0.34,0.11(W0.14),1.00,18.89/23.11,21.74,1,1.21,0,0,17:33:27.097,100,Quest-Pro,replay1.2
3,4,1382,525,73,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1555MHz,7880,0,31.2C/0.0C,3.45ms,0.84ms,0.24ms,13.84ms,2(DR0,0.35,0.16(W0.22),1.00,19.08/23.30,21.71,1,1.21,0,0,17:33:28.097,100,Quest-Pro,replay1.2
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7880,0,31.2C/0.0C,3.44ms,0.75ms,0.24ms,13.86ms,2(DR0,0.35,0.18(W0.22),1.00,18.88/22.81,21.49,1,1.21,0,0,17:33:29.097,100,Quest-Pro,replay1.2
4,4,1382,525,72,0ms,0,0,35,0/0/1/35,1,0,0,FF,0/70/0,N/F/N,1555MHz,7880,0,31.2C/0.0C,3.49ms,1.44ms,0.24ms,13.86ms,2(DR0,0.35,0.12(W0.15),1.00,18.69/22.37,21.42,1,1.21,0,0,17:33:30.097,100,Quest-Pro,replay1.2
3,4,1478,525,49,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7880,0,31.2C/0.0C,3.43ms,-1.09ms,0.23ms,18.12ms,2(DR0,0.33,0.11(W0.14),1.00,18.64/22.76,21.78,1,1.21,0,0,17:33:31.097,100,Quest-Pro,replay1.2
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7880,0,31.2C/0.0C,3.46ms,0.78ms,0.25ms,13.86ms,2(DR0,0.34,0.08(W0.10),1.00,19.14/23.06,21.56,1,1.21,0,0,17:33:32.097,100,Quest-Pro,replay1.2
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7880,0,31.2C/0.0C,3.44ms,0.70ms,0.24ms,13.86ms,2(DR0,0.34,0.05(W0.10),1.00,18.62/22.73,21.44,1,1.21,0,0,17:33:33.097,100,Quest-Pro,replay1.2
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7880,0,31.2C/0.0C,3.45ms,0.74ms,0.25ms,13.86ms,2(DR0,0.33,0.20(W0.26),1.00,18.47/22.11,21.13,1,1.21,0,0,17:33:34.097,100,Quest-Pro,replay1.2
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7880,0,31.2C/0.0C,3.23ms,0.64ms,0.24ms,13.85ms,2(DR0,0.32,0.15(W0.18),1.00,18.60/22.50,21.14,1,1.21,0,0,17:33:35.097,100,Quest-Pro,replay1.2
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7870,0,31.2C/0.0C,3.42ms,0.71ms,0.24ms,13.85ms,2(DR0,0.35,0.11(W0.14),1.00,18.46/22.27,21.11,1,1.21,0,0,17:33:36.105,100,Quest-Pro,replay1.2
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7870,0,31.5C/0.0C,3.44ms,0.73ms,0.25ms,13.86ms,2(DR0,0.34,0.15(W0.26),1.00,18.45/22.80,21.24,1,1.21,0,0,17:33:37.097,100,Quest-Pro,replay1.2
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7870,0,31.5C/0.0C,3.40ms,0.80ms,0.24ms,13.85ms,2(DR0,0.34,0.08(W0.15),1.00,18.50/22.42,21.29,1,1.21,0,0,17:33:38.097,100,Quest-Pro,replay1.2
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7870,0,31.5C/0.0C,3.44ms,0.80ms,0.25ms,13.86ms,2(DR0,0.35,0.15(W0.23),1.00,18.46/22.54,21.14,1,1.21,0,0,17:33:39.097,100,Quest-Pro,replay1.2
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7870,0,31.5C/0.0C,3.41ms,0.76ms,0.25ms,13.85ms,2(DR0,0.34,0.15(W0.18),1.00,18.55/22.57,21.26,1,1.21,0,0,17:33:40.097,100,Quest-Pro,replay1.2
4,4,1478,525,64,0ms,0,0,43,0/0/1/43,1,0,0,FF,0/70/0,N/F/N,1555MHz,7870,0,31.5C/0.0C,3.39ms,1.88ms,0.25ms,19.65ms,2(DR0,0.35,0.05(W0.10),1.00,18.85/22.55,21.19,1,1.21,0,0,17:33:41.098,100,Quest-Pro,replay1.2
3,4,1478,525,70,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7870,0,31.5C/0.0C,3.43ms,0.54ms,0.25ms,13.82ms,2(DR0,0.33,0.08(W0.14),1.00,18.37/22.54,21.02,1,1.21,0,0,17:33:42.098,100,Quest-Pro,replay1.2
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7870,0,31.5C/0.0C,3.42ms,0.71ms,0.24ms,13.86ms,2(DR0,0.33,0.07(W0.10),1.00,18.37/22.54,21.02,1,1.21,0,0,17:33:43.098,100,Quest-Pro,replay1.2
