timestamp,net.bytes_sent.Bluetooth Network Connection,net.bytes_recv.Bluetooth Network Connection,net.packets_sent.Bluetooth Network Connection,net.packets_recv.Bluetooth Network Connection,net.errin.Bluetooth Network Connection,net.errout.Bluetooth Network Connection,net.dropin.Bluetooth Network Connection,net.dropout.Bluetooth Network Connection,net.bytes_sent.Ethernet,net.bytes_recv.Ethernet,net.packets_sent.Ethernet,net.packets_recv.Ethernet,net.errin.Ethernet,net.errout.Ethernet,net.dropin.Ethernet,net.dropout.Ethernet,net.bytes_sent.Local Area Connection* 10,net.bytes_recv.Local Area Connection* 10,net.packets_sent.Local Area Connection* 10,net.packets_recv.Local Area Connection* 10,net.errin.Local Area Connection* 10,net.errout.Local Area Connection* 10,net.dropin.Local Area Connection* 10,net.dropout.Local Area Connection* 10,net.bytes_sent.Local Area Connection* 9,net.bytes_recv.Local Area Connection* 9,net.packets_sent.Local Area Connection* 9,net.packets_recv.Local Area Connection* 9,net.errin.Local Area Connection* 9,net.errout.Local Area Connection* 9,net.dropin.Local Area Connection* 9,net.dropout.Local Area Connection* 9,net.bytes_sent.Loopback Pseudo-Interface 1,net.bytes_recv.Loopback Pseudo-Interface 1,net.packets_sent.Loopback Pseudo-Interface 1,net.packets_recv.Loopback Pseudo-Interface 1,net.errin.Loopback Pseudo-Interface 1,net.errout.Loopback Pseudo-Interface 1,net.dropin.Loopback Pseudo-Interface 1,net.dropout.Loopback Pseudo-Interface 1,net.bytes_sent.Wi-Fi,net.bytes_recv.Wi-Fi,net.packets_sent.Wi-Fi,net.packets_recv.Wi-Fi,net.errin.Wi-Fi,net.errout.Wi-Fi,net.dropin.Wi-Fi,net.dropout.Wi-Fi,disk.read_count.PhysicalDrive0,disk.read_bytes.PhysicalDrive0,disk.write_count.PhysicalDrive0,disk.write_bytes.PhysicalDrive0,cpu.dpc,cpu.idle,cpu.interrupt,cpu.system,cpu.user,cpu.percent,cpu.freq.current,cpu.freq.min,cpu.freq.max,cpu.ctx_switches,cpu.interrupts,cpu.soft_interrupts,cpu.syscalls
1702744267560.1848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38664499716,4059993407,20502035,11508574,0,0,0,0,229781,8811051008,158853,2848899072,217.9375,67128.5,119.65625,821.6718749999854,474.671875,2.1,4701.0,0.0,4701.0,422156051,236227174,0,1239505308
1702744268538.1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38673561938,4060694962,20509260,11510669,0,0,0,0,229786,8811272192,158902,2850078720,217.96875,67139.953125,119.671875,821.7968749999854,474.71875,1.9,4701.0,0.0,4701.0,422224845,236266637,0,1239757260
1702744269554.4927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38684447886,4061424379,20517744,11512835,0,0,0,0,229787,8811288576,158934,2850418688,218.0,67151.984375,119.734375,821.9062499999854,474.765625,2.0,4701.0,0.0,4701.0,422293789,236306430,0,1239945151
1702744270549.8127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38696225070,4062138918,20526822,11515020,0,0,0,0,229787,8811288576,158936,2850426880,218.0,67163.78125,119.75,822.0156249999854,474.859375,1.8,4701.0,0.0,4701.0,422367104,236348113,0,1240199031
1702744271548.0706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38705711910,4062858111,20534378,11517199,0,0,0,0,229788,8811304960,158977,2850947072,218.125,67175.5625,119.765625,822.2031249999854,474.890625,3.0,4701.0,0.0,4701.0,422434855,236387283,0,1240385748
1702744272548.0388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38716241262,4063564522,20542594,11519308,0,0,0,0,229789,8811321344,158999,2851221504,218.171875,67187.28125,119.828125,822.3593749999854,475.015625,3.2,4701.0,0.0,4701.0,422505087,236427465,0,1240633793
1702744273543.7551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38727420709,4064280865,20551257,11521467,0,0,0,0,229790,8811337728,159023,2851565568,218.203125,67199.0,119.859375,822.4687499999854,475.0625,1.8,4701.0,0.0,4701.0,422574625,236467578,0,1240827387
1702744274540.0205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38738653752,4065003715,20559936,11523624,0,0,0,0,229790,8811337728,159024,2851569664,218.21875,67210.734375,119.859375,822.5937499999854,475.140625,1.8,4701.0,0.0,4701.0,422647050,236508745,0,1241083398
1702744275553.209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38746673181,4065729126,20566539,11525778,0,0,0,0,229792,8811403264,159055,2852016128,218.25,67222.75,119.859375,822.6874999999854,475.21875,1.7,4701.0,0.0,4701.0,422712700,236546786,0,1241264923
1702744276553.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38755895829,4066447601,20573893,11527872,0,0,0,0,229792,8811403264,159074,2852229120,218.28125,67234.609375,119.875,822.8124999999854,475.234375,1.6,4701.0,0.0,4701.0,422779694,236585502,0,1241501197
1702744277546.991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38766375528,4067161035,20582094,11530025,0,0,0,0,229792,8811403264,159074,2852229120,218.28125,67246.5,119.875,822.8749999999854,475.28125,0.9,4701.0,0.0,4701.0,422851684,236626369,0,1241727138
1702744278545.347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38777618968,4067934581,20590842,11532242,0,0,0,0,229792,8811403264,159100,2852855808,218.3125,67258.3125,119.90625,823.0156249999854,475.296875,1.8,4701.0,0.0,4701.0,422924170,236667800,0,1241982728
1702744279539.901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38789122747,4068678727,20599731,11534397,0,0,0,0,229792,8811403264,159129,2853302272,218.328125,67270.046875,119.90625,823.0624999999854,475.359375,1.1,4701.0,0.0,4701.0,422995158,236708402,0,1242175184
1702744280552.483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38800391643,4069406972,20608472,11536623,0,0,0,0,229792,8811403264,159149,2853527552,218.390625,67282.078125,119.921875,823.1874999999854,475.390625,1.9,4701.0,0.0,4701.0,423067660,236749971,0,1242429039
1702744281552.752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38811529367,4070131243,20617138,11538815,0,0,0,0,229792,8811403264,159153,2853617664,218.46875,67293.8125,119.96875,823.3593749999854,475.484375,3.2,4701.0,0.0,4701.0,423137529,236789874,0,1242622796
1702744282552.5417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38823370172,4070850854,20626218,11540975,0,0,0,0,229796,8811440640,159202,2854240768,218.515625,67305.34375,120.0,823.6249999999854,475.6875,4.5,4701.0,0.0,4701.0,423246523,236848364,0,1243034956
1702744283546.0334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38835215254,4071625065,20635366,11543192,0,0,0,0,229797,8811444736,159278,2855109120,218.578125,67316.921875,120.03125,823.8124999999854,475.921875,4.3,4701.0,0.0,4701.0,423354038,236905592,0,1243495192
1702744284541.5986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38844394546,4072354307,20642742,11545387,0,0,0,0,229800,8811493888,159345,2855850496,218.625,67328.296875,120.0625,823.9374999999854,476.234375,4.3,4701.0,0.0,4701.0,423450532,236958525,0,1243852796
1702744285546.3374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38853317851,4073105257,20650140,11547781,0,0,0,0,229800,8811493888,159346,2855854592,218.703125,67340.1875,120.125,824.1406249999854,476.328125,3.5,4701.0,0.0,4701.0,423529518,237003005,0,1244058812
