CPU Level,GPU Level,CPU Frequency (MHz),GPU Frequency (MHz),FPS,Prd,Tear,Early,Stale,Stale2/5/10/max,VSnc,Lat,Fov,OC,TA,SP,Mem,Free,PLS,Temp,TW,App,GD,CPU&GPU,LCnt,GPU%,CPU%,DSF,CFL,ICFLp95,LD,SF,LP,DVFS,timestamp,device,app,app_details,type,is_wireless,repetition
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2150,0,37.5C/0.0C,4.05ms,1.80ms,0.29ms,13.86ms,3(DR0,0.48,0.16(W0.26),1.00,16.07/21.89,19.53,0,1.21,0,0,16:44:53.059,old_experiments,Quest-2,Phasmophobia,replay0.0,Quest-2,Jeng
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2150,0,37.5C/0.0C,4.04ms,1.85ms,0.28ms,13.86ms,3(DR0,0.47,0.27(W0.38),1.00,16.18/21.71,19.60,0,1.21,0,0,16:44:54.059,old_experiments,Quest-2,Phasmophobia,replay0.0,Quest-2,Jeng
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2150,0,37.5C/0.0C,4.05ms,1.76ms,0.28ms,13.86ms,3(DR0,0.47,0.19(W0.24),1.00,16.12/21.99,19.54,0,1.21,0,0,16:44:55.059,old_experiments,Quest-2,Phasmophobia,replay0.0,Quest-2,Jeng
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2150,0,37.5C/0.0C,4.03ms,1.79ms,0.30ms,13.86ms,3(DR0,0.48,0.20(W0.30),1.00,16.13/21.53,19.46,0,1.21,0,0,16:44:56.059,old_experiments,Quest-2,Phasmophobia,replay0.0,Quest-2,Jeng
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2150,0,37.5C/0.0C,3.94ms,1.80ms,0.29ms,13.86ms,3(DR0,0.47,0.26(W0.33),1.00,15.99/21.60,19.45,0,1.21,0,0,16:44:57.059,old_experiments,Quest-2,Phasmophobia,replay0.0,Quest-2,Jeng
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2150,0,37.5C/0.0C,4.00ms,1.82ms,0.29ms,13.86ms,3(DR0,0.48,0.35(W0.43),1.00,15.83/21.65,20.21,0,1.21,0,0,16:44:58.059,old_experiments,Quest-2,Phasmophobia,replay0.0,Quest-2,Jeng
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2150,0,37.5C/0.0C,4.04ms,1.96ms,0.28ms,13.86ms,3(DR0,0.48,0.22(W0.27),1.00,16.71/21.63,19.85,0,1.21,0,0,16:44:59.059,old_experiments,Quest-2,Phasmophobia,replay0.0,Quest-2,Jeng
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2150,0,37.5C/0.0C,4.04ms,1.86ms,0.28ms,13.87ms,3(DR0,0.48,0.22(W0.29),1.00,16.30/21.64,19.73,0,1.21,0,0,16:45:00.060,old_experiments,Quest-2,Phasmophobia,replay0.0,Quest-2,Jeng
5,4,1478,525,72,0ms,0,0,3,1/0/0/3,1,0,0,FF,0/70/0,N/F/N,1353MHz,2150,0,37.5C/0.0C,4.00ms,1.73ms,0.29ms,14.12ms,3(DR0,0.47,0.36(W0.39),1.00,16.26/21.95,19.58,0,1.21,0,0,16:45:01.060,old_experiments,Quest-2,Phasmophobia,replay0.0,Quest-2,Jeng
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2150,0,37.5C/0.0C,3.82ms,1.66ms,0.27ms,13.87ms,3(DR0,0.46,0.21(W0.29),1.00,16.02/21.74,19.56,0,1.21,0,0,16:45:02.060,old_experiments,Quest-2,Phasmophobia,replay0.0,Quest-2,Jeng
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2150,0,37.5C/0.0C,3.83ms,1.69ms,0.27ms,13.87ms,3(DR0,0.46,0.33(W0.42),1.00,16.05/21.62,19.41,0,1.21,0,0,16:45:03.060,old_experiments,Quest-2,Phasmophobia,replay0.0,Quest-2,Jeng
