Timestamp,BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE,power
0.0,-1731444,3791,6.563904204
1.003,-1744139,3791,6.612030948999999
2.005,-1757811,3789,6.660345879
3.011,-1759276,3789,6.665896764
4.013,-1723143,3789,6.528988827000001
5.016,-1736327,3789,6.578943003
6.019,-1730467,3789,6.556739463000001
7.022,-1742186,3789,6.6011427540000005
8.026,-1742186,3790,6.60288494
9.028,-1697264,3790,6.43263056
10.032,-1717772,3791,6.512073651999999
11.034,-1750487,3791,6.636096217
12.036,-1725585,3791,6.541692735000001
13.038,-1756835,3791,6.660161485000001
14.04,-1726073,3791,6.543542743000001
15.044,-1754393,3791,6.650903863
16.046,-1748534,3791,6.628692394
17.049,-1729003,3791,6.554650372999999
18.052,-1759764,3791,6.671265323999999
19.054,-1741210,3791,6.600927110000001
20.058,-1759764,3787,6.664226267999999
21.06,-1750975,3787,6.6309423249999995
22.063,-1738280,3787,6.58286636
23.069,-1705565,3787,6.458974655
24.071,-1707030,3787,6.46452261
25.073,-1712889,3787,6.486710642999999
26.076,-1736327,3787,6.575470349
27.078,-1749999,3787,6.627246213
28.08,-1741698,3787,6.5958103260000005
29.083,-1744628,3787,6.6069062359999995
30.084,-1704588,3790,6.46038852
31.087,-1770506,3790,6.710217740000001
32.09,-1747069,3790,6.62139151
33.096,-1749510,3790,6.6306429
34.098,-1755858,3790,6.65470182
35.1,-1740233,3790,6.595483069999999
36.102,-1722655,3790,6.52886245
37.109,-1770506,3790,6.710217740000001
38.112,-1731444,3790,6.56217276
39.114,-1752440,3790,6.6417476
40.116,-1704100,3788,6.455130799999999
41.119,-1729979,3788,6.553160451999999
42.122,-1734862,3788,6.571657256
43.125,-1733885,3788,6.567956379999999
44.127,-1720702,3788,6.518019175999999
45.132,-1725585,3788,6.53651598
46.135,-1703124,3788,6.451433712
47.138,-1729979,3788,6.553160451999999
48.14,-1759764,3788,6.665986031999999
49.142,-1756835,3788,6.65489098
50.154,-1772948,3783,6.707062284000001
51.157,-1764647,3783,6.6756596009999996
52.16,-1782225,3783,6.742157175
53.163,-1754881,3783,6.638714823
54.165,-1748534,3783,6.614704122
55.167,-1782225,3783,6.742157175
56.173,-1742186,3783,6.590689638
57.179,-1832518,3783,6.932415594
58.183,-1746092,3783,6.605466036000001
