CPU Level,GPU Level,CPU Frequency (MHz),GPU Frequency (MHz),FPS,Prd,Tear,Early,Stale,Stale2/5/10/max,VSnc,Lat,Fov,OC,TA,SP,Mem,Free,PLS,Temp,TW,App,GD,CPU&GPU,LCnt,GPU%,CPU%,DSF,CFL,ICFLp95,LD,SF,LP,DVFS,timestamp,device,app,app_details,type,is_wireless,repetition
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1804MHz,7619,0,26.0C/0.0C,4.33ms,2.34ms,0.26ms,13.90ms,4(DR0,0.52,0.25(W0.29),1.00,19.68/24.98,22.87,1,1.21,0,0,22:07:23.009,old_experiments,Quest-Pro,PistolWhip,record0,Quest-Pro,BlackMagic-Eas
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7619,0,26.0C/0.0C,4.33ms,2.37ms,0.26ms,13.90ms,4(DR0,0.53,0.18(W0.25),1.00,19.22/23.75,22.51,1,1.21,0,0,22:07:24.009,old_experiments,Quest-Pro,PistolWhip,record0,Quest-Pro,BlackMagic-Eas
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7619,0,26.0C/0.0C,4.32ms,2.39ms,0.25ms,13.90ms,4(DR0,0.52,0.22(W0.25),1.00,19.38/23.76,22.20,1,1.21,0,0,22:07:25.009,old_experiments,Quest-Pro,PistolWhip,record0,Quest-Pro,BlackMagic-Eas
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7619,0,26.0C/0.0C,4.34ms,2.59ms,0.25ms,13.90ms,4(DR0,0.55,0.30(W0.33),1.00,19.35/23.13,22.14,1,1.21,0,0,22:07:26.009,old_experiments,Quest-Pro,PistolWhip,record0,Quest-Pro,BlackMagic-Eas
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7619,0,26.0C/0.0C,4.37ms,0.87ms,0.24ms,13.94ms,3(DR0,0.43,0.20(W0.24),1.00,17.51/27.60,26.19,1,1.21,0,0,22:07:27.009,old_experiments,Quest-Pro,PistolWhip,record0,Quest-Pro,BlackMagic-Eas
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7619,0,26.0C/0.0C,2.40ms,1.12ms,0.00ms,13.16ms,2(DR0,0.28,0.20(W0.27),1.00,17.28/27.42,26.28,1,1.21,0,0,22:07:28.009,old_experiments,Quest-Pro,PistolWhip,record0,Quest-Pro,BlackMagic-Eas
3,4,1382,525,71,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7619,0,26.0C/0.0C,2.36ms,0.96ms,0.00ms,13.26ms,2(DR0,0.26,0.27(W0.33),1.00,21.37/26.65,25.40,1,1.21,0,0,22:07:29.009,old_experiments,Quest-Pro,PistolWhip,record0,Quest-Pro,BlackMagic-Eas
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7619,0,26.0C/0.0C,2.33ms,1.04ms,0.00ms,13.18ms,2(DR0,0.26,0.21(W0.27),1.00,20.00/23.93,22.92,1,1.21,0,0,22:07:30.010,old_experiments,Quest-Pro,PistolWhip,record0,Quest-Pro,BlackMagic-Eas
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7619,0,26.0C/0.0C,2.33ms,1.07ms,0.00ms,13.17ms,2(DR0,0.26,0.23(W0.25),1.00,19.13/23.09,21.89,1,1.21,0,0,22:07:31.010,old_experiments,Quest-Pro,PistolWhip,record0,Quest-Pro,BlackMagic-Eas
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7619,0,26.0C/0.0C,2.31ms,0.96ms,0.00ms,13.16ms,2(DR0,0.26,0.26(W0.29),1.00,18.82/22.88,21.37,1,1.21,0,0,22:07:32.010,old_experiments,Quest-Pro,PistolWhip,record0,Quest-Pro,BlackMagic-Eas
