CPU Level,GPU Level,CPU Frequency (MHz),GPU Frequency (MHz),FPS,Prd,Tear,Early,Stale,Stale2/5/10/max,VSnc,Lat,Fov,OC,TA,SP,Mem,Free,PLS,Temp,TW,App,GD,CPU&GPU,LCnt,GPU%,CPU%,DSF,CFL,ICFLp95,LD,SF,LP,DVFS,timestamp,device,app,app_details,type,is_wireless,repetition
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7612,0,25.2C/0.0C,4.30ms,2.63ms,0.25ms,13.16ms,4(DR0,0.55,0.23(W0.30),1.00,19.12/22.79,21.91,1,1.21,0,0,22:25:58.010,old_experiments,Quest-Pro,BeatSaber,record0,Quest-Pro,PopStars-Eas
3,4,1382,525,71,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7612,0,25.5C/0.0C,4.29ms,2.34ms,0.25ms,13.75ms,4(DR0,0.54,0.27(W0.30),1.00,19.07/23.20,21.78,1,1.21,0,0,22:25:59.010,old_experiments,Quest-Pro,BeatSaber,record0,Quest-Pro,PopStars-Eas
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7612,0,25.5C/0.0C,4.30ms,2.48ms,0.25ms,13.90ms,4(DR0,0.54,0.23(W0.35),1.00,18.98/22.97,21.66,1,1.21,0,0,22:26:00.013,old_experiments,Quest-Pro,BeatSaber,record0,Quest-Pro,PopStars-Eas
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7592,0,25.5C/0.0C,4.30ms,2.51ms,0.25ms,13.88ms,4(DR0,0.54,0.32(W0.40),1.00,19.09/23.97,23.12,1,1.21,0,0,22:26:01.021,old_experiments,Quest-Pro,BeatSaber,record0,Quest-Pro,PopStars-Eas
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7592,0,25.5C/0.0C,4.19ms,0.93ms,0.25ms,13.91ms,3(DR0,0.42,0.25(W0.33),1.00,19.65/23.98,22.48,1,1.21,0,0,22:26:02.013,old_experiments,Quest-Pro,BeatSaber,record0,Quest-Pro,PopStars-Eas
3,4,1382,525,71,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7592,0,25.5C/0.0C,4.11ms,0.93ms,1.80ms,13.90ms,3(DR0,0.52,0.26(W0.30),1.00,19.29/23.00,21.78,1,1.21,0,0,22:26:03.013,old_experiments,Quest-Pro,BeatSaber,record0,Quest-Pro,PopStars-Eas
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7592,0,25.5C/0.0C,4.08ms,0.88ms,1.17ms,13.89ms,3(DR0,0.48,0.37(W0.41),1.00,18.92/23.24,21.94,1,1.21,0,0,22:26:04.013,old_experiments,Quest-Pro,BeatSaber,record0,Quest-Pro,PopStars-Eas
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7592,0,25.5C/0.0C,4.13ms,0.64ms,2.01ms,13.90ms,3(DR0,0.49,0.30(W0.38),1.00,19.01/23.34,21.89,1,1.21,0,0,22:26:05.013,old_experiments,Quest-Pro,BeatSaber,record0,Quest-Pro,PopStars-Eas
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7592,0,25.5C/0.0C,2.43ms,0.98ms,0.00ms,13.50ms,2(DR0,0.28,0.22(W0.25),1.00,19.17/26.89,26.27,1,1.21,0,0,22:26:06.013,old_experiments,Quest-Pro,BeatSaber,record0,Quest-Pro,PopStars-Eas
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7592,0,25.5C/0.0C,2.35ms,1.06ms,0.00ms,13.16ms,2(DR0,0.27,0.29(W0.41),1.00,20.22/25.15,24.00,1,1.21,0,0,22:26:07.013,old_experiments,Quest-Pro,BeatSaber,record0,Quest-Pro,PopStars-Eas
