CPU Level,GPU Level,CPU Frequency (MHz),GPU Frequency (MHz),FPS,Prd,Tear,Early,Stale,Stale2/5/10/max,VSnc,Lat,Fov,OC,TA,SP,Mem,Free,PLS,Temp,TW,App,GD,CPU&GPU,LCnt,GPU%,CPU%,DSF,CFL,ICFLp95,LD,SF,LP,DVFS,timestamp,device,app,app_details,is_record,is_wireless,repetition
5,4,1478,525,72,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1353MHz,2817,0,45.5C/0.0C,3.40ms,0.92ms,0.27ms,13.90ms,2(DR0,0.34,0.18(W0.30),1.00,15.65/21.76,19.32,0,1.21,0,0,01:13:35.090,Quest-2,BeatSaber,PopStars-Easy,False,True,0.0
5,4,1478,525,72,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1353MHz,2817,0,45.5C/0.0C,3.37ms,0.85ms,0.27ms,13.91ms,2(DR0,0.34,0.22(W0.25),1.00,15.67/21.47,19.25,0,1.21,0,0,01:13:36.090,Quest-2,BeatSaber,PopStars-Easy,False,True,0.0
5,4,1478,525,72,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1353MHz,2817,0,45.5C/0.0C,3.36ms,0.86ms,0.27ms,13.91ms,2(DR0,0.34,0.11(W0.14),1.00,15.61/21.43,19.10,0,1.21,0,0,01:13:37.090,Quest-2,BeatSaber,PopStars-Easy,False,True,0.0
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2817,0,45.5C/0.0C,3.36ms,0.87ms,0.27ms,13.90ms,2(DR0,0.34,0.10(W0.22),1.00,15.48/21.17,19.27,0,1.21,0,0,01:13:38.090,Quest-2,BeatSaber,PopStars-Easy,False,True,0.0
5,4,1478,525,72,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1555MHz,2817,0,45.5C/0.0C,3.37ms,0.84ms,0.28ms,13.90ms,2(DR0,0.34,0.14(W0.18),1.00,15.33/21.13,19.08,0,1.21,0,0,01:13:39.090,Quest-2,BeatSaber,PopStars-Easy,False,True,0.0
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2817,0,45.2C/0.0C,3.39ms,0.85ms,0.27ms,13.91ms,2(DR0,0.34,0.16(W0.26),1.00,15.59/21.10,18.99,0,1.21,0,0,01:13:40.090,Quest-2,BeatSaber,PopStars-Easy,False,True,0.0
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2817,0,45.2C/0.0C,3.38ms,0.87ms,0.28ms,13.90ms,2(DR0,0.35,0.38(W0.48),1.00,15.46/21.13,19.21,0,1.21,0,0,01:13:41.090,Quest-2,BeatSaber,PopStars-Easy,False,True,0.0
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2817,0,45.2C/0.0C,3.22ms,0.86ms,0.27ms,13.95ms,2(DR0,0.33,0.14(W0.26),1.00,15.60/21.12,19.36,0,1.21,0,0,01:13:42.090,Quest-2,BeatSaber,PopStars-Easy,False,True,0.0
5,4,1478,525,72,0ms,0,0,2,1/0/0/2,1,0,0,FF,0/70/0,N/F/N,1353MHz,2817,0,45.2C/0.0C,3.21ms,0.87ms,0.27ms,13.92ms,2(DR0,0.33,0.18(W0.30),1.00,15.67/21.73,19.36,0,1.21,0,0,01:13:43.090,Quest-2,BeatSaber,PopStars-Easy,False,True,0.0
5,4,1478,525,72,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1353MHz,2817,0,45.2C/0.0C,3.21ms,0.84ms,0.27ms,13.90ms,2(DR0,0.34,0.15(W0.20),1.00,15.64/21.32,19.14,0,1.21,0,0,01:13:44.090,Quest-2,BeatSaber,PopStars-Easy,False,True,0.0
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2817,0,45.2C/0.0C,3.22ms,0.84ms,0.26ms,13.90ms,2(DR0,0.33,0.29(W0.43),1.00,15.46/21.31,18.99,0,1.21,0,0,01:13:45.090,Quest-2,BeatSaber,PopStars-Easy,False,True,0.0
5,4,1478,525,72,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1555MHz,2817,0,45.2C/0.0C,3.25ms,0.87ms,0.27ms,13.91ms,2(DR0,0.33,0.20(W0.24),1.00,15.36/21.03,19.14,0,1.21,0,0,01:13:46.090,Quest-2,BeatSaber,PopStars-Easy,False,True,0.0
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2817,0,45.2C/0.0C,3.25ms,0.92ms,0.26ms,13.90ms,2(DR0,0.34,0.21(W0.23),1.00,15.55/21.32,19.18,0,1.21,0,0,01:13:47.091,Quest-2,BeatSaber,PopStars-Easy,False,True,0.0
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2819,0,45.2C/0.0C,3.26ms,0.89ms,0.27ms,13.90ms,2(DR0,0.34,0.10(W0.19),1.00,15.63/21.12,19.12,0,1.21,0,0,01:13:48.097,Quest-2,BeatSaber,PopStars-Easy,False,True,0.0
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1804MHz,2819,0,45.2C/0.0C,3.35ms,1.12ms,0.27ms,13.90ms,2(DR0,0.35,0.09(W0.11),1.00,15.47/21.57,19.24,0,1.21,0,0,01:13:49.091,Quest-2,BeatSaber,PopStars-Easy,False,True,0.0
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2819,0,45.5C/0.0C,3.29ms,0.86ms,0.27ms,13.90ms,2(DR0,0.34,0.25(W0.35),1.00,16.00/21.41,19.37,0,1.21,0,0,01:13:50.091,Quest-2,BeatSaber,PopStars-Easy,False,True,0.0
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2819,0,45.5C/0.0C,3.30ms,1.00ms,0.27ms,13.91ms,2(DR0,0.35,0.25(W0.27),1.00,15.72/21.60,19.44,0,1.21,0,0,01:13:51.091,Quest-2,BeatSaber,PopStars-Easy,False,True,0.0
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2819,0,45.5C/0.0C,3.25ms,0.98ms,0.27ms,13.93ms,2(DR0,0.34,0.17(W0.29),1.00,16.02/21.65,19.42,0,1.21,0,0,01:13:52.091,Quest-2,BeatSaber,PopStars-Easy,False,True,0.0
5,4,1478,525,72,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1353MHz,2819,0,45.5C/0.0C,3.35ms,1.05ms,0.27ms,13.90ms,2(DR0,0.35,0.22(W0.30),1.00,15.65/21.19,19.21,0,1.21,0,0,01:13:53.091,Quest-2,BeatSaber,PopStars-Easy,False,True,0.0
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2819,0,45.5C/0.0C,3.36ms,0.93ms,0.26ms,13.91ms,2(DR0,0.35,0.17(W0.26),1.00,15.84/21.69,19.41,0,1.21,0,0,01:13:54.091,Quest-2,BeatSaber,PopStars-Easy,False,True,0.0
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2819,0,45.5C/0.0C,3.36ms,0.86ms,0.27ms,13.92ms,2(DR0,0.36,0.29(W0.42),1.00,15.78/21.54,19.32,0,1.21,0,0,01:13:55.091,Quest-2,BeatSaber,PopStars-Easy,False,True,0.0
5,4,1478,525,72,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1353MHz,2819,0,45.5C/0.0C,3.41ms,1.05ms,0.27ms,13.91ms,2(DR0,0.36,0.22(W0.27),1.00,15.76/21.50,19.36,0,1.21,0,0,01:13:56.091,Quest-2,BeatSaber,PopStars-Easy,False,True,0.0
5,4,1478,525,72,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1555MHz,2819,0,45.5C/0.0C,3.42ms,1.07ms,0.28ms,13.94ms,2(DR0,0.36,0.15(W0.30),1.00,15.82/21.62,19.35,0,1.21,0,0,01:13:57.091,Quest-2,BeatSaber,PopStars-Easy,False,True,0.0
5,4,1478,525,72,0ms,0,0,2,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1353MHz,2819,0,45.5C/0.0C,3.47ms,1.10ms,0.28ms,13.92ms,2(DR0,0.37,0.09(W0.23),1.00,16.01/21.59,19.36,0,1.21,0,0,01:13:58.091,Quest-2,BeatSaber,PopStars-Easy,False,True,0.0
5,4,1478,525,72,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1555MHz,2819,0,45.2C/0.0C,3.45ms,1.11ms,0.27ms,13.92ms,2(DR0,0.36,0.37(W0.39),1.00,15.60/21.58,19.31,0,1.21,0,0,01:13:59.091,Quest-2,BeatSaber,PopStars-Easy,False,True,0.0
5,4,1478,525,72,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1353MHz,2819,0,45.2C/0.0C,3.42ms,1.00ms,0.27ms,13.96ms,2(DR0,0.36,0.23(W0.33),1.00,15.70/21.30,19.18,0,1.21,0,0,01:14:00.091,Quest-2,BeatSaber,PopStars-Easy,False,True,0.0
5,4,1478,525,72,0ms,0,0,2,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1353MHz,2819,0,45.2C/0.0C,3.45ms,1.08ms,0.27ms,13.93ms,2(DR0,0.36,0.17(W0.20),1.00,15.67/21.31,19.19,0,1.21,0,0,01:14:01.091,Quest-2,BeatSaber,PopStars-Easy,False,True,0.0
5,4,1478,525,72,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1353MHz,2819,0,45.2C/0.0C,3.44ms,1.05ms,0.28ms,13.93ms,2(DR0,0.36,0.23(W0.27),1.00,15.60/21.34,19.21,0,1.21,0,0,01:14:02.092,Quest-2,BeatSaber,PopStars-Easy,False,True,0.0
5,4,1478,525,72,0ms,0,0,2,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1353MHz,2819,0,45.2C/0.0C,3.42ms,1.03ms,0.27ms,13.94ms,2(DR0,0.36,0.12(W0.20),1.00,15.46/21.67,19.37,0,1.21,0,0,01:14:03.092,Quest-2,BeatSaber,PopStars-Easy,False,True,0.0
5,4,1478,525,72,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1555MHz,2819,0,45.2C/0.0C,3.39ms,1.04ms,0.27ms,13.94ms,2(DR0,0.36,0.19(W0.25),1.00,15.70/21.57,19.31,0,1.21,0,0,01:14:04.092,Quest-2,BeatSaber,PopStars-Easy,False,True,0.0
5,4,1478,525,72,0ms,0,0,2,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1353MHz,2819,0,45.2C/0.0C,3.36ms,0.97ms,0.27ms,13.93ms,2(DR0,0.35,0.17(W0.20),1.00,15.90/21.48,19.38,0,1.21,0,0,01:14:05.092,Quest-2,BeatSaber,PopStars-Easy,False,True,0.0
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2819,0,45.2C/0.0C,3.27ms,0.79ms,0.27ms,13.90ms,2(DR0,0.34,0.14(W0.20),1.00,15.32/21.37,19.21,0,1.21,0,0,01:14:06.092,Quest-2,BeatSaber,PopStars-Easy,False,True,0.0
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2819,0,45.2C/0.0C,3.43ms,1.15ms,0.27ms,13.90ms,2(DR0,0.36,0.20(W0.23),1.00,15.82/21.25,19.24,0,1.21,0,0,01:14:07.092,Quest-2,BeatSaber,PopStars-Easy,False,True,0.0
5,4,1478,525,72,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1353MHz,2822,0,45.2C/0.0C,3.39ms,1.09ms,0.27ms,13.92ms,2(DR0,0.37,0.13(W0.24),1.00,15.55/21.35,19.11,0,1.21,0,0,01:14:08.098,Quest-2,BeatSaber,PopStars-Easy,False,True,0.0
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2822,0,45.2C/0.0C,3.39ms,1.16ms,0.27ms,13.90ms,2(DR0,0.37,0.30(W0.39),1.00,15.52/21.37,19.26,0,1.21,0,0,01:14:09.092,Quest-2,BeatSaber,PopStars-Easy,False,True,0.0
5,4,1670,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2822,0,45.5C/0.0C,3.46ms,1.15ms,0.27ms,13.90ms,2(DR0,0.37,0.25(W0.32),1.00,15.65/21.52,19.24,0,1.21,0,0,01:14:10.092,Quest-2,BeatSaber,PopStars-Easy,False,True,0.0
5,4,1478,525,72,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1555MHz,2822,0,45.5C/0.0C,3.47ms,1.16ms,0.28ms,13.92ms,2(DR0,0.37,0.20(W0.23),1.00,15.63/21.10,19.12,0,1.21,0,0,01:14:11.092,Quest-2,BeatSaber,PopStars-Easy,False,True,0.0
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2822,0,45.5C/0.0C,3.51ms,1.24ms,0.27ms,13.90ms,2(DR0,0.38,0.13(W0.15),1.00,15.52/21.33,19.12,0,1.21,0,0,01:14:12.092,Quest-2,BeatSaber,PopStars-Easy,False,True,0.0
5,4,1478,525,72,0ms,0,0,4,1/0/0/3,1,0,0,FF,0/70/0,N/F/N,1555MHz,2822,0,45.5C/0.0C,3.50ms,1.06ms,0.29ms,13.90ms,2(DR0,0.38,0.29(W0.40),1.00,15.55/23.64,20.41,0,1.21,0,0,01:14:13.092,Quest-2,BeatSaber,PopStars-Easy,False,True,0.0
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2822,0,45.5C/0.0C,3.50ms,1.28ms,0.27ms,13.92ms,2(DR0,0.39,0.28(W0.29),1.00,15.66/23.43,20.08,0,1.21,0,0,01:14:14.092,Quest-2,BeatSaber,PopStars-Easy,False,True,0.0
5,4,1478,525,72,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1555MHz,2822,0,45.5C/0.0C,3.44ms,1.14ms,0.27ms,13.98ms,2(DR0,0.37,0.19(W0.29),1.00,15.62/22.19,19.63,0,1.21,0,0,01:14:15.093,Quest-2,BeatSaber,PopStars-Easy,False,True,0.0
5,4,1478,525,72,0ms,0,0,2,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1555MHz,2822,0,45.5C/0.0C,3.49ms,1.18ms,0.27ms,13.94ms,2(DR0,0.38,0.21(W0.25),1.00,15.83/22.06,19.45,0,1.21,0,0,01:14:16.093,Quest-2,BeatSaber,PopStars-Easy,False,True,0.0
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2822,0,45.5C/0.0C,3.46ms,1.21ms,0.28ms,13.92ms,2(DR0,0.38,0.14(W0.23),1.00,15.64/21.77,19.31,0,1.21,0,0,01:14:17.093,Quest-2,BeatSaber,PopStars-Easy,False,True,0.0
5,4,1478,525,72,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1353MHz,2822,0,45.5C/0.0C,3.43ms,1.12ms,0.28ms,13.90ms,2(DR0,0.37,0.30(W0.38),1.00,15.55/21.35,19.14,0,1.21,0,0,01:14:18.093,Quest-2,BeatSaber,PopStars-Easy,False,True,0.0
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2822,0,45.5C/0.0C,3.46ms,1.15ms,0.28ms,13.90ms,2(DR0,0.37,0.18(W0.21),1.00,15.61/21.43,19.13,0,1.21,0,0,01:14:19.093,Quest-2,BeatSaber,PopStars-Easy,False,True,0.0
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2822,0,45.7C/0.0C,3.47ms,1.11ms,0.28ms,13.90ms,2(DR0,0.37,0.19(W0.27),1.00,15.71/21.31,19.16,0,1.21,0,0,01:14:20.093,Quest-2,BeatSaber,PopStars-Easy,False,True,0.0
