CPU Level,GPU Level,CPU Frequency (MHz),GPU Frequency (MHz),FPS,Prd,Tear,Early,Stale,Stale2/5/10/max,VSnc,Lat,Fov,OC,TA,SP,Mem,Free,PLS,Temp,TW,App,GD,CPU&GPU,LCnt,GPU%,CPU%,DSF,CFL,ICFLp95,LD,SF,LP,DVFS,timestamp,device,app,app_details,type,is_wireless,repetition
5,4,1478,525,68,0ms,0,0,8,0/1/0/9,1,0,0,FF,0/70/0,N/F/N,1353MHz,2653,0,38.2C/0.0C,3.30ms,0.82ms,0.34ms,14.67ms,2(DR0,0.37,0.22(W0.23),1.00,15.62/21.80,19.19,0,1.21,0,0,20:21:01.044,swap-vr,Quest-2,BeatSaber,record0,Quest-2,PopStars-Medium
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,2653,0,38.2C/0.0C,3.30ms,1.06ms,0.29ms,13.86ms,2(DR0,0.37,0.16(W0.18),1.00,15.44/21.51,19.13,0,1.21,0,0,20:21:02.038,swap-vr,Quest-2,BeatSaber,record0,Quest-2,PopStars-Medium
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2653,0,38.2C/0.0C,3.33ms,1.10ms,0.29ms,13.86ms,2(DR0,0.36,0.07(W0.10),1.00,15.57/21.55,19.23,0,1.21,0,0,20:21:03.038,swap-vr,Quest-2,BeatSaber,record0,Quest-2,PopStars-Medium
5,4,1478,525,73,0ms,0,0,3,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1555MHz,2653,0,38.5C/0.0C,3.34ms,1.07ms,0.30ms,13.94ms,2(DR0,0.36,0.09(W0.11),1.00,15.69/21.55,19.34,0,1.21,0,0,20:21:04.038,swap-vr,Quest-2,BeatSaber,record0,Quest-2,PopStars-Medium
5,4,1478,525,73,0ms,0,0,2,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1555MHz,2653,0,38.5C/0.0C,3.30ms,1.15ms,0.28ms,13.90ms,2(DR0,0.37,0.11(W0.18),1.00,15.54/21.80,19.29,0,1.21,0,0,20:21:05.038,swap-vr,Quest-2,BeatSaber,record0,Quest-2,PopStars-Medium
5,4,1478,525,73,0ms,0,0,3,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1555MHz,2653,0,38.5C/0.0C,3.31ms,1.21ms,0.29ms,13.88ms,2(DR0,0.38,0.13(W0.19),1.00,15.69/21.49,19.29,0,1.21,0,0,20:21:06.038,swap-vr,Quest-2,BeatSaber,record0,Quest-2,PopStars-Medium
5,4,1478,525,73,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1555MHz,2653,0,38.5C/0.0C,2.28ms,0.62ms,0.14ms,13.91ms,1(DR4,0.26,0.21(W0.26),1.00,15.74/21.58,19.26,0,1.21,0,0,20:21:07.039,swap-vr,Quest-2,BeatSaber,record0,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,4,1/0/0/4,1,0,0,FF,0/70/0,N/F/N,1555MHz,2653,0,38.5C/0.0C,1.79ms,0.99ms,0.00ms,13.87ms,1(DR73,0.23,0.19(W0.25),1.00,14.52/20.83,18.46,0,1.21,0,0,20:21:08.039,swap-vr,Quest-2,BeatSaber,record0,Quest-2,PopStars-Medium
5,4,1478,525,70,0ms,0,0,2,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1555MHz,2653,0,38.5C/0.0C,3.31ms,0.87ms,0.34ms,14.54ms,2(DR54,0.36,0.10(W0.14),1.00,14.82/21.51,18.95,0,1.21,0,0,20:21:09.039,swap-vr,Quest-2,BeatSaber,record0,Quest-2,PopStars-Medium
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2653,0,38.5C/0.0C,3.31ms,1.04ms,0.29ms,13.86ms,2(DR0,0.36,0.20(W0.22),1.00,15.54/21.61,19.47,0,1.21,0,0,20:21:10.039,swap-vr,Quest-2,BeatSaber,record0,Quest-2,PopStars-Medium
