Timestamp,BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE,power
0.0,-1955565,3625,7.088923125
1.003,-1955565,3625,7.088923125
2.005,-1964354,3625,7.12078325
3.007,-1960936,3625,7.108393
4.01,-1969237,3625,7.138484125000001
5.012,-1976073,3625,7.163264625000001
6.015,-1992674,3625,7.22344325
7.017,-1961913,3625,7.111934625
8.02,-1963377,3625,7.117241625
9.023,-1971678,3625,7.14733275
10.025,-1965819,3625,7.126093875
11.029,-1981444,3623,7.178771612
12.032,-1950682,3623,7.067320886000001
13.035,-1965331,3623,7.120394213
14.037,-1971678,3623,7.143389394000001
15.04,-1972655,3623,7.146929065000001
16.042,-1953612,3623,7.077936276000001
17.045,-1977049,3623,7.162848527
18.047,-1975096,3623,7.155772808
19.05,-1962401,3623,7.109778823000001
20.053,-1964354,3623,7.1168545420000004
21.055,-1941405,3624,7.035651720000001
22.057,-1978026,3624,7.168366224000001
23.06,-1979002,3624,7.171903248
24.062,-1646971,3624,5.968622904
25.065,-1625975,3624,5.8925334
26.068,-1616698,3624,5.858913552000001
27.071,-1588378,3624,5.756281872
28.074,-1559569,3648,5.689307712
29.077,-1940428,3648,7.0786813440000005
30.08,-1898924,3648,6.927274752000001
31.083,-1666503,3642,6.069403926
32.085,-1882323,3642,6.855420366000001
33.087,-1917479,3642,6.983458518
34.09,-1835936,3642,6.686478912
35.092,-1787596,3642,6.510424631999999
36.095,-1915526,3642,6.976345692
37.097,-1937499,3642,7.056371358
38.099,-1970213,3642,7.175515745999999
39.102,-2016600,3642,7.3444572
40.104,-1988280,3642,7.24131576
41.107,-2009764,3622,7.279365208
42.109,-1982909,3622,7.182096398
43.113,-1979491,3622,7.169716402
44.115,-1997557,3622,7.2351514539999995
45.117,-1982909,3622,7.182096398
46.121,-2015135,3622,7.298818969999999
47.123,-1993651,3622,7.221003922
48.126,-2014159,3622,7.295283898000001
49.128,-2029295,3622,7.350106490000001
50.13,-2015623,3622,7.300586506
51.134,-1952635,3620,7.0685386999999995
52.136,-1971678,3622,7.141417716
53.138,-1986327,3622,7.194476394
