CPU Level,GPU Level,CPU Frequency (MHz),GPU Frequency (MHz),FPS,Prd,Tear,Early,Stale,Stale2/5/10/max,VSnc,Lat,Fov,OC,TA,SP,Mem,Free,PLS,Temp,TW,App,GD,CPU&GPU,LCnt,GPU%,CPU%,DSF,CFL,ICFLp95,LD,SF,LP,DVFS,timestamp,device,app,app_details,type,is_wireless,repetition
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2272,0,39.0C/0.0C,4.01ms,1.83ms,0.27ms,13.87ms,3(DR0,0.48,0.28(W0.38),1.00,15.77/21.65,19.44,0,1.21,0,0,22:53:20.343,old_experiments,Quest-2,BeatSaber,replay0.1,Quest-2,PopStars-Medium
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2272,0,39.0C/0.0C,4.01ms,1.75ms,0.27ms,13.86ms,3(DR0,0.47,0.23(W0.25),1.00,16.05/21.86,19.53,0,1.21,0,0,22:53:21.343,old_experiments,Quest-2,BeatSaber,replay0.1,Quest-2,PopStars-Medium
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2272,0,39.0C/0.0C,4.02ms,1.77ms,0.28ms,13.86ms,3(DR0,0.48,0.25(W0.32),1.00,15.84/21.59,19.55,0,1.21,0,0,22:53:22.343,old_experiments,Quest-2,BeatSaber,replay0.1,Quest-2,PopStars-Medium
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2272,0,39.0C/0.0C,4.01ms,1.80ms,0.28ms,13.86ms,3(DR0,0.47,0.30(W0.38),1.00,16.01/21.72,19.48,0,1.21,0,0,22:53:23.343,old_experiments,Quest-2,BeatSaber,replay0.1,Quest-2,PopStars-Medium
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2274,0,39.0C/0.0C,4.01ms,1.74ms,0.29ms,13.86ms,3(DR0,0.47,0.35(W0.39),1.00,15.87/21.45,19.38,0,1.21,0,0,22:53:24.353,old_experiments,Quest-2,BeatSaber,replay0.1,Quest-2,PopStars-Medium
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,2274,0,39.0C/0.0C,4.03ms,1.74ms,0.29ms,13.86ms,3(DR0,0.47,0.33(W0.35),1.00,16.14/21.59,19.45,0,1.21,0,0,22:53:25.343,old_experiments,Quest-2,BeatSaber,replay0.1,Quest-2,PopStars-Medium
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2274,0,39.0C/0.0C,3.81ms,1.74ms,0.28ms,13.86ms,3(DR0,0.45,0.27(W0.29),1.00,15.99/21.43,19.44,0,1.21,0,0,22:53:26.343,old_experiments,Quest-2,BeatSaber,replay0.1,Quest-2,PopStars-Medium
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2274,0,39.0C/0.0C,3.82ms,1.73ms,0.28ms,13.85ms,3(DR0,0.45,0.35(W0.39),1.00,15.86/21.66,19.41,0,1.21,0,0,22:53:27.343,old_experiments,Quest-2,BeatSaber,replay0.1,Quest-2,PopStars-Medium
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2274,0,39.0C/0.0C,3.83ms,1.66ms,0.27ms,13.86ms,3(DR0,0.45,0.23(W0.26),1.00,15.96/21.24,19.44,0,1.21,0,0,22:53:28.343,old_experiments,Quest-2,BeatSaber,replay0.1,Quest-2,PopStars-Medium
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2274,0,39.0C/0.0C,3.82ms,1.67ms,0.27ms,13.86ms,3(DR0,0.45,0.34(W0.36),1.00,15.96/21.43,19.36,0,1.21,0,0,22:53:29.343,old_experiments,Quest-2,BeatSaber,replay0.1,Quest-2,PopStars-Medium
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2274,0,39.0C/0.0C,3.85ms,1.66ms,0.29ms,13.86ms,3(DR0,0.46,0.24(W0.26),1.00,15.71/21.30,19.34,0,1.21,0,0,22:53:30.343,old_experiments,Quest-2,BeatSaber,replay0.1,Quest-2,PopStars-Medium
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2274,0,39.0C/0.0C,3.99ms,1.79ms,0.33ms,13.86ms,3(DR0,0.48,0.24(W0.32),1.00,15.82/21.30,19.35,0,1.21,0,0,22:53:31.343,old_experiments,Quest-2,BeatSaber,replay0.1,Quest-2,PopStars-Medium
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2274,0,39.0C/0.0C,3.85ms,1.59ms,0.27ms,13.86ms,3(DR0,0.45,0.28(W0.42),1.00,15.91/21.53,19.46,0,1.21,0,0,22:53:32.343,old_experiments,Quest-2,BeatSaber,replay0.1,Quest-2,PopStars-Medium
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2274,0,39.0C/0.0C,4.11ms,1.71ms,0.27ms,13.87ms,3(DR0,0.47,0.22(W0.32),1.00,15.96/21.46,19.42,0,1.21,0,0,22:53:33.343,old_experiments,Quest-2,BeatSaber,replay0.1,Quest-2,PopStars-Medium
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2274,0,39.0C/0.0C,3.78ms,1.69ms,0.29ms,13.87ms,3(DR0,0.46,0.32(W0.38),1.00,15.78/21.57,19.45,0,1.21,0,0,22:53:34.344,old_experiments,Quest-2,BeatSaber,replay0.1,Quest-2,PopStars-Medium
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2274,0,39.0C/0.0C,4.08ms,1.73ms,0.28ms,13.86ms,3(DR0,0.47,0.23(W0.28),1.00,15.78/21.57,19.45,0,1.21,0,0,22:53:35.344,old_experiments,Quest-2,BeatSaber,replay0.1,Quest-2,PopStars-Medium
5,4,1478,525,73,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1555MHz,2274,0,39.0C/0.0C,4.15ms,1.83ms,0.29ms,13.86ms,3(DR0,0.49,0.24(W0.28),1.00,15.89/21.53,19.42,0,1.21,0,0,22:53:36.344,old_experiments,Quest-2,BeatSaber,replay0.1,Quest-2,PopStars-Medium
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2274,0,39.0C/0.0C,4.15ms,1.84ms,0.27ms,13.86ms,3(DR0,0.49,0.34(W0.38),1.00,15.86/21.53,19.57,0,1.21,0,0,22:53:37.344,old_experiments,Quest-2,BeatSaber,replay0.1,Quest-2,PopStars-Medium
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2274,0,39.0C/0.0C,4.11ms,1.88ms,0.27ms,13.86ms,3(DR0,0.49,0.33(W0.35),1.00,16.05/21.55,19.45,0,1.21,0,0,22:53:38.344,old_experiments,Quest-2,BeatSaber,replay0.1,Quest-2,PopStars-Medium
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2274,0,39.0C/0.0C,4.12ms,1.83ms,0.27ms,13.86ms,3(DR0,0.49,0.31(W0.33),1.00,16.07/21.45,19.46,0,1.21,0,0,22:53:39.344,old_experiments,Quest-2,BeatSaber,replay0.1,Quest-2,PopStars-Medium
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2274,0,39.0C/0.0C,4.17ms,1.85ms,0.27ms,13.87ms,3(DR0,0.50,0.32(W0.39),1.00,16.04/21.83,19.49,0,1.21,0,0,22:53:40.344,old_experiments,Quest-2,BeatSaber,replay0.1,Quest-2,PopStars-Medium
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2274,0,39.0C/0.0C,4.16ms,1.78ms,0.27ms,13.87ms,3(DR0,0.49,0.32(W0.38),1.00,15.69/21.85,19.57,0,1.21,0,0,22:53:41.344,old_experiments,Quest-2,BeatSaber,replay0.1,Quest-2,PopStars-Medium
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2274,0,39.0C/0.0C,4.03ms,1.83ms,0.28ms,13.86ms,3(DR0,0.48,0.27(W0.29),1.00,15.98/21.65,19.50,0,1.21,0,0,22:53:42.344,old_experiments,Quest-2,BeatSaber,replay0.1,Quest-2,PopStars-Medium
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2274,0,39.0C/0.0C,3.96ms,2.08ms,0.28ms,13.86ms,3(DR0,0.48,0.19(W0.26),1.00,16.25/21.60,19.54,0,1.21,0,0,22:53:43.344,old_experiments,Quest-2,BeatSaber,replay0.1,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,3,1/0/0/3,1,0,0,FF,0/70/0,N/F/N,1555MHz,2258,0,39.0C/0.0C,4.01ms,1.79ms,0.28ms,14.11ms,3(DR0,0.48,0.31(W0.36),1.00,16.34/21.65,19.62,0,1.21,0,0,22:53:44.353,old_experiments,Quest-2,BeatSaber,replay0.1,Quest-2,PopStars-Medium
