log start time: 08-02-2024_03-56-03
39792299902 k /user/hand/right/output/haptic 1
39806177912 k /user/hand/left/output/haptic 1
39806177912 k /user/hand/right/output/haptic 1
39820062513 k /user/hand/left/output/haptic 1
39820062513 k /user/hand/right/output/haptic 1
39833947313 k /user/hand/left/output/haptic 1
39833947313 k /user/hand/right/output/haptic 1
39847830914 k /user/hand/left/output/haptic 1
39847830914 k /user/hand/right/output/haptic 1
39861719802 k /user/hand/left/output/haptic 1
39861719802 k /user/hand/right/output/haptic 1
39875605800 k /user/hand/left/output/haptic 1
39875605800 k /user/hand/right/output/haptic 1
39889486311 k /user/hand/left/output/haptic 1
39889486311 k /user/hand/right/output/haptic 1
39903372214 k /user/hand/left/output/haptic 1
39903372214 k /user/hand/right/output/haptic 1
39917261102 k /user/hand/left/output/haptic 1
39917261102 k /user/hand/right/output/haptic 1
39931142312 k /user/hand/left/output/haptic 1
39931142312 k /user/hand/right/output/haptic 1
39945025412 k /user/hand/left/output/haptic 1
39945025412 k /user/hand/right/output/haptic 1
39958914303 k /user/hand/left/output/haptic 1
39958914303 k /user/hand/right/output/haptic 1
39972796601 k /user/hand/left/output/haptic 1
39972796601 k /user/hand/right/output/haptic 1
39986681401 k /user/hand/left/output/haptic 1
39986681401 k /user/hand/right/output/haptic 1
40000567702 k /user/hand/left/output/haptic 1
40000567702 k /user/hand/right/output/haptic 1
40014450303 k /user/hand/left/output/haptic 1
40014450303 k /user/hand/right/output/haptic 1
40028332714 k /user/hand/left/output/haptic 1
40028332714 k /user/hand/right/output/haptic 1
40042215713 k /user/hand/left/output/haptic 1
40042215713 k /user/hand/right/output/haptic 1
40056100713 k /user/hand/left/output/haptic 1
40056100713 k /user/hand/right/output/haptic 1
40069989602 k /user/hand/left/output/haptic 1
40069989602 k /user/hand/right/output/haptic 1
40083869114 k /user/hand/left/output/haptic 1
40083869114 k /user/hand/right/output/haptic 1
40097758002 k /user/hand/left/output/haptic 1
40097758002 k /user/hand/right/output/haptic 1
40111639212 k /user/hand/left/output/haptic 1
40111639212 k /user/hand/right/output/haptic 1
40125528102 k /user/hand/left/output/haptic 1
40125528102 k /user/hand/right/output/haptic 1
40139407312 k /user/hand/left/output/haptic 1
40139407312 k /user/hand/right/output/haptic 1
40153296202 k /user/hand/left/output/haptic 1
40153296202 k /user/hand/right/output/haptic 1
40167176112 k /user/hand/left/output/haptic 1
40167176112 k /user/hand/right/output/haptic 1
40181061514 k /user/hand/left/output/haptic 1
40181061514 k /user/hand/right/output/haptic 1
40194946613 k /user/hand/left/output/haptic 1
40194946613 k /user/hand/right/output/haptic 1
40208830915 k /user/hand/left/output/haptic 1
40208830915 k /user/hand/right/output/haptic 1
40222719802 k /user/hand/left/output/haptic 1
40222719802 k /user/hand/right/output/haptic 1
40236599813 k /user/hand/left/output/haptic 1
40236599813 k /user/hand/right/output/haptic 1
40250484812 k /user/hand/left/output/haptic 1
40250484812 k /user/hand/right/output/haptic 1
40264373703 k /user/hand/left/output/haptic 1
40264373703 k /user/hand/right/output/haptic 1
40278253813 k /user/hand/left/output/haptic 1
40278253813 k /user/hand/right/output/haptic 1
40292142703 k /user/hand/left/output/haptic 1
40292142703 k /user/hand/right/output/haptic 1
40306023413 k /user/hand/left/output/haptic 1
40306023413 k /user/hand/right/output/haptic 1
40319907114 k /user/hand/left/output/haptic 1
40319907114 k /user/hand/right/output/haptic 1
40333792813 k /user/hand/left/output/haptic 1
40333792813 k /user/hand/right/output/haptic 1
40347681700 k /user/hand/left/output/haptic 1
40347681700 k /user/hand/right/output/haptic 1
40361567902 k /user/hand/left/output/haptic 1
40361567902 k /user/hand/right/output/haptic 1
40375449702 k /user/hand/left/output/haptic 1
40375449702 k /user/hand/right/output/haptic 1
40389331111 k /user/hand/left/output/haptic 1
40389331111 k /user/hand/right/output/haptic 1
40403214211 k /user/hand/left/output/haptic 1
40403214211 k /user/hand/right/output/haptic 1
40417103101 k /user/hand/left/output/haptic 1
40417103101 k /user/hand/right/output/haptic 1
40430989102 k /user/hand/left/output/haptic 1
40430989102 k /user/hand/right/output/haptic 1
40444868810 k /user/hand/left/output/haptic 1
40444868810 k /user/hand/right/output/haptic 1
40458757702 k /user/hand/left/output/haptic 1
40458757702 k /user/hand/right/output/haptic 1
40472641400 k /user/hand/left/output/haptic 1
40472641400 k /user/hand/right/output/haptic 1
40486527400 k /user/hand/left/output/haptic 1
40486527400 k /user/hand/right/output/haptic 1
40500414800 k /user/hand/left/output/haptic 1
40500414800 k /user/hand/right/output/haptic 1
40514296303 k /user/hand/left/output/haptic 1
40514296303 k /user/hand/right/output/haptic 1
40528180400 k /user/hand/left/output/haptic 1
40528180400 k /user/hand/right/output/haptic 1
40542067701 k /user/hand/left/output/haptic 1
40542067701 k /user/hand/right/output/haptic 1
40555952601 k /user/hand/left/output/haptic 1
40555952601 k /user/hand/right/output/haptic 1
40569835602 k /user/hand/left/output/haptic 1
40569835602 k /user/hand/right/output/haptic 1
40583714714 k /user/hand/left/output/haptic 1
40583714714 k /user/hand/right/output/haptic 1
40597603601 k /user/hand/left/output/haptic 1
40597603601 k /user/hand/right/output/haptic 1
40611482613 k /user/hand/left/output/haptic 1
40611482613 k /user/hand/right/output/haptic 1
40625402512 k /user/hand/left/output/haptic 1
40625402512 k /user/hand/right/output/haptic 1
40639252514 k /user/hand/left/output/haptic 1
40639252514 k /user/hand/right/output/haptic 1
40653138814 k /user/hand/left/output/haptic 1
40653138814 k /user/hand/right/output/haptic 1
40667027703 k /user/hand/left/output/haptic 1
40667027703 k /user/hand/right/output/haptic 1
40680905911 k /user/hand/left/output/haptic 1
40680905911 k /user/hand/right/output/haptic 1
40694794803 k /user/hand/left/output/haptic 1
40694794803 k /user/hand/right/output/haptic 1
40708677012 k /user/hand/left/output/haptic 1
40708677012 k /user/hand/right/output/haptic 1
40722565901 k /user/hand/left/output/haptic 1
40722565901 k /user/hand/right/output/haptic 1
40736473411 k /user/hand/left/output/haptic 1
40736473411 k /user/hand/right/output/haptic 1
40750330012 k /user/hand/left/output/haptic 1
40750330012 k /user/hand/right/output/haptic 1
40764218903 k /user/hand/left/output/haptic 1
40764218903 h /user/hand/right/output/haptic 1
40778101001 k /user/hand/left/output/haptic 1
40778101001 h /user/hand/right/output/haptic 1
40791981413 k /user/hand/left/output/haptic 1
40791981413 h /user/hand/right/output/haptic 1
40805866212 k /user/hand/left/output/haptic 1
40805866212 h /user/hand/right/output/haptic 1
40819751913 k /user/hand/left/output/haptic 1
40819751913 h /user/hand/right/output/haptic 1
40833634812 k /user/hand/left/output/haptic 1
40833634812 h /user/hand/right/output/haptic 1
40847519914 k /user/hand/left/output/haptic 1
40847519914 h /user/hand/right/output/haptic 1
40861408800 k /user/hand/left/output/haptic 1
40861408800 h /user/hand/right/output/haptic 1
40875292800 k /user/hand/left/output/haptic 1
40875292800 h /user/hand/right/output/haptic 1
40889179301 k /user/hand/left/output/haptic 1
40889179301 h /user/hand/right/output/haptic 1
40903066302 k /user/hand/left/output/haptic 1
40903066302 k /user/hand/right/output/haptic 1
40916944414 k /user/hand/left/output/haptic 1
40916944414 k /user/hand/right/output/haptic 1
40930830214 k /user/hand/left/output/haptic 1
40930830214 k /user/hand/right/output/haptic 1
40944715813 k /user/hand/left/output/haptic 1
40944715813 k /user/hand/right/output/haptic 1
40958604702 k /user/hand/left/output/haptic 1
40958604702 k /user/hand/right/output/haptic 1
40972484713 k /user/hand/left/output/haptic 1
40972484713 k /user/hand/right/output/haptic 1
40986398914 k /user/hand/left/output/haptic 1
40986398914 k /user/hand/right/output/haptic 1
41000287801 k /user/hand/left/output/haptic 1
41000287801 k /user/hand/right/output/haptic 1
41014140104 k /user/hand/left/output/haptic 1
41014140104 k /user/hand/right/output/haptic 1
41028023711 k /user/hand/left/output/haptic 1
41028023711 k /user/hand/right/output/haptic 1
41041912501 k /user/hand/left/output/haptic 1
41041912501 k /user/hand/right/output/haptic 1
41055790314 k /user/hand/left/output/haptic 1
41055790314 k /user/hand/right/output/haptic 1
41069679301 k /user/hand/left/output/haptic 1
41069679301 k /user/hand/right/output/haptic 1
41083565401 k /user/hand/left/output/haptic 1
41083565401 k /user/hand/right/output/haptic 1
41097447103 k /user/hand/left/output/haptic 1
41097447103 k /user/hand/right/output/haptic 1
41111332400 k /user/hand/left/output/haptic 1
41111332400 k /user/hand/right/output/haptic 1
41125216802 k /user/hand/left/output/haptic 1
41125216802 k /user/hand/right/output/haptic 1
41139101102 k /user/hand/left/output/haptic 1
41139101102 k /user/hand/right/output/haptic 1
41152981913 k /user/hand/left/output/haptic 1
41152981913 k /user/hand/right/output/haptic 1
41166866512 k /user/hand/left/output/haptic 1
41166866512 k /user/hand/right/output/haptic 1
41180749814 k /user/hand/left/output/haptic 1
41180749814 k /user/hand/right/output/haptic 1
41194635112 k /user/hand/left/output/haptic 1
41194635112 k /user/hand/right/output/haptic 1
41208528711 k /user/hand/left/output/haptic 1
41208528711 k /user/hand/right/output/haptic 1
41222406712 k /user/hand/left/output/haptic 1
41222406712 k /user/hand/right/output/haptic 1
41236288014 k /user/hand/left/output/haptic 1
41236288014 k /user/hand/right/output/haptic 1
41250193914 k /user/hand/left/output/haptic 1
41250193914 k /user/hand/right/output/haptic 1
41264098713 k /user/hand/left/output/haptic 1
41264098713 k /user/hand/right/output/haptic 1
41277987600 k /user/hand/left/output/haptic 1
41277987600 k /user/hand/right/output/haptic 1
41291831400 k /user/hand/left/output/haptic 1
41291831400 k /user/hand/right/output/haptic 1
41305758312 k /user/hand/left/output/haptic 1
41305758312 k /user/hand/right/output/haptic 1
41319647200 k /user/hand/left/output/haptic 1
41319647200 k /user/hand/right/output/haptic 1
41333480714 k /user/hand/left/output/haptic 1
41333480714 k /user/hand/right/output/haptic 1
41347385714 k /user/hand/left/output/haptic 1
41347385714 k /user/hand/right/output/haptic 1
41361274303 k /user/hand/left/output/haptic 1
41361274303 k /user/hand/right/output/haptic 1
41375138203 k /user/hand/left/output/haptic 1
41375138203 k /user/hand/right/output/haptic 1
41389024003 k /user/hand/left/output/haptic 1
41389024003 k /user/hand/right/output/haptic 1
41402909601 k /user/hand/left/output/haptic 1
41402909601 k /user/hand/right/output/haptic 1
41416792603 k /user/hand/left/output/haptic 1
41416792603 k /user/hand/right/output/haptic 1
41430677500 k /user/hand/left/output/haptic 1
41430677500 k /user/hand/right/output/haptic 1
41444563002 k /user/hand/left/output/haptic 1
41444563002 k /user/hand/right/output/haptic 1
41458445700 k /user/hand/left/output/haptic 1
41458445700 k /user/hand/right/output/haptic 1
41472331001 k /user/hand/left/output/haptic 1
41472331001 k /user/hand/right/output/haptic 1
41486243613 k /user/hand/left/output/haptic 1
41486243613 k /user/hand/right/output/haptic 1
41500132500 k /user/hand/left/output/haptic 1
41500132500 k /user/hand/right/output/haptic 1
41513984199 k /user/hand/left/output/haptic 1
41513984199 k /user/hand/right/output/haptic 1
41527867212 k /user/hand/left/output/haptic 1
41527867212 k /user/hand/right/output/haptic 1
41541756100 k /user/hand/left/output/haptic 1
41541756100 k /user/hand/right/output/haptic 1
41555636612 k /user/hand/left/output/haptic 1
41555636612 k /user/hand/right/output/haptic 1
41569546513 k /user/hand/left/output/haptic 1
41569546513 k /user/hand/right/output/haptic 1
41583403811 k /user/hand/left/output/haptic 1
41583403811 k /user/hand/right/output/haptic 1
41597292700 k /user/hand/left/output/haptic 1
41597292700 k /user/hand/right/output/haptic 1
41611217712 k /user/hand/left/output/haptic 1
41611217712 k /user/hand/right/output/haptic 1
41625060811 k /user/hand/left/output/haptic 1
41625060811 k /user/hand/right/output/haptic 1
41638942312 k /user/hand/left/output/haptic 1
41638942312 k /user/hand/right/output/haptic 1
41652831200 k /user/hand/left/output/haptic 1
41652831200 k /user/hand/right/output/haptic 1
41666728011 k /user/hand/left/output/haptic 1
41666728011 k /user/hand/right/output/haptic 1
41680616899 k /user/hand/left/output/haptic 1
41680616899 k /user/hand/right/output/haptic 1
41694507200 k /user/hand/left/output/haptic 1
41694507200 k /user/hand/right/output/haptic 1
41708366411 k /user/hand/left/output/haptic 1
41708366411 k /user/hand/right/output/haptic 1
41722248213 k /user/hand/left/output/haptic 1
41722248213 k /user/hand/right/output/haptic 1
41736137102 k /user/hand/left/output/haptic 1
41736137102 k /user/hand/right/output/haptic 1
41750024402 k /user/hand/left/output/haptic 1
41750024402 k /user/hand/right/output/haptic 1
41763903411 k /user/hand/left/output/haptic 1
41763903411 k /user/hand/right/output/haptic 1
41777789114 k /user/hand/left/output/haptic 1
41777789114 k /user/hand/right/output/haptic 1
41791678000 k /user/hand/left/output/haptic 1
41791678000 k /user/hand/right/output/haptic 1
41805557510 k /user/hand/left/output/haptic 1
41805557510 k /user/hand/right/output/haptic 1
41819446402 k /user/hand/left/output/haptic 1
41819446402 k /user/hand/right/output/haptic 1
41833325011 k /user/hand/left/output/haptic 1
41833325011 k /user/hand/right/output/haptic 1
41847208715 k /user/hand/left/output/haptic 1
41847208715 k /user/hand/right/output/haptic 1
41861097703 k /user/hand/left/output/haptic 1
41861097703 k /user/hand/right/output/haptic 1
41874978315 k /user/hand/left/output/haptic 1
41874978315 k /user/hand/right/output/haptic 1
41888895914 k /user/hand/left/output/haptic 1
41888895914 k /user/hand/right/output/haptic 1
41902747012 k /user/hand/left/output/haptic 1
41902747012 k /user/hand/right/output/haptic 1
41916649013 k /user/hand/left/output/haptic 1
41916649013 k /user/hand/right/output/haptic 1
41930516916 h /user/hand/left/output/haptic 1
41930516916 k /user/hand/right/output/haptic 1
41944456915 h /user/hand/left/output/haptic 1
41944456915 k /user/hand/right/output/haptic 1
41958333016 h /user/hand/left/output/haptic 1
41958333016 k /user/hand/right/output/haptic 1
41972221804 h /user/hand/left/output/haptic 1
41972221804 k /user/hand/right/output/haptic 1
41986056114 h /user/hand/left/output/haptic 1
41986056114 k /user/hand/right/output/haptic 1
41999938013 h /user/hand/left/output/haptic 1
41999938013 k /user/hand/right/output/haptic 1
42013826902 h /user/hand/left/output/haptic 1
42013826902 k /user/hand/right/output/haptic 1
42027709115 h /user/hand/left/output/haptic 1
42027709115 k /user/hand/right/output/haptic 1
42041592914 h /user/hand/left/output/haptic 1
42041592914 k /user/hand/right/output/haptic 1
42055481803 h /user/hand/left/output/haptic 1
42055481803 k /user/hand/right/output/haptic 1
42069386113 k /user/hand/left/output/haptic 1
42069386113 k /user/hand/right/output/haptic 1
42083275003 k /user/hand/left/output/haptic 1
42083275003 k /user/hand/right/output/haptic 1
42097131913 k /user/hand/left/output/haptic 1
42097131913 k /user/hand/right/output/haptic 1
42111020803 k /user/hand/left/output/haptic 1
42111020803 k /user/hand/right/output/haptic 1
42124910505 k /user/hand/left/output/haptic 1
42124910505 k /user/hand/right/output/haptic 1
42138788114 k /user/hand/left/output/haptic 1
42138788114 k /user/hand/right/output/haptic 1
42152677004 k /user/hand/left/output/haptic 1
42152677004 k /user/hand/right/output/haptic 1
42166573101 k /user/hand/left/output/haptic 1
42166573101 k /user/hand/right/output/haptic 1
42180466513 k /user/hand/left/output/haptic 1
42180466513 k /user/hand/right/output/haptic 1
42194355403 k /user/hand/left/output/haptic 1
42194355403 k /user/hand/right/output/haptic 1
42208224003 k /user/hand/left/output/haptic 1
42208224003 k /user/hand/right/output/haptic 1
42222114415 k /user/hand/left/output/haptic 1
42222114415 k /user/hand/right/output/haptic 1
42236003302 k /user/hand/left/output/haptic 1
42236003302 k /user/hand/right/output/haptic 1
42249897202 k /user/hand/left/output/haptic 1
42249897202 k /user/hand/right/output/haptic 1
42263751703 k /user/hand/left/output/haptic 1
42263751703 k /user/hand/right/output/haptic 1
42277642715 k /user/hand/left/output/haptic 1
42277642715 k /user/hand/right/output/haptic 1
42291531602 k /user/hand/left/output/haptic 1
42291531602 k /user/hand/right/output/haptic 1
42305401815 k /user/hand/left/output/haptic 1
42305401815 k /user/hand/right/output/haptic 1
42319290703 k /user/hand/left/output/haptic 1
42319290703 k /user/hand/right/output/haptic 1
42333168613 k /user/hand/left/output/haptic 1
42333168613 k /user/hand/right/output/haptic 1
42347055315 k /user/hand/left/output/haptic 1
42347055315 k /user/hand/right/output/haptic 1
42360963812 k /user/hand/left/output/haptic 1
42360963812 k /user/hand/right/output/haptic 1
42374820415 k /user/hand/left/output/haptic 1
42374820415 k /user/hand/right/output/haptic 1
42388709015 k /user/hand/left/output/haptic 1
42388709015 k /user/hand/right/output/haptic 1
42402623412 k /user/hand/left/output/haptic 1
42402623412 k /user/hand/right/output/haptic 1
42416512303 k /user/hand/left/output/haptic 1
42416512303 k /user/hand/right/output/haptic 1
42430362615 k /user/hand/left/output/haptic 1
42430362615 k /user/hand/right/output/haptic 1
42444289015 k /user/hand/left/output/haptic 1
42444289015 k /user/hand/right/output/haptic 1
42458177904 k /user/hand/left/output/haptic 1
42458177904 k /user/hand/right/output/haptic 1
42472017614 k /user/hand/left/output/haptic 1
42472017614 k /user/hand/right/output/haptic 1
42485906502 k /user/hand/left/output/haptic 1
42485906502 k /user/hand/right/output/haptic 1
42499789503 k /user/hand/left/output/haptic 1
42499789503 k /user/hand/right/output/haptic 1
42513669614 k /user/hand/left/output/haptic 1
42513669614 k /user/hand/right/output/haptic 1
42527558502 k /user/hand/left/output/haptic 1
42527558502 k /user/hand/right/output/haptic 1
42541443402 k /user/hand/left/output/haptic 1
42541443402 k /user/hand/right/output/haptic 1
42555326302 k /user/hand/left/output/haptic 1
42555326302 k /user/hand/right/output/haptic 1
42569213102 k /user/hand/left/output/haptic 1
42569213102 k /user/hand/right/output/haptic 1
42583137914 k /user/hand/left/output/haptic 1
42583137914 k /user/hand/right/output/haptic 1
42597026803 k /user/hand/left/output/haptic 1
42597026803 k /user/hand/right/output/haptic 1
42610864014 k /user/hand/left/output/haptic 1
42610864014 k /user/hand/right/output/haptic 1
42624752902 k /user/hand/left/output/haptic 1
42624752902 k /user/hand/right/output/haptic 1
42638636503 k /user/hand/left/output/haptic 1
42638636503 k /user/hand/right/output/haptic 1
42652516514 k /user/hand/left/output/haptic 1
42652516514 k /user/hand/right/output/haptic 1
42666400813 k /user/hand/left/output/haptic 1
42666400813 k /user/hand/right/output/haptic 1
42680283313 k /user/hand/left/output/haptic 1
42680283313 k /user/hand/right/output/haptic 1
42694172202 k /user/hand/left/output/haptic 1
42694172202 k /user/hand/right/output/haptic 1
42708054912 k /user/hand/left/output/haptic 1
42708054912 k /user/hand/right/output/haptic 1
42721938514 k /user/hand/left/output/haptic 1
42721938514 k /user/hand/right/output/haptic 1
42735827404 k /user/hand/left/output/haptic 1
42735827404 k /user/hand/right/output/haptic 1
42749738816 k /user/hand/left/output/haptic 1
42749738816 k /user/hand/right/output/haptic 1
42763627702 k /user/hand/left/output/haptic 1
42763627702 k /user/hand/right/output/haptic 1
42777484312 k /user/hand/left/output/haptic 1
42777484312 k /user/hand/right/output/haptic 1
42791374412 k /user/hand/left/output/haptic 1
42791374412 k /user/hand/right/output/haptic 1
42805282815 k /user/hand/left/output/haptic 1
42805282815 k /user/hand/right/output/haptic 1
42819130516 k /user/hand/left/output/haptic 1
42819130516 k /user/hand/right/output/haptic 1
42833019403 k /user/hand/left/output/haptic 1
42833019403 k /user/hand/right/output/haptic 1
42846896813 k /user/hand/left/output/haptic 1
42846896813 k /user/hand/right/output/haptic 1
42860785704 k /user/hand/left/output/haptic 1
42860785704 k /user/hand/right/output/haptic 1
42874667114 k /user/hand/left/output/haptic 1
42874667114 k /user/hand/right/output/haptic 1
42888607112 k /user/hand/left/output/haptic 1
42888607112 k /user/hand/right/output/haptic 1
42902496003 k /user/hand/left/output/haptic 1
42902496003 k /user/hand/right/output/haptic 1
42916326803 k /user/hand/left/output/haptic 1
42916326803 k /user/hand/right/output/haptic 1
42930209903 k /user/hand/left/output/haptic 1
42930209903 k /user/hand/right/output/haptic 1
42944091713 k /user/hand/left/output/haptic 1
42944091713 k /user/hand/right/output/haptic 1
42957994314 k /user/hand/left/output/haptic 1
42957994314 k /user/hand/right/output/haptic 1
42971883203 k /user/hand/left/output/haptic 1
42971883203 k /user/hand/right/output/haptic 1
42985749602 k /user/hand/left/output/haptic 1
42985749602 k /user/hand/right/output/haptic 1
42999636513 k /user/hand/left/output/haptic 1
42999636513 k /user/hand/right/output/haptic 1
43013535114 k /user/hand/left/output/haptic 1
43013535114 k /user/hand/right/output/haptic 1
43027397913 k /user/hand/left/output/haptic 1
43027397913 k /user/hand/right/output/haptic 1
43041286804 k /user/hand/left/output/haptic 1
43041286804 k /user/hand/right/output/haptic 1
43055181302 k /user/hand/left/output/haptic 1
43055181302 k /user/hand/right/output/haptic 1
43069052712 k /user/hand/left/output/haptic 1
43069052712 k /user/hand/right/output/haptic 1
43082941603 k /user/hand/left/output/haptic 1
43082941603 k /user/hand/right/output/haptic 1
43096834015 k /user/hand/left/output/haptic 1
43096834015 k /user/hand/right/output/haptic 1
43110754314 k /user/hand/left/output/haptic 1
43110754314 h /user/hand/right/output/haptic 1
43124643202 k /user/hand/left/output/haptic 1
43124643202 h /user/hand/right/output/haptic 1
43138476104 k /user/hand/left/output/haptic 1
43138476104 h /user/hand/right/output/haptic 1
43152385701 k /user/hand/left/output/haptic 1
43152385701 h /user/hand/right/output/haptic 1
43166243313 k /user/hand/left/output/haptic 1
43166243313 h /user/hand/right/output/haptic 1
43180134515 k /user/hand/left/output/haptic 1
43180134515 h /user/hand/right/output/haptic 1
43194023403 k /user/hand/left/output/haptic 1
43194023403 h /user/hand/right/output/haptic 1
43207901701 k /user/hand/left/output/haptic 1
43207901701 h /user/hand/right/output/haptic 1
43221785004 k /user/hand/left/output/haptic 1
43221785004 h /user/hand/right/output/haptic 1
43235707804 k /user/hand/left/output/haptic 1
43235707804 h /user/hand/right/output/haptic 1
43249555103 k /user/hand/left/output/haptic 1
43249555103 k /user/hand/right/output/haptic 1
43263439403 k /user/hand/left/output/haptic 1
43263439403 k /user/hand/right/output/haptic 1
43277324704 k /user/hand/left/output/haptic 1
43277324704 k /user/hand/right/output/haptic 1
43291231901 k /user/hand/left/output/haptic 1
43291231901 k /user/hand/right/output/haptic 1
43305091015 k /user/hand/left/output/haptic 1
43305091015 k /user/hand/right/output/haptic 1
43318979902 k /user/hand/left/output/haptic 1
43318979902 k /user/hand/right/output/haptic 1
43332855515 k /user/hand/left/output/haptic 1
43332855515 k /user/hand/right/output/haptic 1
43346744403 k /user/hand/left/output/haptic 1
43346744403 k /user/hand/right/output/haptic 1
43360644615 k /user/hand/left/output/haptic 1
43360644615 k /user/hand/right/output/haptic 1
43374533503 k /user/hand/left/output/haptic 1
43374533503 k /user/hand/right/output/haptic 1
43388397013 k /user/hand/left/output/haptic 1
43388397013 k /user/hand/right/output/haptic 1
43402306712 k /user/hand/left/output/haptic 1
43402306712 k /user/hand/right/output/haptic 1
43416209213 k /user/hand/left/output/haptic 1
43416209213 k /user/hand/right/output/haptic 1
43430098104 k /user/hand/left/output/haptic 1
43430098104 k /user/hand/right/output/haptic 1
43443967315 k /user/hand/left/output/haptic 1
43443967315 k /user/hand/right/output/haptic 1
43457856203 k /user/hand/left/output/haptic 1
43457856203 k /user/hand/right/output/haptic 1
43471708401 k /user/hand/left/output/haptic 1
43471708401 k /user/hand/right/output/haptic 1
43485589614 k /user/hand/left/output/haptic 1
43485589614 k /user/hand/right/output/haptic 1
43499478503 k /user/hand/left/output/haptic 1
43499478503 k /user/hand/right/output/haptic 1
43513358115 k /user/hand/left/output/haptic 1
43513358115 k /user/hand/right/output/haptic 1
43527241214 k /user/hand/left/output/haptic 1
43527241214 k /user/hand/right/output/haptic 1
43541130104 k /user/hand/left/output/haptic 1
43541130104 k /user/hand/right/output/haptic 1
43555059404 k /user/hand/left/output/haptic 1
43555059404 k /user/hand/right/output/haptic 1
43568900203 k /user/hand/left/output/haptic 1
43568900203 k /user/hand/right/output/haptic 1
43582785102 k /user/hand/left/output/haptic 1
43582785102 k /user/hand/right/output/haptic 1
43596673504 k /user/hand/left/output/haptic 1
43596673504 k /user/hand/right/output/haptic 1
43610551614 k /user/hand/left/output/haptic 1
43610551614 k /user/hand/right/output/haptic 1
43624440502 k /user/hand/left/output/haptic 1
43624440502 k /user/hand/right/output/haptic 1
43638325703 k /user/hand/left/output/haptic 1
43638325703 k /user/hand/right/output/haptic 1
43652214593 k /user/hand/left/output/haptic 1
43652214593 k /user/hand/right/output/haptic 1
43666103480 k /user/hand/left/output/haptic 1
43666103480 k /user/hand/right/output/haptic 1
43679992370 k /user/hand/left/output/haptic 1
43679992370 k /user/hand/right/output/haptic 1
43693881258 k /user/hand/left/output/haptic 1
43693881258 k /user/hand/right/output/haptic 1
43707770150 k /user/hand/left/output/haptic 1
43707770150 k /user/hand/right/output/haptic 1
43721659039 k /user/hand/left/output/haptic 1
43721659039 k /user/hand/right/output/haptic 1
43735547921 k /user/hand/left/output/haptic 1
43735547921 k /user/hand/right/output/haptic 1
43749436818 k /user/hand/left/output/haptic 1
43749436818 k /user/hand/right/output/haptic 1
43763325700 k /user/hand/left/output/haptic 1
43763325700 k /user/hand/right/output/haptic 1
43777214597 k /user/hand/left/output/haptic 1
43777214597 k /user/hand/right/output/haptic 1
43791087514 k /user/hand/left/output/haptic 1
43791087514 k /user/hand/right/output/haptic 1
43804933614 k /user/hand/left/output/haptic 1
43804933614 k /user/hand/right/output/haptic 1
43818818914 k /user/hand/left/output/haptic 1
43818818914 k /user/hand/right/output/haptic 1
43832715714 k /user/hand/left/output/haptic 1
43832715714 k /user/hand/right/output/haptic 1
43846593415 k /user/hand/left/output/haptic 1
43846593415 k /user/hand/right/output/haptic 1
43860472114 k /user/hand/left/output/haptic 1
43860472114 k /user/hand/right/output/haptic 1
43874360614 k /user/hand/left/output/haptic 1
43874360614 k /user/hand/right/output/haptic 1
43888242313 k /user/hand/left/output/haptic 1
43888242313 k /user/hand/right/output/haptic 1
43902128612 k /user/hand/left/output/haptic 1
43902128612 k /user/hand/right/output/haptic 1
43916010912 k /user/hand/left/output/haptic 1
43916010912 k /user/hand/right/output/haptic 1
43929897314 k /user/hand/left/output/haptic 1
43929897314 k /user/hand/right/output/haptic 1
43943781112 k /user/hand/left/output/haptic 1
43943781112 k /user/hand/right/output/haptic 1
43957668014 k /user/hand/left/output/haptic 1
43957668014 k /user/hand/right/output/haptic 1
43971554112 k /user/hand/left/output/haptic 1
43971554112 k /user/hand/right/output/haptic 1
43985438914 k /user/hand/left/output/haptic 1
43985438914 k /user/hand/right/output/haptic 1
43999319514 k /user/hand/left/output/haptic 1
43999319514 k /user/hand/right/output/haptic 1
44013204112 k /user/hand/left/output/haptic 1
44013204112 k /user/hand/right/output/haptic 1
44027087914 k /user/hand/left/output/haptic 1
44027087914 k /user/hand/right/output/haptic 1
44040971012 k /user/hand/left/output/haptic 1
44040971012 k /user/hand/right/output/haptic 1
44054855915 k /user/hand/left/output/haptic 1
44054855915 k /user/hand/right/output/haptic 1
44068743713 k /user/hand/left/output/haptic 1
44068743713 k /user/hand/right/output/haptic 1
44082625815 k /user/hand/left/output/haptic 1
44082625815 k /user/hand/right/output/haptic 1
44096509913 k /user/hand/left/output/haptic 1
44096509913 k /user/hand/right/output/haptic 1
44110394713 k /user/hand/left/output/haptic 1
44110394713 k /user/hand/right/output/haptic 1
44124279514 k /user/hand/left/output/haptic 1
44124279514 k /user/hand/right/output/haptic 1
44138163815 k /user/hand/left/output/haptic 1
44138163815 k /user/hand/right/output/haptic 1
44152050011 k /user/hand/left/output/haptic 1
44152050011 k /user/hand/right/output/haptic 1
44165933614 k /user/hand/left/output/haptic 1
44165933614 k /user/hand/right/output/haptic 1
44180198814 k /user/hand/left/output/haptic 1
44180198814 k /user/hand/right/output/haptic 1
44194083113 k /user/hand/left/output/haptic 1
44194083113 k /user/hand/right/output/haptic 1
