log start time: 08-02-2024_03-21-17
777536299 k /user/hand/left/output/haptic 1
777536299 k /user/hand/right/output/haptic 1
791423599 k /user/hand/left/output/haptic 1
791423599 k /user/hand/right/output/haptic 1
805307601 k /user/hand/left/output/haptic 1
805307601 k /user/hand/right/output/haptic 1
819190498 k /user/hand/left/output/haptic 1
819190498 k /user/hand/right/output/haptic 1
833075700 k /user/hand/left/output/haptic 1
833075700 k /user/hand/right/output/haptic 1
846958999 k /user/hand/left/output/haptic 1
846958999 k /user/hand/right/output/haptic 1
860843100 k /user/hand/left/output/haptic 1
860843100 k /user/hand/right/output/haptic 1
874728000 k /user/hand/left/output/haptic 1
874728000 k /user/hand/right/output/haptic 1
888611102 k /user/hand/left/output/haptic 1
888611102 k /user/hand/right/output/haptic 1
902497200 k /user/hand/left/output/haptic 1
902497200 k /user/hand/right/output/haptic 1
916384302 k /user/hand/left/output/haptic 1
916384302 k /user/hand/right/output/haptic 1
930265800 k /user/hand/left/output/haptic 1
930265800 k /user/hand/right/output/haptic 1
944150301 k /user/hand/left/output/haptic 1
944150301 k /user/hand/right/output/haptic 1
958030812 k /user/hand/left/output/haptic 1
958030812 k /user/hand/right/output/haptic 1
971919901 k /user/hand/left/output/haptic 1
971919901 k /user/hand/right/output/haptic 1
985804901 k /user/hand/left/output/haptic 1
985804901 k /user/hand/right/output/haptic 1
999689199 k /user/hand/left/output/haptic 1
999689199 k /user/hand/right/output/haptic 1
1013575199 k /user/hand/left/output/haptic 1
1013575199 k /user/hand/right/output/haptic 1
1027458800 k /user/hand/left/output/haptic 1
1027458800 k /user/hand/right/output/haptic 1
1041344100 k /user/hand/left/output/haptic 1
1041344100 k /user/hand/right/output/haptic 1
1055228400 k /user/hand/left/output/haptic 1
1055228400 k /user/hand/right/output/haptic 1
1069114300 k /user/hand/left/output/haptic 1
1069114300 k /user/hand/right/output/haptic 1
1082996600 k /user/hand/left/output/haptic 1
1082996600 k /user/hand/right/output/haptic 1
1096882199 k /user/hand/left/output/haptic 1
1096882199 k /user/hand/right/output/haptic 1
1110771087 k /user/hand/left/output/haptic 1
1110771087 k /user/hand/right/output/haptic 1
1124660180 k /user/hand/left/output/haptic 1
1124660180 k /user/hand/right/output/haptic 1
1138534011 k /user/hand/left/output/haptic 1
1138534011 k /user/hand/right/output/haptic 1
1152422899 k /user/hand/left/output/haptic 1
1152422899 k /user/hand/right/output/haptic 1
1166303999 k /user/hand/left/output/haptic 1
1166303999 k /user/hand/right/output/haptic 1
1180188898 k /user/hand/left/output/haptic 1
1180188898 k /user/hand/right/output/haptic 1
1194075099 k /user/hand/left/output/haptic 1
1194075099 k /user/hand/right/output/haptic 1
1207957799 k /user/hand/left/output/haptic 1
1207957799 k /user/hand/right/output/haptic 1
1221842599 k /user/hand/left/output/haptic 1
1221842599 k /user/hand/right/output/haptic 1
1235727999 k /user/hand/left/output/haptic 1
1235727999 k /user/hand/right/output/haptic 1
1249610699 k /user/hand/left/output/haptic 1
1249610699 k /user/hand/right/output/haptic 1
1263496298 k /user/hand/left/output/haptic 1
1263496298 k /user/hand/right/output/haptic 1
1277377710 k /user/hand/left/output/haptic 1
1277377710 k /user/hand/right/output/haptic 1
1291265901 k /user/hand/left/output/haptic 1
1291265901 k /user/hand/right/output/haptic 1
1305149600 k /user/hand/left/output/haptic 1
1305149600 k /user/hand/right/output/haptic 1
1319030711 k /user/hand/left/output/haptic 1
1319030711 k /user/hand/right/output/haptic 1
1332919598 k /user/hand/left/output/haptic 1
1332919598 k /user/hand/right/output/haptic 1
1346804200 k /user/hand/left/output/haptic 1
1346804200 k /user/hand/right/output/haptic 1
1360684511 k /user/hand/left/output/haptic 1
1360684511 k /user/hand/right/output/haptic 1
1374573899 k /user/hand/left/output/haptic 1
1374573899 k /user/hand/right/output/haptic 1
1388459300 k /user/hand/left/output/haptic 1
1388459300 k /user/hand/right/output/haptic 1
1402341700 k /user/hand/left/output/haptic 1
1402341700 k /user/hand/right/output/haptic 1
1416229101 k /user/hand/left/output/haptic 1
1416229101 k /user/hand/right/output/haptic 1
1430106211 k /user/hand/left/output/haptic 1
1430106211 k /user/hand/right/output/haptic 1
1443995100 k /user/hand/left/output/haptic 1
1443995100 k /user/hand/right/output/haptic 1
1457876410 k /user/hand/left/output/haptic 1
1457876410 k /user/hand/right/output/haptic 1
1471765298 k /user/hand/left/output/haptic 1
1471765298 k /user/hand/right/output/haptic 1
1485648299 k /user/hand/left/output/haptic 1
1485648299 k /user/hand/right/output/haptic 1
1499530010 k /user/hand/left/output/haptic 1
1499530010 k /user/hand/right/output/haptic 1
1513418899 k /user/hand/left/output/haptic 1
1513418899 k /user/hand/right/output/haptic 1
1527298212 k /user/hand/left/output/haptic 1
1527298212 k /user/hand/right/output/haptic 1
1541187099 k /user/hand/left/output/haptic 1
1541187099 k /user/hand/right/output/haptic 1
1555072800 k /user/hand/left/output/haptic 1
1555072800 k /user/hand/right/output/haptic 1
1568956800 k /user/hand/left/output/haptic 1
1568956800 k /user/hand/right/output/haptic 1
1582840901 k /user/hand/left/output/haptic 1
1582840901 k /user/hand/right/output/haptic 1
1596728299 k /user/hand/left/output/haptic 1
1596728299 k /user/hand/right/output/haptic 1
1610610199 k /user/hand/left/output/haptic 1
1610610199 k /user/hand/right/output/haptic 1
1624494201 k /user/hand/left/output/haptic 1
1624494201 k /user/hand/right/output/haptic 1
1638379400 k /user/hand/left/output/haptic 1
1638379400 k /user/hand/right/output/haptic 1
1652264898 k /user/hand/left/output/haptic 1
1652264898 k /user/hand/right/output/haptic 1
1666148900 k /user/hand/left/output/haptic 1
1666148900 k /user/hand/right/output/haptic 1
1680032901 k /user/hand/left/output/haptic 1
1680032901 k /user/hand/right/output/haptic 1
1693919701 k /user/hand/left/output/haptic 1
1693919701 k /user/hand/right/output/haptic 1
1707804699 k /user/hand/left/output/haptic 1
1707804699 k /user/hand/right/output/haptic 1
1721684311 k /user/hand/left/output/haptic 1
1721684311 k /user/hand/right/output/haptic 1
1735573498 k /user/hand/left/output/haptic 1
1735573498 k /user/hand/right/output/haptic 1
1749458200 k /user/hand/left/output/haptic 1
1749458200 k /user/hand/right/output/haptic 1
1763337511 k /user/hand/left/output/haptic 1
1763337511 k /user/hand/right/output/haptic 1
1777226400 k /user/hand/left/output/haptic 1
1777226400 k /user/hand/right/output/haptic 1
1791105410 k /user/hand/left/output/haptic 1
1791105410 k /user/hand/right/output/haptic 1
1804994299 k /user/hand/left/output/haptic 1
1804994299 k /user/hand/right/output/haptic 1
1818879100 k /user/hand/left/output/haptic 1
1818879100 k /user/hand/right/output/haptic 1
1832765298 k /user/hand/left/output/haptic 1
1832765298 k /user/hand/right/output/haptic 1
1846648599 k /user/hand/left/output/haptic 1
1846648599 k /user/hand/right/output/haptic 1
1860533800 k /user/hand/left/output/haptic 1
1860533800 k /user/hand/right/output/haptic 1
1874418300 k /user/hand/left/output/haptic 1
1874418300 k /user/hand/right/output/haptic 1
1888302099 k /user/hand/left/output/haptic 1
1888302099 k /user/hand/right/output/haptic 1
1902187601 k /user/hand/left/output/haptic 1
1902187601 k /user/hand/right/output/haptic 1
1916073001 k /user/hand/left/output/haptic 1
1916073001 k /user/hand/right/output/haptic 1
1929956199 k /user/hand/left/output/haptic 1
1929956199 k /user/hand/right/output/haptic 1
1943836811 k /user/hand/left/output/haptic 1
1943836811 k /user/hand/right/output/haptic 1
1957725901 k /user/hand/left/output/haptic 1
1957725901 k /user/hand/right/output/haptic 1
1971610499 k /user/hand/left/output/haptic 1
1971610499 k /user/hand/right/output/haptic 1
1985490810 k /user/hand/left/output/haptic 1
1985490810 k /user/hand/right/output/haptic 1
1999379701 k /user/hand/left/output/haptic 1
1999379701 k /user/hand/right/output/haptic 1
2013268587 k /user/hand/left/output/haptic 1
2013268587 k /user/hand/right/output/haptic 1
2027150300 k /user/hand/left/output/haptic 1
2027150300 k /user/hand/right/output/haptic 1
2041034201 k /user/hand/left/output/haptic 1
2041034201 k /user/hand/right/output/haptic 1
2054919901 k /user/hand/left/output/haptic 1
2054919901 k /user/hand/right/output/haptic 1
2068803798 k /user/hand/left/output/haptic 1
2068803798 k /user/hand/right/output/haptic 1
2082688900 k /user/hand/left/output/haptic 1
2082688900 k /user/hand/right/output/haptic 1
2096572897 k /user/hand/left/output/haptic 1
2096572897 k /user/hand/right/output/haptic 1
2110457597 k /user/hand/left/output/haptic 1
2110457597 k /user/hand/right/output/haptic 1
2124341198 k /user/hand/left/output/haptic 1
2124341198 k /user/hand/right/output/haptic 1
2138225902 k /user/hand/left/output/haptic 1
2138225902 k /user/hand/right/output/haptic 1
2152110403 k /user/hand/left/output/haptic 1
2152110403 k /user/hand/right/output/haptic 1
2165994203 k /user/hand/left/output/haptic 1
2165994203 k /user/hand/right/output/haptic 1
2179879499 k /user/hand/left/output/haptic 1
2179879499 k /user/hand/right/output/haptic 1
2193763000 k /user/hand/left/output/haptic 1
2193763000 k /user/hand/right/output/haptic 1
2207647199 k /user/hand/left/output/haptic 1
2207647199 k /user/hand/right/output/haptic 1
2221532403 k /user/hand/left/output/haptic 1
2221532403 k /user/hand/right/output/haptic 1
2235418101 k /user/hand/left/output/haptic 1
2235418101 k /user/hand/right/output/haptic 1
2249302603 k /user/hand/left/output/haptic 1
2249302603 k /user/hand/right/output/haptic 1
2263186898 k /user/hand/left/output/haptic 1
2263186898 k /user/hand/right/output/haptic 1
2277070303 k /user/hand/left/output/haptic 1
2277070303 k /user/hand/right/output/haptic 1
2290955503 k /user/hand/left/output/haptic 1
2290955503 k /user/hand/right/output/haptic 1
2304836414 k /user/hand/left/output/haptic 1
2304836414 k /user/hand/right/output/haptic 1
2318725301 k /user/hand/left/output/haptic 1
2318725301 k /user/hand/right/output/haptic 1
2332608803 k /user/hand/left/output/haptic 1
2332608803 k /user/hand/right/output/haptic 1
2346503502 k /user/hand/left/output/haptic 1
2346503502 k /user/hand/right/output/haptic 1
2360377802 k /user/hand/left/output/haptic 1
2360377802 k /user/hand/right/output/haptic 1
2374262309 k /user/hand/left/output/haptic 1
2374262309 k /user/hand/right/output/haptic 1
2388150802 k /user/hand/left/output/haptic 1
2388150802 k /user/hand/right/output/haptic 1
2402032404 k /user/hand/left/output/haptic 1
2402032404 k /user/hand/right/output/haptic 1
2415914013 k /user/hand/left/output/haptic 1
2415914013 k /user/hand/right/output/haptic 1
2429802902 k /user/hand/left/output/haptic 1
2429802902 k /user/hand/right/output/haptic 1
2443686501 k /user/hand/left/output/haptic 1
2443686501 k /user/hand/right/output/haptic 1
2457574004 k /user/hand/left/output/haptic 1
2457574004 k /user/hand/right/output/haptic 1
2471455101 k /user/hand/left/output/haptic 1
2471455101 k /user/hand/right/output/haptic 1
2485339005 k /user/hand/left/output/haptic 1
2485339005 k /user/hand/right/output/haptic 1
2499228601 k /user/hand/left/output/haptic 1
2499228601 k /user/hand/right/output/haptic 1
2513113304 k /user/hand/left/output/haptic 1
2513113304 k /user/hand/right/output/haptic 1
2526992803 k /user/hand/left/output/haptic 1
2526992803 k /user/hand/right/output/haptic 1
2540873715 k /user/hand/left/output/haptic 1
2540873715 k /user/hand/right/output/haptic 1
2554761713 k /user/hand/left/output/haptic 1
2554761713 k /user/hand/right/output/haptic 1
2568650603 k /user/hand/left/output/haptic 1
2568650603 k /user/hand/right/output/haptic 1
2582531601 k /user/hand/left/output/haptic 1
2582531601 k /user/hand/right/output/haptic 1
2596418898 k /user/hand/left/output/haptic 1
2596418898 k /user/hand/right/output/haptic 1
2610312802 k /user/hand/left/output/haptic 1
2610312802 k /user/hand/right/output/haptic 1
2624180013 k /user/hand/left/output/haptic 1
2624180013 k /user/hand/right/output/haptic 1
2638069400 k /user/hand/left/output/haptic 1
2638069400 k /user/hand/right/output/haptic 1
2651954399 k /user/hand/left/output/haptic 1
2651954399 k /user/hand/right/output/haptic 1
2665841003 k /user/hand/left/output/haptic 1
2665841003 k /user/hand/right/output/haptic 1
2679722707 k /user/hand/left/output/haptic 1
2679722707 k /user/hand/right/output/haptic 1
2693608304 k /user/hand/left/output/haptic 1
2693608304 k /user/hand/right/output/haptic 1
2707492804 k /user/hand/left/output/haptic 1
2707492804 k /user/hand/right/output/haptic 1
2721376806 k /user/hand/left/output/haptic 1
2721376806 k /user/hand/right/output/haptic 1
2735263407 k /user/hand/left/output/haptic 1
2735263407 k /user/hand/right/output/haptic 1
2749146404 k /user/hand/left/output/haptic 1
2749146404 k /user/hand/right/output/haptic 1
2763029499 k /user/hand/left/output/haptic 1
2763029499 k /user/hand/right/output/haptic 1
2776407302 k /user/hand/left/output/haptic 1
2776407302 k /user/hand/right/output/haptic 1
2790290604 k /user/hand/left/output/haptic 1
2790290604 k /user/hand/right/output/haptic 1
2804174806 k /user/hand/left/output/haptic 1
2804174806 k /user/hand/right/output/haptic 1
2818064500 k /user/hand/left/output/haptic 1
2818064500 k /user/hand/right/output/haptic 1
2831946699 k /user/hand/left/output/haptic 1
2831946699 k /user/hand/right/output/haptic 1
2845828001 k /user/hand/left/output/haptic 1
2845828001 k /user/hand/right/output/haptic 1
2859712201 k /user/hand/left/output/haptic 1
2859712201 k /user/hand/right/output/haptic 1
2873598700 k /user/hand/left/output/haptic 1
2873598700 k /user/hand/right/output/haptic 1
2887481989 k /user/hand/left/output/haptic 1
2887481989 k /user/hand/right/output/haptic 1
2901370879 k /user/hand/left/output/haptic 1
2901370879 k /user/hand/right/output/haptic 1
2915250801 k /user/hand/left/output/haptic 1
2915250801 k /user/hand/right/output/haptic 1
2929135501 k /user/hand/left/output/haptic 1
2929135501 k /user/hand/right/output/haptic 1
2943020499 k /user/hand/left/output/haptic 1
2943020499 k /user/hand/right/output/haptic 1
2956910199 k /user/hand/left/output/haptic 1
2956910199 k /user/hand/right/output/haptic 1
2970789800 k /user/hand/left/output/haptic 1
2970789800 k /user/hand/right/output/haptic 1
2984676098 k /user/hand/left/output/haptic 1
2984676098 k /user/hand/right/output/haptic 1
2998559199 k /user/hand/left/output/haptic 1
2998559199 k /user/hand/right/output/haptic 1
3012446223 k /user/hand/left/output/haptic 1
3012446223 k /user/hand/right/output/haptic 1
3026332499 k /user/hand/left/output/haptic 1
3026332499 k /user/hand/right/output/haptic 1
3040213222 k /user/hand/left/output/haptic 1
3040213222 k /user/hand/right/output/haptic 1
3054096188 k /user/hand/left/output/haptic 1
3054096188 k /user/hand/right/output/haptic 1
3067984911 k /user/hand/left/output/haptic 1
3067984911 k /user/hand/right/output/haptic 1
3081868909 k /user/hand/left/output/haptic 1
3081868909 k /user/hand/right/output/haptic 1
3095754310 k /user/hand/left/output/haptic 1
3095754310 k /user/hand/right/output/haptic 1
3109637865 k /user/hand/left/output/haptic 1
3109637865 k /user/hand/right/output/haptic 1
3123517877 k /user/hand/left/output/haptic 1
3123517877 k /user/hand/right/output/haptic 1
3137406519 k /user/hand/left/output/haptic 1
3137406519 k /user/hand/right/output/haptic 1
3151290820 k /user/hand/left/output/haptic 1
3151290820 k /user/hand/right/output/haptic 1
3165174921 k /user/hand/left/output/haptic 1
3165174921 k /user/hand/right/output/haptic 1
3179059898 k /user/hand/left/output/haptic 1
3179059898 k /user/hand/right/output/haptic 1
3192943499 k /user/hand/left/output/haptic 1
3192943499 k /user/hand/right/output/haptic 1
3206827101 k /user/hand/left/output/haptic 1
3206827101 k /user/hand/right/output/haptic 1
3220711798 k /user/hand/left/output/haptic 1
3220711798 k /user/hand/right/output/haptic 1
3234597099 k /user/hand/left/output/haptic 1
3234597099 k /user/hand/right/output/haptic 1
3248481699 k /user/hand/left/output/haptic 1
3248481699 k /user/hand/right/output/haptic 1
3262376300 k /user/hand/left/output/haptic 1
3262376300 k /user/hand/right/output/haptic 1
3276250501 k /user/hand/left/output/haptic 1
3276250501 k /user/hand/right/output/haptic 1
3290135101 k /user/hand/left/output/haptic 1
3290135101 k /user/hand/right/output/haptic 1
3304019901 k /user/hand/left/output/haptic 1
3304019901 k /user/hand/right/output/haptic 1
3317915200 k /user/hand/left/output/haptic 1
3317915200 k /user/hand/right/output/haptic 1
3331792112 k /user/hand/left/output/haptic 1
3331792112 k /user/hand/right/output/haptic 1
3345680998 k /user/hand/left/output/haptic 1
3345680998 k /user/hand/right/output/haptic 1
3359563099 k /user/hand/left/output/haptic 1
3359563099 k /user/hand/right/output/haptic 1
3373444500 k /user/hand/left/output/haptic 1
3373444500 k /user/hand/right/output/haptic 1
3387330700 k /user/hand/left/output/haptic 1
3387330700 k /user/hand/right/output/haptic 1
3401211512 k /user/hand/left/output/haptic 1
3401211512 k /user/hand/right/output/haptic 1
3415100402 k /user/hand/left/output/haptic 1
3415100402 k /user/hand/right/output/haptic 1
3428989288 k /user/hand/left/output/haptic 1
3428989288 k /user/hand/right/output/haptic 1
3442865300 k /user/hand/left/output/haptic 1
3442865300 k /user/hand/right/output/haptic 1
3456752100 k /user/hand/left/output/haptic 1
3456752100 k /user/hand/right/output/haptic 1
3470637001 k /user/hand/left/output/haptic 1
3470637001 k /user/hand/right/output/haptic 1
3484519800 k /user/hand/left/output/haptic 1
3484519800 k /user/hand/right/output/haptic 1
3498405201 k /user/hand/left/output/haptic 1
3498405201 k /user/hand/right/output/haptic 1
3512286011 k /user/hand/left/output/haptic 1
3512286011 k /user/hand/right/output/haptic 1
3526175202 k /user/hand/left/output/haptic 1
3526175202 k /user/hand/right/output/haptic 1
3540061199 k /user/hand/left/output/haptic 1
3540061199 k /user/hand/right/output/haptic 1
3553943500 k /user/hand/left/output/haptic 1
3553943500 k /user/hand/right/output/haptic 1
3567826600 k /user/hand/left/output/haptic 1
3567826600 k /user/hand/right/output/haptic 1
3581715399 k /user/hand/left/output/haptic 1
3581715399 k /user/hand/right/output/haptic 1
3595601502 k /user/hand/left/output/haptic 1
3595601502 k /user/hand/right/output/haptic 1
3609481098 k /user/hand/left/output/haptic 1
3609481098 k /user/hand/right/output/haptic 1
3623362110 k /user/hand/left/output/haptic 1
3623362110 k /user/hand/right/output/haptic 1
3637251102 k /user/hand/left/output/haptic 1
3637251102 k /user/hand/right/output/haptic 1
3651138499 k /user/hand/left/output/haptic 1
3651138499 k /user/hand/right/output/haptic 1
3665019100 k /user/hand/left/output/haptic 1
3665019100 k /user/hand/right/output/haptic 1
3678903499 k /user/hand/left/output/haptic 1
3678903499 k /user/hand/right/output/haptic 1
3692787500 k /user/hand/left/output/haptic 1
3692787500 k /user/hand/right/output/haptic 1
3706675399 k /user/hand/left/output/haptic 1
3706675399 k /user/hand/right/output/haptic 1
3720557899 k /user/hand/left/output/haptic 1
3720557899 k /user/hand/right/output/haptic 1
3734441599 k /user/hand/left/output/haptic 1
3734441599 k /user/hand/right/output/haptic 1
3748326700 k /user/hand/left/output/haptic 1
3748326700 k /user/hand/right/output/haptic 1
3762214500 k /user/hand/left/output/haptic 1
3762214500 k /user/hand/right/output/haptic 1
3776098900 k /user/hand/left/output/haptic 1
3776098900 k /user/hand/right/output/haptic 1
3789974411 k /user/hand/left/output/haptic 1
3789974411 k /user/hand/right/output/haptic 1
3803863300 k /user/hand/left/output/haptic 1
3803863300 k /user/hand/right/output/haptic 1
3817750899 k /user/hand/left/output/haptic 1
3817750899 k /user/hand/right/output/haptic 1
3831627610 k /user/hand/left/output/haptic 1
3831627610 k /user/hand/right/output/haptic 1
3845516500 k /user/hand/left/output/haptic 1
3845516500 k /user/hand/right/output/haptic 1
3859402801 k /user/hand/left/output/haptic 1
3859402801 k /user/hand/right/output/haptic 1
3873288999 k /user/hand/left/output/haptic 1
3873288999 k /user/hand/right/output/haptic 1
3887170100 k /user/hand/left/output/haptic 1
3887170100 k /user/hand/right/output/haptic 1
3901056200 k /user/hand/left/output/haptic 1
3901056200 k /user/hand/right/output/haptic 1
3914940301 k /user/hand/left/output/haptic 1
3914940301 k /user/hand/right/output/haptic 1
3928828098 k /user/hand/left/output/haptic 1
3928828098 k /user/hand/right/output/haptic 1
3942709200 k /user/hand/left/output/haptic 1
3942709200 k /user/hand/right/output/haptic 1
3956589410 k /user/hand/left/output/haptic 1
3956589410 k /user/hand/right/output/haptic 1
3970478298 k /user/hand/left/output/haptic 1
3970478298 k /user/hand/right/output/haptic 1
3984362799 k /user/hand/left/output/haptic 1
3984362799 k /user/hand/right/output/haptic 1
3998251200 k /user/hand/left/output/haptic 1
3998251200 k /user/hand/right/output/haptic 1
4012136202 k /user/hand/left/output/haptic 1
4012136202 k /user/hand/right/output/haptic 1
4026021699 k /user/hand/left/output/haptic 1
4026021699 k /user/hand/right/output/haptic 1
4039900601 k /user/hand/left/output/haptic 1
4039900601 k /user/hand/right/output/haptic 1
4053785902 k /user/hand/left/output/haptic 1
4053785902 k /user/hand/right/output/haptic 1
4067674698 k /user/hand/left/output/haptic 1
4067674698 k /user/hand/right/output/haptic 1
4081557698 k /user/hand/left/output/haptic 1
4081557698 k /user/hand/right/output/haptic 1
4095440999 k /user/hand/left/output/haptic 1
4095440999 k /user/hand/right/output/haptic 1
4109323211 k /user/hand/left/output/haptic 1
4109323211 k /user/hand/right/output/haptic 1
4123212201 k /user/hand/left/output/haptic 1
4123212201 k /user/hand/right/output/haptic 1
4137099500 k /user/hand/left/output/haptic 1
4137099500 k /user/hand/right/output/haptic 1
4150977699 k /user/hand/left/output/haptic 1
4150977699 k /user/hand/right/output/haptic 1
4164861202 k /user/hand/left/output/haptic 1
4164861202 k /user/hand/right/output/haptic 1
4178743712 k /user/hand/left/output/haptic 1
4178743712 k /user/hand/right/output/haptic 1
4192632598 k /user/hand/left/output/haptic 1
4192632598 k /user/hand/right/output/haptic 1
4206515098 k /user/hand/left/output/haptic 1
4206515098 k /user/hand/right/output/haptic 1
4220396012 k /user/hand/left/output/haptic 1
4220396012 k /user/hand/right/output/haptic 1
4234282211 k /user/hand/left/output/haptic 1
4234282211 k /user/hand/right/output/haptic 1
4248171998 k /user/hand/left/output/haptic 1
4248171998 k /user/hand/right/output/haptic 1
4262051810 k /user/hand/left/output/haptic 1
4262051810 k /user/hand/right/output/haptic 1
4275940201 k /user/hand/left/output/haptic 1
4275940201 k /user/hand/right/output/haptic 1
4289819211 k /user/hand/left/output/haptic 1
4289819211 k /user/hand/right/output/haptic 1
4303708101 k /user/hand/left/output/haptic 1
4303708101 k /user/hand/right/output/haptic 1
4317591801 k /user/hand/left/output/haptic 1
4317591801 k /user/hand/right/output/haptic 1
4331477899 k /user/hand/left/output/haptic 1
4331477899 k /user/hand/right/output/haptic 1
4345362102 k /user/hand/left/output/haptic 1
4345362102 k /user/hand/right/output/haptic 1
4359246602 k /user/hand/left/output/haptic 1
4359246602 k /user/hand/right/output/haptic 1
4373128812 k /user/hand/left/output/haptic 1
4373128812 k /user/hand/right/output/haptic 1
4387017599 k /user/hand/left/output/haptic 1
4387017599 k /user/hand/right/output/haptic 1
4400900002 k /user/hand/left/output/haptic 1
4400900002 k /user/hand/right/output/haptic 1
4414785999 k /user/hand/left/output/haptic 1
4414785999 k /user/hand/right/output/haptic 1
4428664209 k /user/hand/left/output/haptic 1
4428664209 k /user/hand/right/output/haptic 1
4442553201 k /user/hand/left/output/haptic 1
4442553201 k /user/hand/right/output/haptic 1
4456437213 k /user/hand/left/output/haptic 1
4456437213 k /user/hand/right/output/haptic 1
4470326102 k /user/hand/left/output/haptic 1
4470326102 k /user/hand/right/output/haptic 1
4484209401 k /user/hand/left/output/haptic 1
4484209401 k /user/hand/right/output/haptic 1
4498094100 k /user/hand/left/output/haptic 1
4498094100 k /user/hand/right/output/haptic 1
4511979999 k /user/hand/left/output/haptic 1
4511979999 k /user/hand/right/output/haptic 1
4525861501 k /user/hand/left/output/haptic 1
4525861501 k /user/hand/right/output/haptic 1
4539746101 k /user/hand/left/output/haptic 1
4539746101 k /user/hand/right/output/haptic 1
4553631303 k /user/hand/left/output/haptic 1
4553631303 k /user/hand/right/output/haptic 1
4567514501 k /user/hand/left/output/haptic 1
4567514501 k /user/hand/right/output/haptic 1
4581399000 k /user/hand/left/output/haptic 1
4581399000 k /user/hand/right/output/haptic 1
4595287101 k /user/hand/left/output/haptic 1
4595287101 k /user/hand/right/output/haptic 1
4609170200 k /user/hand/left/output/haptic 1
4609170200 k /user/hand/right/output/haptic 1
