log start time: 08-02-2024_03-23-39
777559888 k /user/hand/left/output/haptic 1
777559888 k /user/hand/right/output/haptic 1
791481186 k /user/hand/left/output/haptic 1
791481186 k /user/hand/right/output/haptic 1
805314898 k /user/hand/left/output/haptic 1
805314898 k /user/hand/right/output/haptic 1
819190799 k /user/hand/left/output/haptic 1
819190799 k /user/hand/right/output/haptic 1
833079687 k /user/hand/left/output/haptic 1
833079687 k /user/hand/right/output/haptic 1
846984599 k /user/hand/left/output/haptic 1
846984599 k /user/hand/right/output/haptic 1
860873487 k /user/hand/left/output/haptic 1
860873487 k /user/hand/right/output/haptic 1
874732099 k /user/hand/left/output/haptic 1
874732099 k /user/hand/right/output/haptic 1
888620989 k /user/hand/left/output/haptic 1
888620989 k /user/hand/right/output/haptic 1
902501988 k /user/hand/left/output/haptic 1
902501988 k /user/hand/right/output/haptic 1
916382298 k /user/hand/left/output/haptic 1
916382298 k /user/hand/right/output/haptic 1
930271186 k /user/hand/left/output/haptic 1
930271186 k /user/hand/right/output/haptic 1
944151798 k /user/hand/left/output/haptic 1
944151798 k /user/hand/right/output/haptic 1
958036398 k /user/hand/left/output/haptic 1
958036398 k /user/hand/right/output/haptic 1
971925287 k /user/hand/left/output/haptic 1
971925287 k /user/hand/right/output/haptic 1
985807588 k /user/hand/left/output/haptic 1
985807588 k /user/hand/right/output/haptic 1
999694187 k /user/hand/left/output/haptic 1
999694187 k /user/hand/right/output/haptic 1
1013605999 k /user/hand/left/output/haptic 1
1013605999 k /user/hand/right/output/haptic 1
1027494886 k /user/hand/left/output/haptic 1
1027494886 k /user/hand/right/output/haptic 1
1041347189 k /user/hand/left/output/haptic 1
1041347189 k /user/hand/right/output/haptic 1
1055257399 k /user/hand/left/output/haptic 1
1055257399 k /user/hand/right/output/haptic 1
1069115798 k /user/hand/left/output/haptic 1
1069115798 k /user/hand/right/output/haptic 1
1083004686 k /user/hand/left/output/haptic 1
1083004686 k /user/hand/right/output/haptic 1
1096885688 k /user/hand/left/output/haptic 1
1096885688 k /user/hand/right/output/haptic 1
1110793287 k /user/hand/left/output/haptic 1
1110793287 k /user/hand/right/output/haptic 1
1124657888 k /user/hand/left/output/haptic 1
1124657888 k /user/hand/right/output/haptic 1
1138536499 k /user/hand/left/output/haptic 1
1138536499 k /user/hand/right/output/haptic 1
1152419299 k /user/hand/left/output/haptic 1
1152419299 k /user/hand/right/output/haptic 1
1166308187 k /user/hand/left/output/haptic 1
1166308187 k /user/hand/right/output/haptic 1
1180188699 k /user/hand/left/output/haptic 1
1180188699 k /user/hand/right/output/haptic 1
1194077586 k /user/hand/left/output/haptic 1
1194077586 k /user/hand/right/output/haptic 1
1207961487 k /user/hand/left/output/haptic 1
1207961487 k /user/hand/right/output/haptic 1
1221844788 k /user/hand/left/output/haptic 1
1221844788 k /user/hand/right/output/haptic 1
1235732688 k /user/hand/left/output/haptic 1
1235732688 k /user/hand/right/output/haptic 1
1249611099 k /user/hand/left/output/haptic 1
1249611099 k /user/hand/right/output/haptic 1
1263494799 k /user/hand/left/output/haptic 1
1263494799 k /user/hand/right/output/haptic 1
1277413689 k /user/hand/left/output/haptic 1
1277413689 k /user/hand/right/output/haptic 1
1291293899 k /user/hand/left/output/haptic 1
1291293899 k /user/hand/right/output/haptic 1
1305178700 k /user/hand/left/output/haptic 1
1305178700 k /user/hand/right/output/haptic 1
1319067589 k /user/hand/left/output/haptic 1
1319067589 k /user/hand/right/output/haptic 1
1332951687 k /user/hand/left/output/haptic 1
1332951687 k /user/hand/right/output/haptic 1
1346833399 k /user/hand/left/output/haptic 1
1346833399 k /user/hand/right/output/haptic 1
1360717699 k /user/hand/left/output/haptic 1
1360717699 k /user/hand/right/output/haptic 1
1374603699 k /user/hand/left/output/haptic 1
1374603699 k /user/hand/right/output/haptic 1
1388520998 k /user/hand/left/output/haptic 1
1388520998 k /user/hand/right/output/haptic 1
1402370700 k /user/hand/left/output/haptic 1
1402370700 k /user/hand/right/output/haptic 1
1416260187 k /user/hand/left/output/haptic 1
1416260187 k /user/hand/right/output/haptic 1
1430144499 k /user/hand/left/output/haptic 1
1430144499 k /user/hand/right/output/haptic 1
1444029798 k /user/hand/left/output/haptic 1
1444029798 k /user/hand/right/output/haptic 1
1457909700 k /user/hand/left/output/haptic 1
1457909700 k /user/hand/right/output/haptic 1
1471798587 k /user/hand/left/output/haptic 1
1471798587 k /user/hand/right/output/haptic 1
1485677799 k /user/hand/left/output/haptic 1
1485677799 k /user/hand/right/output/haptic 1
1499566688 k /user/hand/left/output/haptic 1
1499566688 k /user/hand/right/output/haptic 1
1513455588 k /user/hand/left/output/haptic 1
1513455588 k /user/hand/right/output/haptic 1
1527335498 k /user/hand/left/output/haptic 1
1527335498 k /user/hand/right/output/haptic 1
1541224187 k /user/hand/left/output/haptic 1
1541224187 k /user/hand/right/output/haptic 1
1555102198 k /user/hand/left/output/haptic 1
1555102198 k /user/hand/right/output/haptic 1
1568991086 k /user/hand/left/output/haptic 1
1568991086 k /user/hand/right/output/haptic 1
1582873787 k /user/hand/left/output/haptic 1
1582873787 k /user/hand/right/output/haptic 1
1596759189 k /user/hand/left/output/haptic 1
1596759189 k /user/hand/right/output/haptic 1
1610644188 k /user/hand/left/output/haptic 1
1610644188 k /user/hand/right/output/haptic 1
1624526387 k /user/hand/left/output/haptic 1
1624526387 k /user/hand/right/output/haptic 1
1638412589 k /user/hand/left/output/haptic 1
1638412589 k /user/hand/right/output/haptic 1
1652300687 k /user/hand/left/output/haptic 1
1652300687 k /user/hand/right/output/haptic 1
1666181889 k /user/hand/left/output/haptic 1
1666181889 k /user/hand/right/output/haptic 1
1680060798 k /user/hand/left/output/haptic 1
1680060798 k /user/hand/right/output/haptic 1
1693950899 k /user/hand/left/output/haptic 1
1693950899 k /user/hand/right/output/haptic 1
1707839789 k /user/hand/left/output/haptic 1
1707839789 k /user/hand/right/output/haptic 1
1721716199 k /user/hand/left/output/haptic 1
1721716199 k /user/hand/right/output/haptic 1
1735601399 k /user/hand/left/output/haptic 1
1735601399 k /user/hand/right/output/haptic 1
1749490287 k /user/hand/left/output/haptic 1
1749490287 k /user/hand/right/output/haptic 1
1763375588 k /user/hand/left/output/haptic 1
1763375588 k /user/hand/right/output/haptic 1
1777257999 k /user/hand/left/output/haptic 1
1777257999 k /user/hand/right/output/haptic 1
1791139599 k /user/hand/left/output/haptic 1
1791139599 k /user/hand/right/output/haptic 1
1805028488 k /user/hand/left/output/haptic 1
1805028488 k /user/hand/right/output/haptic 1
1818907899 k /user/hand/left/output/haptic 1
1818907899 k /user/hand/right/output/haptic 1
1832796789 k /user/hand/left/output/haptic 1
1832796789 k /user/hand/right/output/haptic 1
1846675400 k /user/hand/left/output/haptic 1
1846675400 k /user/hand/right/output/haptic 1
1860564289 k /user/hand/left/output/haptic 1
1860564289 k /user/hand/right/output/haptic 1
1874446899 k /user/hand/left/output/haptic 1
1874446899 k /user/hand/right/output/haptic 1
1888330099 k /user/hand/left/output/haptic 1
1888330099 k /user/hand/right/output/haptic 1
1902214999 k /user/hand/left/output/haptic 1
1902214999 k /user/hand/right/output/haptic 1
1916100300 k /user/hand/left/output/haptic 1
1916100300 k /user/hand/right/output/haptic 1
1929989190 k /user/hand/left/output/haptic 1
1929989190 k /user/hand/right/output/haptic 1
1943873389 k /user/hand/left/output/haptic 1
1943873389 k /user/hand/right/output/haptic 1
1957754200 k /user/hand/left/output/haptic 1
1957754200 k /user/hand/right/output/haptic 1
1971643089 k /user/hand/left/output/haptic 1
1971643089 k /user/hand/right/output/haptic 1
1985526089 k /user/hand/left/output/haptic 1
1985526089 k /user/hand/right/output/haptic 1
1999408198 k /user/hand/left/output/haptic 1
1999408198 k /user/hand/right/output/haptic 1
2013292599 k /user/hand/left/output/haptic 1
2013292599 k /user/hand/right/output/haptic 1
2027177299 k /user/hand/left/output/haptic 1
2027177299 k /user/hand/right/output/haptic 1
2041061199 k /user/hand/left/output/haptic 1
2041061199 k /user/hand/right/output/haptic 1
2054946099 k /user/hand/left/output/haptic 1
2054946099 k /user/hand/right/output/haptic 1
2068830799 k /user/hand/left/output/haptic 1
2068830799 k /user/hand/right/output/haptic 1
2082715898 k /user/hand/left/output/haptic 1
2082715898 k /user/hand/right/output/haptic 1
2096600998 k /user/hand/left/output/haptic 1
2096600998 k /user/hand/right/output/haptic 1
2110485498 k /user/hand/left/output/haptic 1
2110485498 k /user/hand/right/output/haptic 1
2124374386 k /user/hand/left/output/haptic 1
2124374386 k /user/hand/right/output/haptic 1
2138253599 k /user/hand/left/output/haptic 1
2138253599 k /user/hand/right/output/haptic 1
2152139598 k /user/hand/left/output/haptic 1
2152139598 k /user/hand/right/output/haptic 1
2166022099 k /user/hand/left/output/haptic 1
2166022099 k /user/hand/right/output/haptic 1
2179906398 k /user/hand/left/output/haptic 1
2179906398 k /user/hand/right/output/haptic 1
2193795288 k /user/hand/left/output/haptic 1
2193795288 k /user/hand/right/output/haptic 1
2207681388 k /user/hand/left/output/haptic 1
2207681388 k /user/hand/right/output/haptic 1
2221561800 k /user/hand/left/output/haptic 1
2221561800 k /user/hand/right/output/haptic 1
2235446599 k /user/hand/left/output/haptic 1
2235446599 k /user/hand/right/output/haptic 1
2249335487 k /user/hand/left/output/haptic 1
2249335487 k /user/hand/right/output/haptic 1
2263217888 k /user/hand/left/output/haptic 1
2263217888 k /user/hand/right/output/haptic 1
2277099700 k /user/hand/left/output/haptic 1
2277099700 k /user/hand/right/output/haptic 1
2290988587 k /user/hand/left/output/haptic 1
2290988587 k /user/hand/right/output/haptic 1
2304871888 k /user/hand/left/output/haptic 1
2304871888 k /user/hand/right/output/haptic 1
2318753999 k /user/hand/left/output/haptic 1
2318753999 k /user/hand/right/output/haptic 1
2332642890 k /user/hand/left/output/haptic 1
2332642890 k /user/hand/right/output/haptic 1
2346525488 k /user/hand/left/output/haptic 1
2346525488 k /user/hand/right/output/haptic 1
2360407898 k /user/hand/left/output/haptic 1
2360407898 k /user/hand/right/output/haptic 1
2374292200 k /user/hand/left/output/haptic 1
2374292200 k /user/hand/right/output/haptic 1
2388175799 k /user/hand/left/output/haptic 1
2388175799 k /user/hand/right/output/haptic 1
2402061398 k /user/hand/left/output/haptic 1
2402061398 k /user/hand/right/output/haptic 1
2415950288 k /user/hand/left/output/haptic 1
2415950288 k /user/hand/right/output/haptic 1
2429835587 k /user/hand/left/output/haptic 1
2429835587 k /user/hand/right/output/haptic 1
2443716698 k /user/hand/left/output/haptic 1
2443716698 k /user/hand/right/output/haptic 1
2457605586 k /user/hand/left/output/haptic 1
2457605586 k /user/hand/right/output/haptic 1
2471490387 k /user/hand/left/output/haptic 1
2471490387 k /user/hand/right/output/haptic 1
2485383089 k /user/hand/left/output/haptic 1
2485383089 k /user/hand/right/output/haptic 1
2499259488 k /user/hand/left/output/haptic 1
2499259488 k /user/hand/right/output/haptic 1
2513183100 k /user/hand/left/output/haptic 1
2513183100 k /user/hand/right/output/haptic 1
2527071989 k /user/hand/left/output/haptic 1
2527071989 k /user/hand/right/output/haptic 1
2540910989 k /user/hand/left/output/haptic 1
2540910989 k /user/hand/right/output/haptic 1
2554800687 k /user/hand/left/output/haptic 1
2554800687 k /user/hand/right/output/haptic 1
2568677200 k /user/hand/left/output/haptic 1
2568677200 k /user/hand/right/output/haptic 1
2582561799 k /user/hand/left/output/haptic 1
2582561799 k /user/hand/right/output/haptic 1
2596450688 k /user/hand/left/output/haptic 1
2596450688 k /user/hand/right/output/haptic 1
2610338889 k /user/hand/left/output/haptic 1
2610338889 k /user/hand/right/output/haptic 1
2624213998 k /user/hand/left/output/haptic 1
2624213998 k /user/hand/right/output/haptic 1
2638102888 k /user/hand/left/output/haptic 1
2638102888 k /user/hand/right/output/haptic 1
2651983897 k /user/hand/left/output/haptic 1
2651983897 k /user/hand/right/output/haptic 1
2665872790 k /user/hand/left/output/haptic 1
2665872790 k /user/hand/right/output/haptic 1
2679757086 k /user/hand/left/output/haptic 1
2679757086 k /user/hand/right/output/haptic 1
2693638100 k /user/hand/left/output/haptic 1
2693638100 k /user/hand/right/output/haptic 1
2707526989 k /user/hand/left/output/haptic 1
2707526989 k /user/hand/right/output/haptic 1
2721410987 k /user/hand/left/output/haptic 1
2721410987 k /user/hand/right/output/haptic 1
2735295189 k /user/hand/left/output/haptic 1
2735295189 k /user/hand/right/output/haptic 1
2749179689 k /user/hand/left/output/haptic 1
2749179689 k /user/hand/right/output/haptic 1
2763060698 k /user/hand/left/output/haptic 1
2763060698 k /user/hand/right/output/haptic 1
2776949586 k /user/hand/left/output/haptic 1
2776949586 k /user/hand/right/output/haptic 1
2790836389 k /user/hand/left/output/haptic 1
2790836389 k /user/hand/right/output/haptic 1
2804719386 k /user/hand/left/output/haptic 1
2804719386 k /user/hand/right/output/haptic 1
2818604187 k /user/hand/left/output/haptic 1
2818604187 k /user/hand/right/output/haptic 1
2832489089 k /user/hand/left/output/haptic 1
2832489089 k /user/hand/right/output/haptic 1
2846368100 k /user/hand/left/output/haptic 1
2846368100 k /user/hand/right/output/haptic 1
2860256889 k /user/hand/left/output/haptic 1
2860256889 k /user/hand/right/output/haptic 1
2874137500 k /user/hand/left/output/haptic 1
2874137500 k /user/hand/right/output/haptic 1
2888026387 k /user/hand/left/output/haptic 1
2888026387 k /user/hand/right/output/haptic 1
2901906198 k /user/hand/left/output/haptic 1
2901906198 k /user/hand/right/output/haptic 1
2915795090 k /user/hand/left/output/haptic 1
2915795090 k /user/hand/right/output/haptic 1
2929679090 k /user/hand/left/output/haptic 1
2929679090 k /user/hand/right/output/haptic 1
2943559300 k /user/hand/left/output/haptic 1
2943559300 k /user/hand/right/output/haptic 1
2957443098 k /user/hand/left/output/haptic 1
2957443098 k /user/hand/right/output/haptic 1
2971331987 k /user/hand/left/output/haptic 1
2971331987 k /user/hand/right/output/haptic 1
2985213299 k /user/hand/left/output/haptic 1
2985213299 k /user/hand/right/output/haptic 1
2999102189 k /user/hand/left/output/haptic 1
2999102189 k /user/hand/right/output/haptic 1
3012982999 k /user/hand/left/output/haptic 1
3012982999 k /user/hand/right/output/haptic 1
3026871888 k /user/hand/left/output/haptic 1
3026871888 k /user/hand/right/output/haptic 1
3040755588 k /user/hand/left/output/haptic 1
3040755588 k /user/hand/right/output/haptic 1
3054639487 k /user/hand/left/output/haptic 1
3054639487 k /user/hand/right/output/haptic 1
3068521599 k /user/hand/left/output/haptic 1
3068521599 k /user/hand/right/output/haptic 1
3082408199 k /user/hand/left/output/haptic 1
3082408199 k /user/hand/right/output/haptic 1
3096290498 k /user/hand/left/output/haptic 1
3096290498 k /user/hand/right/output/haptic 1
3110179387 k /user/hand/left/output/haptic 1
3110179387 k /user/hand/right/output/haptic 1
3124064088 k /user/hand/left/output/haptic 1
3124064088 k /user/hand/right/output/haptic 1
3137948589 k /user/hand/left/output/haptic 1
3137948589 k /user/hand/right/output/haptic 1
3151828600 k /user/hand/left/output/haptic 1
3151828600 k /user/hand/right/output/haptic 1
3165712799 k /user/hand/left/output/haptic 1
3165712799 k /user/hand/right/output/haptic 1
3179599798 k /user/hand/left/output/haptic 1
3179599798 k /user/hand/right/output/haptic 1
3193482600 k /user/hand/left/output/haptic 1
3193482600 k /user/hand/right/output/haptic 1
3207371488 k /user/hand/left/output/haptic 1
3207371488 k /user/hand/right/output/haptic 1
3221250501 k /user/hand/left/output/haptic 1
3221250501 k /user/hand/right/output/haptic 1
3235134099 k /user/hand/left/output/haptic 1
3235134099 k /user/hand/right/output/haptic 1
3249023089 k /user/hand/left/output/haptic 1
3249023089 k /user/hand/right/output/haptic 1
3262904599 k /user/hand/left/output/haptic 1
3262904599 k /user/hand/right/output/haptic 1
3276788700 k /user/hand/left/output/haptic 1
3276788700 k /user/hand/right/output/haptic 1
3290673301 k /user/hand/left/output/haptic 1
3290673301 k /user/hand/right/output/haptic 1
3304560600 k /user/hand/left/output/haptic 1
3304560600 k /user/hand/right/output/haptic 1
3318449487 k /user/hand/left/output/haptic 1
3318449487 k /user/hand/right/output/haptic 1
3332329601 k /user/hand/left/output/haptic 1
3332329601 k /user/hand/right/output/haptic 1
3346218489 k /user/hand/left/output/haptic 1
3346218489 k /user/hand/right/output/haptic 1
3360095398 k /user/hand/left/output/haptic 1
3360095398 k /user/hand/right/output/haptic 1
3373985599 k /user/hand/left/output/haptic 1
3373985599 k /user/hand/right/output/haptic 1
3387874490 k /user/hand/left/output/haptic 1
3387874490 k /user/hand/right/output/haptic 1
3401759688 k /user/hand/left/output/haptic 1
3401759688 k /user/hand/right/output/haptic 1
3415637600 k /user/hand/left/output/haptic 1
3415637600 k /user/hand/right/output/haptic 1
3429518999 k /user/hand/left/output/haptic 1
3429518999 k /user/hand/right/output/haptic 1
3443405698 k /user/hand/left/output/haptic 1
3443405698 k /user/hand/right/output/haptic 1
3457294589 k /user/hand/left/output/haptic 1
3457294589 k /user/hand/right/output/haptic 1
3471178688 k /user/hand/left/output/haptic 1
3471178688 k /user/hand/right/output/haptic 1
3485057100 k /user/hand/left/output/haptic 1
3485057100 k /user/hand/right/output/haptic 1
3498947098 k /user/hand/left/output/haptic 1
3498947098 k /user/hand/right/output/haptic 1
3512835989 k /user/hand/left/output/haptic 1
3512835989 k /user/hand/right/output/haptic 1
3526717089 k /user/hand/left/output/haptic 1
3526717089 k /user/hand/right/output/haptic 1
3540595700 k /user/hand/left/output/haptic 1
3540595700 k /user/hand/right/output/haptic 1
3554484588 k /user/hand/left/output/haptic 1
3554484588 k /user/hand/right/output/haptic 1
3568368298 k /user/hand/left/output/haptic 1
3568368298 k /user/hand/right/output/haptic 1
3582257286 k /user/hand/left/output/haptic 1
3582257286 k /user/hand/right/output/haptic 1
3596141288 k /user/hand/left/output/haptic 1
3596141288 k /user/hand/right/output/haptic 1
3610018497 k /user/hand/left/output/haptic 1
3610018497 k /user/hand/right/output/haptic 1
3623907387 k /user/hand/left/output/haptic 1
3623907387 k /user/hand/right/output/haptic 1
3637795286 k /user/hand/left/output/haptic 1
3637795286 k /user/hand/right/output/haptic 1
3651675398 k /user/hand/left/output/haptic 1
3651675398 k /user/hand/right/output/haptic 1
3665558799 k /user/hand/left/output/haptic 1
3665558799 k /user/hand/right/output/haptic 1
3679447688 k /user/hand/left/output/haptic 1
3679447688 k /user/hand/right/output/haptic 1
3693327998 k /user/hand/left/output/haptic 1
3693327998 k /user/hand/right/output/haptic 1
3707213697 k /user/hand/left/output/haptic 1
3707213697 k /user/hand/right/output/haptic 1
3721094998 k /user/hand/left/output/haptic 1
3721094998 k /user/hand/right/output/haptic 1
3734980598 k /user/hand/left/output/haptic 1
3734980598 k /user/hand/right/output/haptic 1
3748869486 k /user/hand/left/output/haptic 1
3748869486 k /user/hand/right/output/haptic 1
3762755589 k /user/hand/left/output/haptic 1
3762755589 k /user/hand/right/output/haptic 1
3776639290 k /user/hand/left/output/haptic 1
3776639290 k /user/hand/right/output/haptic 1
3790521699 k /user/hand/left/output/haptic 1
3790521699 k /user/hand/right/output/haptic 1
3804409587 k /user/hand/left/output/haptic 1
3804409587 k /user/hand/right/output/haptic 1
3818286999 k /user/hand/left/output/haptic 1
3818286999 k /user/hand/right/output/haptic 1
3832171900 k /user/hand/left/output/haptic 1
3832171900 k /user/hand/right/output/haptic 1
3846055498 k /user/hand/left/output/haptic 1
3846055498 k /user/hand/right/output/haptic 1
3859941200 k /user/hand/left/output/haptic 1
3859941200 k /user/hand/right/output/haptic 1
3873830087 k /user/hand/left/output/haptic 1
3873830087 k /user/hand/right/output/haptic 1
3887715086 k /user/hand/left/output/haptic 1
3887715086 k /user/hand/right/output/haptic 1
3901598687 k /user/hand/left/output/haptic 1
3901598687 k /user/hand/right/output/haptic 1
3915482187 k /user/hand/left/output/haptic 1
3915482187 k /user/hand/right/output/haptic 1
3929367086 k /user/hand/left/output/haptic 1
3929367086 k /user/hand/right/output/haptic 1
3943247897 k /user/hand/left/output/haptic 1
3943247897 k /user/hand/right/output/haptic 1
3957132498 k /user/hand/left/output/haptic 1
3957132498 k /user/hand/right/output/haptic 1
3971017098 k /user/hand/left/output/haptic 1
3971017098 k /user/hand/right/output/haptic 1
3984903096 k /user/hand/left/output/haptic 1
3984903096 k /user/hand/right/output/haptic 1
3998787398 k /user/hand/left/output/haptic 1
3998787398 k /user/hand/right/output/haptic 1
4012671296 k /user/hand/left/output/haptic 1
4012671296 k /user/hand/right/output/haptic 1
4026560186 k /user/hand/left/output/haptic 1
4026560186 k /user/hand/right/output/haptic 1
4040441599 k /user/hand/left/output/haptic 1
4040441599 k /user/hand/right/output/haptic 1
4054325198 k /user/hand/left/output/haptic 1
4054325198 k /user/hand/right/output/haptic 1
4068231996 k /user/hand/left/output/haptic 1
4068231996 k /user/hand/right/output/haptic 1
4082120887 k /user/hand/left/output/haptic 1
4082120887 k /user/hand/right/output/haptic 1
4095983397 k /user/hand/left/output/haptic 1
4095983397 k /user/hand/right/output/haptic 1
4109872288 k /user/hand/left/output/haptic 1
4109872288 k /user/hand/right/output/haptic 1
4123749897 k /user/hand/left/output/haptic 1
4123749897 k /user/hand/right/output/haptic 1
4137638787 k /user/hand/left/output/haptic 1
4137638787 k /user/hand/right/output/haptic 1
4151521385 k /user/hand/left/output/haptic 1
4151521385 k /user/hand/right/output/haptic 1
4165408686 k /user/hand/left/output/haptic 1
4165408686 k /user/hand/right/output/haptic 1
4179287600 k /user/hand/left/output/haptic 1
4179287600 k /user/hand/right/output/haptic 1
4193171602 k /user/hand/left/output/haptic 1
4193171602 k /user/hand/right/output/haptic 1
4207060490 k /user/hand/left/output/haptic 1
4207060490 k /user/hand/right/output/haptic 1
4220938700 k /user/hand/left/output/haptic 1
4220938700 k /user/hand/right/output/haptic 1
4234827590 k /user/hand/left/output/haptic 1
4234827590 k /user/hand/right/output/haptic 1
4248708000 k /user/hand/left/output/haptic 1
4248708000 k /user/hand/right/output/haptic 1
4262593400 k /user/hand/left/output/haptic 1
4262593400 k /user/hand/right/output/haptic 1
4276482289 k /user/hand/left/output/haptic 1
4276482289 k /user/hand/right/output/haptic 1
4290368590 k /user/hand/left/output/haptic 1
4290368590 k /user/hand/right/output/haptic 1
4304246401 k /user/hand/left/output/haptic 1
4304246401 k /user/hand/right/output/haptic 1
4318135289 k /user/hand/left/output/haptic 1
4318135289 k /user/hand/right/output/haptic 1
4332016001 k /user/hand/left/output/haptic 1
4332016001 k /user/hand/right/output/haptic 1
4345904891 k /user/hand/left/output/haptic 1
4345904891 k /user/hand/right/output/haptic 1
4359785900 k /user/hand/left/output/haptic 1
4359785900 k /user/hand/right/output/haptic 1
4373674788 k /user/hand/left/output/haptic 1
4373674788 k /user/hand/right/output/haptic 1
4387559187 k /user/hand/left/output/haptic 1
4387559187 k /user/hand/right/output/haptic 1
4401444289 k /user/hand/left/output/haptic 1
4401444289 k /user/hand/right/output/haptic 1
4415329287 k /user/hand/left/output/haptic 1
4415329287 k /user/hand/right/output/haptic 1
4429228197 k /user/hand/left/output/haptic 1
4429228197 k /user/hand/right/output/haptic 1
4443093597 k /user/hand/left/output/haptic 1
4443093597 k /user/hand/right/output/haptic 1
4456980799 k /user/hand/left/output/haptic 1
4456980799 k /user/hand/right/output/haptic 1
4470869687 k /user/hand/left/output/haptic 1
4470869687 k /user/hand/right/output/haptic 1
4484753489 k /user/hand/left/output/haptic 1
4484753489 k /user/hand/right/output/haptic 1
4498631698 k /user/hand/left/output/haptic 1
4498631698 k /user/hand/right/output/haptic 1
4512517200 k /user/hand/left/output/haptic 1
4512517200 k /user/hand/right/output/haptic 1
4526403897 k /user/hand/left/output/haptic 1
4526403897 k /user/hand/right/output/haptic 1
4540292789 k /user/hand/left/output/haptic 1
4540292789 k /user/hand/right/output/haptic 1
4554172197 k /user/hand/left/output/haptic 1
4554172197 k /user/hand/right/output/haptic 1
4568053199 k /user/hand/left/output/haptic 1
4568053199 k /user/hand/right/output/haptic 1
4581940098 k /user/hand/left/output/haptic 1
4581940098 k /user/hand/right/output/haptic 1
4595826000 k /user/hand/left/output/haptic 1
4595826000 k /user/hand/right/output/haptic 1
4609714887 k /user/hand/left/output/haptic 1
4609714887 k /user/hand/right/output/haptic 1
