timestamp,net.bytes_sent.Bluetooth Network Connection,net.bytes_recv.Bluetooth Network Connection,net.packets_sent.Bluetooth Network Connection,net.packets_recv.Bluetooth Network Connection,net.errin.Bluetooth Network Connection,net.errout.Bluetooth Network Connection,net.dropin.Bluetooth Network Connection,net.dropout.Bluetooth Network Connection,net.bytes_sent.Ethernet,net.bytes_recv.Ethernet,net.packets_sent.Ethernet,net.packets_recv.Ethernet,net.errin.Ethernet,net.errout.Ethernet,net.dropin.Ethernet,net.dropout.Ethernet,net.bytes_sent.Local Area Connection* 10,net.bytes_recv.Local Area Connection* 10,net.packets_sent.Local Area Connection* 10,net.packets_recv.Local Area Connection* 10,net.errin.Local Area Connection* 10,net.errout.Local Area Connection* 10,net.dropin.Local Area Connection* 10,net.dropout.Local Area Connection* 10,net.bytes_sent.Local Area Connection* 9,net.bytes_recv.Local Area Connection* 9,net.packets_sent.Local Area Connection* 9,net.packets_recv.Local Area Connection* 9,net.errin.Local Area Connection* 9,net.errout.Local Area Connection* 9,net.dropin.Local Area Connection* 9,net.dropout.Local Area Connection* 9,net.bytes_sent.Loopback Pseudo-Interface 1,net.bytes_recv.Loopback Pseudo-Interface 1,net.packets_sent.Loopback Pseudo-Interface 1,net.packets_recv.Loopback Pseudo-Interface 1,net.errin.Loopback Pseudo-Interface 1,net.errout.Loopback Pseudo-Interface 1,net.dropin.Loopback Pseudo-Interface 1,net.dropout.Loopback Pseudo-Interface 1,net.bytes_sent.Wi-Fi,net.bytes_recv.Wi-Fi,net.packets_sent.Wi-Fi,net.packets_recv.Wi-Fi,net.errin.Wi-Fi,net.errout.Wi-Fi,net.dropin.Wi-Fi,net.dropout.Wi-Fi,disk.read_count.PhysicalDrive0,disk.read_bytes.PhysicalDrive0,disk.write_count.PhysicalDrive0,disk.write_bytes.PhysicalDrive0,cpu.dpc,cpu.idle,cpu.interrupt,cpu.system,cpu.user,cpu.percent,cpu.freq.current,cpu.freq.min,cpu.freq.max,cpu.ctx_switches,cpu.interrupts,cpu.soft_interrupts,cpu.syscalls
1701855642226.3787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32614048762,15156376520,17495393,17834483,0,0,0,0,568209,24027769856,688383,15150704640,693.640625,427517.78124999994,440.296875,4151.625,5495.75,7.4,4701.0,0.0,4701.0,2393939699,1314738673,0,2097947634
1701855643231.0647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32614048762,15156376520,17495393,17834483,0,0,0,0,568210,24027802624,688446,15152023552,693.640625,427529.62499999994,440.3125,4151.71875,5495.90625,2.2,4701.0,0.0,4701.0,2393998192,1314774305,0,2098298370
1701855644239.0908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32614067870,15156393853,17495449,17834539,0,0,0,0,568211,24027819008,688501,15152998400,693.640625,427541.09374999994,440.3125,4151.90625,5496.34375,5.2,4701.0,0.0,4701.0,2394063782,1314935924,0,2098765363
1701855645232.7246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32614107863,15156437020,17495555,17834637,0,0,0,0,568211,24027819008,688507,15153195008,693.640625,427552.54687499994,440.3125,4152.078125,5496.703125,4.4,4701.0,0.0,4701.0,2394134176,1315065915,0,2099118378
1701855646224.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32614149077,15156446657,17495663,17834746,0,0,0,0,568211,24027819008,688559,15153633280,693.640625,427564.03124999994,440.328125,4152.234375,5496.890625,3.0,4701.0,0.0,4701.0,2394203360,1315107413,0,2099530308
1701855647224.288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32614157883,15156454842,17495723,17834820,0,0,0,0,568211,24027819008,688615,15154194432,693.640625,427575.64062499994,440.34375,4152.375,5497.140625,3.4,4701.0,0.0,4701.0,2394270819,1315148017,0,2099913933
1701855648230.796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32614158309,15156455694,17495726,17834831,0,0,0,0,568211,24027819008,688615,15154194432,693.640625,427587.35937499994,440.34375,4152.578125,5497.328125,3.2,4701.0,0.0,4701.0,2394338822,1315188542,0,2100357738
1701855649228.9158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32614160729,15156457304,17495752,17834849,0,0,0,0,568211,24027819008,688658,15154698240,693.640625,427598.98437499994,440.34375,4152.71875,5497.453125,2.2,4701.0,0.0,4701.0,2394400100,1315226227,0,2100720077
1701855650226.5657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32614164003,15156459533,17495777,17834868,0,0,0,0,568211,24027819008,688700,15155181568,693.640625,427610.64062499994,440.34375,4152.84375,5497.671875,2.9,4701.0,0.0,4701.0,2394463263,1315264836,0,2101172718
1701855651233.8723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32614164003,15156459533,17495777,17834868,0,0,0,0,568211,24027819008,688734,15155509248,693.640625,427622.48437499994,440.34375,4152.984375,5497.875,2.8,4701.0,0.0,4701.0,2394526442,1315303565,0,2101530464
1701855652230.437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32614168489,15156460891,17495791,17834874,0,0,0,0,568211,24027819008,688734,15155509248,693.640625,427633.99999999994,440.34375,4153.125,5498.03125,2.5,4701.0,0.0,4701.0,2394589889,1315342246,0,2101967896
1701855653222.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32614171216,15156467793,17495816,17834900,0,0,0,0,568212,24027847680,688768,15155927040,693.640625,427645.68749999994,440.34375,4153.203125,5498.265625,2.6,4701.0,0.0,4701.0,2394658282,1315382421,0,2102363919
1701855654242.4373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32614171216,15156467793,17495816,17834900,0,0,0,0,568212,24027847680,688811,15156357120,693.640625,427657.45312499994,440.34375,4153.40625,5498.484375,3.5,4701.0,0.0,4701.0,2394724257,1315422046,0,2102799677
1701855655223.987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32614171324,15156468007,17495818,17834902,0,0,0,0,568212,24027847680,688847,15156873216,693.640625,427668.85937499994,440.34375,4153.546875,5498.75,3.4,4701.0,0.0,4701.0,2394790651,1315460740,0,2103156768
1701855656236.9111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32614174468,15156469969,17495844,17834919,0,0,0,0,568212,24027847680,688847,15156873216,693.640625,427680.70312499994,440.359375,4153.671875,5498.96875,2.9,4701.0,0.0,4701.0,2394859741,1315501865,0,2103608692
1701855657227.5764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32614174672,15156470121,17495847,17834921,0,0,0,0,568212,24027847680,688886,15157258240,693.640625,427692.20312499994,440.359375,4153.765625,5499.1875,2.6,4701.0,0.0,4701.0,2394922443,1315540152,0,2103974276
1701855658222.7854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32614175126,15156470934,17495850,17834926,0,0,0,0,568212,24027847680,688924,15157647360,693.640625,427703.96874999994,440.359375,4153.90625,5499.28125,2.0,4701.0,0.0,4701.0,2394985029,1315578598,0,2104400025
1701855659221.4895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32614176552,15156472306,17495865,17834940,0,0,0,0,568213,24027880448,688961,15158134784,693.640625,427715.71874999994,440.359375,4153.96875,5499.46875,2.1,4701.0,0.0,4701.0,2395047866,1315617065,0,2104807233
1701855660231.9797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32614176787,15156472755,17495868,17834945,0,0,0,0,568213,24027880448,689000,15158417408,693.640625,427727.40624999994,440.359375,4154.15625,5499.59375,2.6,4701.0,0.0,4701.0,2395113950,1315657226,0,2105247006
1701855661228.9812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32614178270,15156478733,17495882,17834963,0,0,0,0,568213,24027880448,689021,15158626304,693.640625,427739.07812499994,440.359375,4154.296875,5499.78125,2.8,4701.0,0.0,4701.0,2395179041,1315696856,0,2105624269
1701855662222.9016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32614179831,15156480640,17495898,17834980,0,0,0,0,568213,24027880448,689044,15158908928,693.640625,427750.79687499994,440.359375,4154.4375,5499.921875,2.3,4701.0,0.0,4701.0,2395245502,1315736541,0,2106095644
