CPU Level,GPU Level,CPU Frequency (MHz),GPU Frequency (MHz),FPS,Prd,Tear,Early,Stale,Stale2/5/10/max,VSnc,Lat,Fov,OC,TA,SP,Mem,Free,PLS,Temp,TW,App,GD,CPU&GPU,LCnt,GPU%,CPU%,DSF,CFL,ICFLp95,LD,SF,LP,DVFS,timestamp,altered_bandwidth,altered_dropchance,bandwidth,dropchance,device,app,app_details,is_record,is_wireless,repetition
5,4,1478,525,31,0ms,0,0,73,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2754,0,27.5C/0.0C,3.29ms,2.74ms,0.28ms,39.38ms,2(DR0,0.31,0.07(W0.10),1.00,15.44/22.01,19.50,0,1.21,0,0,-2208935165.961,False,True,999999,0.025,Quest-2,BeatSaber,PopStars-Medium,False,False,1.1
5,4,1478,525,35,0ms,0,0,73,0/0/0/0,1,0,0,FF,0/70/0,N/N/N,1353MHz,2754,0,27.5C/0.0C,3.33ms,-3.71ms,0.29ms,28.54ms,2(DR0,0.39,0.18(W0.19),1.00,15.69/21.99,19.48,0,1.21,0,0,-2208935164.968,False,True,999999,0.025,Quest-2,BeatSaber,PopStars-Medium,False,False,1.1
5,4,1478,525,70,0ms,0,0,73,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2754,0,27.5C/0.0C,3.30ms,12.29ms,0.29ms,10.14ms,2(DR0,0.28,0.12(W0.15),1.00,15.72/21.80,19.49,0,1.21,0,0,-2208935163.968,False,True,999999,0.025,Quest-2,BeatSaber,PopStars-Medium,False,False,1.1
5,4,1478,525,47,0ms,0,0,73,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2754,0,27.5C/0.0C,3.34ms,-0.65ms,0.30ms,19.46ms,2(DR0,0.38,0.13(W0.18),1.00,15.76/21.43,19.41,0,1.21,0,0,-2208935162.968,False,True,999999,0.025,Quest-2,BeatSaber,PopStars-Medium,False,False,1.1
5,4,1478,525,56,0ms,0,0,73,0/0/0/0,1,0,0,FF,0/70/0,N/N/N,1353MHz,2754,0,27.5C/0.0C,3.33ms,-0.81ms,0.28ms,19.56ms,2(DR0,0.29,0.06(W0.10),1.00,15.93/21.73,19.45,0,1.21,0,0,-2208935161.968,False,True,999999,0.025,Quest-2,BeatSaber,PopStars-Medium,False,False,1.1
5,4,1478,525,32,0ms,0,0,72,0/0/0/0,1,0,0,FF,0/70/0,N/N/N,1353MHz,2754,0,27.5C/0.0C,3.29ms,10.42ms,0.27ms,25.64ms,2(DR0,0.28,0.07(W0.10),1.00,15.58/21.63,19.43,0,1.21,0,0,-2208935160.968,False,True,999999,0.025,Quest-2,BeatSaber,PopStars-Medium,False,False,1.1
5,4,1478,525,22,0ms,0,0,73,0/0/0/0,1,0,0,FF,0/70/0,N/N/N,1353MHz,2754,0,27.5C/0.0C,3.28ms,72.37ms,0.27ms,29.63ms,2(DR0,0.32,0.10(W0.14),1.00,15.58/21.77,19.45,0,1.21,0,0,-2208935159.967,False,True,999999,0.025,Quest-2,BeatSaber,PopStars-Medium,False,False,1.1
5,4,1478,525,22,0ms,0,0,73,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2754,0,27.5C/0.0C,3.35ms,-7.35ms,0.31ms,29.63ms,2(DR0,0.27,0.06(W0.18),1.00,15.58/21.77,19.45,0,1.21,0,0,-2208935158.967,False,True,999999,0.025,Quest-2,BeatSaber,PopStars-Medium,False,False,1.1
5,4,1478,525,29,0ms,0,0,73,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2754,0,27.5C/0.0C,3.30ms,7.18ms,0.27ms,24.75ms,2(DR0,0.35,0.08(W0.14),1.00,15.82/21.56,19.36,0,1.21,0,0,-2208935157.967,False,True,999999,0.025,Quest-2,BeatSaber,PopStars-Medium,False,False,1.1
5,4,1478,525,49,0ms,0,0,73,0/0/0/0,1,0,0,FF,0/70/0,N/N/N,1353MHz,2754,0,27.5C/0.0C,3.32ms,-1.17ms,0.29ms,31.73ms,2(DR0,0.29,0.11(W0.14),1.00,15.75/21.42,19.47,0,1.21,0,0,-2208935156.967,False,True,999999,0.025,Quest-2,BeatSaber,PopStars-Medium,False,False,1.1
