CPU Level,GPU Level,CPU Frequency (MHz),GPU Frequency (MHz),FPS,Prd,Tear,Early,Stale,Stale2/5/10/max,VSnc,Lat,Fov,OC,TA,SP,Mem,Free,PLS,Temp,TW,App,GD,CPU&GPU,LCnt,GPU%,CPU%,DSF,CFL,ICFLp95,LD,SF,LP,DVFS,timestamp,device,app,app_details,is_record,is_wireless,repetition
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2799,0,44.2C/0.0C,3.98ms,1.46ms,0.27ms,13.10ms,3(DR0,0.44,0.19(W0.25),1.00,15.93/21.76,19.58,0,1.21,0,0,19:49:16.062,Quest-2,Phasmophobia,Jenga,False,True,0.2
5,4,1478,525,73,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1353MHz,2799,0,44.2C/0.0C,3.97ms,1.41ms,0.29ms,13.26ms,3(DR0,0.44,0.13(W0.23),1.00,15.88/22.23,19.47,0,1.21,0,0,19:49:17.062,Quest-2,Phasmophobia,Jenga,False,True,0.2
5,4,1478,525,73,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1353MHz,2799,0,44.2C/0.0C,3.96ms,1.43ms,0.27ms,13.90ms,3(DR0,0.43,0.13(W0.19),1.00,15.82/21.83,19.68,0,1.21,0,0,19:49:18.062,Quest-2,Phasmophobia,Jenga,False,True,0.2
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2799,0,44.2C/0.0C,3.96ms,1.40ms,0.27ms,13.86ms,3(DR0,0.43,0.17(W0.25),1.00,16.06/21.85,19.57,0,1.21,0,0,19:49:19.062,Quest-2,Phasmophobia,Jenga,False,True,0.2
5,4,1478,525,73,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1353MHz,2799,0,44.2C/0.0C,3.94ms,1.42ms,0.27ms,13.89ms,3(DR0,0.44,0.13(W0.18),1.00,16.12/21.73,19.54,0,1.21,0,0,19:49:20.062,Quest-2,Phasmophobia,Jenga,False,True,0.2
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2799,0,44.0C/0.0C,3.96ms,1.44ms,0.27ms,13.87ms,3(DR0,0.44,0.19(W0.25),1.00,15.77/21.71,19.50,0,1.21,0,0,19:49:21.062,Quest-2,Phasmophobia,Jenga,False,True,0.2
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2799,0,44.0C/0.0C,3.95ms,1.41ms,0.27ms,13.86ms,3(DR0,0.44,0.24(W0.28),1.00,15.94/21.69,19.46,0,1.21,0,0,19:49:22.062,Quest-2,Phasmophobia,Jenga,False,True,0.2
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2799,0,44.0C/0.0C,3.70ms,1.22ms,0.27ms,13.87ms,3(DR0,0.41,0.16(W0.23),1.00,15.99/21.72,19.51,0,1.21,0,0,19:49:23.062,Quest-2,Phasmophobia,Jenga,False,True,0.2
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2799,0,44.0C/0.0C,3.70ms,1.27ms,0.27ms,13.86ms,3(DR0,0.41,0.22(W0.33),1.00,16.00/21.59,19.52,0,1.21,0,0,19:49:24.062,Quest-2,Phasmophobia,Jenga,False,True,0.2
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2811,0,44.0C/0.0C,3.73ms,1.38ms,0.27ms,13.87ms,3(DR0,0.42,0.12(W0.19),1.00,16.14/21.57,19.52,0,1.21,0,0,19:49:25.069,Quest-2,Phasmophobia,Jenga,False,True,0.2
5,4,1478,525,73,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1353MHz,2811,0,44.0C/0.0C,3.83ms,1.40ms,0.27ms,13.88ms,3(DR0,0.43,0.12(W0.14),1.00,16.05/21.59,19.46,0,1.21,0,0,19:49:26.062,Quest-2,Phasmophobia,Jenga,False,True,0.2
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1804MHz,2811,0,44.0C/0.0C,3.77ms,1.44ms,0.27ms,13.86ms,3(DR0,0.42,0.18(W0.23),1.00,15.73/21.52,19.38,0,1.21,0,0,19:49:27.062,Quest-2,Phasmophobia,Jenga,False,True,0.2
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1804MHz,2811,0,44.0C/0.0C,3.83ms,1.42ms,0.27ms,13.86ms,3(DR0,0.42,0.15(W0.29),1.00,15.91/21.51,19.38,0,1.21,0,0,19:49:28.063,Quest-2,Phasmophobia,Jenga,False,True,0.2
5,4,1478,525,73,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1804MHz,2811,0,44.0C/0.0C,3.75ms,1.35ms,0.27ms,13.91ms,3(DR0,0.41,0.25(W0.35),1.00,15.99/21.75,19.51,0,1.21,0,0,19:49:29.063,Quest-2,Phasmophobia,Jenga,False,True,0.2
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2811,0,44.0C/0.0C,3.75ms,1.35ms,0.27ms,13.86ms,3(DR0,0.42,0.19(W0.26),1.00,16.09/21.59,19.49,0,1.21,0,0,19:49:30.063,Quest-2,Phasmophobia,Jenga,False,True,0.2
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2811,0,44.0C/0.0C,3.76ms,1.39ms,0.27ms,13.86ms,3(DR0,0.42,0.22(W0.26),1.00,15.85/21.61,19.47,0,1.21,0,0,19:49:31.063,Quest-2,Phasmophobia,Jenga,False,True,0.2
