CPU Level,GPU Level,CPU Frequency (MHz),GPU Frequency (MHz),FPS,Prd,Tear,Early,Stale,Stale2/5/10/max,VSnc,Lat,Fov,OC,TA,SP,Mem,Free,PLS,Temp,TW,App,GD,CPU&GPU,LCnt,GPU%,CPU%,DSF,CFL,ICFLp95,LD,SF,LP,DVFS,timestamp,device,app,app_details,type,is_wireless,repetition
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7484,0,25.5C/0.0C,4.25ms,0.97ms,1.82ms,13.86ms,3(DR0,0.54,0.18(W0.24),1.00,18.88/22.40,21.49,1,1.21,0,0,12:10:20.028,old_experiments,Quest-Pro,BeatSaber,replay0.2,Quest-Pro,PopStars-Eas
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7484,0,25.5C/0.0C,4.23ms,1.11ms,1.83ms,13.86ms,3(DR0,0.53,0.18(W0.19),1.00,18.99/22.72,21.53,1,1.21,0,0,12:10:21.028,old_experiments,Quest-Pro,BeatSaber,replay0.2,Quest-Pro,PopStars-Eas
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7484,0,25.5C/0.0C,4.23ms,0.97ms,1.84ms,13.86ms,3(DR0,0.54,0.23(W0.27),1.00,18.93/22.96,21.59,1,1.21,0,0,12:10:22.028,old_experiments,Quest-Pro,BeatSaber,replay0.2,Quest-Pro,PopStars-Eas
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7484,0,25.5C/0.0C,4.24ms,1.00ms,1.62ms,13.86ms,3(DR0,0.52,0.22(W0.27),1.00,18.99/22.56,21.52,1,1.21,0,0,12:10:23.028,old_experiments,Quest-Pro,BeatSaber,replay0.2,Quest-Pro,PopStars-Eas
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7484,0,25.5C/0.0C,4.29ms,0.98ms,1.76ms,13.86ms,3(DR0,0.54,0.20(W0.26),1.00,19.11/23.24,21.50,1,1.21,0,0,12:10:24.028,old_experiments,Quest-Pro,BeatSaber,replay0.2,Quest-Pro,PopStars-Eas
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7484,0,25.5C/0.0C,4.23ms,0.87ms,1.69ms,13.86ms,3(DR0,0.52,0.18(W0.19),1.00,18.73/23.35,21.86,1,1.21,0,0,12:10:25.028,old_experiments,Quest-Pro,BeatSaber,replay0.2,Quest-Pro,PopStars-Eas
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7484,0,25.5C/0.0C,4.38ms,0.97ms,1.75ms,13.86ms,3(DR0,0.53,0.27(W0.40),1.00,18.97/22.69,21.79,1,1.21,0,0,12:10:26.028,old_experiments,Quest-Pro,BeatSaber,replay0.2,Quest-Pro,PopStars-Eas
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1804MHz,7484,0,25.5C/0.0C,4.09ms,1.12ms,1.63ms,13.86ms,3(DR0,0.52,0.25(W0.35),1.00,18.72/22.92,21.78,1,1.21,0,0,12:10:27.028,old_experiments,Quest-Pro,BeatSaber,replay0.2,Quest-Pro,PopStars-Eas
3,4,1382,525,73,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1804MHz,7484,0,25.5C/0.0C,4.12ms,1.12ms,1.71ms,13.87ms,3(DR0,0.53,0.15(W0.20),1.00,19.94/24.85,23.17,1,1.21,0,0,12:10:28.028,old_experiments,Quest-Pro,BeatSaber,replay0.2,Quest-Pro,PopStars-Eas
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1804MHz,7484,0,25.5C/0.0C,4.10ms,1.05ms,1.71ms,13.87ms,3(DR0,0.53,0.28(W0.33),1.00,19.39/23.74,22.39,1,1.21,0,0,12:10:29.028,old_experiments,Quest-Pro,BeatSaber,replay0.2,Quest-Pro,PopStars-Eas
