CPU Level,GPU Level,CPU Frequency (MHz),GPU Frequency (MHz),FPS,Prd,Tear,Early,Stale,Stale2/5/10/max,VSnc,Lat,Fov,OC,TA,SP,Mem,Free,PLS,Temp,TW,App,GD,CPU&GPU,LCnt,GPU%,CPU%,DSF,CFL,ICFLp95,LD,SF,LP,DVFS,timestamp,device,app,app_details,type,is_wireless,repetition
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2797,0,44.2C/0.0C,3.36ms,0.86ms,0.27ms,13.90ms,2(DR0,0.35,0.09(W0.11),1.00,15.59/21.59,19.33,0,1.21,0,0,00:58:55.027,old_experiments,Quest-2,BeatSaber-W,replay0.0,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2797,0,44.2C/0.0C,3.36ms,0.86ms,0.27ms,13.91ms,2(DR0,0.34,0.17(W0.22),1.00,15.82/21.54,19.27,0,1.21,0,0,00:58:56.027,old_experiments,Quest-2,BeatSaber-W,replay0.0,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1353MHz,2797,0,44.2C/0.0C,3.37ms,0.86ms,0.27ms,13.97ms,2(DR0,0.34,0.16(W0.18),1.00,15.59/21.24,19.20,0,1.21,0,0,00:58:57.027,old_experiments,Quest-2,BeatSaber-W,replay0.0,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1353MHz,2797,0,44.2C/0.0C,3.38ms,0.86ms,0.28ms,13.90ms,2(DR0,0.35,0.11(W0.14),1.00,15.78/21.24,19.11,0,1.21,0,0,00:58:58.027,old_experiments,Quest-2,BeatSaber-W,replay0.0,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2797,0,44.2C/0.0C,3.38ms,0.84ms,0.28ms,13.90ms,2(DR0,0.34,0.21(W0.25),1.00,15.66/21.21,19.26,0,1.21,0,0,00:58:59.027,old_experiments,Quest-2,BeatSaber-W,replay0.0,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2797,0,44.2C/0.0C,3.39ms,0.87ms,0.27ms,13.90ms,2(DR0,0.35,0.18(W0.23),1.00,15.81/21.26,19.16,0,1.21,0,0,00:59:00.027,old_experiments,Quest-2,BeatSaber-W,replay0.0,Quest-2,PopStars-Medium
5,4,1862,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2797,0,44.2C/0.0C,3.21ms,0.89ms,0.27ms,13.90ms,2(DR0,0.33,0.17(W0.23),1.00,15.65/21.05,19.08,0,1.21,0,0,00:59:01.027,old_experiments,Quest-2,BeatSaber-W,replay0.0,Quest-2,PopStars-Medium
5,4,1478,525,73,0ms,0,0,3,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1555MHz,2797,0,44.2C/0.0C,3.22ms,0.94ms,0.27ms,13.94ms,2(DR0,0.33,0.12(W0.14),1.00,15.90/21.30,19.29,0,1.21,0,0,00:59:02.027,old_experiments,Quest-2,BeatSaber-W,replay0.0,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2797,0,44.2C/0.0C,3.22ms,0.84ms,0.27ms,13.92ms,2(DR0,0.33,0.08(W0.14),1.00,15.47/21.31,19.08,0,1.21,0,0,00:59:03.027,old_experiments,Quest-2,BeatSaber-W,replay0.0,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1555MHz,2797,0,44.2C/0.0C,3.22ms,0.82ms,0.27ms,13.90ms,2(DR0,0.33,0.11(W0.29),1.00,15.34/21.32,19.03,0,1.21,0,0,00:59:04.027,old_experiments,Quest-2,BeatSaber-W,replay0.0,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2797,0,44.2C/0.0C,3.24ms,0.88ms,0.26ms,13.90ms,2(DR0,0.34,0.15(W0.15),1.00,15.49/21.27,18.98,0,1.21,0,0,00:59:05.027,old_experiments,Quest-2,BeatSaber-W,replay0.0,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2797,0,44.2C/0.0C,3.35ms,1.03ms,0.27ms,13.90ms,2(DR0,0.35,0.14(W0.15),1.00,15.30/21.19,18.91,0,1.21,0,0,00:59:06.027,old_experiments,Quest-2,BeatSaber-W,replay0.0,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1804MHz,2797,0,44.2C/0.0C,3.21ms,0.83ms,0.27ms,13.89ms,2(DR0,0.33,0.24(W0.25),1.00,15.89/21.21,19.25,0,1.21,0,0,00:59:07.027,old_experiments,Quest-2,BeatSaber-W,replay0.0,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1804MHz,2806,0,44.2C/0.0C,3.38ms,1.18ms,0.27ms,13.91ms,2(DR0,0.36,0.18(W0.19),1.00,15.97/21.95,19.49,0,1.21,0,0,00:59:08.034,old_experiments,Quest-2,BeatSaber-W,replay0.0,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1804MHz,2806,0,44.2C/0.0C,3.36ms,1.02ms,0.27ms,13.90ms,2(DR0,0.35,0.27(W0.29),1.00,15.71/21.58,19.40,0,1.21,0,0,00:59:09.028,old_experiments,Quest-2,BeatSaber-W,replay0.0,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1804MHz,2806,0,44.2C/0.0C,3.24ms,0.89ms,0.27ms,13.91ms,2(DR0,0.34,0.15(W0.20),1.00,15.85/21.25,19.33,0,1.21,0,0,00:59:10.028,old_experiments,Quest-2,BeatSaber-W,replay0.0,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1804MHz,2806,0,44.2C/0.0C,3.38ms,1.02ms,0.27ms,13.90ms,2(DR0,0.36,0.23(W0.29),1.00,15.67/21.28,19.20,0,1.21,0,0,00:59:11.028,old_experiments,Quest-2,BeatSaber-W,replay0.0,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2806,0,44.2C/0.0C,3.41ms,0.95ms,0.27ms,13.90ms,2(DR0,0.36,0.16(W0.19),1.00,15.43/21.20,19.10,0,1.21,0,0,00:59:12.028,old_experiments,Quest-2,BeatSaber-W,replay0.0,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2806,0,44.2C/0.0C,3.40ms,1.10ms,0.27ms,13.90ms,2(DR0,0.36,0.17(W0.19),1.00,15.80/21.24,19.25,0,1.21,0,0,00:59:13.028,old_experiments,Quest-2,BeatSaber-W,replay0.0,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1353MHz,2806,0,44.2C/0.0C,3.42ms,1.14ms,0.27ms,13.93ms,2(DR0,0.36,0.21(W0.29),1.00,15.72/21.45,19.33,0,1.21,0,0,00:59:14.028,old_experiments,Quest-2,BeatSaber-W,replay0.0,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1353MHz,2806,0,44.2C/0.0C,3.48ms,1.10ms,0.27ms,13.90ms,2(DR0,0.37,0.23(W0.26),1.00,15.97/21.48,19.25,0,1.21,0,0,00:59:15.028,old_experiments,Quest-2,BeatSaber-W,replay0.0,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1353MHz,2806,0,44.2C/0.0C,3.43ms,1.04ms,0.28ms,13.94ms,2(DR0,0.37,0.17(W0.22),1.00,15.67/21.40,19.24,0,1.21,0,0,00:59:16.028,old_experiments,Quest-2,BeatSaber-W,replay0.0,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,4,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1353MHz,2806,0,44.2C/0.0C,3.45ms,1.11ms,0.27ms,14.00ms,2(DR0,0.36,0.13(W0.19),1.00,15.73/21.34,19.39,0,1.21,0,0,00:59:17.028,old_experiments,Quest-2,BeatSaber-W,replay0.0,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,3,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1353MHz,2806,0,44.2C/0.0C,3.42ms,1.07ms,0.27ms,13.95ms,2(DR0,0.36,0.12(W0.16),1.00,15.83/21.70,19.36,0,1.21,0,0,00:59:18.028,old_experiments,Quest-2,BeatSaber-W,replay0.0,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,2,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1353MHz,2806,0,44.5C/0.0C,3.38ms,1.03ms,0.27ms,13.97ms,2(DR0,0.36,0.14(W0.16),1.00,15.48/21.63,19.38,0,1.21,0,0,00:59:19.028,old_experiments,Quest-2,BeatSaber-W,replay0.0,Quest-2,PopStars-Medium
5,4,1478,525,72,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1555MHz,2806,0,44.5C/0.0C,3.40ms,0.98ms,0.28ms,13.98ms,2(DR0,0.36,0.14(W0.19),1.00,15.56/21.57,19.39,0,1.21,0,0,00:59:20.028,old_experiments,Quest-2,BeatSaber-W,replay0.0,Quest-2,PopStars-Medium
