CPU Level,GPU Level,CPU Frequency (MHz),GPU Frequency (MHz),FPS,Prd,Tear,Early,Stale,Stale2/5/10/max,VSnc,Lat,Fov,OC,TA,SP,Mem,Free,PLS,Temp,TW,App,GD,CPU&GPU,LCnt,GPU%,CPU%,DSF,CFL,ICFLp95,LD,SF,LP,DVFS,timestamp,device,app,app_details,type,is_wireless,repetition
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7617,0,25.2C/0.0C,4.36ms,2.66ms,0.25ms,13.16ms,4(DR0,0.55,0.36(W0.50),1.00,19.46/23.23,21.99,1,1.21,0,0,22:42:22.054,old_experiments,Quest-Pro,BeatSaber,record0,Quest-Pro,PopStars-Medium
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7617,0,25.2C/0.0C,4.54ms,2.79ms,0.25ms,13.18ms,4(DR0,0.56,0.20(W0.21),1.00,19.37/23.34,21.96,1,1.21,0,0,22:42:23.044,old_experiments,Quest-Pro,BeatSaber,record0,Quest-Pro,PopStars-Medium
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7617,0,25.2C/0.0C,4.40ms,2.62ms,0.25ms,13.17ms,4(DR0,0.55,0.21(W0.24),1.00,19.40/23.47,22.00,1,1.21,0,0,22:42:24.044,old_experiments,Quest-Pro,BeatSaber,record0,Quest-Pro,PopStars-Medium
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7617,0,25.2C/0.0C,4.36ms,2.59ms,0.25ms,13.16ms,4(DR0,0.55,0.17(W0.23),1.00,19.12/23.05,21.96,1,1.21,0,0,22:42:25.044,old_experiments,Quest-Pro,BeatSaber,record0,Quest-Pro,PopStars-Medium
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7617,0,25.2C/0.0C,4.34ms,2.66ms,0.25ms,13.17ms,4(DR0,0.56,0.22(W0.33),1.00,19.21/23.04,21.83,1,1.21,0,0,22:42:26.045,old_experiments,Quest-Pro,BeatSaber,record0,Quest-Pro,PopStars-Medium
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7617,0,25.2C/0.0C,4.12ms,2.04ms,0.25ms,13.17ms,4(DR0,0.51,0.22(W0.30),1.00,19.44/23.00,21.74,1,1.21,0,0,22:42:27.045,old_experiments,Quest-Pro,BeatSaber,record0,Quest-Pro,PopStars-Medium
3,4,1382,525,73,0ms,0,0,5,2/0/0/3,1,0,0,FF,0/70/0,N/F/N,2092MHz,7617,0,25.5C/0.0C,4.18ms,1.07ms,1.79ms,13.31ms,3(DR0,0.52,0.28(W0.38),1.00,19.09/26.42,26.26,1,1.21,0,0,22:42:28.045,old_experiments,Quest-Pro,BeatSaber,record0,Quest-Pro,PopStars-Medium
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7617,0,25.5C/0.0C,4.09ms,1.10ms,1.05ms,13.92ms,3(DR0,0.48,0.16(W0.25),1.00,20.86/26.02,24.47,1,1.21,0,0,22:42:29.045,old_experiments,Quest-Pro,BeatSaber,record0,Quest-Pro,PopStars-Medium
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7617,0,25.5C/0.0C,4.14ms,0.89ms,1.49ms,13.91ms,3(DR0,0.49,0.26(W0.32),1.00,19.54/24.15,22.89,1,1.21,0,0,22:42:30.045,old_experiments,Quest-Pro,BeatSaber,record0,Quest-Pro,PopStars-Medium
3,4,1382,525,72,0ms,0,0,2,1/0/0/2,1,0,0,FF,0/70/0,N/F/N,2092MHz,7617,0,25.5C/0.0C,2.39ms,1.00ms,0.00ms,13.91ms,2(DR0,0.29,0.15(W0.17),1.00,17.64/27.92,24.55,1,1.21,0,0,22:42:31.045,old_experiments,Quest-Pro,BeatSaber,record0,Quest-Pro,PopStars-Medium
