CPU Level,GPU Level,CPU Frequency (MHz),GPU Frequency (MHz),FPS,Prd,Tear,Early,Stale,Stale2/5/10/max,VSnc,Lat,Fov,OC,TA,SP,Mem,Free,PLS,Temp,TW,App,GD,CPU&GPU,LCnt,GPU%,CPU%,DSF,CFL,ICFLp95,LD,SF,LP,DVFS,timestamp,device,app,app_details,type,is_wireless,repetition
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,8205,0,27.2C/0.0C,1.89ms,0.78ms,0.00ms,13.87ms,1(DR73,0.20,0.18(W0.24),1.00,17.58/22.77,20.85,1,1.21,0,0,19:03:37.002,old_experiments,Quest-Pro,Phasmophobia-W,record0,Quest-Pro,Jeng
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,8205,0,27.2C/0.0C,1.90ms,0.82ms,0.00ms,13.87ms,1(DR72,0.21,0.14(W0.18),1.00,17.62/21.66,20.55,1,1.21,0,0,19:03:38.002,old_experiments,Quest-Pro,Phasmophobia-W,record0,Quest-Pro,Jeng
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1804MHz,8205,0,27.2C/0.0C,1.90ms,0.79ms,0.00ms,13.87ms,1(DR73,0.20,0.18(W0.22),1.00,17.56/22.07,20.60,1,1.21,0,0,19:03:39.002,old_experiments,Quest-Pro,Phasmophobia-W,record0,Quest-Pro,Jeng
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1804MHz,8205,0,27.2C/0.0C,1.90ms,0.76ms,0.00ms,13.87ms,1(DR72,0.20,0.22(W0.29),1.00,17.54/22.10,20.46,1,1.21,0,0,19:03:40.002,old_experiments,Quest-Pro,Phasmophobia-W,record0,Quest-Pro,Jeng
3,4,1382,525,73,0ms,0,0,1,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1804MHz,8205,0,27.2C/0.0C,1.89ms,0.82ms,0.00ms,13.86ms,1(DR73,0.20,0.14(W0.23),1.00,17.64/21.98,20.68,1,1.21,0,0,19:03:41.002,old_experiments,Quest-Pro,Phasmophobia-W,record0,Quest-Pro,Jeng
3,4,1382,525,73,0ms,0,0,1,1/0/0/2,1,0,0,FF,0/70/0,N/F/N,1804MHz,8205,0,27.2C/0.0C,1.92ms,0.72ms,0.00ms,13.37ms,1(DR72,0.20,0.16(W0.19),1.00,17.68/21.99,20.54,1,1.21,0,0,19:03:42.002,old_experiments,Quest-Pro,Phasmophobia-W,record0,Quest-Pro,Jeng
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,8205,0,27.2C/0.0C,1.92ms,0.75ms,0.00ms,13.12ms,1(DR73,0.20,0.22(W0.27),1.00,17.79/21.88,20.70,1,1.21,0,0,19:03:43.002,old_experiments,Quest-Pro,Phasmophobia-W,record0,Quest-Pro,Jeng
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,8205,0,27.5C/0.0C,1.91ms,0.81ms,0.00ms,13.15ms,1(DR72,0.21,0.13(W0.19),1.00,17.69/21.34,20.44,1,1.21,0,0,19:03:44.002,old_experiments,Quest-Pro,Phasmophobia-W,record0,Quest-Pro,Jeng
3,4,1382,525,73,0ms,0,0,4,1/0/0/3,1,0,0,FF,0/70/0,N/F/N,2092MHz,8205,0,27.5C/0.0C,1.87ms,0.73ms,0.00ms,13.44ms,1(DR72,0.21,0.23(W0.25),1.00,17.74/23.74,21.73,1,1.21,0,0,19:03:45.002,old_experiments,Quest-Pro,Phasmophobia-W,record0,Quest-Pro,Jeng
3,4,1382,525,72,0ms,0,0,8,1/1/0/5,1,0,0,FF,0/70/0,N/F/N,1555MHz,8205,0,27.5C/0.0C,1.74ms,0.76ms,0.00ms,13.56ms,1(DR72,0.21,0.14(W0.23),1.00,18.37/22.64,21.42,1,1.21,0,0,19:03:46.002,old_experiments,Quest-Pro,Phasmophobia-W,record0,Quest-Pro,Jeng
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1804MHz,8205,0,27.5C/0.0C,1.66ms,0.73ms,0.00ms,13.86ms,1(DR72,0.19,0.13(W0.15),1.00,17.96/22.34,20.83,1,1.21,0,0,19:03:47.002,old_experiments,Quest-Pro,Phasmophobia-W,record0,Quest-Pro,Jeng
