Timestamp,BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE,power
0.0,-1518553,3755,5.702166515
1.003,-1459960,3755,5.4821498
2.006,-1528807,3755,5.740670285
3.009,-1566405,3755,5.881850775
4.012,-1499510,3755,5.6306600499999995
5.015,-1594237,3755,5.986359935
6.019,-1402343,3755,5.265797965
7.023,-1578612,3755,5.92768806
8.027,-1640135,3745,6.142305575
9.03,-1579100,3745,5.9137295
10.033,-1589354,3745,5.9521307299999995
11.039,-1575194,3745,5.89910153
12.042,-1606932,3745,6.01796034
13.045,-1543456,3745,5.7802427199999995
14.048,-1572753,3745,5.889959985
15.052,-1607909,3745,6.021619205
16.055,-1583007,3745,5.928361215000001
17.059,-1579589,3745,5.915560805
18.064,-1612792,3744,6.0382932480000004
19.067,-1574706,3744,5.895699264
20.07,-1573729,3744,5.892041376
21.074,-1592284,3744,5.961511296
22.08,-1561034,3744,5.844511296
23.083,-1598143,3744,5.983447392
24.086,-1676756,3744,6.277774464000001
25.091,-1576659,3744,5.903011296000001
26.094,-1666014,3744,6.237556416
27.097,-1609374,3744,6.025496256
28.1,-1618651,3741,6.055373391000001
29.105,-1528807,3741,5.719266987
30.109,-1575682,3741,5.894626362
31.112,-1572753,3741,5.883668973
32.116,-1604491,3741,6.002400831
33.12,-1635741,3741,6.119307081
34.123,-1583495,3741,5.923854795
35.127,-1585448,3741,5.931160968000001
36.131,-1598631,3741,5.980478571000001
37.134,-1581542,3741,5.9165486220000005
38.136,-1604979,3742,6.005831418
39.142,-1575682,3742,5.896202044
40.146,-1568846,3742,5.870621732
41.149,-1598143,3742,5.980251106000001
42.152,-1429198,3751,5.360921698
43.155,-1610350,3751,6.04042285
44.16,-1584471,3751,5.943350721
45.163,-1572753,3751,5.899396502999999
46.167,-1587401,3751,5.954341151
47.17,-1579589,3751,5.925038338999999
48.172,-1453124,3749,5.447761876
49.175,-1450682,3749,5.438606818
50.181,-1435546,3749,5.381861954000001
51.184,-1448729,3749,5.431285021
52.188,-1660155,3749,6.223921095000001
53.192,-1539549,3749,5.771769201000001
54.195,-1577635,3749,5.914553615
55.199,-1477538,3749,5.539289962
56.202,-1566405,3749,5.872452345
57.211,-1542479,3743,5.773498897
58.214,-1547850,3743,5.793602549999999
59.217,-1412108,3743,5.285520244
60.223,-1596678,3743,5.976365754
61.227,-1623046,3743,6.0750611779999995
62.232,-1695799,3743,6.347375657
63.235,-1610350,3743,6.02754005
64.24,-1604491,3743,6.0056098129999995
65.244,-1601073,3743,5.992816239000001
66.247,-1678221,3743,6.281581203
67.251,-1602538,3738,5.9902870440000004
68.254,-1501464,3738,5.612472432
69.257,-1600096,3738,5.981158848
70.261,-1460448,3738,5.459154624000001
71.265,-1445311,3738,5.402572518
72.268,-1622557,3738,6.065118066
73.271,-1586424,3738,5.930052912
74.275,-1571776,3738,5.875298688
75.279,-1688475,3738,6.31151955
76.283,-1467772,3738,5.486531736
77.287,-1607909,3736,6.007148024
78.291,-1441405,3736,5.38508908
79.294,-1620116,3736,6.052753376
80.297,-1400878,3736,5.233680208
81.302,-1611815,3736,6.0217408400000005
82.305,-1364745,3752,5.120523239999999
83.309,-1640135,3752,6.153786519999999
84.312,-1609862,3752,6.040202224
85.315,-1541503,3752,5.7837192559999995
86.323,-1606932,3752,6.029208864
87.326,-1630858,3734,6.0896237719999995
88.329,-1569823,3734,5.8617190820000005
89.334,-1545897,3734,5.772379397999999
90.337,-1604003,3734,5.989347201999999
91.34,-1606932,3734,6.000284088
92.344,-1613280,3734,6.02398752
93.349,-1614256,3734,6.027631904000001
94.352,-1628905,3734,6.08233127
95.355,-1604491,3734,5.991169394
96.36,-1635741,3734,6.107856893999999
97.363,-1596190,3735,5.96176965
98.366,-1771483,3735,6.616489004999999
99.369,-1380858,3735,5.157504629999999
100.373,-1508300,3735,5.633500499999999
101.376,-1619139,3735,6.047484164999999
102.379,-1599608,3735,5.9745358799999995
103.383,-1604003,3735,5.990951204999999
104.388,-1618651,3735,6.045661485
105.391,-1621092,3735,6.0547786200000004
106.394,-1545409,3735,5.772102615
107.399,-1539549,3739,5.756373711
108.402,-1611327,3739,6.024751653
109.405,-1432128,3739,5.354726592
110.408,-1497557,3739,5.599365623
111.411,-1634764,3739,6.112382596
112.414,-1596678,3739,5.969979042
113.418,-1475096,3739,5.515383944
114.422,-1611815,3739,6.026576285
115.427,-1605467,3733,5.993208311000001
116.43,-1529296,3733,5.708861968
117.433,-1611327,3733,6.015083691
118.437,-1464843,3733,5.468258919
119.442,-1611815,3733,6.016905395
120.446,-1443358,3733,5.388055414
121.449,-1616698,3732,6.033516936000001
122.452,-1406249,3732,5.248121268
123.455,-1616698,3732,6.033516936000001
124.459,-1474120,3732,5.50141584
125.465,-1600585,3732,5.9733832200000005
126.468,-1626464,3732,6.069963648
127.472,-1611327,3732,6.013472364
128.475,-1588866,3732,5.929647912
129.479,-1441893,3732,5.381144676000001
130.484,-1615721,3732,6.029870772
131.488,-1609862,3732,6.008004984000001
132.49,-1495604,3732,5.581594128
133.493,-1573729,3732,5.873156628
134.496,-1851073,3732,6.908204436000001
135.499,-1384764,3732,5.167939248
136.503,-1611815,3732,6.015293580000001
137.507,-1627440,3730,6.0703512
138.511,-1458007,3730,5.4383661100000005
139.516,-1601073,3730,5.972002290000001
140.521,-1434569,3730,5.35094237
141.524,-1621581,3730,6.0484971299999994
142.527,-1673338,3730,6.24155074
143.531,-1409667,3730,5.25805791
144.534,-1628905,3730,6.07581565
145.548,-1586913,3730,5.91918549
146.554,-1560057,3730,5.81901261
147.557,-1733397,3723,6.453437030999999
148.564,-1474120,3723,5.48814876
149.568,-1636717,3723,6.0934973910000005
150.572,-1647460,3723,6.1334935800000006
151.575,-1619628,3723,6.029875043999999
152.581,-1596678,3723,5.944432194
153.586,-1586913,3723,5.908077099
154.589,-1593260,3723,5.9317069799999995
155.593,-1612792,3723,6.004424616
156.596,-1511717,3723,5.628122391000001
157.6,-1629881,3728,6.076196368000001
158.604,-1715331,3728,6.394753968
159.608,-1637206,3728,6.103503968
160.611,-1613768,3729,6.017740872
161.614,-1636229,3729,6.101497941
162.617,-1418944,3729,5.291242176
163.62,-1703124,3729,6.350949396000001
164.626,-1620604,3729,6.043232316
165.629,-1594725,3729,5.946729525
166.633,-1496092,3729,5.5789270680000005
167.635,-1622069,3728,6.047073232000001
168.638,-1760253,3728,6.562223184
169.643,-1366210,3728,5.093230880000001
170.646,-1645995,3728,6.13626936
171.65,-1623534,3728,6.052534752000001
172.652,-1605956,3728,5.987003968
173.655,-1622069,3728,6.047073232000001
174.658,-1657713,3728,6.179954064
175.661,-1620116,3728,6.039792448
176.667,-1655760,3728,6.17267328
177.67,-1648436,3726,6.142072536
178.673,-1628905,3726,6.06930003
179.676,-1719725,3726,6.40769535
180.679,-1469725,3726,5.476195349999999
181.683,-1624999,3726,6.054746274
182.687,-1661620,3726,6.19119612
183.693,-1699706,3726,6.333104555999999
184.696,-1841307,3726,6.860709882
185.699,-1650878,3726,6.151171428
186.707,-1628905,3726,6.06930003
187.71,-1687987,3722,6.282687614
188.715,-1724120,3722,6.41717464
189.717,-1737792,3722,6.468061824
190.723,-1651854,3722,6.148200588
191.727,-1644530,3722,6.1209406600000005
192.729,-1658690,3722,6.17364418
193.734,-1647948,3722,6.133662456000001
194.736,-1618651,3722,6.024619022
195.739,-1647948,3722,6.133662456000001
196.741,-1430175,3724,5.3259717
197.748,-1695799,3738,6.338896662
198.751,-1435057,3738,5.364243066
199.753,-1656737,3738,6.192882906
200.756,-1682616,3738,6.289618608
201.76,-1677733,3738,6.271365953999999
202.764,-1670897,3738,6.245812986
203.767,-1708006,3738,6.384526428000001
204.771,-1705565,3738,6.3754019699999995
205.774,-1783690,3738,6.66743322
206.777,-1445311,3738,5.402572518
207.78,-1715819,3736,6.410299784
208.784,-1672362,3736,6.247944432000001
209.788,-1729491,3736,6.461378376
210.792,-1432128,3736,5.350430208
211.797,-1699217,3736,6.348274712000001
212.803,-1782713,3736,6.6602157680000005
213.806,-1494628,3736,5.583930208
214.809,-1712889,3736,6.399353304
215.811,-1557128,3736,5.817430207999999
216.815,-1724608,3736,6.443135488
217.818,-1668944,3717,6.203464848
218.821,-1699706,3717,6.317807202
219.825,-1709471,3717,6.354103707
220.828,-1720702,3717,6.395849334
221.832,-1712889,3717,6.366808412999999
222.835,-1681151,3717,6.248838267
223.838,-1689452,3717,6.279693084
224.842,-1721678,3717,6.399477126000001
225.846,-1668456,3717,6.201650952
226.849,-1711913,3717,6.363180621000001
227.851,-1730467,3717,6.432145839000001
228.854,-1467772,3717,5.455708523999999
229.857,-1732420,3717,6.439405140000001
230.86,-1807616,3717,6.7189086719999995
231.863,-1385741,3717,5.150799297
232.867,-1689452,3718,6.281382536
233.871,-1613280,3718,5.9981750400000005
234.875,-1502928,3718,5.587886304
235.879,-1697264,3718,6.310427551999999
236.886,-1872069,3718,6.960352542
237.888,-1483397,3707,5.498952678999999
238.892,-1568846,3707,5.815712122
239.895,-1721678,3707,6.382260346
240.898,-1647948,3707,6.108943236000001
241.901,-1376464,3707,5.102552048
242.904,-1751952,3707,6.494486063999999
243.908,-1628905,3707,6.038350835
244.911,-1679686,3707,6.226596002
245.914,-1648924,3707,6.112561268
246.917,-1696776,3707,6.289948632
247.92,-1706542,3717,6.343216614
248.925,-1813963,3717,6.7425004710000005
249.929,-1511717,3717,5.619052089000001
250.933,-1663085,3717,6.181686945000001
251.936,-1708006,3717,6.3486583020000005
252.938,-1687499,3717,6.272433783
253.942,-1740721,3717,6.470259957
254.945,-1691893,3717,6.288766281000001
255.95,-1706053,3717,6.341399001
256.954,-1484374,3717,5.517418158000001
257.957,-1692381,3730,6.312581130000001
258.959,-1509764,3730,5.631419719999999
259.964,-1457518,3730,5.43654214
260.967,-1543944,3730,5.75891112
261.97,-1549315,3730,5.77894495
262.973,-1584960,3730,5.911900800000001
263.976,-1582518,3730,5.902792140000001
264.979,-1488280,3730,5.5512844
265.982,-1389647,3730,5.183383309999999
266.986,-1389647,3730,5.183383309999999
267.99,-1490233,3736,5.567510488
268.992,-1434569,3736,5.359549784
269.999,-1350585,3736,5.045785560000001
271.003,-1349120,3736,5.04031232
272.005,-1571288,3736,5.870331968
273.008,-1692870,3736,6.32456232
274.012,-1405272,3736,5.250096192
275.016,-1491210,3736,5.571160560000001
276.019,-1347655,3736,5.03483908
