CPU Level,GPU Level,CPU Frequency (MHz),GPU Frequency (MHz),FPS,Prd,Tear,Early,Stale,Stale2/5/10/max,VSnc,Lat,Fov,OC,TA,SP,Mem,Free,PLS,Temp,TW,App,GD,CPU&GPU,LCnt,GPU%,CPU%,DSF,CFL,ICFLp95,LD,SF,LP,DVFS,timestamp,experiment,device,repetition
5,4,1670,525,70,0ms,0,0,19,0/0/1/33,1,0,0,FF,0/70/0,N/F/N,1353MHz,2640,0,44.2C/0.0C,3.45ms,0.77ms,0.28ms,14.21ms,2(DR0,0.35,0.14(W0.22),1.00,15.68/21.72,19.34,0,1.21,0,0,03:24:25.052,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,54,0ms,0,0,12,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2640,0,44.2C/0.0C,3.36ms,11.70ms,0.32ms,13.87ms,2(DR0,0.35,0.18(W0.29),1.00,15.40/21.62,19.27,0,1.21,0,0,03:24:26.052,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1574,525,72,0ms,0,0,22,1/0/1/32,1,0,0,FF,0/70/0,N/F/N,1353MHz,2640,0,44.2C/0.0C,3.55ms,0.82ms,0.30ms,14.34ms,2(DR0,0.37,0.17(W0.26),1.00,15.68/22.20,19.43,0,1.21,0,0,03:24:27.052,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,72,0ms,0,0,22,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2640,0,44.2C/0.0C,3.29ms,8.56ms,0.29ms,14.34ms,2(DR0,0.29,0.08(W0.14),1.00,15.57/22.46,19.67,0,1.21,0,0,03:24:28.052,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,49,0ms,0,0,41,0/0/1/63,1,0,0,FF,0/70/0,N/N/N,1353MHz,2640,0,44.2C/0.0C,3.47ms,-1.00ms,0.29ms,17.82ms,2(DR0,0.35,0.18(W0.22),1.00,15.67/22.21,19.55,0,1.21,0,0,03:24:29.052,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,70,0ms,0,0,32,0/0/1/32,1,0,0,FF,0/70/0,N/F/N,1353MHz,2640,0,44.2C/0.0C,3.33ms,0.66ms,0.27ms,13.82ms,2(DR0,0.34,0.07(W0.10),1.00,15.65/21.85,19.38,0,1.21,0,0,03:24:30.052,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,66,0ms,0,0,31,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2640,0,44.2C/0.0C,3.28ms,1.60ms,0.28ms,13.64ms,2(DR0,0.34,0.19(W0.23),1.00,15.49/21.72,19.41,0,1.21,0,0,03:24:31.052,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,71,0ms,0,0,1,0/0/1/32,1,0,0,FF,0/70/0,N/N/N,1353MHz,2640,0,44.2C/0.0C,3.36ms,0.78ms,0.27ms,14.35ms,2(DR0,0.34,0.12(W0.15),1.00,15.30/21.80,19.33,0,1.21,0,0,03:24:32.052,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,44,0ms,0,0,47,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2640,0,44.2C/0.0C,3.37ms,0.06ms,0.29ms,17.66ms,2(DR0,0.36,0.09(W0.15),1.00,15.31/22.00,19.45,0,1.21,0,0,03:24:33.052,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,44,0ms,0,0,47,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2640,0,44.2C/0.0C,3.38ms,-1.51ms,0.27ms,17.66ms,2(DR0,0.29,0.06(W0.14),1.00,15.31/22.00,19.45,0,1.21,0,0,03:24:34.052,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,67,0ms,0,0,30,0/0/1/32,1,0,0,FF,0/70/0,N/F/N,1353MHz,2640,0,44.2C/0.0C,3.32ms,0.56ms,0.27ms,14.07ms,2(DR0,0.34,0.07(W0.10),1.00,15.73/21.89,19.48,0,1.21,0,0,03:24:35.052,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,67,0ms,0,0,30,0/0/1/32,1,0,0,FF,0/70/0,N/N/N,1353MHz,2640,0,44.2C/0.0C,3.32ms,0.56ms,0.27ms,14.07ms,2(DR0,0.34,0.07(W0.10),1.00,15.73/21.89,19.48,0,1.21,0,0,03:24:36.053,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,45,0ms,0,0,44,0/0/1/61,1,0,0,FF,0/70/0,N/F/N,1353MHz,2640,0,44.2C/0.0C,3.35ms,-1.20ms,0.28ms,17.69ms,2(DR0,0.35,0.21(W0.29),1.00,15.78/21.76,19.62,0,1.21,0,0,03:24:37.053,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,63,0ms,0,0,34,0/0/1/34,1,0,0,FF,0/70/0,N/F/N,1353MHz,2640,0,44.2C/0.0C,3.34ms,0.76ms,0.29ms,18.30ms,2(DR0,0.36,0.19(W0.27),1.00,15.91/21.85,19.54,0,1.21,0,0,03:24:38.053,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,63,0ms,0,0,31,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2640,0,44.2C/0.0C,3.38ms,1.72ms,0.30ms,18.42ms,2(DR0,0.36,0.14(W0.16),1.00,15.81/21.91,19.56,0,1.21,0,0,03:24:39.053,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,63,0ms,0,0,31,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2632,0,44.2C/0.0C,3.32ms,0.35ms,0.27ms,18.42ms,2(DR0,0.29,0.06(W0.14),1.00,15.81/21.91,19.56,0,1.21,0,0,03:24:40.061,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,68,0ms,0,0,24,0/0/1/32,1,0,0,FF,0/70/0,N/F/N,1804MHz,2632,0,44.2C/0.0C,3.33ms,0.53ms,0.27ms,13.78ms,2(DR0,0.35,0.10(W0.14),1.00,15.56/21.66,19.30,0,1.21,0,0,03:24:41.053,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,70,0ms,0,0,29,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2632,0,44.0C/0.0C,3.26ms,6.62ms,0.27ms,14.36ms,2(DR0,0.30,0.02(W0.05),1.00,15.56/21.59,19.28,0,1.21,0,0,03:24:42.053,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,40,0ms,0,0,35,0/0/1/64,1,0,0,FF,0/70/0,N/F/N,1353MHz,2632,0,44.0C/0.0C,3.26ms,-2.11ms,0.28ms,17.50ms,2(DR0,0.33,0.13(W0.19),1.00,15.75/21.84,19.84,0,1.21,0,0,03:24:43.053,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,70,0ms,0,0,27,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2632,0,44.0C/0.0C,3.24ms,19.59ms,0.28ms,14.39ms,2(DR0,0.34,0.21(W0.24),1.00,16.07/21.56,19.51,0,1.21,0,0,03:24:44.053,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,48,0ms,0,0,6,0/0/1/33,1,0,0,FF,0/70/0,N/F/N,1353MHz,2632,0,44.0C/0.0C,3.32ms,-1.02ms,0.27ms,18.28ms,2(DR0,0.35,0.20(W0.26),1.00,15.88/21.64,19.40,0,1.21,0,0,03:24:45.053,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,73,0ms,0,0,48,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2632,0,44.0C/0.0C,3.23ms,11.61ms,0.27ms,18.51ms,2(DR0,0.31,0.08(W0.10),1.00,15.67/21.73,19.37,0,1.21,0,0,03:24:46.053,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,46,0ms,0,0,45,0/0/1/63,1,0,0,FF,0/70/0,N/F/N,1353MHz,2632,0,44.0C/0.0C,3.36ms,5.98ms,0.29ms,21.73ms,2(DR0,0.34,0.18(W0.26),1.00,15.87/21.70,19.41,0,1.21,0,0,03:24:47.053,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,46,0ms,0,0,45,0/0/1/63,1,0,0,FF,0/70/0,N/F/N,1353MHz,2632,0,44.0C/0.0C,3.34ms,-1.24ms,0.27ms,21.73ms,2(DR0,0.29,0.05(W0.09),1.00,15.87/21.70,19.41,0,1.21,0,0,03:24:48.053,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,64,0ms,0,34,43,16/0/1/24,1,0,0,FF,0/70/0,N/F/N,1353MHz,2632,0,44.0C/0.0C,3.33ms,7.64ms,0.28ms,13.49ms,2(DR0,0.33,0.06(W0.14),1.00,15.21/21.79,19.37,0,1.21,0,0,03:24:49.053,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,41,0ms,0,26,47,12/0/1/21,1,0,0,FF,0/70/0,N/F/N,1353MHz,2632,0,44.0C/0.0C,3.33ms,5.41ms,0.28ms,24.78ms,2(DR0,0.31,0.04(W0.05),1.00,15.75/21.75,19.59,0,1.21,0,0,03:24:50.054,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,35,0ms,0,28,44,14/0/1/17,1,0,0,FF,0/70/0,N/F/N,1353MHz,2632,0,44.0C/0.0C,3.33ms,3.03ms,0.29ms,31.11ms,2(DR0,0.32,0.19(W0.22),1.00,15.90/21.77,19.47,0,1.21,0,0,03:24:51.054,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,36,0ms,0,27,44,14/0/1/15,1,0,0,FF,0/70/0,N/F/N,1353MHz,2632,0,44.0C/0.0C,3.37ms,3.18ms,0.33ms,29.86ms,2(DR0,0.35,0.14(W0.32),1.00,15.59/21.75,19.39,0,1.21,0,0,03:24:52.054,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,49,0ms,0,27,44,14/0/1/15,1,0,0,FF,0/70/0,N/F/N,1353MHz,2632,0,44.0C/0.0C,3.27ms,3.42ms,0.29ms,23.94ms,2(DR0,0.30,0.10(W0.14),1.00,15.59/21.75,19.39,0,1.21,0,0,03:24:53.054,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,53,0ms,0,0,15,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2632,0,44.0C/0.0C,3.33ms,-0.34ms,0.28ms,17.46ms,2(DR0,0.35,0.25(W0.31),1.00,15.58/21.73,19.37,0,1.21,0,0,03:24:54.054,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,73,0ms,0,5,11,2/0/1/21,1,0,0,FF,0/70/0,N/F/N,1353MHz,2632,0,44.0C/0.0C,3.32ms,0.81ms,0.28ms,13.86ms,2(DR0,0.29,0.05(W0.10),1.00,15.37/21.73,19.31,0,1.21,0,0,03:24:55.054,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,51,0ms,0,0,15,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2632,0,44.0C/0.0C,3.30ms,-0.64ms,0.28ms,17.90ms,2(DR0,0.34,0.13(W0.23),1.00,15.46/21.52,19.27,0,1.21,0,0,03:24:56.054,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,73,0ms,0,0,15,0/0/1/30,1,0,0,FF,0/70/0,N/F/N,1353MHz,2632,0,44.0C/0.0C,3.33ms,5.81ms,0.28ms,13.86ms,2(DR0,0.35,0.21(W0.32),1.00,15.45/21.61,19.29,0,1.21,0,0,03:24:57.054,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,49,0ms,0,0,32,0/0/1/32,1,0,0,FF,0/70/0,N/F/N,1353MHz,2632,0,44.0C/0.0C,3.32ms,-0.97ms,0.28ms,18.10ms,2(DR0,0.29,0.05(W0.09),1.00,15.57/21.68,19.27,0,1.21,0,0,03:24:58.054,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,51,0ms,0,0,17,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2632,0,44.0C/0.0C,3.30ms,-0.69ms,0.28ms,17.90ms,2(DR0,0.34,0.16(W0.20),1.00,15.50/21.46,19.24,0,1.21,0,0,03:24:59.054,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,73,0ms,0,0,14,0/0/1/31,1,0,0,FF,0/70/0,N/F/N,1804MHz,2648,0,44.0C/0.0C,3.29ms,10.04ms,0.27ms,13.87ms,2(DR0,0.29,0.06(W0.14),1.00,15.68/21.53,19.53,0,1.21,0,0,03:25:00.066,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,30,0ms,0,0,44,0/0/0/0,1,0,0,FF,0/70/0,N/N/N,1804MHz,2648,0,44.0C/0.0C,3.31ms,-4.33ms,0.28ms,21.68ms,2(DR0,0.34,0.07(W0.11),1.00,15.89/21.87,19.51,0,1.21,0,0,03:25:01.055,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,54,0ms,0,0,18,0/0/1/62,1,0,0,FF,0/70/0,N/F/N,1353MHz,2648,0,44.2C/0.0C,3.32ms,0.01ms,0.27ms,13.76ms,2(DR0,0.36,0.13(W0.19),1.00,15.79/21.76,19.63,0,1.21,0,0,03:25:02.055,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,70,0ms,0,0,32,0/0/1/32,1,0,0,FF,0/70/0,N/F/N,1353MHz,2648,0,44.2C/0.0C,3.30ms,0.68ms,0.27ms,14.35ms,2(DR0,0.28,0.10(W0.17),1.00,15.70/21.68,19.43,0,1.21,0,0,03:25:03.055,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,50,0ms,0,0,21,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2648,0,44.2C/0.0C,3.33ms,-0.78ms,0.27ms,17.97ms,2(DR0,0.34,0.05(W0.06),1.00,15.53/21.68,19.29,0,1.21,0,0,03:25:04.055,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,73,0ms,0,0,11,0/0/1/32,1,0,0,FF,0/70/0,N/F/N,1353MHz,2648,0,44.2C/0.0C,3.37ms,0.84ms,0.29ms,13.86ms,2(DR0,0.29,0.03(W0.05),1.00,15.37/21.71,19.28,0,1.21,0,0,03:25:05.055,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1766,525,35,0ms,0,0,22,0/0/0/0,1,0,0,FF,0/70/0,N/N/N,1353MHz,2648,0,44.2C/0.0C,3.25ms,-3.02ms,0.28ms,17.67ms,2(DR0,0.33,0.13(W0.15),1.00,15.56/21.39,19.18,0,1.21,0,0,03:25:06.055,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,47,0ms,0,0,44,0/0/1/64,1,0,0,FF,0/70/0,N/F/N,1353MHz,2648,0,44.2C/0.0C,3.33ms,-1.03ms,0.27ms,26.53ms,2(DR0,0.35,0.15(W0.19),1.00,16.25/21.88,19.79,0,1.21,0,0,03:25:07.055,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,73,0ms,0,0,30,0/0/1/32,1,0,0,FF,0/70/0,N/F/N,1353MHz,2648,0,44.2C/0.0C,3.38ms,0.89ms,0.28ms,13.86ms,2(DR0,0.29,0.05(W0.09),1.00,16.04/21.60,19.50,0,1.21,0,0,03:25:08.055,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,32,0ms,0,0,27,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2648,0,44.2C/0.0C,3.27ms,-3.42ms,0.28ms,21.93ms,2(DR0,0.37,0.16(W0.19),1.00,15.65/21.66,19.39,0,1.21,0,0,03:25:09.055,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,59,0ms,0,0,34,0/0/1/61,1,0,0,FF,0/70/0,N/F/N,1353MHz,2648,0,44.2C/0.0C,3.35ms,1.54ms,0.31ms,14.06ms,2(DR0,0.35,0.10(W0.19),1.00,16.25/21.81,19.76,0,1.21,0,0,03:25:10.055,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,71,0ms,0,0,31,0/0/1/31,1,0,0,FF,0/70/0,N/N/N,1353MHz,2648,0,44.2C/0.0C,3.34ms,0.94ms,0.27ms,14.50ms,2(DR0,0.34,0.09(W0.11),1.00,15.91/21.61,19.50,0,1.21,0,0,03:25:11.055,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,50,0ms,0,0,7,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2648,0,44.2C/0.0C,3.32ms,-0.49ms,0.28ms,17.98ms,2(DR0,0.35,0.14(W0.20),1.00,15.53/21.64,19.33,0,1.21,0,0,03:25:12.055,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,50,0ms,0,0,25,0/0/1/32,1,0,0,FF,0/70/0,N/F/N,1353MHz,2648,0,44.2C/0.0C,3.40ms,0.58ms,0.30ms,18.03ms,2(DR0,0.34,0.23(W0.24),1.00,15.61/21.78,19.35,0,1.21,0,0,03:25:13.055,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,58,0ms,0,0,31,0/0/1/31,1,0,0,FF,0/70/0,N/F/N,1353MHz,2648,0,44.2C/0.0C,3.27ms,6.12ms,0.27ms,14.36ms,2(DR0,0.35,0.06(W0.09),1.00,15.68/21.80,19.49,0,1.21,0,0,03:25:14.055,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,70,0ms,0,0,32,0/0/1/32,1,0,0,FF,0/70/0,N/F/N,1353MHz,2648,0,44.2C/0.0C,3.34ms,0.75ms,0.28ms,14.36ms,2(DR0,0.35,0.13(W0.19),1.00,15.61/21.65,19.41,0,1.21,0,0,03:25:15.056,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,70,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2648,0,44.2C/0.0C,3.28ms,7.42ms,0.27ms,14.36ms,2(DR0,0.30,0.09(W0.14),1.00,15.56/21.61,19.30,0,1.21,0,0,03:25:16.056,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,52,0ms,0,0,54,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2648,0,44.2C/0.0C,3.37ms,-0.61ms,0.27ms,17.39ms,2(DR0,0.34,0.17(W0.23),1.00,15.32/21.76,19.24,0,1.21,0,0,03:25:17.056,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,70,0ms,0,0,6,0/0/1/60,1,0,0,FF,0/70/0,N/F/N,1353MHz,2648,0,44.2C/0.0C,3.45ms,0.70ms,0.28ms,14.35ms,2(DR0,0.29,0.02(W0.05),1.00,15.51/21.55,19.30,0,1.21,0,0,03:25:18.056,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,50,0ms,0,0,32,0/0/1/32,1,0,0,FF,0/70/0,N/F/N,1353MHz,2648,0,44.2C/0.0C,3.34ms,-0.75ms,0.27ms,17.63ms,2(DR0,0.35,0.07(W0.15),1.00,15.78/21.49,19.47,0,1.21,0,0,03:25:19.056,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2646,0,44.2C/0.0C,3.30ms,73.64ms,0.29ms,13.87ms,2(DR0,0.35,0.16(W0.24),1.00,16.13/21.65,19.65,0,1.21,0,0,03:25:20.063,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,50,0ms,0,0,32,0/0/1/32,1,0,0,FF,0/70/0,N/F/N,1353MHz,2646,0,44.2C/0.0C,3.45ms,-0.87ms,0.27ms,17.92ms,2(DR0,0.34,0.16(W0.22),1.00,15.90/21.54,19.37,0,1.21,0,0,03:25:21.056,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/N/N,1353MHz,2646,0,44.0C/0.0C,3.32ms,11.85ms,0.28ms,13.87ms,2(DR0,0.34,0.14(W0.18),1.00,15.89/21.63,19.33,0,1.21,0,0,03:25:22.056,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,36,0ms,0,0,53,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2646,0,44.0C/0.0C,3.28ms,-2.83ms,0.28ms,17.26ms,2(DR0,0.34,0.11(W0.19),1.00,15.53/21.64,19.34,0,1.21,0,0,03:25:23.056,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,69,0ms,0,0,16,0/0/1/69,1,0,0,FF,0/70/0,N/F/N,1353MHz,2646,0,44.0C/0.0C,3.35ms,2.35ms,0.30ms,13.93ms,2(DR0,0.33,0.21(W0.29),1.00,15.69/21.80,19.45,0,1.21,0,0,03:25:24.057,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,45,0ms,0,23,49,10/0/1/26,1,0,0,FF,0/70/0,N/F/N,1353MHz,2646,0,44.0C/0.0C,3.31ms,3.65ms,0.27ms,23.30ms,2(DR0,0.37,0.10(W0.15),1.00,15.63/21.75,19.32,0,1.21,0,0,03:25:25.057,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,43,0ms,0,21,38,9/0/1/18,1,0,0,FF,0/70/0,N/F/N,1353MHz,2646,0,44.0C/0.0C,3.35ms,-0.04ms,0.28ms,22.16ms,2(DR0,0.35,0.08(W0.10),1.00,15.64/21.85,19.42,0,1.21,0,0,03:25:26.057,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,67,0ms,0,20,20,8/0/0/3,1,0,0,FF,0/70/0,N/N/N,1353MHz,2646,0,44.0C/0.0C,3.32ms,6.34ms,0.28ms,14.19ms,2(DR0,0.33,0.13(W0.19),1.00,15.34/21.91,19.35,0,1.21,0,0,03:25:27.057,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,51,0ms,0,0,49,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2646,0,44.0C/0.0C,3.34ms,-0.70ms,0.28ms,20.58ms,2(DR0,0.35,0.07(W0.14),1.00,15.54/21.81,19.37,0,1.21,0,0,03:25:28.057,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,53,0ms,0,0,5,0/0/1/54,1,0,0,FF,0/70/0,N/F/N,1353MHz,2646,0,44.0C/0.0C,3.30ms,8.63ms,0.27ms,13.87ms,2(DR0,0.30,0.03(W0.09),1.00,16.46/22.03,19.85,0,1.21,0,0,03:25:29.057,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,53,0ms,0,0,32,0/0/1/32,1,0,0,FF,0/70/0,N/F/N,1353MHz,2646,0,44.0C/0.0C,3.31ms,-0.50ms,0.28ms,13.87ms,2(DR0,0.28,0.03(W0.05),1.00,15.98/21.52,19.53,0,1.21,0,0,03:25:30.057,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,64,0ms,0,0,33,0/0/1/33,1,0,0,FF,0/70/0,N/F/N,1353MHz,2646,0,44.0C/0.0C,3.31ms,0.44ms,0.29ms,13.70ms,2(DR0,0.34,0.20(W0.26),1.00,15.56/21.63,19.39,0,1.21,0,0,03:25:31.057,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,70,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/N/N,1353MHz,2646,0,44.0C/0.0C,3.30ms,5.67ms,0.28ms,14.36ms,2(DR0,0.31,0.08(W0.11),1.00,15.50/21.48,19.38,0,1.21,0,0,03:25:32.057,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,40,0ms,0,0,57,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2646,0,44.0C/0.0C,3.34ms,-2.35ms,0.28ms,17.74ms,2(DR0,0.29,0.08(W0.14),1.00,15.60/21.58,19.52,0,1.21,0,0,03:25:33.058,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,49,0ms,0,0,36,0/0/2/62,1,0,0,FF,0/70/0,N/F/N,1353MHz,2646,0,44.0C/0.0C,3.35ms,-0.74ms,0.27ms,26.05ms,2(DR0,0.35,0.15(W0.19),1.00,16.07/21.59,19.52,0,1.21,0,0,03:25:34.058,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2646,0,44.0C/0.0C,3.31ms,7.23ms,0.28ms,13.86ms,2(DR0,0.33,0.10(W0.14),1.00,15.80/21.76,19.56,0,1.21,0,0,03:25:35.058,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,49,0ms,0,0,32,0/0/1/32,1,0,0,FF,0/70/0,N/F/N,1353MHz,2646,0,44.0C/0.0C,3.32ms,-0.75ms,0.27ms,18.30ms,2(DR0,0.28,0.06(W0.14),1.00,15.79/21.74,19.43,0,1.21,0,0,03:25:36.058,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,50,0ms,0,0,31,0/0/1/31,1,0,0,FF,0/70/0,N/N/N,1353MHz,2646,0,44.0C/0.0C,3.30ms,-0.72ms,0.27ms,18.08ms,2(DR0,0.34,0.21(W0.25),1.00,15.50/21.69,19.33,0,1.21,0,0,03:25:37.058,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,52,0ms,0,0,26,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2646,0,44.0C/0.0C,3.30ms,-0.56ms,0.28ms,14.08ms,2(DR0,0.34,0.11(W0.18),1.00,15.53/21.69,19.37,0,1.21,0,0,03:25:38.058,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,70,0ms,0,0,12,0/0/1/32,1,0,0,FF,0/70/0,N/F/N,1353MHz,2646,0,44.0C/0.0C,3.34ms,2.39ms,0.30ms,14.21ms,2(DR0,0.34,0.23(W0.26),1.00,15.52/21.54,19.18,0,1.21,0,0,03:25:39.058,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,70,0ms,0,0,26,0/0/1/32,1,0,0,FF,0/70/0,N/F/N,1353MHz,2654,0,44.0C/0.0C,3.31ms,0.69ms,0.27ms,14.35ms,2(DR0,0.33,0.07(W0.14),1.00,15.34/22.00,19.32,0,1.21,0,0,03:25:40.065,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,50,0ms,0,0,17,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2654,0,44.0C/0.0C,3.30ms,0.44ms,0.27ms,17.98ms,2(DR0,0.34,0.10(W0.15),1.00,15.38/21.58,19.19,0,1.21,0,0,03:25:41.058,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,73,0ms,0,0,15,0/0/1/32,1,0,0,FF,0/70/0,N/F/N,1353MHz,2654,0,44.0C/0.0C,3.44ms,0.89ms,0.29ms,13.86ms,2(DR0,0.35,0.14(W0.18),1.00,15.62/21.77,19.30,0,1.21,0,0,03:25:42.058,clumsy-bandwidth-30Mbps,Quest-2,replay
5,4,1478,525,73,0ms,0,0,24,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2654,0,44.0C/0.0C,3.30ms,6.79ms,0.28ms,13.86ms,2(DR0,0.29,0.12(W0.15),1.00,15.53/21.51,19.34,0,1.21,0,0,03:25:43.059,clumsy-bandwidth-30Mbps,Quest-2,replay
