CPU Level,GPU Level,CPU Frequency (MHz),GPU Frequency (MHz),FPS,Prd,Tear,Early,Stale,Stale2/5/10/max,VSnc,Lat,Fov,OC,TA,SP,Mem,Free,PLS,Temp,TW,App,GD,CPU&GPU,LCnt,GPU%,CPU%,DSF,CFL,ICFLp95,LD,SF,LP,DVFS,timestamp,altered_bandwidth,altered_dropchance,bandwidth,dropchance,device,app,app_details,is_record,is_wireless,repetition
3,4,1382,525,67,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7587,0,25.2C/0.0C,4.36ms,5.74ms,0.50ms,14.98ms,4(DR0,0.54,0.27(W0.32),1.00,18.65/22.57,21.49,1,1.21,0,0,22:33:56.005,True,True,999999,0,Quest-Pro,BeatSaber,PopStars-Easy,False,False,0.0
4,4,1478,525,69,0ms,0,0,14,0/2/0/9,1,0,0,FF,0/70/0,N/F/N,2092MHz,7587,0,25.2C/0.0C,4.29ms,2.18ms,0.50ms,14.53ms,4(DR0,0.54,0.14(W0.16),1.00,19.01/22.65,21.41,1,1.21,0,0,22:33:57.005,True,True,999999,0,Quest-Pro,BeatSaber,PopStars-Easy,False,False,0.0
3,4,1382,525,71,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,2092MHz,7587,0,25.2C/0.0C,4.35ms,2.69ms,0.50ms,14.13ms,4(DR0,0.54,0.22(W0.25),1.00,18.73/24.39,23.01,1,1.21,0,0,22:33:58.005,True,True,999999,0,Quest-Pro,BeatSaber,PopStars-Easy,False,False,0.0
3,4,1382,525,72,0ms,0,0,2,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,2092MHz,7587,0,25.2C/0.0C,4.32ms,2.49ms,0.50ms,13.91ms,4(DR0,0.55,0.29(W0.35),1.00,20.09/24.65,23.45,1,1.21,0,0,22:33:59.005,True,True,999999,0,Quest-Pro,BeatSaber,PopStars-Easy,False,False,0.0
3,4,1382,525,72,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,2092MHz,7587,0,25.2C/0.0C,4.33ms,2.49ms,0.51ms,13.91ms,4(DR0,0.56,0.20(W0.24),1.00,19.66/23.28,22.46,1,1.21,0,0,22:34:00.005,True,True,999999,0,Quest-Pro,BeatSaber,PopStars-Easy,False,False,0.0
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7587,0,25.2C/0.0C,4.21ms,2.30ms,0.50ms,13.90ms,4(DR0,0.55,0.30(W0.35),1.00,19.35/23.53,21.93,1,1.21,0,0,22:34:01.005,True,True,999999,0,Quest-Pro,BeatSaber,PopStars-Easy,False,False,0.0
3,4,1382,525,72,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,2092MHz,7573,0,25.2C/0.0C,4.28ms,2.41ms,0.50ms,13.90ms,4(DR0,0.55,0.28(W0.39),1.00,19.11/22.66,21.71,1,1.21,0,0,22:34:02.015,True,True,999999,0,Quest-Pro,BeatSaber,PopStars-Easy,False,False,0.0
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7573,0,25.2C/0.0C,4.28ms,2.44ms,0.50ms,13.90ms,4(DR0,0.55,0.25(W0.30),1.00,19.10/22.90,21.57,1,1.21,0,0,22:34:03.006,True,True,999999,0,Quest-Pro,BeatSaber,PopStars-Easy,False,False,0.0
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7573,0,25.2C/0.0C,4.28ms,2.45ms,0.50ms,13.90ms,4(DR0,0.56,0.35(W0.42),1.00,18.87/22.71,21.47,1,1.21,0,0,22:34:04.006,True,True,999999,0,Quest-Pro,BeatSaber,PopStars-Easy,False,False,0.0
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7573,0,25.2C/0.0C,4.30ms,2.49ms,0.50ms,13.90ms,4(DR0,0.55,0.19(W0.21),1.00,18.78/22.53,21.45,1,1.21,0,0,22:34:05.006,True,True,999999,0,Quest-Pro,BeatSaber,PopStars-Easy,False,False,0.0
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7573,0,25.2C/0.0C,4.30ms,2.42ms,0.50ms,13.89ms,4(DR0,0.55,0.26(W0.33),1.00,18.80/22.96,21.40,1,1.21,0,0,22:34:06.006,True,True,999999,0,Quest-Pro,BeatSaber,PopStars-Easy,False,False,0.0
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7573,0,25.2C/0.0C,4.28ms,2.35ms,0.50ms,13.90ms,4(DR0,0.54,0.27(W0.35),1.00,19.07/22.78,21.61,1,1.21,0,0,22:34:07.006,True,True,999999,0,Quest-Pro,BeatSaber,PopStars-Easy,False,False,0.0
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7573,0,25.2C/0.0C,4.26ms,2.41ms,0.50ms,13.90ms,4(DR0,0.54,0.27(W0.32),1.00,18.87/23.16,21.57,1,1.21,0,0,22:34:08.006,True,True,999999,0,Quest-Pro,BeatSaber,PopStars-Easy,False,False,0.0
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7573,0,25.2C/0.0C,4.26ms,2.40ms,0.50ms,13.90ms,4(DR0,0.55,0.29(W0.32),1.00,18.90/22.68,21.49,1,1.21,0,0,22:34:09.006,True,True,999999,0,Quest-Pro,BeatSaber,PopStars-Easy,False,False,0.0
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7573,0,25.2C/0.0C,4.26ms,2.36ms,0.50ms,13.90ms,4(DR0,0.55,0.28(W0.33),1.00,18.82/22.64,21.48,1,1.21,0,0,22:34:10.006,True,True,999999,0,Quest-Pro,BeatSaber,PopStars-Easy,False,False,0.0
3,4,1382,525,71,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7573,0,25.2C/0.0C,4.26ms,2.43ms,0.50ms,14.12ms,4(DR0,0.54,0.26(W0.35),1.00,18.84/22.87,21.47,1,1.21,0,0,22:34:11.006,True,True,999999,0,Quest-Pro,BeatSaber,PopStars-Easy,False,False,0.0
3,4,1382,525,72,0ms,0,0,2,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,2092MHz,7573,0,25.2C/0.0C,4.28ms,2.41ms,0.50ms,13.90ms,4(DR0,0.55,0.22(W0.27),1.00,18.89/22.95,21.47,1,1.21,0,0,22:34:12.006,True,True,999999,0,Quest-Pro,BeatSaber,PopStars-Easy,False,False,0.0
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7573,0,25.2C/0.0C,4.26ms,2.57ms,0.50ms,13.90ms,4(DR0,0.56,0.26(W0.29),1.00,18.57/22.64,21.51,1,1.21,0,0,22:34:13.006,True,True,999999,0,Quest-Pro,BeatSaber,PopStars-Easy,False,False,0.0
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7573,0,25.2C/0.0C,4.30ms,2.53ms,0.50ms,13.76ms,4(DR0,0.56,0.28(W0.39),1.00,18.75/22.67,21.54,1,1.21,0,0,22:34:14.006,True,True,999999,0,Quest-Pro,BeatSaber,PopStars-Easy,False,False,0.0
3,4,1382,525,72,0ms,2,0,4,1/0/0/3,1,0,0,FF,0/70/0,N/F/N,2092MHz,7573,0,25.2C/0.0C,4.40ms,2.40ms,0.50ms,13.93ms,4(DR0,0.57,0.31(W0.39),1.00,18.96/27.60,27.19,1,1.21,0,0,22:34:15.006,True,True,999999,0,Quest-Pro,BeatSaber,PopStars-Easy,False,False,0.0
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,7573,0,25.2C/0.0C,4.32ms,2.62ms,0.50ms,13.92ms,4(DR0,0.56,0.29(W0.33),1.00,21.90/27.22,26.01,1,1.21,0,0,22:34:16.007,True,True,999999,0,Quest-Pro,BeatSaber,PopStars-Easy,False,False,0.0
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1804MHz,7573,0,25.2C/0.0C,4.28ms,2.58ms,0.50ms,13.91ms,4(DR0,0.56,0.26(W0.29),1.00,20.07/25.24,23.70,1,1.21,0,0,22:34:17.007,True,True,999999,0,Quest-Pro,BeatSaber,PopStars-Easy,False,False,0.0
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1804MHz,7573,0,25.2C/0.0C,4.28ms,2.43ms,0.49ms,13.91ms,4(DR0,0.56,0.29(W0.39),1.00,19.69/23.52,22.43,1,1.21,0,0,22:34:18.007,True,True,999999,0,Quest-Pro,BeatSaber,PopStars-Easy,False,False,0.0
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1804MHz,7573,0,25.2C/0.0C,4.25ms,2.41ms,0.56ms,13.90ms,4(DR0,0.54,0.24(W0.35),1.00,19.23/23.93,22.28,1,1.21,0,0,22:34:19.007,True,True,999999,0,Quest-Pro,BeatSaber,PopStars-Easy,False,False,0.0
3,4,1382,525,71,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1804MHz,7573,0,25.2C/0.0C,4.24ms,2.50ms,0.54ms,14.09ms,4(DR0,0.55,0.22(W0.32),1.00,19.09/23.92,22.08,1,1.21,0,0,22:34:20.007,True,True,999999,0,Quest-Pro,BeatSaber,PopStars-Easy,False,False,0.0
3,4,1382,525,72,0ms,0,0,4,1/0/0/3,1,0,0,FF,0/70/0,N/F/N,2092MHz,7573,0,25.2C/0.0C,4.29ms,2.46ms,0.51ms,13.90ms,4(DR0,0.55,0.23(W0.24),1.00,18.80/22.43,21.60,1,1.21,0,0,22:34:21.007,True,True,999999,0,Quest-Pro,BeatSaber,PopStars-Easy,False,False,0.0
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7584,0,25.2C/0.0C,4.25ms,2.43ms,0.50ms,13.90ms,4(DR0,0.55,0.17(W0.30),1.00,18.85/22.82,21.46,1,1.21,0,0,22:34:22.016,True,True,999999,0,Quest-Pro,BeatSaber,PopStars-Easy,False,False,0.0
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7584,0,25.2C/0.0C,4.25ms,2.44ms,0.50ms,13.90ms,4(DR0,0.54,0.29(W0.32),1.00,18.92/22.45,21.41,1,1.21,0,0,22:34:23.007,True,True,999999,0,Quest-Pro,BeatSaber,PopStars-Easy,False,False,0.0
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7584,0,25.5C/0.0C,4.26ms,2.45ms,0.54ms,13.90ms,4(DR0,0.55,0.27(W0.30),1.00,18.66/22.76,21.44,1,1.21,0,0,22:34:24.007,True,True,999999,0,Quest-Pro,BeatSaber,PopStars-Easy,False,False,0.0
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7584,0,25.5C/0.0C,4.20ms,2.37ms,0.71ms,13.78ms,4(DR0,0.52,0.27(W0.29),1.00,18.82/23.08,21.47,1,1.21,0,0,22:34:25.007,True,True,999999,0,Quest-Pro,BeatSaber,PopStars-Easy,False,False,0.0
3,4,1382,525,72,0ms,0,0,2,1/0/0/2,1,0,0,FF,0/70/0,N/F/N,2092MHz,7584,0,25.5C/0.0C,4.19ms,0.99ms,0.70ms,13.15ms,3(DR0,0.45,0.29(W0.33),1.00,17.38/27.92,26.29,1,1.21,0,0,22:34:26.007,True,True,999999,0,Quest-Pro,BeatSaber,PopStars-Easy,False,False,0.0
