CPU Level,GPU Level,CPU Frequency (MHz),GPU Frequency (MHz),FPS,Prd,Tear,Early,Stale,Stale2/5/10/max,VSnc,Lat,Fov,OC,TA,SP,Mem,Free,PLS,Temp,TW,App,GD,CPU&GPU,LCnt,GPU%,CPU%,DSF,CFL,ICFLp95,LD,SF,LP,DVFS,timestamp,device,app,app_details,type,is_wireless,repetition
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7505,0,25.5C/0.0C,4.24ms,1.06ms,0.37ms,13.90ms,3(DR0,0.43,0.11(W0.11),1.00,19.49/23.38,22.36,1,1.21,0,0,13:10:17.003,old_experiments,Quest-Pro,BeatSaber,replay0.1,Quest-Pro,PopStars-Hard
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7505,0,25.5C/0.0C,4.26ms,0.96ms,0.37ms,13.90ms,3(DR0,0.43,0.22(W0.35),1.00,19.48/23.39,22.34,1,1.21,0,0,13:10:18.003,old_experiments,Quest-Pro,BeatSaber,replay0.1,Quest-Pro,PopStars-Hard
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7505,0,25.5C/0.0C,4.26ms,1.08ms,0.38ms,13.90ms,3(DR0,0.43,0.16(W0.27),1.00,19.55/23.66,22.33,1,1.21,0,0,13:10:19.003,old_experiments,Quest-Pro,BeatSaber,replay0.1,Quest-Pro,PopStars-Hard
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7505,0,25.5C/0.0C,4.25ms,0.97ms,0.41ms,13.90ms,3(DR0,0.43,0.15(W0.23),1.00,19.76/23.33,22.27,1,1.21,0,0,13:10:20.003,old_experiments,Quest-Pro,BeatSaber,replay0.1,Quest-Pro,PopStars-Hard
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7505,0,25.5C/0.0C,4.25ms,1.04ms,0.37ms,13.89ms,3(DR0,0.43,0.14(W0.16),1.00,19.64/23.50,22.21,1,1.21,0,0,13:10:21.003,old_experiments,Quest-Pro,BeatSaber,replay0.1,Quest-Pro,PopStars-Hard
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7505,0,25.5C/0.0C,4.06ms,0.68ms,0.37ms,13.89ms,3(DR0,0.42,0.22(W0.26),1.00,19.57/23.73,22.20,1,1.21,0,0,13:10:22.003,old_experiments,Quest-Pro,BeatSaber,replay0.1,Quest-Pro,PopStars-Hard
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7505,0,25.5C/0.0C,4.12ms,1.00ms,0.40ms,13.90ms,3(DR0,0.42,0.25(W0.35),1.00,19.53/23.35,22.16,1,1.21,0,0,13:10:23.003,old_experiments,Quest-Pro,BeatSaber,replay0.1,Quest-Pro,PopStars-Hard
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7505,0,25.5C/0.0C,4.11ms,0.96ms,0.40ms,13.90ms,3(DR0,0.42,0.17(W0.20),1.00,19.30/23.23,22.21,1,1.21,0,0,13:10:24.003,old_experiments,Quest-Pro,BeatSaber,replay0.1,Quest-Pro,PopStars-Hard
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7505,0,25.5C/0.0C,4.10ms,0.99ms,0.40ms,13.90ms,3(DR0,0.42,0.15(W0.20),1.00,19.42/23.57,22.22,1,1.21,0,0,13:10:25.004,old_experiments,Quest-Pro,BeatSaber,replay0.1,Quest-Pro,PopStars-Hard
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7505,0,25.5C/0.0C,4.14ms,1.04ms,0.40ms,13.89ms,3(DR0,0.43,0.22(W0.35),1.00,19.45/23.36,22.28,1,1.21,0,0,13:10:26.004,old_experiments,Quest-Pro,BeatSaber,replay0.1,Quest-Pro,PopStars-Hard
