CPU Level,GPU Level,CPU Frequency (MHz),GPU Frequency (MHz),FPS,Prd,Tear,Early,Stale,Stale2/5/10/max,VSnc,Lat,Fov,OC,TA,SP,Mem,Free,PLS,Temp,TW,App,GD,CPU&GPU,LCnt,GPU%,CPU%,DSF,CFL,ICFLp95,LD,SF,LP,DVFS,timestamp,device,app,app_details,is_record,is_wireless,repetition
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2781,0,43.2C/0.0C,3.44ms,0.91ms,0.28ms,13.90ms,2(DR0,0.36,0.10(W0.25),1.00,15.69/21.50,19.22,0,1.21,0,0,18:24:00.034,Quest-2,BeatSaber,PopStars-Medium,True,True,4
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2781,0,43.2C/0.0C,3.51ms,1.08ms,0.28ms,13.90ms,2(DR0,0.37,0.13(W0.15),1.00,15.58/21.17,19.06,0,1.21,0,0,18:24:01.034,Quest-2,BeatSaber,PopStars-Medium,True,True,4
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2781,0,43.2C/0.0C,3.56ms,1.03ms,0.28ms,13.94ms,2(DR0,0.37,0.09(W0.11),1.00,15.71/21.29,19.24,0,1.21,0,0,18:24:02.034,Quest-2,BeatSaber,PopStars-Medium,True,True,4
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2781,0,43.2C/0.0C,3.55ms,1.11ms,0.27ms,13.90ms,2(DR0,0.37,0.12(W0.19),1.00,15.68/21.49,19.32,0,1.21,0,0,18:24:03.034,Quest-2,BeatSaber,PopStars-Medium,True,True,4
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2781,0,43.2C/0.0C,3.53ms,1.08ms,0.28ms,13.90ms,2(DR0,0.37,0.20(W0.26),1.00,15.76/21.42,19.26,0,1.21,0,0,18:24:04.034,Quest-2,BeatSaber,PopStars-Medium,True,True,4
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2781,0,43.2C/0.0C,3.50ms,1.05ms,0.28ms,13.92ms,2(DR0,0.37,0.10(W0.15),1.00,15.64/21.27,19.18,0,1.21,0,0,18:24:05.034,Quest-2,BeatSaber,PopStars-Medium,True,True,4
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2781,0,43.2C/0.0C,1.68ms,0.77ms,0.00ms,13.90ms,2(DR0,0.23,0.36(W0.43),1.00,15.80/21.43,19.22,0,1.21,0,0,18:24:06.035,Quest-2,BeatSaber,PopStars-Medium,True,True,4
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2781,0,43.2C/0.0C,1.72ms,0.82ms,0.00ms,13.92ms,1(DR69,0.20,0.26(W0.29),1.00,15.06/20.87,18.62,0,1.21,0,0,18:24:07.035,Quest-2,BeatSaber,PopStars-Medium,True,True,4
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2781,0,43.2C/0.0C,3.18ms,0.95ms,0.28ms,13.90ms,2(DR46,0.34,0.23(W0.30),1.00,15.12/21.47,18.98,0,1.21,0,0,18:24:08.035,Quest-2,BeatSaber,PopStars-Medium,True,True,4
5,4,1478,525,70,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2781,0,43.2C/0.0C,1.97ms,0.44ms,0.09ms,14.29ms,2(DR0,0.23,0.22(W0.33),1.00,15.66/21.64,19.14,0,1.21,0,0,18:24:09.035,Quest-2,BeatSaber,PopStars-Medium,True,True,4
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2781,0,43.2C/0.0C,1.74ms,0.82ms,0.00ms,13.91ms,1(DR69,0.20,0.29(W0.32),1.00,14.81/20.84,18.58,0,1.21,0,0,18:24:10.035,Quest-2,BeatSaber,PopStars-Medium,True,True,4
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2781,0,43.2C/0.0C,3.26ms,0.91ms,0.27ms,13.93ms,2(DR55,0.30,0.31(W0.32),1.00,14.76/21.16,18.77,0,1.21,0,0,18:24:11.035,Quest-2,BeatSaber,PopStars-Medium,True,True,4
5,4,1478,525,58,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2781,0,43.2C/0.0C,1.74ms,2.34ms,0.00ms,17.09ms,1(DR43,0.18,0.15(W0.25),1.00,14.94/21.33,18.97,0,1.21,0,0,18:24:12.035,Quest-2,BeatSaber,PopStars-Medium,True,True,4
5,4,1478,525,56,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2781,0,43.2C/0.0C,1.87ms,0.73ms,0.00ms,17.86ms,1(DR72,0.21,0.18(W0.25),1.00,14.84/20.63,18.34,0,1.21,0,0,18:24:13.035,Quest-2,BeatSaber,PopStars-Medium,True,True,4
5,4,1478,525,66,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2802,0,43.2C/0.0C,2.20ms,1.61ms,0.30ms,15.38ms,1(DR72,0.31,0.23(W0.29),1.00,14.97/20.74,18.51,0,1.21,0,0,18:24:14.041,Quest-2,BeatSaber,PopStars-Medium,True,True,4
5,4,1478,525,65,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1804MHz,2802,0,43.2C/0.0C,3.44ms,0.58ms,0.29ms,15.63ms,2(DR13,0.36,0.34(W0.52),1.00,15.38/21.55,19.21,0,1.21,0,0,18:24:15.035,Quest-2,BeatSaber,PopStars-Medium,True,True,4
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1804MHz,2802,0,43.2C/0.0C,2.35ms,0.45ms,0.12ms,13.90ms,2(DR0,0.29,0.30(W0.35),1.00,15.73/21.75,19.38,0,1.21,0,0,18:24:16.035,Quest-2,BeatSaber,PopStars-Medium,True,True,4
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2802,0,43.2C/0.0C,1.96ms,0.99ms,0.00ms,13.92ms,1(DR62,0.23,0.23(W0.29),1.00,15.03/21.49,19.06,0,1.21,0,0,18:24:17.035,Quest-2,BeatSaber,PopStars-Medium,True,True,4
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2802,0,43.2C/0.0C,3.43ms,0.92ms,0.28ms,13.88ms,2(DR43,0.35,0.14(W0.22),1.00,15.44/21.80,19.30,0,1.21,0,0,18:24:18.035,Quest-2,BeatSaber,PopStars-Medium,True,True,4
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2802,0,43.2C/0.0C,1.95ms,1.77ms,0.00ms,13.90ms,1(DR25,0.29,0.34(W0.35),1.00,14.97/21.92,19.49,0,1.21,0,0,18:24:19.036,Quest-2,BeatSaber,PopStars-Medium,True,True,4
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2802,0,43.2C/0.0C,3.45ms,1.14ms,0.28ms,13.89ms,2(DR19,0.38,0.33(W0.38),1.00,15.50/21.54,19.41,0,1.21,0,0,18:24:20.036,Quest-2,BeatSaber,PopStars-Medium,True,True,4
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,2802,0,43.2C/0.0C,1.87ms,-0.15ms,0.06ms,13.90ms,2(DR0,0.24,0.32(W0.39),1.00,16.04/21.46,19.45,0,1.21,0,0,18:24:21.036,Quest-2,BeatSaber,PopStars-Medium,True,True,4
5,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2802,0,43.2C/0.0C,1.72ms,1.67ms,0.00ms,13.92ms,1(DR64,0.17,0.13(W0.17),1.00,15.07/21.40,18.90,0,1.21,0,0,18:24:22.036,Quest-2,BeatSaber,PopStars-Medium,True,True,4
5,4,1478,525,51,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2802,0,43.2C/0.0C,2.85ms,-0.70ms,0.22ms,18.72ms,2(DR45,0.21,0.18(W0.21),1.00,14.99/21.81,19.11,0,1.21,0,0,18:24:23.036,Quest-2,BeatSaber,PopStars-Medium,True,True,4
