CPU Level,GPU Level,CPU Frequency (MHz),GPU Frequency (MHz),FPS,Prd,Tear,Early,Stale,Stale2/5/10/max,VSnc,Lat,Fov,OC,TA,SP,Mem,Free,PLS,Temp,TW,App,GD,CPU&GPU,LCnt,GPU%,CPU%,DSF,CFL,ICFLp95,LD,SF,LP,DVFS,timestamp,device,app,app_details,is_record,is_wireless,repetition
5,4,1478,525,73,0ms,0,0,3,1/0/0/2,1,0,0,FF,0/70/0,N/F/N,1555MHz,2808,0,41.0C/0.0C,3.42ms,0.90ms,0.28ms,13.20ms,2(DR0,0.35,0.14(W0.22),1.00,15.68/21.39,19.30,0,1.21,0,0,15:30:51.006,Quest-2,BeatSaber,PopStars-Easy,True,True,0
5,4,1478,525,73,0ms,0,0,3,1/0/0/2,1,0,0,FF,0/70/0,N/F/N,1353MHz,2808,0,41.0C/0.0C,3.40ms,0.89ms,0.27ms,13.17ms,2(DR0,0.35,0.18(W0.19),1.00,15.42/21.22,19.24,0,1.21,0,0,15:30:52.006,Quest-2,BeatSaber,PopStars-Easy,True,True,0
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2808,0,41.0C/0.0C,3.41ms,0.89ms,0.27ms,13.10ms,2(DR0,0.35,0.14(W0.18),1.00,15.59/21.25,19.16,0,1.21,0,0,15:30:53.006,Quest-2,BeatSaber,PopStars-Easy,True,True,0
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2808,0,41.0C/0.0C,3.41ms,0.90ms,0.28ms,13.11ms,2(DR0,0.35,0.07(W0.10),1.00,15.64/21.02,19.15,0,1.21,0,0,15:30:54.006,Quest-2,BeatSaber,PopStars-Easy,True,True,0
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2808,0,41.0C/0.0C,3.43ms,0.89ms,0.27ms,13.14ms,2(DR0,0.36,0.14(W0.23),1.00,15.62/21.33,19.14,0,1.21,0,0,15:30:55.006,Quest-2,BeatSaber,PopStars-Easy,True,True,0
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2808,0,41.0C/0.0C,3.44ms,0.88ms,0.28ms,13.12ms,2(DR0,0.35,0.20(W0.32),1.00,15.49/21.85,19.16,0,1.21,0,0,15:30:56.006,Quest-2,BeatSaber,PopStars-Easy,True,True,0
5,4,1478,525,73,0ms,0,0,2,1/0/0/2,1,0,0,FF,0/70/0,N/F/N,1353MHz,2808,0,41.0C/0.0C,3.39ms,0.87ms,0.27ms,13.20ms,2(DR0,0.35,0.18(W0.23),1.00,15.59/21.35,19.17,0,1.21,0,0,15:30:57.006,Quest-2,BeatSaber,PopStars-Easy,True,True,0
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2808,0,41.0C/0.0C,3.42ms,0.89ms,0.27ms,13.12ms,2(DR0,0.35,0.16(W0.19),1.00,15.38/21.50,19.29,0,1.21,0,0,15:30:58.007,Quest-2,BeatSaber,PopStars-Easy,True,True,0
5,4,1478,525,73,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1804MHz,2808,0,41.0C/0.0C,3.43ms,0.90ms,0.28ms,13.13ms,2(DR0,0.35,0.09(W0.15),1.00,15.62/21.46,19.15,0,1.21,0,0,15:30:59.007,Quest-2,BeatSaber,PopStars-Easy,True,True,0
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1804MHz,2808,0,41.0C/0.0C,3.42ms,0.86ms,0.27ms,13.12ms,2(DR0,0.36,0.15(W0.25),1.00,15.54/21.53,19.21,0,1.21,0,0,15:31:00.007,Quest-2,BeatSaber,PopStars-Easy,True,True,0
5,4,1478,525,73,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1804MHz,2774,0,41.0C/0.0C,3.22ms,0.91ms,0.27ms,13.51ms,2(DR0,0.33,0.13(W0.19),1.00,15.60/21.47,19.28,0,1.21,0,0,15:31:01.012,Quest-2,BeatSaber,PopStars-Easy,True,True,0
5,4,1478,525,73,0ms,0,0,9,3/0/0/4,1,0,0,FF,0/70/0,N/F/N,1555MHz,2774,0,41.0C/0.0C,1.72ms,0.80ms,0.00ms,13.72ms,1(DR16,0.20,0.20(W0.37),1.00,15.29/25.83,22.28,0,1.21,0,0,15:31:02.007,Quest-2,BeatSaber,PopStars-Easy,True,True,0
5,4,1478,525,72,0ms,0,0,6,1/0/0/3,1,0,0,FF,0/70/0,N/F/N,1555MHz,2774,0,41.0C/0.0C,3.22ms,0.86ms,0.27ms,13.91ms,2(DR63,0.33,0.20(W0.26),1.00,16.17/25.50,23.01,0,1.21,0,0,15:31:03.007,Quest-2,BeatSaber,PopStars-Easy,True,True,0
5,4,1574,525,73,0ms,0,0,5,2/0/0/2,1,0,0,FF,0/70/0,N/F/N,1555MHz,2774,0,41.0C/0.0C,1.70ms,0.85ms,0.00ms,13.94ms,1(DR37,0.20,0.07(W0.10),1.00,15.53/23.15,20.54,0,1.21,0,0,15:31:04.007,Quest-2,BeatSaber,PopStars-Easy,True,True,0
5,4,1478,525,72,0ms,0,0,8,1/1/0/6,1,0,0,FF,0/70/0,N/F/N,1555MHz,2774,0,41.0C/0.0C,1.77ms,0.96ms,0.00ms,13.95ms,1(DR72,0.20,0.17(W0.23),1.00,15.73/22.51,19.81,0,1.21,0,0,15:31:05.007,Quest-2,BeatSaber,PopStars-Easy,True,True,0
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2774,0,41.0C/0.0C,2.90ms,1.88ms,0.29ms,13.89ms,1(DR72,0.31,0.10(W0.15),1.00,15.42/21.24,18.97,0,1.21,0,0,15:31:06.007,Quest-2,BeatSaber,PopStars-Easy,True,True,0
5,4,1478,525,72,0ms,0,0,3,1/0/0/2,1,0,0,FF,0/70/0,N/F/N,1353MHz,2774,0,41.0C/0.0C,1.93ms,0.88ms,0.00ms,13.64ms,1(DR57,0.23,0.19(W0.29),1.00,15.14/21.79,19.04,0,1.21,0,0,15:31:07.007,Quest-2,BeatSaber,PopStars-Easy,True,True,0
5,4,1478,525,72,0ms,0,0,2,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1555MHz,2774,0,41.0C/0.0C,1.95ms,0.90ms,0.00ms,14.05ms,1(DR73,0.23,0.18(W0.23),1.00,15.24/20.95,18.85,0,1.21,0,0,15:31:08.007,Quest-2,BeatSaber,PopStars-Easy,True,True,0
5,4,1478,525,73,0ms,0,0,4,1/0/0/3,1,0,0,FF,0/70/0,N/F/N,1353MHz,2774,0,41.0C/0.0C,2.00ms,1.03ms,0.00ms,13.99ms,1(DR72,0.24,0.12(W0.15),1.00,15.37/20.80,18.83,0,1.21,0,0,15:31:09.007,Quest-2,BeatSaber,PopStars-Easy,True,True,0
5,4,1478,525,73,0ms,0,0,7,0/1/0/6,1,0,0,FF,0/70/0,N/F/N,1353MHz,2774,0,41.0C/0.0C,1.79ms,0.78ms,0.00ms,13.74ms,1(DR73,0.20,0.25(W0.31),1.00,15.24/20.96,18.79,0,1.21,0,0,15:31:10.007,Quest-2,BeatSaber,PopStars-Easy,True,True,0
5,4,1478,525,73,0ms,0,0,2,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1353MHz,2774,0,41.0C/0.0C,1.96ms,1.11ms,0.00ms,13.87ms,1(DR72,0.23,0.11(W0.19),1.00,15.04/21.01,18.74,0,1.21,0,0,15:31:11.008,Quest-2,BeatSaber,PopStars-Easy,True,True,0
5,4,1478,525,69,0ms,0,0,12,0/0/1/12,1,0,0,FF,0/70/0,N/F/N,1555MHz,2774,0,41.0C/0.0C,1.90ms,0.79ms,0.00ms,14.66ms,1(DR73,0.21,0.16(W0.18),1.00,14.91/21.01,18.89,0,1.21,0,0,15:31:12.008,Quest-2,BeatSaber,PopStars-Easy,True,True,0
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2774,0,41.0C/0.0C,1.91ms,0.92ms,0.00ms,13.87ms,1(DR72,0.22,0.07(W0.10),1.00,15.64/20.80,18.99,0,1.21,0,0,15:31:13.008,Quest-2,BeatSaber,PopStars-Easy,True,True,0
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2774,0,41.0C/0.0C,1.93ms,0.94ms,0.00ms,13.87ms,1(DR72,0.22,0.14(W0.23),1.00,14.96/20.71,18.74,0,1.21,0,0,15:31:14.008,Quest-2,BeatSaber,PopStars-Easy,True,True,0
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2774,0,41.0C/0.0C,1.94ms,0.84ms,0.00ms,13.86ms,1(DR73,0.21,0.07(W0.11),1.00,15.01/20.70,18.56,0,1.21,0,0,15:31:15.008,Quest-2,BeatSaber,PopStars-Easy,True,True,0
5,4,1478,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1353MHz,2774,0,41.2C/0.0C,1.99ms,1.20ms,0.00ms,13.86ms,1(DR73,0.23,0.09(W0.11),1.00,15.03/21.64,18.74,0,1.21,0,0,15:31:16.008,Quest-2,BeatSaber,PopStars-Easy,True,True,0
5,4,1574,525,73,0ms,0,0,7,2/0/0/2,1,0,0,FF,0/70/0,N/F/N,1555MHz,2774,0,41.2C/0.0C,2.02ms,1.10ms,0.00ms,13.72ms,1(DR73,0.24,0.21(W0.26),1.00,15.42/20.80,18.71,0,1.21,0,0,15:31:17.008,Quest-2,BeatSaber,PopStars-Easy,True,True,0
5,4,1478,525,73,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,2092MHz,2774,0,41.2C/0.0C,2.02ms,0.97ms,0.00ms,13.87ms,1(DR73,0.23,0.20(W0.26),1.00,15.10/21.06,18.75,0,1.21,0,0,15:31:18.008,Quest-2,BeatSaber,PopStars-Easy,True,True,0
5,4,1478,525,73,0ms,0,0,3,1/0/0/2,1,0,0,FF,0/70/0,N/F/N,1353MHz,2774,0,41.2C/0.0C,2.00ms,1.02ms,0.00ms,13.90ms,1(DR73,0.23,0.19(W0.23),1.00,14.94/21.48,18.77,0,1.21,0,0,15:31:19.008,Quest-2,BeatSaber,PopStars-Easy,True,True,0
5,4,1478,525,73,0ms,0,0,3,1/0/0/2,1,0,0,FF,0/70/0,N/F/N,1555MHz,2774,0,41.2C/0.0C,1.99ms,1.02ms,0.00ms,13.47ms,1(DR73,0.23,0.24(W0.26),1.00,15.02/21.45,18.66,0,1.21,0,0,15:31:20.008,Quest-2,BeatSaber,PopStars-Easy,True,True,0
5,4,1478,525,73,0ms,0,0,6,2/0/0/2,1,0,0,FF,0/70/0,N/F/N,1353MHz,2773,0,41.2C/0.0C,2.01ms,1.09ms,0.00ms,13.61ms,1(DR73,0.23,0.27(W0.39),1.00,15.15/20.85,18.71,0,1.21,0,0,15:31:21.015,Quest-2,BeatSaber,PopStars-Easy,True,True,0
5,4,1478,525,73,0ms,0,0,2,1/0/0/2,1,0,0,FF,0/70/0,N/F/N,2092MHz,2773,0,41.2C/0.0C,2.04ms,1.07ms,0.00ms,13.33ms,1(DR73,0.24,0.07(W0.15),1.00,15.17/20.97,18.65,0,1.21,0,0,15:31:22.008,Quest-2,BeatSaber,PopStars-Easy,True,True,0
5,4,1478,525,73,0ms,0,0,2,1/0/0/2,1,0,0,FF,0/70/0,N/F/N,1804MHz,2773,0,41.2C/0.0C,2.01ms,1.09ms,0.00ms,13.33ms,1(DR72,0.23,0.20(W0.29),1.00,15.12/20.88,18.71,0,1.21,0,0,15:31:23.008,Quest-2,BeatSaber,PopStars-Easy,True,True,0
5,4,1478,525,73,0ms,0,0,6,1/0/0/2,1,0,0,FF,0/70/0,N/F/N,1353MHz,2773,0,41.2C/0.0C,1.96ms,1.05ms,0.00ms,13.24ms,1(DR73,0.23,0.18(W0.19),1.00,14.99/20.93,18.76,0,1.21,0,0,15:31:24.008,Quest-2,BeatSaber,PopStars-Easy,True,True,0
5,4,1478,525,73,0ms,0,0,1,1/0/0/2,1,0,0,FF,0/70/0,N/F/N,1555MHz,2773,0,41.2C/0.0C,1.79ms,0.82ms,0.00ms,13.63ms,1(DR73,0.21,0.10(W0.14),1.00,15.12/20.77,18.71,0,1.21,0,0,15:31:25.009,Quest-2,BeatSaber,PopStars-Easy,True,True,0
5,4,1478,525,73,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1804MHz,2773,0,41.2C/0.0C,2.26ms,1.22ms,0.30ms,13.87ms,1(DR73,0.33,0.14(W0.26),1.00,15.24/20.93,18.65,0,1.21,0,0,15:31:26.009,Quest-2,BeatSaber,PopStars-Easy,True,True,0
5,4,1478,525,73,0ms,0,0,5,1/0/0/3,1,0,0,FF,0/70/0,N/F/N,1804MHz,2773,0,41.2C/0.0C,2.14ms,1.35ms,0.00ms,13.86ms,1(DR54,0.26,0.25(W0.29),1.00,15.30/21.72,19.04,0,1.21,0,0,15:31:27.009,Quest-2,BeatSaber,PopStars-Easy,True,True,0
5,4,1478,525,72,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1353MHz,2773,0,41.2C/0.0C,2.02ms,1.17ms,0.00ms,13.90ms,1(DR73,0.25,0.10(W0.11),1.00,15.20/20.60,18.60,0,1.21,0,0,15:31:28.009,Quest-2,BeatSaber,PopStars-Easy,True,True,0
5,4,1478,525,73,0ms,0,0,2,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1555MHz,2773,0,41.2C/0.0C,2.23ms,2.63ms,0.32ms,13.88ms,2(DR72,0.34,0.13(W0.14),1.00,15.04/20.61,18.69,0,1.21,0,0,15:31:29.009,Quest-2,BeatSaber,PopStars-Easy,True,True,0
