CPU Level,GPU Level,CPU Frequency (MHz),GPU Frequency (MHz),FPS,Prd,Tear,Early,Stale,Stale2/5/10/max,VSnc,Lat,Fov,OC,TA,SP,Mem,Free,PLS,Temp,TW,App,GD,CPU&GPU,LCnt,GPU%,CPU%,DSF,CFL,ICFLp95,LD,SF,LP,DVFS,timestamp,device,app,app_details,is_record,is_wireless,repetition
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1804MHz,8105,0,27.2C/0.0C,4.21ms,0.81ms,1.72ms,13.87ms,3(DR0,0.52,0.19(W0.22),1.00,18.71/22.26,21.32,1,1.21,0,0,15:00:39.040,Quest-Pro,BeatSaber,PopStars-Easy,False,True,0.0
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,8105,0,27.5C/0.0C,4.17ms,0.76ms,1.65ms,13.86ms,3(DR0,0.50,0.12(W0.19),1.00,18.66/22.39,21.29,1,1.21,0,0,15:00:40.040,Quest-Pro,BeatSaber,PopStars-Easy,False,True,0.0
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,8105,0,27.5C/0.0C,4.16ms,0.75ms,1.60ms,13.86ms,3(DR0,0.49,0.07(W0.14),1.00,18.77/22.80,21.29,1,1.21,0,0,15:00:41.040,Quest-Pro,BeatSaber,PopStars-Easy,False,True,0.0
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,8105,0,27.5C/0.0C,4.17ms,0.77ms,1.70ms,13.86ms,3(DR0,0.50,0.13(W0.18),1.00,18.74/22.82,21.38,1,1.21,0,0,15:00:42.040,Quest-Pro,BeatSaber,PopStars-Easy,False,True,0.0
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,8105,0,27.5C/0.0C,4.19ms,0.83ms,1.56ms,13.86ms,3(DR0,0.48,0.05(W0.06),1.00,18.50/23.26,21.46,1,1.21,0,0,15:00:43.040,Quest-Pro,BeatSaber,PopStars-Easy,False,True,0.0
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,8105,0,27.5C/0.0C,4.17ms,0.90ms,1.65ms,13.86ms,3(DR0,0.50,0.08(W0.14),1.00,18.78/22.68,21.51,1,1.21,0,0,15:00:44.040,Quest-Pro,BeatSaber,PopStars-Easy,False,True,0.0
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,8105,0,27.5C/0.0C,4.20ms,0.91ms,1.61ms,13.86ms,3(DR0,0.48,0.15(W0.26),1.00,18.81/22.84,21.71,1,1.21,0,0,15:00:45.041,Quest-Pro,BeatSaber,PopStars-Easy,False,True,0.0
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,8105,0,27.5C/0.0C,4.02ms,0.82ms,1.64ms,13.87ms,3(DR0,0.49,0.04(W0.06),1.00,18.80/22.84,21.46,1,1.21,0,0,15:00:46.041,Quest-Pro,BeatSaber,PopStars-Easy,False,True,0.0
3,4,1382,525,73,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1804MHz,8105,0,27.5C/0.0C,4.04ms,0.80ms,1.67ms,13.86ms,3(DR0,0.48,0.09(W0.11),1.00,18.47/23.31,22.03,1,1.21,0,0,15:00:47.041,Quest-Pro,BeatSaber,PopStars-Easy,False,True,0.0
3,4,1382,525,73,0ms,0,0,2,1/0/0/2,1,0,0,FF,0/70/0,N/F/N,1804MHz,8105,0,27.5C/0.0C,4.04ms,0.92ms,1.58ms,13.86ms,3(DR0,0.49,0.13(W0.16),1.00,18.55/25.02,22.12,1,1.21,0,0,15:00:48.041,Quest-Pro,BeatSaber,PopStars-Easy,False,True,0.0
3,4,1382,525,73,0ms,0,0,2,1/0/0/2,1,0,0,FF,0/70/0,N/F/N,1804MHz,8082,0,27.5C/0.0C,4.04ms,0.89ms,1.67ms,13.15ms,3(DR0,0.50,0.07(W0.10),1.00,18.93/24.47,22.56,1,1.21,0,0,15:00:49.047,Quest-Pro,BeatSaber,PopStars-Easy,False,True,0.0
