CPU Level,GPU Level,CPU Frequency (MHz),GPU Frequency (MHz),FPS,Prd,Tear,Early,Stale,Stale2/5/10/max,VSnc,Lat,Fov,OC,TA,SP,Mem,Free,PLS,Temp,TW,App,GD,CPU&GPU,LCnt,GPU%,CPU%,DSF,CFL,ICFLp95,LD,SF,LP,DVFS,timestamp,device,app,app_details,is_record,is_wireless,repetition
3,4,1478,525,2,0ms,0,0,6,0/1/1/15,1,0,0,FF,0/70/0,N/F/N,2092MHz,7594,0,25.2C/0.0C,4.35ms,-160.49ms,0.25ms,1172.82ms,3(DR16,0.40,0.40(W0.42),1.00,16.59/28.17,27.29,1,0.00,0,0,22:14:50.008,Quest-Pro,PistolWhip,BlackMagic-Easy,False,False,0.0
3,4,1478,525,66,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7594,0,25.2C/0.0C,4.13ms,0.70ms,0.24ms,14.99ms,3(DR0,0.42,0.46(W0.52),1.00,21.18/26.87,24.80,1,1.21,0,0,22:14:51.000,Quest-Pro,PistolWhip,BlackMagic-Easy,False,False,0.0
3,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7594,0,25.2C/0.0C,4.18ms,1.13ms,0.54ms,13.16ms,3(DR0,0.46,0.28(W0.29),1.00,20.14/24.28,23.00,1,1.21,0,0,22:14:52.000,Quest-Pro,PistolWhip,BlackMagic-Easy,False,False,0.0
3,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7594,0,25.2C/0.0C,4.17ms,1.16ms,0.58ms,13.16ms,3(DR0,0.45,0.42(W0.48),1.00,19.81/23.47,22.51,1,1.21,0,0,22:14:53.000,Quest-Pro,PistolWhip,BlackMagic-Easy,False,False,0.0
3,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7594,0,25.2C/0.0C,4.18ms,1.11ms,0.58ms,13.15ms,3(DR0,0.45,0.36(W0.48),1.00,19.35/23.14,22.04,1,1.21,0,0,22:14:54.000,Quest-Pro,PistolWhip,BlackMagic-Easy,False,False,0.0
3,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7594,0,25.2C/0.0C,4.16ms,1.14ms,0.57ms,13.17ms,3(DR0,0.45,0.43(W0.55),1.00,19.24/23.25,21.89,1,1.21,0,0,22:14:55.000,Quest-Pro,PistolWhip,BlackMagic-Easy,False,False,0.0
3,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7594,0,25.2C/0.0C,4.16ms,1.04ms,0.56ms,13.15ms,3(DR0,0.45,0.42(W0.50),1.00,19.31/22.85,21.73,1,1.21,0,0,22:14:56.001,Quest-Pro,PistolWhip,BlackMagic-Easy,False,False,0.0
3,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7594,0,25.2C/0.0C,4.18ms,1.18ms,0.56ms,13.14ms,3(DR0,0.45,0.47(W0.55),1.00,18.93/22.67,21.67,1,1.21,0,0,22:14:57.001,Quest-Pro,PistolWhip,BlackMagic-Easy,False,False,0.0
3,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7594,0,25.2C/0.0C,4.16ms,1.15ms,0.58ms,13.15ms,3(DR0,0.45,0.41(W0.43),1.00,18.75/22.81,21.72,1,1.21,0,0,22:14:58.001,Quest-Pro,PistolWhip,BlackMagic-Easy,False,False,0.0
3,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7594,0,25.2C/0.0C,4.16ms,1.14ms,0.55ms,13.15ms,3(DR0,0.44,0.39(W0.41),1.00,18.82/22.74,21.55,1,1.21,0,0,22:14:59.001,Quest-Pro,PistolWhip,BlackMagic-Easy,False,False,0.0
3,4,1478,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,2092MHz,7594,0,25.5C/0.0C,4.15ms,1.18ms,0.55ms,13.15ms,3(DR0,0.45,0.47(W0.50),1.00,18.97/23.06,21.66,1,1.21,0,0,22:15:00.001,Quest-Pro,PistolWhip,BlackMagic-Easy,False,False,0.0
