CPU Level,GPU Level,CPU Frequency (MHz),GPU Frequency (MHz),FPS,Prd,Tear,Early,Stale,Stale2/5/10/max,VSnc,Lat,Fov,OC,TA,SP,Mem,Free,PLS,Temp,TW,App,GD,CPU&GPU,LCnt,GPU%,CPU%,DSF,CFL,ICFLp95,LD,SF,LP,DVFS,timestamp,altered_bandwidth,altered_dropchance,bandwidth,dropchance,device,app,app_details,is_record,is_wireless,repetition
3,4,1382,525,70,0ms,0,0,7,0/1/0/6,1,0,0,FF,0/70/0,N/F/N,1555MHz,8137,0,26.2C/0.0C,1.84ms,0.72ms,0.00ms,14.09ms,1(DR72,0.21,0.13(W0.14),1.00,17.19/20.35,19.15,1,1.23,0,0,-2208909915.656,True,False,100,0,Quest-Pro,BeatSaber,PopStars-Medium,False,False,ow_light_novoid0.8
3,4,1382,525,71,0ms,0,0,1,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,8137,0,26.2C/0.0C,1.84ms,0.75ms,0.00ms,13.90ms,1(DR72,0.21,0.13(W0.23),1.00,17.17/19.90,19.07,1,1.23,0,0,-2208909914.656,True,False,100,0,Quest-Pro,BeatSaber,PopStars-Medium,False,False,ow_light_novoid0.8
3,4,1382,525,72,0ms,0,0,1,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,8137,0,26.2C/0.0C,1.84ms,1.32ms,0.00ms,13.89ms,1(DR72,0.19,0.11(W0.14),1.00,17.17/19.90,19.07,1,1.23,0,0,-2208909913.656,True,False,100,0,Quest-Pro,BeatSaber,PopStars-Medium,False,False,ow_light_novoid0.8
4,4,1478,525,57,0ms,0,0,20,0/2/0/9,1,0,0,FF,0/70/0,N/F/N,1555MHz,8137,0,26.2C/0.0C,1.82ms,0.31ms,0.00ms,16.75ms,1(DR72,0.21,0.02(W0.05),1.00,17.24/20.49,19.15,1,1.23,0,0,-2208909912.656,True,False,100,0,Quest-Pro,BeatSaber,PopStars-Medium,False,False,ow_light_novoid0.8
3,4,1382,525,67,0ms,0,0,18,0/1/1/10,1,0,0,FF,0/70/0,N/F/N,1555MHz,8137,0,26.2C/0.0C,1.83ms,0.77ms,0.00ms,14.75ms,1(DR72,0.20,0.10(W0.10),1.00,17.29/20.15,19.36,1,1.23,0,0,-2208909911.656,True,False,100,0,Quest-Pro,BeatSaber,PopStars-Medium,False,False,ow_light_novoid0.8
3,4,1382,525,66,0ms,0,0,11,1/1/0/8,1,0,0,FF,0/70/0,N/F/N,1555MHz,8137,0,26.2C/0.0C,1.83ms,0.62ms,0.00ms,14.73ms,1(DR72,0.21,0.16(W0.22),1.00,17.22/20.14,19.26,1,1.23,0,0,-2208909910.656,True,False,100,0,Quest-Pro,BeatSaber,PopStars-Medium,False,False,ow_light_novoid0.8
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,8137,0,26.2C/0.0C,1.84ms,0.74ms,0.00ms,13.09ms,1(DR72,0.21,0.13(W0.18),1.00,17.32/20.08,19.27,1,1.23,0,0,-2208909909.656,True,False,100,0,Quest-Pro,BeatSaber,PopStars-Medium,False,False,ow_light_novoid0.8
3,4,1382,525,72,0ms,0,0,1,0/0/0/1,1,0,0,FF,0/70/0,N/F/N,1555MHz,8137,0,26.2C/0.0C,1.84ms,1.16ms,0.00ms,13.50ms,1(DR72,0.20,0.05(W0.09),1.00,17.38/20.24,19.25,1,1.23,0,0,-2208909908.656,True,False,100,0,Quest-Pro,BeatSaber,PopStars-Medium,False,False,ow_light_novoid0.8
3,4,1382,525,63,0ms,0,0,17,0/2/0/9,1,0,0,FF,0/70/0,N/F/N,1555MHz,8137,0,26.2C/0.0C,1.84ms,0.45ms,0.00ms,15.49ms,1(DR72,0.20,0.09(W0.14),1.00,17.28/20.30,19.21,1,1.23,0,0,-2208909907.656,True,False,100,0,Quest-Pro,BeatSaber,PopStars-Medium,False,False,ow_light_novoid0.8
3,4,1382,525,66,0ms,0,0,11,0/0/1/10,1,0,0,FF,0/70/0,N/F/N,1555MHz,8137,0,26.2C/0.0C,1.83ms,0.60ms,0.00ms,14.90ms,1(DR72,0.21,0.12(W0.14),1.00,17.31/20.09,19.14,1,1.23,0,0,-2208909906.656,True,False,100,0,Quest-Pro,BeatSaber,PopStars-Medium,False,False,ow_light_novoid0.8
3,4,1382,525,72,0ms,0,0,0,0/0/0/0,1,0,0,FF,0/70/0,N/F/N,1555MHz,8137,0,26.2C/0.0C,1.83ms,0.78ms,0.00ms,13.90ms,1(DR72,0.21,0.16(W0.19),1.00,17.20/19.93,19.13,1,1.23,0,0,-2208909905.656,True,False,100,0,Quest-Pro,BeatSaber,PopStars-Medium,False,False,ow_light_novoid0.8
3,4,1382,525,67,0ms,0,0,9,0/1/0/9,1,0,0,FF,0/70/0,N/F/N,1555MHz,8137,0,26.2C/0.0C,1.84ms,0.99ms,0.00ms,14.73ms,1(DR72,0.21,0.18(W0.21),1.00,17.29/20.08,19.22,1,1.23,0,0,-2208909904.656,True,False,100,0,Quest-Pro,BeatSaber,PopStars-Medium,False,False,ow_light_novoid0.8
3,4,1382,525,67,0ms,0,0,14,2/1/0/5,1,0,0,FF,0/70/0,N/F/N,1555MHz,8137,0,26.2C/0.0C,1.85ms,1.17ms,0.00ms,14.65ms,1(DR72,0.20,0.00(W0.00),1.00,17.21/20.06,19.20,1,1.23,0,0,-2208909903.656,True,False,100,0,Quest-Pro,BeatSaber,PopStars-Medium,False,False,ow_light_novoid0.8
